Consigne Angle (°);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw (m/s²);Ay Raw (m/s²);Az Raw (m/s²);Gx Raw (rad/s);Gy Raw (rad/s);Gz Raw (rad/s);Erreur P (°);Erreur I (°);Erreur D (°)
60;4640;68,44;10,17;2,9497;-4,1611;9,9304;-0,9358;-0,2902;0,0139;-8,44;5711,67;0,56
60;4660;67,66;10,5;-2,6145;-5,3175;9,4434;-0,9168;-0,2935;-0,0044;-7,66;5704,01;0,78
60;4680;66,57;12,06;-5,9376;-7,6327;7,2343;-0,9053;0,2342;-0,0377;-6,57;5697,44;1,09
60;4700;65,85;10,61;6,3063;-5,9592;8,2572;-0,8929;0,1483;0,0136;-5,85;5691,59;0,72
60;4720;65,15;10,17;0,395;-5,0781;9,1877;-0,8797;-0,3701;0,0233;-5,15;5686,45;0,7
60;4740;64,44;11,06;-4,9488;-6,3327;9,4054;-0,8485;-0,1354;0,0025;-4,44;5682,0;0,7
60;4760;63,16;11,39;-0,4357;-8,0996;7,4465;-0,8366;0,4615;-0,0092;-3,16;5678,84;1,28
60;4780;62,75;9,9;6,3877;-5,3606;9,4407;-0,8186;-0,0903;0,0244;-2,75;5676,09;0,41
60;4800;61,96;10,09;-2,0111;-6,1938;8,3633;-0,7847;-0,3668;0,0181;-1,96;5674,13;0,79
60;4820;61,23;11,64;-6,9576;-7,683;7,5907;-0,7623;0,0723;0,0053;-1,23;5672,91;0,73
60;4840;60,3;10,81;3,7541;-7,9416;7,841;-0,7397;0,4425;-0,0036;-0,3;5672,61;0,93
60;4860;59,94;9,18;7,1778;-6,1507;9,0299;-0,7089;-0,0659;0,0298;0,06;5672,67;0,35
60;4880;59,27;9,97;-3,9265;-7,3023;8,6817;-0,6756;-0,0965;0,0137;0,73;5673,4;0,68
60;4900;58,17;9,47;2,1308;-8,5688;6,8234;-0,6558;0,4302;-0,0003;1,83;5675,23;1,1
60;4920;57,79;7,92;6,4404;-6,5625;8,3008;-0,6327;-0,0224;0,0195;2,21;5677,44;0,38
60;4940;57,18;8,35;-2,4852;-6,5003;7,8056;-0,5943;-0,2782;0,0485;2,82;5680,26;0,61
60;4960;56,15;8,03;1,6616;-8,8083;6,7663;-0,568;0,4478;0,0092;3,85;5684,12;1,03
60;4980;55,78;6,63;5,1284;-6,5649;7,9144;-0,534;-0,0931;0,0317;4,22;5688,34;0,37
60;5000;55,32;7,4;-3,8762;-6,9983;8,0314;-0,4794;-0,2717;0,026;4,68;5693,02;0,45
60;5020;54,39;8,27;-2,2146;-8,9759;6,516;-0,4639;0,3228;0,0044;5,61;5698,63;0,93
60;5040;54,04;7,14;3,2801;-6,517;7,9416;-0,423;-0,2518;0,0221;5,96;5704,59;0,35
60;5060;53,59;7,88;-3,225;-7,5585;8,0586;-0,3849;-0,0644;0,0252;6,41;5711,0;0,45
60;5080;52,91;6,85;3,8882;-8,7317;6,6303;-0,3758;0,3315;-0,0177;7,09;5718,09;0,68
60;5100;52,59;5,97;2,3128;-6,6415;7,8872;-0,3291;-0,2734;0,0234;7,41;5725,5;0,32
60;5120;51,89;6,81;-2,2075;-8,9016;6,8561;-0,2979;0,2863;-0,0056;8,11;5733,61;0,7
60;5140;51,53;5,44;4,7262;-7,7165;6,9159;-0,2783;0,0083;-0,0008;8,47;5742,08;0,36
60;5160;51,28;6,19;-3,3255;-6,9336;7,3785;-0,2213;-0,2274;0,0289;8,72;5750,8;0,26
60;5180;50,51;6,12;0,7183;-9,2225;6,331;-0,21;0,3701;-0,0108;9,49;5760,29;0,76
60;5200;50,24;6,1;-0,8188;-6,5003;7,2424;-0,1924;-0,3293;0,0195;9,76;5770,05;0,27
60;5220;49,69;6,98;-2,4972;-9,0094;6,7173;-0,1454;0,2316;-0,0041;10,31;5780,36;0,55
60;5240;49,4;5,88;3,4907;-7,6183;6,9023;-0,1304;0,0181;-0,0001;10,6;5790,96;0,28
60;5260;49,31;6,74;-3,8379;-6,8378;6,9731;-0,0715;-0,2782;0,0096;10,69;5801,65;0,1
60;5280;48,73;6,21;1,8699;-9,232;6,3854;-0,0717;0,2723;-0,0312;11,27;5812,92;0,58
60;5300;48,67;6,67;-2,6528;-6,4907;7,1499;-0,0338;-0,393;0,0104;11,33;5824,26;0,06
60;5320;48,11;7,05;-0,8475;-9,0692;6,3228;-0,0148;0,2406;-0,0191;11,89;5836,15;0,55
60;5340;48,08;5,81;3,5434;-7,039;7,5199;-0,0234;-0,2574;0,0133;11,92;5848,07;0,03
60;5360;47,92;6,95;-3,9744;-7,8099;6,4888;0,0418;-0,0029;-0,0013;12,08;5860,15;0,16
60;5380;47,86;5,7;3,5865;-7,1874;6,9758;0,0354;-0,1644;0,01;12,14;5872,29;0,06
60;5400;47,68;6,84;-3,7996;-7,7835;6,2249;0,0666;0,0032;0,0049;12,32;5884,62;0,18
60;5420;47,52;5,41;4,4796;-7,9727;6,1596;0,0506;0,0284;0,0021;12,48;5897,1;0,16
60;5440;47,44;6,24;-3,2513;-7,343;6,8915;0,0858;-0,1251;-0,0052;12,56;5909,66;0,07
60;5460;47,3;4,96;3,7206;-7,5633;6,4017;0,0593;-0,0628;-0,0005;12,7;5922,35;0,14
60;5480;47,14;6,04;-3,5267;-7,774;6,312;0,0958;0,0147;-0,0049;12,86;5935,21;0,16
60;5500;46,99;4,78;3,8235;-7,8458;6,3555;0,0781;0,0047;0,0297;13,01;5948,23;0,15
60;5520;46,94;5,75;-3,5578;-7,106;6,5051;0,0986;-0,1192;0,0137;13,06;5961,29;0,04
60;5540;46,85;4,42;3,8738;-7,4915;6,4561;0,0749;-0,113;0,0201;13,15;5974,44;0,09
60;5560;46,78;5,52;-3,723;-7,4771;6,4616;0,1163;-0,0097;0,0143;13,22;5987,66;0,07
60;5580;46,67;4,08;4,6471;-7,9751;6,1623;0,0902;0,044;0,0029;13,33;6000,99;0,1
60;5600;46,7;5,07;-3,893;-7,1443;6,8697;0,1182;-0,1495;0,0047;13,3;6014,29;-0,03
60;5620;46,63;3,74;4,1013;-7,5322;6,35;0,1041;-0,0296;0,0377;13,37;6027,65;0,07
60;5640;46,61;4,74;-3,5243;-7,2377;6,6792;0,1207;-0,0558;0,0402;13,39;6041,05;0,03
60;5660;46,52;3,33;4,865;-8,0685;6,0916;0,1094;0,1438;0,0172;13,48;6054,53;0,09
60;5680;46,62;4,15;-3,4812;-6,6966;7,1472;0,1314;-0,2197;0,0453;13,38;6067,91;-0,1
60;5700;46,54;2,77;4,7405;-7,853;6,0671;0,1146;0,1355;0,0433;13,46;6081,37;0,08
60;5720;46,66;3,69;-3,8211;-6,7636;7,1744;0,1348;-0,2124;0,0372;13,34;6094,7;-0,12
60;5740;46,4;2,85;3,1508;-8,6886;6,4181;0,1232;0,3063;-0,0017;13,6;6108,31;0,27
60;5760;46,48;2,66;-0,1748;-6,4308;7,7566;0,1198;-0,3369;0,0417;13,52;6121,82;-0,08
60;5780;46,2;2,15;2,217;-8,6694;6,6847;0,1392;0,317;0,0084;13,8;6135,62;0,28
60;5800;46,4;1,38;2,0638;-6,2369;7,9688;0,1332;-0,305;0,0342;13,6;6149,23;-0,19
60;5820;46,4;2,61;-4,197;-7,8171;6,9676;0,1691;0,044;-0,0015;13,6;6162,83;-0,0
60;5840;46,42;1,33;4,7716;-7,75;6,6194;0,1667;0,1346;0,0031;13,58;6176,4;-0,02
60;5860;46,58;1,7;-1,9752;-6,1794;7,3975;0,1897;-0,3425;0,028;13,42;6189,82;-0,16
60;5880;46,4;0,86;3,4644;-8,5641;6,5623;0,1825;0,3335;-0,026;13,6;6203,42;0,18
60;5900;46,65;0,06;2,2721;-6,098;8,0505;0,1801;-0,3171;0,0196;13,35;6216,76;-0,25
60;5920;46,74;1,15;-3,7541;-7,4579;7,3839;0,2274;0,0215;0,0156;13,26;6230,02;-0,09
60;5940;46,82;-0,16;5,3343;-7,7716;6,6085;0,202;0,2089;-0,0168;13,18;6243,21;-0,08
60;5960;47,13;0,97;-4,8794;-6,4045;7,3703;0,2449;-0,2918;0,0286;12,87;6256,07;-0,32
60;5980;46,84;1,14;0,2131;-8,4827;6,5949;0,2336;0,3348;-0,0356;13,16;6269,23;0,3
60;6000;47,12;0,07;3,7421;-6,4691;8,1702;0,2173;-0,2105;0,0248;12,88;6282,11;-0,28
60;6020;47,42;1,15;-4,5921;-6,5841;7,6315;0,2682;-0,2153;0,0033;12,58;6294,69;-0,3
60;6040;47,52;-0,11;5,1404;-7,5705;6,769;0,2366;0,1925;-0,0196;12,48;6307,17;-0,1
60;6060;47,79;-0,35;0,0982;-5,6168;7,8927;0,2546;-0,3816;0,0432;12,21;6319,38;-0,28
60;6080;47,8;0,72;-3,2417;-7,6495;7,2343;0,2755;0,137;-0,0107;12,2;6331,58;-0,01
60;6100;47,95;-0,5;4,9273;-7,1898;7,0384;0,2563;0,1187;0,0127;12,05;6343,63;-0,15
60;6120;48,32;0,65;-5,114;-6,3063;7,7321;0,288;-0,2509;0,006;11,68;6355,32;-0,37
60;6140;48,1;1,11;-0,668;-8,181;7,0084;0,2789;0,3319;-0,0168;11,9;6367,21;0,21
60;6160;48,35;-0,02;4,1587;-6,4979;7,7403;0,2598;-0,1026;0,0107;11,65;6378,86;-0,25
60;6180;48,73;0,85;-4,1827;-5,8634;7,8573;0,2935;-0,3588;0,0397;11,27;6390,13;-0,37
60;6200;48,71;1,87;-3,0263;-7,7285;7,4111;0,2951;0,2046;-0,0147;11,29;6401,42;0,02
60;6220;49,06;0,63;4,4867;-6,0885;7,8791;0,2959;-0,1428;0,0125;10,94;6412,37;-0,35
60;6240;49,43;1,53;-4,3215;-5,8059;7,8002;0,3128;-0,3564;0,0358;10,57;6422,93;-0,38
60;6260;49,39;2,47;-2,6552;-7,6327;7,4002;0,3086;0,2511;-0,0023;10,61;6433,54;0,04
60;6280;49,59;1,32;4,5945;-6,7373;7,4111;0,2986;0,1199;0,02;10,41;6443,95;-0,2
60;6300;49,97;2,23;-4,4029;-5,8059;7,9171;0,3279;-0,3231;0,0316;10,03;6453,98;-0,38
60;6320;50,04;3,27;-3,4022;-7,3167;7,7838;0,3154;0,2146;-0,0085;9,96;6463,94;-0,07
60;6340;50,33;2,02;5,5162;-6,6176;7,7049;0,313;0,2065;0,0035;9,67;6473,61;-0,29
60;6360;50,77;1,01;3,1196;-5,1715;8,396;0,3219;-0,3052;0,0454;9,23;6482,84;-0,44
60;6380;50,89;1,9;-3,0191;-6,8881;8,1783;0,3255;0,139;0,0128;9,11;6491,95;-0,13
60;6400;50,89;1,09;3,5123;-7,0629;6,9758;0,3164;0,3363;0,0179;9,11;6501,06;0,0
60;6420;51,4;-0,05;4,2545;-5,2026;8,7442;0,3242;-0,2053;0,0414;8,6;6509,66;-0,51
60;6440;51,88;0,39;-2,794;-4,9488;8,8694;0,3353;-0,4045;0,0254;8,12;6517,78;-0,48
60;6460;51,79;1,1;-1,5347;-7,082;7,3322;0,3356;0,3283;0,0004;8,21;6525,99;0,09
60;6480;52,2;-0,08;5,1882;-5,6288;8,2518;0,32;0,0626;0,0313;7,8;6533,79;-0,41
60;6500;52,8;-0,94;2,7749;-4,3766;9,5495;0,3252;-0,3938;0,0408;7,2;6540,99;-0,6
60;6520;53,11;0,18;-4,7836;-5,9424;8,1593;0,3309;-0,1543;0,0097;6,89;6547,89;-0,31
60;6540;53,28;-0,94;5,2289;-6,45;7,324;0,3162;0,299;-0,0045;6,72;6554,61;-0,17
60;6560;53,78;-1,96;3,7781;-4,6088;8,8122;0,309;-0,2602;0,0216;6,22;6560,83;-0,5
60;6580;54,21;-1,06;-4,3096;-4,9823;8,8041;0,3054;-0,2779;0,02;5,79;6566,62;-0,44
60;6600;54,19;-0,1;-2,5355;-6,438;7,6614;0,2814;0,2839;-0,0135;5,81;6572,42;0,02
60;6620;54,51;-1,22;5,4085;-5,5689;8,1892;0,2722;0,1761;0,0155;5,49;6577,91;-0,32
60;6640;54,99;-0,8;-2,7198;-4,3455;9,1469;0,277;-0,4263;0,0155;5,01;6582,92;-0,47
60;6660;55,3;0,21;-4,1875;-5,5067;9,2122;0,2606;0,0262;-0,0136;4,7;6587,62;-0,31
60;6680;55,25;-0,35;3,0694;-6,4332;7,6015;0,2518;0,389;-0,0061;4,75;6592,37;0,05
60;6700;55,64;-1,57;5,5402;-5,0446;8,6164;0,2442;-0,0077;0,0193;4,36;6596,74;-0,39
60;6720;56,05;-0,94;-3,4357;-4,5418;9,2911;0,2422;-0,3481;0,0143;3,95;6600,68;-0,42
60;6740;56,3;0,3;-4,8626;-5,6048;8,6953;0,2446;0,0987;-0,0041;3,7;6604,38;-0,25
60;6760;56,33;-0,12;2,6264;-5,8969;8,1593;0,2334;0,3789;-0,0055;3,67;6608,06;-0,03
60;6780;56,74;-1,43;6,4548;-4,9368;8,7497;0,2264;0,0628;0,0075;3,26;6611,32;-0,42
60;6800;57,15;-1,12;-2,1859;-4,2713;9,5223;0,2294;-0,3866;0,0338;2,85;6614,17;-0,4
60;6820;57,47;0,25;-5,9735;-5,1834;8,581;0,2282;-0,0213;-0,0049;2,53;6616,7;-0,32
60;6840;57,42;0,29;0,8092;-5,8347;8,2926;0,2174;0,364;-0,0076;2,58;6619,28;0,05
60;6860;57,73;-0,94;6,3422;-5,2289;8,4613;0,2114;0,2098;0,0115;2,27;6621,56;-0,31
60;6880;58,22;-1,94;3,9792;-3,8283;9,7318;0,1969;-0,2713;0,0392;1,78;6623,34;-0,5
60;6900;58,67;-0,81;-5,7317;-4,2808;9,3809;0,2036;-0,2265;0,0236;1,33;6624,66;-0,45
60;6920;58,67;0,07;-2,5019;-5,5881;8,2545;0,2038;0,2678;-0,0087;1,33;6626,0;0,01
60;6940;58,75;-0,57;3,5362;-5,3774;8,4014;0,1935;0,3329;0,0033;1,25;6627,25;-0,08
60;6960;59,27;-1,96;7,5298;-4,2258;9,8407;0,1847;-0,0129;0,0333;0,73;6627,98;-0,52
60;6980;59,67;-1,71;-1,8675;-3,7685;9,6747;0,1863;-0,3768;0,0388;0,33;6628,31;-0,4
60;7000;59,98;-0,29;-6,2944;-4,7238;8,6517;0,1847;-0,0188;0,0061;0,02;6628,33;-0,31
60;7020;59,92;-0,12;0,4549;-5,4899;8,5755;0,1739;0,3818;-0,0084;0,08;6628,41;0,06
60;7040;60,1;-1,06;4,8674;-4,9608;8,7089;0,1656;0,2333;0,0157;-0,1;6628,31;-0,18
60;7060;60,48;-1,49;0,8452;-3,4596;9,4108;0,1507;-0,4163;0,028;-0,48;6627,84;-0,38
60;7080;60,86;-0,91;-3,3495;-3,7876;9,7536;0,1572;-0,3248;0,0233;-0,86;6626,98;-0,38
60;7100;61,09;0,47;-6,0597;-4,8507;8,7197;0,1619;0,0308;-0,0028;-1,09;6625,89;-0,23
60;7120;61,06;0,59;0,6632;-5,2696;8,9211;0,1522;0,3997;-0,0153;-1,06;6624,83;0,04
60;7140;61,55;-0,77;7,0413;-3,6368;9,993;0,1307;-0,0497;0,0189;-1,55;6623,28;-0,5
60;7160;61,94;-1,43;1,9561;-3,2394;9,5876;0,1264;-0,3752;0,0354;-1,94;6621,34;-0,39
60;7180;62,28;-0,87;-3,158;-3,5698;9,5359;0,1259;-0,3228;0,0161;-2,28;6619,05;-0,34
60;7200;62,46;0,52;-5,7533;-4,64;8,483;0,1234;0,0778;-0,0139;-2,46;6616,6;-0,17
60;7220;62,45;0,28;2,1308;-5,035;9,2584;0,1073;0,3713;-0,0069;-2,45;6614,14;0,0
60;7240;62,99;-1,03;6,4548;-3,0023;10,4909;0,0902;-0,184;0,0298;-2,99;6611,16;-0,53
60;7260;63,19;-1,08;-0,5986;-3,474;8,8639;0,0794;-0,3781;0,028;-3,19;6607,97;-0,2
60;7280;63,53;0,0;-5,4205;-3,5626;9,4679;0,0763;-0,166;-0,0083;-3,53;6604,44;-0,34
60;7300;63,34;0,73;-1,8651;-5,2888;8,4014;0,0682;0,3247;-0,0189;-3,34;6601,1;0,19
60;7320;63,65;-0,58;6,9839;-3,8954;9,3237;0,053;0,1055;0,0152;-3,65;6597,45;-0,31
60;7340;63,99;-1,44;3,1675;-3,158;9,993;0,0372;-0,3243;0,0241;-3,99;6593,47;-0,34
60;7360;64,27;-1,41;-1,0032;-3,1053;9,7155;0,0333;-0,3893;0,0249;-4,27;6589,2;-0,28
60;7380;64,49;0,03;-6,7062;-3,9863;8,6354;0,0312;-0,0833;0,0071;-4,49;6584,71;-0,22
60;7400;64,44;-0,25;2,2098;-4,4796;8,9564;0,0157;0,3449;-0,0057;-4,44;6580,26;0,05
60;7420;64,76;-1,51;6,8139;-3,6129;9,9876;0,0023;0,0236;0,0152;-4,76;6575,5;-0,31
60;7440;64,98;-1,93;1,0511;-3,0502;9,3972;-0,0137;-0,3569;0,0314;-4,98;6570,52;-0,22
60;7460;65,19;-1,45;-2,6121;-3,3016;9,6448;-0,0153;-0,2765;0,0211;-5,19;6565,33;-0,21
60;7480;65,09;-1,33;0,7685;-4,6687;9,5414;-0,0213;0,3583;-0,0088;-5,09;6560,24;0,1
60;7500;65,01;-1,89;3,3926;-4,5179;8,7225;-0,0376;0,3042;0,0047;-5,01;6555,23;0,08
60;7520;65,37;-3,18;7,2305;-3,1675;10,5916;-0,05;-0,0794;0,0277;-5,37;6549,85;-0,37
60;7540;65,52;-3,58;1,1109;-3,0885;8,8993;-0,0472;-0,3373;0,0413;-5,52;6544,34;-0,14
60;7560;65,64;-2,18;-6,2177;-3,9983;8,8721;-0,0381;-0,0617;0,0055;-5,64;6538,69;-0,13
60;7580;65,5;-1,6;-1,1708;-4,6902;9,272;-0,0433;0,3236;0,0027;-5,5;6533,2;0,15
60;7600;65,35;-1,94;2,6671;-4,7692;9,0571;-0,0525;0,3588;-0,0031;-5,35;6527,85;0,15
60;7620;65,56;-3,03;6,7971;-3,8906;10,2651;-0,0645;0,1728;0,0188;-5,56;6522,29;-0,21
60;7640;65,71;-3,43;1,0702;-3,1747;9,5142;-0,0606;-0,3657;0,0278;-5,71;6516,58;-0,15
60;7660;65,92;-2,74;-3,6392;-3,134;9,5849;-0,0606;-0,328;0,0317;-5,92;6510,66;-0,21
60;7680;65,9;-1,65;-4,2497;-4,3024;8,9728;-0,0533;0,0262;0,0128;-5,9;6504,77;0,02
60;7700;65,75;-0,93;-1,8866;-4,6759;9,3673;-0,057;0,322;-0,0044;-5,75;6499,01;0,14
60;7720;65,96;-2,06;6,505;-3,6703;10,061;-0,0765;0,1058;0,0117;-5,96;6493,05;-0,21
60;7740;66,09;-3,07;4,0414;-3,3782;9,0544;-0,0858;-0,2398;0,0304;-6,09;6486,96;-0,12
60;7760;66,24;-3,23;0,0383;-3,1005;9,8325;-0,0826;-0,368;0,0353;-6,24;6480,72;-0,16
60;7780;66,36;-1,91;-6,177;-3,7278;8,8204;-0,0815;-0,1665;0,0028;-6,36;6474,36;-0,12
60;7800;66,08;-1,64;0,2514;-4,8985;8,8694;-0,0857;0,3833;-0,0092;-6,08;6468,28;0,28
60;7820;66,23;-2,72;6,6176;-3,9385;10,1481;-0,1043;0,1792;0,0093;-6,23;6462,05;-0,15
60;7840;66,35;-3,73;4,3407;-3,3351;9,2231;-0,1135;-0,2009;0,0195;-6,35;6455,69;-0,12
60;7860;66,48;-3,95;0,3879;-3,067;9,7536;-0,1184;-0,3705;0,0349;-6,48;6449,21;-0,13
60;7880;66,28;-2,95;-3,0813;-4,6878;8,9047;-0,113;0,2134;0,0015;-6,28;6442,93;0,2
60;7900;65,99;-2,69;0,395;-4,7836;8,7497;-0,119;0,397;-0,0077;-5,99;6436,93;0,29
60;7920;66,11;-3,89;7,9176;-4,3;9,9685;-0,1307;0,2385;0,0133;-6,11;6430,83;-0,12
60;7940;66,28;-4,86;4,5873;-3,2106;9,7101;-0,1328;-0,1739;0,0175;-6,28;6424,55;-0,17
60;7960;66,38;-4,0;-4,3024;-3,4788;9,6094;-0,1323;-0,3155;0,0181;-6,38;6418,16;-0,1
60;7980;66,21;-2,58;-5,2912;-4,8842;8,5701;-0,1336;0,1351;-0,0027;-6,21;6411,95;0,17
60;8000;65,94;-2,39;0,5722;-4,7477;8,9945;-0,1472;0,3762;-0,0173;-5,94;6406,01;0,27
60;8020;65,91;-3,49;6,8187;-4,7477;9,3972;-0,1479;0,2675;0,008;-5,91;6400,1;0,03
60;8040;65,89;-3,92;1,1205;-3,4477;8,9347;-0,158;-0,3773;0,0261;-5,89;6394,2;0,02
60;8060;66,03;-3,21;-3,8547;-3,3399;10,1835;-0,1591;-0,3135;0,0221;-6,03;6388,17;-0,14
60;8080;65,87;-1,71;-5,9448;-4,9919;8,3606;-0,1536;0,0839;-0,0025;-5,87;6382,3;0,17
60;8100;65,63;-1,56;0,8116;-4,7716;9,4924;-0,1647;0,3986;-0,0101;-5,63;6376,67;0,23
60;8120;65,43;-2,46;5,2194;-5,193;8,7959;-0,164;0,3167;0,0039;-5,43;6371,24;0,21
60;8140;65,33;-2,87;0,9673;-3,7541;8,7143;-0,1751;-0,3609;0,0346;-5,33;6365,92;0,1
60;8160;65,46;-2,48;-2,66;-3,3327;10,4256;-0,1717;-0,3826;0,0273;-5,46;6360,46;-0,14
60;8180;65,36;-1,07;-6,1435;-4,7908;8,5864;-0,1556;-0,035;0,0065;-5,36;6355,09;0,1
60;8200;65,17;-0,26;-2,2027;-4,7621;9,3509;-0,1569;0,3517;0,0011;-5,17;6349,93;0,2
60;8220;65,38;-1,55;7,7428;-3,735;10,5045;-0,172;0,0815;0,0176;-5,38;6344,55;-0,21
60;8240;65,31;-2,26;2,1979;-3,6248;8,5239;-0,1753;-0,315;0,031;-5,31;6339,24;0,06
60;8260;65,41;-1,78;-2,897;-3,4213;10,0093;-0,1792;-0,3419;0,0232;-5,41;6333,83;-0,1
60;8280;65,03;-0,8;-3,122;-5,4324;8,3905;-0,1859;0,1896;-0,0051;-5,03;6328,8;0,39
60;8300;65,03;-2,0;7,2018;-4,64;9,4489;-0,2004;0,2449;0,004;-5,03;6323,77;-0,0
60;8320;65,02;-2,8;2,9377;-3,5434;8,9728;-0,2132;-0,2637;0,0216;-5,02;6318,75;0,0
60;8340;65,09;-2,49;-2,0518;-3,4261;10,0393;-0,2156;-0,3472;0,0248;-5,09;6313,66;-0,07
60;8360;64,8;-1,17;-4,8459;-5,3175;8,4232;-0,2209;0,1271;-0,0115;-4,8;6308,86;0,29
60;8380;64,67;-2,23;6,0406;-4,9129;8,9564;-0,2338;0,2653;0,0185;-4,67;6304,19;0,13
60;8400;64,68;-3,07;3,1364;-3,5267;9,1823;-0,2473;-0,2803;0,0241;-4,68;6299,51;-0,01
60;8420;64,64;-2,82;-1,6927;-3,7757;9,7291;-0,2565;-0,3668;0,0306;-4,64;6294,87;0,04
60;8440;64,31;-1,56;-4,6615;-5,4875;8,5728;-0,259;0,1142;-0,0001;-4,31;6290,55;0,33
60;8460;64,19;-2,7;6,6607;-4,9799;8,9347;-0,2693;0,2706;0,012;-4,19;6286,36;0,12
60;8480;64,17;-3,66;3,8235;-3,7852;9,136;-0,2773;-0,2622;0,036;-4,17;6282,19;0,03
60;8500;64,16;-3,32;-2,0399;-3,6895;9,9223;-0,2827;-0,3495;0,03;-4,16;6278,03;0,0
60;8520;63,8;-1,78;-5,7724;-5,8562;7,9389;-0,2831;0,0933;-0,0068;-3,8;6274,23;0,37
60;8540;63,54;-2,81;5,8012;-5,4253;8,4477;-0,2874;0,3058;0,0084;-3,54;6270,69;0,26
60;8560;63,54;-3,66;3,4429;-3,7182;9,4434;-0,3006;-0,2621;0,0204;-3,54;6267,15;0,0
60;8580;63,47;-3,7;-0,4525;-4,0031;9,8107;-0,2852;-0,389;0,037;-3,47;6263,68;0,07
60;8600;63,2;-2,09;-6,6176;-5,7676;8,1076;-0,2879;0,0121;0,0003;-3,2;6260,48;0,27
60;8620;62,75;-1,75;0,091;-5,6407;8,8258;-0,2934;0,4289;-0,0101;-2,75;6257,74;0,45
60;8640;62,87;-3,03;6,5673;-3,9696;10,0175;-0,2959;-0,1342;0,0265;-2,87;6254,87;-0,12
60;8660;62,72;-3,35;0,7254;-4,2114;9,1605;-0,2879;-0,3806;0,0252;-2,72;6252,15;0,14
60;8680;62,65;-2,04;-6,5194;-4,9799;9,1306;-0,279;-0,2202;0,0076;-2,65;6249,49;0,07
60;8700;62,11;-1,39;-1,2833;-6,1842;8,4123;-0,2755;0,3424;0,0003;-2,11;6247,38;0,54
60;8720;62,17;-2,73;7,9224;-4,8459;9,7019;-0,2795;0,1009;0,031;-2,17;6245,21;-0,05
60;8740;62,04;-3,38;2,0614;-4,2593;8,8748;-0,2839;-0,3532;0,0365;-2,04;6243,17;0,13
60;8760;61,94;-2,82;-2,8515;-4,6998;9,7781;-0,2634;-0,2828;0,0173;-1,94;6241,22;0,1
60;8780;61,59;-1,12;-6,2776;-6,5338;7,8491;-0,2611;0,1984;-0,0053;-1,59;6239,63;0,35
60;8800;61,33;-2,06;4,9249;-5,703;8,445;-0,259;0,2345;0,0007;-1,33;6238,3;0,26
60;8820;61,45;-3,22;4,9344;-3,9768;9,7019;-0,2541;-0,312;0,02;-1,45;6236,85;-0,12
60;8840;61,23;-2,62;-2,8467;-4,9919;8,5538;-0,2489;-0,3459;0,0253;-1,23;6235,63;0,22
60;8860;61,07;-0,97;-7,2065;-6,0597;8,483;-0,2389;0,0428;-0,0097;-1,07;6234,55;0,15
60;8880;60,69;-1,51;2,9401;-5,8562;8,1593;-0,2356;0,2451;0,0113;-0,69;6233,86;0,38
60;8900;60,91;-2,97;7,3263;-4,1899;9,9604;-0,2372;-0,2309;0,0341;-0,91;6232,95;-0,21
60;8920;60,71;-2,33;-2,9592;-4,9704;8,2681;-0,2194;-0,3488;0,0199;-0,71;6232,25;0,2
60;8940;60,57;-0,8;-6,6655;-5,9711;8,5892;-0,2222;0,0017;-0,0136;-0,57;6231,68;0,14
60;8960;60,29;-1,47;3,5506;-5,7461;8,4803;-0,2136;0,2224;0,0131;-0,29;6231,39;0,27
60;8980;60,43;-2,77;5,7054;-4,3;9,438;-0,214;-0,2774;0,0328;-0,43;6230,95;-0,14
60;9000;60,22;-1,89;-3,893;-5,4037;8,2518;-0,2062;-0,2971;0,0089;-0,22;6230,73;0,21
60;9020;59,94;-0,38;-5,5905;-6,5003;8,1729;-0,2058;0,1745;-0,0195;0,06;6230,79;0,28
60;9040;59,83;-1,44;5,2098;-5,5498;8,7388;-0,208;0,1025;0,0077;0,17;6230,96;0,11
60;9060;59,79;-1,96;1,3551;-4,5011;9,1224;-0,2052;-0,4085;0,0172;0,21;6231,17;0,04
60;9080;59,59;-1,31;-2,8395;-5,5186;8,7959;-0,1899;-0,1986;0,0089;0,41;6231,58;0,2
60;9100;59,02;-0,17;-2,9497;-7,0773;7,4356;-0,1895;0,3405;-0,0165;0,98;6232,56;0,56
60;9120;59,09;-1,56;7,2616;-5,466;9,0789;-0,1861;0,0314;0,0165;0,91;6233,47;-0,06
60;9140;59,03;-1,84;0,3567;-4,695;9,0217;-0,1719;-0,408;0,0217;0,97;6234,44;0,06
60;9160;58,92;-1,05;-3,6655;-5,5785;9,0109;-0,1524;-0,2312;0,0133;1,08;6235,52;0,11
60;9180;58,44;0,09;-3,1795;-7,0701;7,5852;-0,1363;0,2912;-0,0116;1,56;6237,07;0,48
60;9200;58,13;-0,5;3,4213;-6,7445;8,5347;-0,1358;0,3247;-0,0052;1,87;6238,95;0,31
60;9220;58,07;-0,95;0,9936;-4,8698;8,7279;-0,1262;-0,3705;0,0345;1,93;6240,87;0,06
60;9240;58,09;-0,56;-2,2984;-5,1164;9,4244;-0,0994;-0,3147;0,0216;1,91;6242,79;-0,01
60;9260;57,89;1,01;-5,9209;-6,7205;7,441;-0,0769;0,0874;-0,0132;2,11;6244,9;0,2
