Consigne Angle (°);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw (m/s²);Ay Raw (m/s²);Az Raw (m/s²);Gx Raw (rad/s);Gy Raw (rad/s);Gz Raw (rad/s);Erreur P (°);Erreur I (°);Erreur D (°)
60;4620;6,63;-60,97;-1,5993;-10,4435;1,5725;0,2454;0,0208;0,0261;53,65;14945,48;-0,62
60;4640;7,35;-61,39;3,8882;-10,0485;0,1469;0,2803;0,3548;-0,0064;53,15;14998,63;-0,5
60;4660;7,74;-56,17;-2,5067;-9,4619;1,2896;0,3104;-0,2557;0,0234;52,67;15051,3;-0,49
60;4680;8,64;-50,76;-4,3694;-10,3813;2,4432;0,3528;-0,2431;0,0572;51,98;15103,28;-0,68
60;4700;9,73;-51,14;5,1475;-9,9982;0,9305;0,4045;0,1807;0,0185;50,94;15154,22;-1,05
60;4720;10,5;-52,27;3,486;-10,398;-0,3918;0,4415;0,1058;-0,0127;50,01;15204,23;-0,93
60;4740;11,43;-46,25;-4,1946;-9,8761;1,5127;0,488;-0,0701;0,0053;49,17;15253,4;-0,83
60;4760;12,78;-40,92;-6,0549;-10,3238;3,5532;0,5407;-0,1092;0,0578;48,04;15301,44;-1,13
60;4780;13,34;-37,56;-1,0223;-10,0197;2,8241;0,5833;-0,0703;0,0751;47,09;15348,53;-0,96
60;4800;14,72;-38,67;5,9017;-9,6678;1,714;0,6182;-0,1652;0,0493;46,09;15394,62;-1,0
60;4820;15,7;-39,28;4,5322;-10,1993;2,2854;0,6656;-0,2065;0,045;45,03;15439,65;-1,06
60;4840;16,21;-37,98;1,2809;-10,2903;2,8349;0,7056;-0,2693;0,0508;44,24;15483,89;-0,79
60;4860;16,74;-36,26;0,4573;-9,9431;3,1097;0,7498;-0,2951;0,0489;43,74;15527,63;-0,5
60;4880;17,26;-35,63;3,0909;-10,1107;2,2962;0,789;-0,3258;0,041;43,38;15571,01;-0,36
60;4900;17,85;-35,54;2,5953;-9,9886;2,3588;0,8139;-0,4227;0,0377;42,7;15613,71;-0,68
60;4920;18,58;-34,74;1,5227;-9,9407;3,6267;0,8593;-0,4401;0,0408;42,06;15655,76;-0,65
60;4940;19,23;-33,7;1,3551;-10,0341;3,4525;0,8941;-0,3196;0,0472;41,38;15697,15;-0,67
60;4960;20,0;-33,12;3,1125;-10,3286;3,1179;0,9357;0,1088;0,0181;40,65;15737,79;-0,74
60;4980;20,89;-32,96;3,2417;-10,1323;2,9057;0,9653;0,2364;0,0145;39,82;15777,62;-0,82
60;5000;21,56;-31,53;-0,3831;-10,3142;3,3383;0,9927;0,0991;0,0028;39,02;15816,64;-0,8
60;5020;22,16;-28,77;-0,6752;-10,2065;3,5314;1,0244;-0,1053;0,0133;38,39;15855,03;-0,63
60;5040;22,85;-26,55;0,4094;-9,6223;4,1;1,0417;-0,2987;0,0265;37,77;15892,8;-0,62
60;5060;23,58;-24,88;1,1947;-9,3901;4,334;1,0611;-0,1956;0,0318;37,15;15929,94;-0,62
60;5080;24,53;-24,48;4,3934;-9,5984;4,0973;1,0784;0,0316;0,0254;36,36;15966,3;-0,79
60;5100;25,34;-23,6;0,4238;-10,0533;3,9831;1,097;0,1727;0,0193;35,3;16001,6;-1,06
60;5120;26,14;-21,02;-2,8012;-9,3206;4,9435;1,1032;-0,1903;0,0184;34,7;16036,29;-0,6
60;5140;27,03;-19,21;1,4988;-9,0908;5,1802;1,1081;-0,2856;0,0238;33,69;16069,98;-1,01
60;5160;27,81;-18,23;1,8747;-9,7683;4,6306;1,117;0,1472;-0,0105;32,89;16102,88;-0,8
60;5180;28,67;-16,65;-2,6576;-9,3757;4,8428;1,1239;0,0538;-0,0092;32,1;16134,98;-0,79
60;5200;29,59;-14,34;-0,2298;-8,6215;5,678;1,1103;-0,3508;0,0349;31,12;16166,1;-0,98
60;5220;30,51;-13,73;3,462;-9,0621;5,2754;1,1065;0,1262;-0,004;30,24;16196,34;-0,88
60;5240;31,32;-11,94;-3,3112;-8,6838;5,4141;1,1074;-0,0875;-0,0048;29,5;16225,84;-0,74
60;5260;32,3;-10,47;2,4421;-8,3127;5,9501;1,082;-0,2012;0,0176;28,45;16254,29;-1,05
60;5280;33,16;-9,9;2,6456;-8,8873;5,7025;1,0804;0,2322;-0,0215;27,59;16281,87;-0,86
60;5300;33,91;-8,22;-3,0358;-8,3175;6,0072;1,0593;-0,2549;0,0205;26,88;16308,76;-0,7
60;5320;34,81;-7,53;3,8738;-8,3103;5,9555;1,0359;0,0289;-0,0065;26,0;16334,75;-0,89
60;5340;35,7;-6,17;-3,5338;-7,92;6,2766;1,0271;-0,0293;-0,0093;25,11;16359,86;-0,89
60;5360;36,64;-4,84;1,992;-7,2329;6,6629;0,9966;-0,3008;0,0176;24,1;16383,96;-1,01
60;5380;37,43;-4,19;-0,0527;-8,09;6,0045;0,9826;0,2589;-0,0152;23,18;16407,14;-0,92
60;5400;38,24;-2,92;0,316;-6,8354;6,9758;0,9395;-0,3321;0,0313;22,52;16429,66;-0,66
60;5420;39,01;-2,37;0,917;-7,908;6,3337;0,9192;0,2631;0,0019;21,57;16451,23;-0,95
60;5440;39,76;-1,73;-0,2705;-6,5721;7,1118;0,8817;-0,3649;0,0238;20,97;16472,2;-0,6
60;5460;40,67;-1,38;4,2545;-7,3191;6,8724;0,8585;0,2044;0,0063;20,06;16492,26;-0,9
60;5480;41,44;-0,22;-3,0239;-6,4811;7,3404;0,8271;-0,2978;0,022;19,31;16511,57;-0,75
60;5500;42,28;0,07;3,4141;-6,9935;7,0411;0,7859;0,2329;0,0236;18,37;16529,94;-0,94
60;5520;43,07;1,42;-1,7502;-6,0741;7,9335;0,7493;-0,3399;0,0458;17,65;16547,59;-0,73
60;5540;43,81;1,38;1,6496;-7,0725;7,4628;0,7194;0,3175;0,002;16,78;16564,37;-0,87
60;5560;44,66;2,99;-2,8946;-5,679;7,7702;0,6772;-0,3192;0,0352;16,1;16580,47;-0,68
60;5580;45,41;2,68;2,375;-6,6846;7,5118;0,6463;0,3064;0,0048;15,16;16595,62;-0,94
60;5600;46,2;3,69;0,6057;-5,4899;8,415;0,5979;-0,3483;0,0516;14,5;16610,12;-0,66
60;5620;46,89;4,54;-1,3982;-6,596;8,0205;0,5732;0,269;-0,0004;13,63;16623,75;-0,87
60;5640;47,57;4,14;4,3072;-5,2577;8,3661;0,5228;-0,1529;0,0234;13,16;16636,91;-0,47
60;5660;48,23;5,63;-1,8411;-6,2345;7,8219;0,4934;0,2402;0,0133;12,24;16649,15;-0,92
60;5680;48,9;5,21;4,6831;-5,2146;8,2926;0,4399;-0,1812;0,0248;11,76;16660,91;-0,49
60;5700;49,75;7,01;-4,8315;-5,0637;8,0205;0,4163;-0,0962;0,0109;10,89;16671,8;-0,87
60;5720;50,26;6,46;3,4046;-5,5402;7,5363;0,368;0,2316;-0,0061;10,19;16681,99;-0,7
60;5740;50,92;7,62;-0,2442;-4,7525;8,3688;0,32;-0,33;0,0282;9,59;16691,57;-0,6
60;5760;51,46;7,68;1,98;-5,8514;8,0396;0,2944;0,3292;-0,0171;8,88;16700,45;-0,71
60;5780;51,98;7,7;2,7007;-4,4987;8,6599;0,2582;-0,2521;0,0169;8,54;16708,99;-0,34
60;5800;52,52;8,99;-2,8419;-5,0566;8,2926;0,2406;0,032;-0,0061;7,89;16716,88;-0,64
60;5820;52,88;8,23;3,4955;-5,2122;8,0505;0,1877;0,1896;0,0021;7,48;16724,36;-0,41
60;5840;53,48;9,67;-3,6464;-4,5083;8,5728;0,1652;-0,2166;0,0112;6,97;16731,33;-0,52
60;5860;53,88;9,66;1,8411;-5,6072;8,1538;0,1291;0,325;-0,0192;6,33;16737,66;-0,63
60;5880;54,29;9,15;4,6735;-4,3718;8,6735;0,0915;-0,168;0,0179;6,14;16743,81;-0,19
60;5900;54,82;10,77;-4,2521;-4,5322;8,5674;0,0659;-0,1388;0,0124;5,55;16749,36;-0,59
60;5920;55,01;10,21;2,2577;-5,5809;8,2355;0,0292;0,3284;-0,0084;5,13;16754,49;-0,43
60;5940;55,41;10,56;-0,747;-4,3455;8,6681;-0,0097;-0,3477;0,0438;4,86;16759,35;-0,27
60;5960;55,67;11,6;-1,7071;-5,1667;8,3252;-0,0107;0,2288;-0,0053;4,48;16763,83;-0,38
60;5980;55,91;10,48;4,7716;-4,64;8,2219;-0,0584;0,1303;0,0121;4,33;16768,16;-0,15
60;6000;56,28;11,65;-1,3671;-4,2234;8,6844;-0,1023;-0,3068;0,0334;3,95;16772,11;-0,39
60;6020;56,56;12,48;-2,4636;-5,2218;8,8803;-0,0942;0,263;-0,0008;3,56;16775,67;-0,38
60;6040;56,74;11,42;4,5226;-4,6471;8,8612;-0,1367;0,0337;0,0193;3,48;16779,15;-0,08
60;6060;57,08;12,88;-4,0151;-4,3287;8,5048;-0,1315;-0,1563;0,0195;3,13;16782,28;-0,35
60;6080;57,12;12,89;-0,8811;-5,6695;8,7633;-0,156;0,2794;0,0033;2,86;16785,14;-0,27
60;6100;57,28;11,58;5,2529;-4,8626;8,483;-0,1775;0,031;0,0156;2,86;16788,0;0,0
60;6120;57,57;12,71;-2,6959;-4,3814;8,3715;-0,1832;-0,2695;0,0265;2,57;16790,57;-0,29
60;6140;57,58;12,7;1,2354;-5,5186;8,5157;-0,204;0,3492;0,0057;2,37;16792,94;-0,2
60;6160;57,62;11,79;4,7381;-4,8842;8,9102;-0,2104;-0,1073;0,024;2,5;16795,44;0,13
60;6180;57,84;13,1;-3,9145;-4,6208;8,5483;-0,2113;-0,2182;0,027;2,28;16797,72;-0,22
60;6200;57,8;13,37;-1,7909;-5,6958;8,6925;-0,2421;0,2927;-0,0016;2,13;16799,85;-0,15
60;6220;57,82;12,09;4,6902;-5,1906;8,7497;-0,2546;0,052;0,0059;2,23;16802,08;0,1
60;6240;58,0;13,31;-3,9672;-4,9057;8,9102;-0,2463;-0,1272;0,0197;2,08;16804,16;-0,15
60;6260;57,94;13,02;0,2274;-5,8155;8,6028;-0,2398;0,3347;-0,0151;1,94;16806,1;-0,14
60;6280;57,98;11,91;4,2952;-5,1954;8,9047;-0,2526;-0,0047;0,0077;2,07;16808,17;0,13
60;6300;58,09;12,98;-2,7749;-4,6471;8,4069;-0,2715;-0,292;0,0123;1,95;16810,12;-0,12
60;6320;58,0;12,91;1,1444;-5,7581;8,717;-0,2701;0,342;-0,0161;1,88;16812,0;-0,07
60;6340;57,91;11,57;4,786;-5,3008;8,8449;-0,2962;-0,0542;-0,0083;2,11;16814,1;0,23
60;6360;57,97;12,68;-2,7294;-4,8602;8,4477;-0,2814;-0,2821;0,0238;2,04;16816,14;-0,07
60;6380;57,9;13,2;-2,4086;-6,0406;8,8204;-0,2691;0,2254;-0,0288;1,98;16818,12;-0,06
60;6400;57,72;11,89;4,1659;-5,6431;8,4667;-0,2797;0,1883;-0,002;2,23;16820,35;0,25
60;6420;57,78;12,6;-2,7294;-4,9871;8,8177;-0,2819;-0,2891;0,0165;2,23;16822,58;-0,0
60;6440;57,69;13,6;-2,6552;-6,1746;8,7932;-0,2643;0,2158;-0,0128;2,19;16824,77;-0,03
60;6460;57,5;12,22;4,027;-5,77;8,4314;-0,2753;0,2106;-0,0029;2,43;16827,2;0,23
60;6480;57,56;12,32;0,8404;-4,9225;8,7279;-0,2894;-0,2928;0,0377;2,42;16829,62;-0,01
60;6500;57,53;13,44;-3,8858;-5,7102;9,0517;-0,2633;-0,0831;0,0111;2,45;16832,07;0,03
60;6520;57,35;12,37;3,9193;-5,8035;8,4531;-0,2714;0,2437;0,0028;2,59;16834,66;0,14
60;6540;57,31;12,27;1,4509;-5,0853;8,9836;-0,279;-0,2779;0,0486;2,69;16837,36;0,11
60;6560;57,26;13,33;-3,8523;-5,7174;9,0;-0,2459;-0,0981;0,0105;2,74;16840,1;0,04
60;6580;57,0;12,99;-0,4214;-6,2584;8,3334;-0,2273;0,3391;-0,0003;2,84;16842,93;0,1
60;6600;56,96;11,67;4,8123;-5,6264;8,7197;-0,2216;0,0087;0,0364;3,08;16846,01;0,24
60;6620;57,0;12,68;-3,7182;-5,545;8,7633;-0,223;-0,1581;0,0352;3,02;16849,03;-0,06
60;6640;56,84;12,56;-0,6153;-6,4476;8,5211;-0,2116;0,3231;0,0007;3,0;16852,02;-0,02
60;6660;56,68;11,18;4,1851;-6,0334;8,5347;-0,2064;0,115;-0,0104;3,3;16855,32;0,3
60;6680;56,75;11,61;0,1269;-5,2648;8,7279;-0,2017;-0,3403;0,04;3,26;16858,58;-0,03
60;6700;56,76;12,54;-3,7852;-6,2441;9,2639;-0,1681;0,0342;0,0171;3,25;16861,83;-0,01
60;6720;56,61;11,3;4,3024;-6,2776;8,5783;-0,1605;0,17;0,0104;3,39;16865,22;0,14
60;6740;56,58;11,38;0,905;-5,3008;8,7252;-0,1653;-0,3275;0,0215;3,45;16868,67;0,06
60;6760;56,6;12,36;-3,723;-6,0525;9,1142;-0,1447;-0,1021;0,0053;3,44;16872,11;-0,01
60;6780;56,38;11,74;1,0534;-6,438;8,5293;-0,1206;0,35;-0,0101;3,53;16875,65;0,09
60;6800;56,38;10,85;2,0159;-5,3175;8,9156;-0,1203;-0,2935;0,0369;3,71;16879,35;0,17
60;6820;56,48;11,9;-4,0462;-5,849;8,951;-0,0877;-0,143;0,0127;3,61;16882,97;-0,09
60;6840;56,38;11,62;-0,3663;-6,6631;8,3715;-0,0763;0,3015;-0,0051;3,51;16886,48;-0,1
60;6860;56,36;10,23;4,5562;-6,2345;8,7714;-0,0737;0,1151;-0,0129;3,7;16890,19;0,19
60;6880;56,46;10,65;-0,4645;-5,3151;8,6245;-0,0576;-0,3524;0,0252;3,63;16893,81;-0,08
60;6900;56,37;11,42;-2,0159;-6,4787;8,4422;-0,025;0,2561;-0,0241;3,61;16897,42;-0,02
60;6920;56,31;10,19;4,142;-6,1316;8,6272;-0,028;0,15;0,0004;3,78;16901,2;0,17
60;6940;56,4;10,17;1,2522;-5,3965;8,9184;-0,0266;-0,3176;0,032;3,73;16904,93;-0,05
60;6960;56,49;11,31;-4,312;-6,0837;8,7333;0,0007;-0,1756;0,0077;3,63;16908,56;-0,09
60;6980;56,34;10,85;-0,1173;-6,7181;8,5211;0,0108;0,2747;-0,0144;3,61;16912,17;-0,02
60;7000;56,44;9,52;3,6919;-5,6216;9,1278;-0,0037;-0,2409;0,0179;3,73;16915,9;0,11
60;7020;56,59;10,65;-3,9816;-5,7604;8,2491;0,0199;-0,277;0,0195;3,54;16919,44;-0,19
60;7040;56,56;10,92;-2,7533;-6,4691;8,3252;0,0418;0,2089;-0,0079;3,46;16922,9;-0,07
60;7060;56,51;9,44;4,1899;-6,0023;8,5919;0,0306;0,2134;-0,0013;3,61;16926,51;0,15
60;7080;56,7;8,94;2,8826;-5,3151;8,9456;0,0361;-0,2482;0,0289;3,49;16930,0;-0,12
60;7100;56,79;10,18;-4,2425;-6,3446;8,6762;0,0576;0,05;-0,0037;3,33;16933,33;-0,16
60;7120;56,74;9,16;2,2027;-6,4189;8,3035;0,0675;0,3501;-0,0093;3,28;16936,61;-0,05
60;7140;56,89;7,92;5,1787;-5,7604;8,7606;0,0517;-0,0757;0,0099;3,31;16939,91;0,03
60;7160;57,03;8,71;-1,9824;-5,4181;8,4504;0,0698;-0,3327;0,0233;3,11;16943,02;-0,2
60;7180;57,01;9,43;-1,7693;-6,5027;8,2953;0,0901;0,2974;-0,0157;3,0;16946,02;-0,11
60;7200;56,97;8,17;4,2282;-5,9735;8,5211;0,0782;0,1548;0,0088;3,17;16949,19;0,17
60;7220;57,14;8,01;1,8627;-5,1356;9,0952;0,0707;-0,3428;0,03;3,06;16952,25;-0,1
60;7240;57,27;9,19;-3,8954;-5,9352;8,581;0,0934;-0,1907;0,0016;2,88;16955,13;-0,19
60;7260;57,22;9,1;-1,5179;-6,5864;8,2518;0,1082;0,2946;-0,0113;2,77;16957,9;-0,1
60;7280;57,36;7,47;5,1308;-5,466;8,8503;0,0975;-0,1184;0,0361;2,88;16960,79;0,11
60;7300;57,58;7,92;-2,2553;-5,2625;8,7333;0,0938;-0,3207;0,0309;2,59;16963,37;-0,29
60;7320;57,69;8,89;-3,8355;-6,0908;8,5701;0,1159;0,0849;0,0051;2,44;16965,81;-0,15
60;7340;57,55;7,67;2,9425;-6,2034;8,4558;0,115;0,3557;-0,004;2,52;16968,33;0,08
60;7360;57,75;6,5;4,4269;-5,2768;8,6653;0,1058;-0,1128;0,0253;2,47;16970,8;-0,05
60;7380;57,98;7,62;-4,3598;-5,6455;8,8503;0,1187;-0,1807;0,0081;2,21;16973,02;-0,25
60;7400;57,97;7,41;-0,9433;-6,3207;8,2436;0,1252;0,2902;-0,0188;2,03;16975,04;-0,19
60;7420;58,04;5,87;4,7501;-5,7389;8,6055;0,1159;0,1549;0,0056;2,13;16977,18;0,11
60;7440;58,27;5,58;1,8938;-4,9416;8,7687;0,1009;-0,3301;0,0298;1,92;16979,1;-0,21
60;7460;58,54;6,89;-4,9823;-5,3223;9,0163;0,1167;-0,1958;0,0088;1,71;16980,81;-0,21
60;7480;58,51;6,32;2,2242;-6,0789;8,4994;0,1227;0,3283;-0,0016;1,54;16982,35;-0,17
60;7500;58,57;5,04;4,5346;-5,1691;8,5103;0,0995;-0,0663;0,0222;1,64;16983,99;0,1
60;7520;58,78;5,63;-0,8667;-4,7692;8,8966;0,1066;-0,3748;0,0269;1,42;16985,41;-0,22
60;7540;58,98;6,76;-4,0654;-5,6;9,1387;0,1202;0,0023;0,0063;1,2;16986,61;-0,22
60;7560;58,84;6,09;0,431;-6,0597;8,445;0,1182;0,3166;-0,0059;1,15;16987,77;-0,05
60;7580;58,94;5,17;2,2218;-4,9584;8,6436;0,0973;-0,2406;0,0321;1,21;16988,98;0,06
60;7600;59,15;6,31;-3,0502;-4,7788;9,272;0,0987;-0,3028;0,0216;1,08;16990,06;-0,13
60;7620;59,2;6,86;-2,2625;-5,8131;8,7578;0,1108;0,178;-0,0052;0,86;16990,92;-0,22
60;7640;59,12;5,45;4,0486;-5,8658;8,7578;0,1069;0,3126;0,0004;0,97;16991,89;0,11
60;7660;59,35;4,71;1,5586;-4,6807;9,1523;0,087;-0,3323;0,0282;0,85;16992,75;-0,12
60;7680;59,55;6,01;-4,8842;-5,2457;8,6898;0,0927;-0,1388;0,0017;0,63;16993,38;-0,22
60;7700;59,58;5,9;-1,4126;-5,7341;8,6;0,0882;0,287;-0,0143;0,44;16993,82;-0,19
60;7720;59,58;4,29;5,5689;-5,5785;8,8122;0,0831;0,2044;0,0076;0,57;16994,39;0,13
60;7740;59,78;3,94;1,087;-4,6567;8,6082;0,0706;-0,2827;0,0306;0,34;16994,74;-0,23
60;7760;59,96;5,42;-5,114;-5,4348;8,6653;0,0827;0,018;0,0023;0,18;16994,92;-0,16
60;7780;59,97;5,46;0,3352;-5,5617;8,7225;0,0741;0,3146;-0,0119;0,05;16994,97;-0,13
60;7800;60,04;4,08;6,5745;-5,272;9,0353;0,0605;0,037;0,0075;0,17;16995,13;0,12
60;7820;60,25;4,32;-0,2203;-4,391;8,8857;0,0581;-0,3341;0,027;-0,08;16995,05;-0,25
60;7840;60,42;5,53;-4,4939;-4,9895;8,8286;0,057;-0,0999;0,0035;-0,26;16994,79;-0,18
60;7860;60,36;4,65;3,2394;-5,3774;8,6028;0,0536;0,3026;0,0016;-0,31;16994,48;-0,05
60;7880;60,47;3,17;4,6448;-4,6424;9,0217;0,0308;-0,1719;0,0314;-0,28;16994,19;0,03
60;7900;60,66;3,95;-1,0558;-4,7166;9,5849;0,0364;-0,2731;0,0224;-0,53;16993,67;-0,24
60;7920;60,81;4,72;-4,7166;-5,138;8,7388;0,0453;0,0949;-0,0107;-0,69;16992,98;-0,16
60;7940;60,64;3,74;2,0399;-5,3965;9,0272;0,0326;0,3508;-0,0068;-0,62;16992,36;0,06
60;7960;60,79;3,01;1,5874;-4,1563;9,2829;0,0043;-0,3457;0,0344;-0,63;16991,73;-0,01
60;7980;60,98;4,1;-4,2114;-4,7573;8,8585;0,0112;-0,2161;0,0217;-0,85;16990,87;-0,22
60;8000;60,95;4,26;-1,8771;-5,7078;8,8449;0,0278;0,2802;-0,0079;-1,0;16989,88;-0,14
60;8020;60,84;2,92;2,794;-5,1978;8,5619;0,0051;0,2598;-0,0068;-0,84;16989,04;0,16
60;8040;61,1;2,29;3,8666;-4,2449;9,4054;-0,0211;-0,227;0,0281;-0,92;16988,12;-0,08
60;8060;61,25;3,76;-5,454;-4,8315;8,8857;-0,0032;-0,0953;0,0036;-1,11;16987,01;-0,19
60;8080;61,19;3,33;1,1372;-5,9256;8,8993;-0,0005;0,3624;-0,0076;-1,29;16985,72;-0,18
60;8100;61,17;1,84;4,9225;-5,2864;8,513;-0,0245;0,1376;0,0053;-1,14;16984,58;0,15
60;8120;61,4;2,07;0,3304;-4,0294;9,2149;-0,0501;-0,3639;0,0326;-1,27;16983,3;-0,13
60;8140;61,45;3,33;-3,2633;-4,8363;9,0517;-0,0389;-0,1651;0,0211;-1,39;16981,91;-0,12
60;8160;61,52;2,33;4,4197;-5,2122;9,6393;-0,0416;0,3349;-0,0061;-1,45;16980,46;-0,06
60;8180;61,58;1,04;6,3207;-5,2816;8,9483;-0,0582;-0,0372;0,0252;-1,51;16978,94;-0,06
60;8200;61,77;1,94;-2,9449;-4,1611;8,9075;-0,0594;-0,3248;0,0364;-1,67;16977,27;-0,15
60;8220;61,76;2,97;-3,9289;-4,8626;9,4625;-0,0545;0,0486;-0,0067;-1,68;16975,6;-0,01
60;8240;61,51;2,12;2,8826;-5,7365;9,1877;-0,0548;0,3752;-0,0057;-1,58;16974,01;0,1
60;8260;61,64;1,06;3,1867;-4,1252;9,7754;-0,0795;-0,2775;0,0163;-1,5;16972,51;0,08
60;8280;61,7;2,2;-3,6081;-5,0901;8,2899;-0,0654;-0,1869;0,0148;-1,73;16970,78;-0,23
60;8300;61,75;2,65;-4,3048;-5,1763;8,8884;-0,0542;0,2344;-0,0013;-1,74;16969,04;-0,01
60;8320;61,62;1,46;3,4572;-5,035;9,3564;-0,0641;0,2821;0,0077;-1,6;16967,44;0,14
60;8340;61,7;1,74;-1,4796;-4,0654;8,9184;-0,0718;-0,3179;0,0341;-1,63;16965,81;-0,03
60;8360;61,8;3,01;-4,7357;-4,786;9,1823;-0,0667;-0,0937;0,0144;-1,73;16964,08;-0,1
60;8380;61,7;2,65;0,9337;-5,8083;9,0653;-0,0536;0,3776;0,0025;-1,83;16962,25;-0,1
60;8400;61,68;1,16;5,4636;-5,2289;8,9184;-0,0797;0,1452;0,0124;-1,66;16960,58;0,17
60;8420;61,8;1,34;0,3256;-4,0606;9,1278;-0,0913;-0,3273;0,0249;-1,74;16958,85;-0,07
60;8440;61,73;2,65;-4,1731;-5,2696;9,0571;-0,0669;0,143;0,0031;-1,73;16957,12;0,0
60;8460;61,65;2,04;2,7414;-5,1787;9,2149;-0,0771;0,3311;-0,0016;-1,68;16955,44;0,05
60;8480;61,69;1,15;6,043;-4,7836;9,6121;-0,0959;-0,1338;0,0242;-1,59;16953,85;0,09
60;8500;61,69;1,88;-2,0566;-4,8147;8,9047;-0,0769;-0,2911;0,025;-1,71;16952,14;-0,12
60;8520;61,71;2,77;-5,1212;-5,1212;9,1115;-0,0658;0,0807;0,0013;-1,67;16950,47;0,04
60;8540;61,53;1,6;4,3335;-5,1691;9,0136;-0,0694;0,1769;0,0021;-1,52;16948,95;0,16
60;8560;61,6;1,13;0,8954;-3,9337;9,5577;-0,0966;-0,326;0,0426;-1,5;16947,45;0,02
60;8580;61,7;2,34;-4,3455;-5,1236;9,0816;-0,0693;-0,1621;0,0144;-1,68;16945,77;-0,18
60;8600;61,55;2,41;-2,8946;-5,7221;8,2844;-0,0669;0,284;-0,0139;-1,69;16944,09;-0,01
60;8620;61,55;1,11;4,1587;-4,798;9,2503;-0,0882;0,1276;-0,0043;-1,51;16942,58;0,18
60;8640;61,62;2,16;-4,4748;-4,1994;8,97;-0,0802;-0,3677;0,0124;-1,51;16941,07;-0,0
60;8660;61,78;2,65;-1,8124;-4,7932;10,7684;-0,0791;0,0502;-0,0071;-1,7;16939,37;-0,19
60;8680;61,68;1,41;4,9943;-6,462;8,8531;-0,0605;0,4139;-0,0032;-1,82;16937,55;-0,12
60;8700;61,61;0,35;1,3743;-4,9967;7,8274;-0,0845;-0,0597;0,0124;-1,76;16935,79;0,06
60;8720;61,89;1,47;-1,7669;-3,5698;9,7454;-0,1021;-0,4025;0,0254;-1,71;16934,08;0,05
60;8740;61,78;3,03;-4,6831;-5,0709;8,3008;-0,0781;0,2137;-0,0132;-1,79;16932,29;-0,08
60;8760;61,84;1,74;7,1371;-5,0805;10,0801;-0,0993;0,2348;-0,0057;-1,73;16930,56;0,06
60;8780;61,71;1,13;2,9137;-4,9297;8,834;-0,0858;-0,2418;0,0297;-1,75;16928,81;-0,02
60;8800;61,82;2,36;-5,3127;-4,7429;8,3824;-0,0849;-0,2467;0,0076;-1,77;16927,04;-0,02
60;8820;61,62;2,68;-0,9649;-5,5713;9,3972;-0,0726;0,2485;-0,0105;-1,71;16925,33;0,05
60;8840;61,43;1,17;5,3056;-5,035;9,1088;-0,0926;-0,0228;0,0167;-1,39;16923,93;0,32
60;8860;61,43;1,64;-0,4501;-4,6136;8,9619;-0,0901;-0,3284;0,0262;-1,45;16922,48;-0,06
60;8880;61,45;2,62;-3,0167;-4,865;10,3032;-0,0735;0,0133;0,0132;-1,38;16921,1;0,07
60;8900;61,07;1,84;1,4844;-5,9831;8,5402;-0,0741;0,3925;-0,0035;-1,27;16919,83;0,11
60;8920;61,18;0,48;4,3766;-4,7621;9,5006;-0,099;-0,203;0,0191;-1,12;16918,71;0,15
60;8940;61,17;1,91;-4,9823;-5,3415;7,8165;-0,0739;-0,2313;0,0181;-1,22;16917,48;-0,1
60;8960;61,06;2,36;-3,7852;-5,3439;8,8367;-0,0766;0,2076;-0,0163;-1,1;16916,39;0,13
60;8980;60,88;1,07;4,1587;-5,1188;9,6366;-0,0818;0,2791;-0,0027;-0,85;16915,54;0,25
60;9000;60,92;0,42;4,1779;-4,6448;9,5822;-0,1001;-0,2192;0,025;-0,85;16914,7;0,0
60;9020;61,0;1,71;-4,8387;-5,0637;9,604;-0,0783;-0,0306;0,0093;-0,95;16913,75;-0,1
60;9040;60,86;1,91;0,0766;-5,7748;8,6327;-0,0762;0,3567;-0,008;-1,04;16912,71;-0,09
60;9060;60,65;0,59;4,4939;-5,2218;8,785;-0,0954;0,0605;0,0001;-0,67;16912,04;0,36
60;9080;60,73;0,88;1,1684;-4,3718;9,068;-0,0983;-0,3601;0,0229;-0,7;16911,34;-0,03
60;9100;60,67;2,05;-4,0127;-5,4253;8,8313;-0,0774;-0,1168;0,0052;-0,71;16910,63;-0,01
60;9120;60,62;0,94;4,7621;-5,6407;9,3645;-0,0811;0,3436;-0,0068;-0,63;16910,0;0,08
60;9140;60,57;-0,26;3,7062;-5,0111;8,8014;-0,0911;-0,1358;0,0172;-0,59;16909,41;0,05
60;9160;60,59;0,74;-1,8148;-4,4101;8,9836;-0,0882;-0,3375;0,0244;-0,55;16908,86;0,03
60;9180;60,54;1,62;-3,3112;-5,4396;9,2584;-0,0713;0,1061;-0,0063;-0,58;16908,28;-0,03
60;9200;60,24;0,59;2,4421;-5,7916;8,8911;-0,0697;0,3631;-0,0129;-0,36;16907,93;0,22
60;9220;60,31;-0,33;2,5642;-4,5705;9,4979;-0,0866;-0,2793;0,0273;-0,25;16907,67;0,11
60;9240;60,38;0,89;-5,6886;-5,2648;8,4014;-0,0738;-0,2132;0,023;-0,36;16907,31;-0,11
60;9260;60,28;1,24;-3,0047;-5,4348;8,9184;-0,0681;0,2384;-0,0081;-0,33;16906,98;0,03
