Consigne Angle (°);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw (m/s²);Ay Raw (m/s²);Az Raw (m/s²);Gx Raw (rad/s);Gy Raw (rad/s);Gz Raw (rad/s);Erreur P (°);Erreur I (°);Erreur D (°)
60;4640;1,83;-127,77;0,2562;-10,0126;-0,2149;0,0437;-0,0029;0,0108;58,17;15098,99;-0,0
60;4660;1,82;-127,83;0,2227;-9,9479;-0,1877;0,042;0,0017;0,0096;58,17;15157,16;-0,0
60;4680;1,83;-127,91;0,3089;-9,9862;-0,2802;0,0433;0,002;0,0116;58,18;15215,34;0,01
60;4700;1,84;-127,67;0,2682;-9,9407;-0,1877;0,048;0,0013;0,0095;58,17;15273,5;-0,01
60;4720;1,84;-127,47;0,3112;-9,9671;-0,2557;0,043;-0,0012;0,0147;58,17;15331,67;0,0
60;4740;1,83;-127,75;0,1963;-9,9958;-0,2095;0,0452;0,0019;0,0096;58,16;15389,83;-0,01
60;4760;1,83;-128,02;0,2083;-9,9742;-0,2313;0,0458;-0,0008;0,0125;58,16;15447,99;0,0
60;4780;1,85;-128,34;0,2322;-9,9814;-0,2857;0,0468;0,0039;0,0135;58,16;15506,15;-0,01
60;4800;1,85;-128,47;0,2825;-10,058;-0,2177;0,0444;-0,0015;0,0111;58,16;15564,3;0,0
60;4820;1,85;-128,57;0,2705;-9,991;-0,2966;0,0449;0,0003;0,0112;58,15;15622,46;-0,0
60;4840;1,87;-128,65;0,2873;-9,9862;-0,2421;0,0458;-0,0028;0,0092;58,13;15680,59;-0,02
60;4860;1,87;-128,95;0,2466;-9,9934;-0,2911;0,0466;0,0045;0,0117;58,13;15738,72;-0,0
60;4880;1,88;-128,79;0,2658;-10,0676;-0,2285;0,0434;0,002;0,0147;58,12;15796,84;-0,01
60;4900;1,88;-129,09;0,2274;-9,9623;-0,2285;0,042;0,0033;0,0103;58,12;15854,96;-0,0
60;4920;1,88;-129,16;0,2777;-10,0078;-0,2666;0,0444;0,0016;0,0092;58,12;15913,08;0,0
60;4940;1,89;-129,04;0,2993;-9,9934;-0,2231;0,0488;0,0003;0,0124;58,11;15971,2;-0,01
60;4960;1,9;-129,26;0,2849;-10,0245;-0,2503;0,0462;-0,0001;0,0133;58,11;16029,3;-0,01
60;4980;1,91;-129,26;0,2562;-9,9695;-0,3156;0,0468;-0,0024;0,0112;58,1;16087,4;-0,01
60;5000;1,9;-129,24;0,2203;-9,9838;-0,2149;0,0426;0,0023;0,0095;58,09;16145,5;-0,01
60;5020;1,91;-129,56;0,2394;-10,0556;-0,3129;0,0466;-0,0015;0,0095;58,1;16203,59;0,0
60;5040;1,91;-129,65;0,261;-9,9575;-0,1959;0,0446;-0,0004;0,0116;58,09;16261,68;-0,0
60;5060;1,9;-129,26;0,2418;-9,9647;-0,2476;0,0444;0,0031;0,0144;58,1;16319,78;0,01
60;5080;1,9;-129,4;0,2394;-9,9527;-0,2449;0,046;0,0025;0,0111;58,1;16377,88;0,0
60;5100;1,9;-129,43;0,2634;-9,9934;-0,2911;0,045;0,0016;0,0104;58,1;16435,98;0,0
60;5120;1,9;-129,43;0,2466;-10,0126;-0,2802;0,0466;0,0028;0,0105;58,1;16494,09;-0,0
60;5140;1,91;-129,77;0,2227;-9,9599;-0,302;0,0445;0,0011;0,0116;58,09;16552,18;-0,01
60;5160;1,91;-129,58;0,2251;-9,9886;-0,185;0,0456;0,0012;0,01;58,09;16610,27;-0,01
60;5180;1,9;-129,71;0,2251;-9,9934;-0,234;0,0433;-0,0013;0,0101;58,1;16668,36;0,01
60;5200;1,91;-129,6;0,2658;-9,9742;-0,2013;0,0452;0,0051;0,0089;58,09;16726,46;-0,0
60;5220;1,92;-130,12;0,2083;-10,0078;-0,3428;0,0472;0,0025;0,0125;58,09;16784,54;-0,01
60;5240;1,91;-129,96;0,2059;-9,9359;-0,1796;0,0453;0,0051;0,0101;58,08;16842,63;-0,0
60;5260;1,91;-130,19;0,2466;-9,9479;-0,2911;0,0444;0,0001;0,01;58,09;16900,72;0,0
60;5280;1,92;-130,0;0,249;-9,9934;-0,1768;0,0453;0,0031;0,0117;58,08;16958,8;-0,01
60;5300;1,9;-129,78;0,1891;-9,912;-0,1224;0,0444;-0,0005;0,0116;58,09;17016,89;0,01
60;5320;1,89;-129,7;0,249;-9,9575;-0,2585;0,0442;-0,0001;0,0131;58,11;17075,0;0,02
60;5340;1,9;-129,88;0,2705;-9,9695;-0,2911;0,045;-0,0008;0,0136;58,11;17133,11;-0,0
60;5360;1,89;-129,6;0,2562;-10,0149;-0,2013;0,0446;-0,0003;0,0104;58,11;17191,21;-0,0
60;5380;1,88;-129,29;0,2682;-9,9527;-0,166;0,0477;0,0013;0,0085;58,12;17249,33;0,01
60;5400;1,89;-129,45;0,2394;-9,9934;-0,2775;0,0464;0,0005;0,0107;58,12;17307,45;-0,0
60;5420;1,88;-129,33;0,2346;-10,0269;-0,2041;0,0462;0,0008;0,0124;58,11;17365,56;-0,0
60;5440;1,88;-129,13;0,2753;-9,979;-0,2285;0,0437;0,0019;0,0104;58,12;17423,68;0,01
60;5460;1,88;-129,21;0,237;-10,0078;-0,2421;0,0445;0,0007;0,0112;58,12;17481,8;-0,0
60;5480;1,87;-129,14;0,249;-9,9407;-0,234;0,0469;0,0023;0,0128;58,13;17539,93;0,01
60;5500;1,87;-128,86;0,2442;-10,003;-0,2122;0,045;0,0007;0,0125;58,13;17598,06;-0,0
60;5520;1,87;-128,98;0,2705;-10,0293;-0,2585;0,0456;0,0056;0,008;58,13;17656,19;0,0
60;5540;1,86;-128,73;0,2298;-9,9766;-0,1796;0,0454;0,0012;0,0091;58,13;17714,32;-0,0
60;5560;1,86;-129,25;0,17;-9,9766;-0,2775;0,0433;0,0057;0,0117;58,14;17772,46;0,01
60;5580;1,87;-129,52;0,2538;-9,9288;-0,3346;0,0468;0,0012;0,0104;58,14;17830,61;0,0
60;5600;1,86;-128,92;0,2538;-10,0221;-0,1306;0,0469;0,0032;0,0107;58,14;17888,74;-0,0
60;5620;1,86;-128,71;0,2634;-10,0006;-0,136;0,0461;0,0008;0,0079;58,14;17946,88;0,0
60;5640;1,87;-128,89;0,249;-9,9862;-0,3319;0,0462;0,0031;0,012;58,14;18005,03;0,0
60;5660;1,86;-128,69;0,2251;-9,9742;-0,1714;0,047;-0,0001;0,0093;58,13;18063,16;-0,01
60;5680;1,86;-128,87;0,2346;-10,0221;-0,3102;0,0446;0,0044;0,0104;58,14;18121,3;0,01
60;5700;1,85;-128,75;0,2538;-10,003;-0,2068;0,0453;0,0012;0,0124;58,15;18179,45;0,01
60;5720;1,84;-128,4;0,2322;-10,0006;-0,1877;0,0452;0,0044;0,0128;58,15;18237,6;0,01
60;5740;1,84;-128,25;0,2777;-10,0006;-0,2258;0,0465;0,0039;0,0121;58,16;18295,76;0,01
60;5760;1,85;-127,86;0,2993;-9,991;-0,2421;0,0461;0,0024;0,0131;58,16;18353,92;-0,0
60;5780;1,84;-127,89;0,2466;-9,9814;-0,2013;0,0464;0,0021;0,0096;58,15;18412,07;-0,0
60;5800;1,83;-127,72;0,2179;-9,9455;-0,1904;0,0438;0,0051;0,0116;58,16;18470,23;0,01
60;5820;1,83;-127,93;0,237;-10,0102;-0,2639;0,0432;-0,0015;0,0096;58,17;18528,41;0,01
60;5840;1,83;-128,01;0,2634;-9,991;-0,2666;0,043;0,0017;0,0095;58,17;18586,58;0,0
60;5860;1,82;-127,89;0,2155;-10,0149;-0,1578;0,0441;0,0003;0,0088;58,18;18644,76;0,0
60;5880;1,81;-127,69;0,2562;-10,0006;-0,2013;0,0458;0,0031;0,0112;58,19;18702,95;0,02
60;5900;1,81;-127,81;0,2251;-9,9742;-0,2394;0,044;0,0029;0,008;58,19;18761,14;0,0
60;5920;1,81;-128,06;0,2179;-10,0006;-0,2884;0,0468;-0,0023;0,0079;58,2;18819,34;0,0
60;5940;1,81;-128,31;0,249;-10,0054;-0,2666;0,046;0,0007;0,0119;58,19;18877,53;-0,0
60;5960;1,83;-128,4;0,2993;-9,9814;-0,2367;0,0464;-0,0012;0,0088;58,18;18935,71;-0,01
60;5980;1,83;-127,99;0,2658;-9,9718;-0,1088;0,0453;0,0044;0,0097;58,16;18993,87;-0,02
60;6000;1,84;-128,45;0,2298;-9,9862;-0,3102;0,045;-0,0015;0,0115;58,17;19052,04;0,01
60;6020;1,84;-128,58;0,2466;-9,9982;-0,2993;0,0468;0,0017;0,0109;58,17;19110,21;-0,0
60;6040;1,84;-128,6;0,2466;-9,9934;-0,2258;0,044;-0,0003;0,0105;58,16;19168,37;-0,01
60;6060;1,84;-128,8;0,2322;-9,9695;-0,2857;0,0446;0,0023;0,0132;58,17;19226,53;0,01
60;6080;1,82;-128,23;0,237;-9,9862;-0,0816;0,0438;0,006;0,01;58,17;19284,7;-0,0
60;6100;1,83;-128,42;0,2514;-9,9359;-0,2585;0,0442;-0,0024;0,0105;58,17;19342,87;0,01
60;6120;1,82;-128,33;0,1987;-10,0293;-0,2013;0,0449;0,0017;0,0123;58,18;19401,05;0,0
60;6140;1,83;-128,23;0,3089;-10,0149;-0,2829;0,0436;-0,0001;0,0107;58,18;19459,23;0,01
60;6160;1,82;-128,17;0,2586;-9,9742;-0,1469;0,0432;0,0017;0,0127;58,17;19517,4;-0,01
60;6180;1,81;-127,97;0,2873;-9,9886;-0,1904;0,0438;0,0015;0,0112;58,19;19575,59;0,02
60;6200;1,82;-128,09;0,2969;-9,9527;-0,2313;0,0438;0,002;0,0125;58,19;19633,78;-0,0
60;6220;1,8;-128,13;0,249;-10,0126;-0,2204;0,0456;0,0011;0,0128;58,2;19691,97;0,01
60;6240;1,81;-128,45;0,2873;-10,0102;-0,2938;0,0433;0,0005;0,0073;58,2;19750,17;0,0
60;6260;1,81;-128,36;0,2538;-10,0293;-0,2095;0,0452;0,0027;0,0139;58,19;19808,36;-0,0
60;6280;1,81;-128,29;0,2346;-9,9551;-0,2476;0,0458;0,0017;0,0089;58,19;19866,55;-0,0
60;6300;1,81;-128,46;0,2203;-10,0102;-0,2394;0,0456;0,0044;0,0107;58,19;19924,74;0,0
60;6320;1,81;-128,6;0,2418;-9,924;-0,2639;0,0458;-0,0001;0,0073;58,19;19982,93;0,0
60;6340;1,82;-128,87;0,2155;-9,9216;-0,2612;0,0445;-0,0007;0,0064;58,18;20041,12;-0,01
60;6360;1,81;-128,61;0,2346;-10,003;-0,1605;0,0428;-0,0005;0,0104;58,18;20099,3;-0,0
60;6380;1,81;-129,21;0,2227;-10,0126;-0,302;0,044;0,0015;0,0091;58,19;20157,49;0,01
60;6400;1,8;-129,16;0,2011;-9,9455;-0,2149;0,0428;0,0063;0,0161;58,19;20215,68;0,0
60;6420;1,8;-129,26;0,2849;-9,9455;-0,2231;0,045;0,0061;0,0107;58,2;20273,88;0,01
60;6440;1,8;-128,76;0,3065;-9,9575;-0,136;0,0444;0,0015;0,0125;58,2;20332,08;-0,0
60;6460;1,8;-128,56;0,2155;-9,9647;-0,1632;0,045;0,0032;0,0105;58,2;20390,27;-0,0
60;6480;1,8;-129,19;0,2107;-9,9934;-0,2993;0,0442;-0,0003;0,0108;58,2;20448,47;0,0
60;6500;1,8;-129,16;0,2346;-10,0245;-0,2503;0,0452;-0,0023;0,0104;58,2;20506,68;0,0
60;6520;1,8;-129,47;0,2251;-9,9814;-0,2829;0,0486;0,0021;0,0103;58,2;20564,88;0,0
60;6540;1,8;-129,39;0,237;-10,0149;-0,1877;0,0454;0,0021;0,0073;58,19;20623,07;-0,01
60;6560;1,81;-129,69;0,2203;-9,9814;-0,2938;0,0454;0,0025;0,0123;58,19;20681,27;0,0
60;6580;1,81;-129,64;0,2825;-9,9647;-0,2394;0,0456;-0,0005;0,0097;58,19;20739,46;-0,0
60;6600;1,8;-129,21;0,2514;-9,9671;-0,1388;0,045;0,0003;0,0085;58,19;20797,65;-0,0
60;6620;1,79;-129,23;0,1556;-9,9455;-0,2476;0,0438;0,0025;0,0109;58,2;20855,85;0,01
60;6640;1,8;-129,39;0,2394;-10,0221;-0,321;0,0445;0,0063;0,0124;58,2;20914,06;0,01
60;6660;1,79;-129,47;0,249;-10,0006;-0,2612;0,0438;-0,0007;0,0119;58,21;20972,26;0,0
60;6680;1,8;-129,57;0,2777;-9,9814;-0,2476;0,0453;0,0019;0,0091;58,21;21030,47;0,0
60;6700;1,8;-129,56;0,2897;-9,9216;-0,2095;0,0421;0,0032;0,0127;58,2;21088,67;-0,01
60;6720;1,8;-129,75;0,2274;-9,9431;-0,2585;0,0434;0,0007;0,0109;58,2;21146,87;-0,01
60;6740;1,81;-129,75;0,2634;-10,0221;-0,2857;0,0441;0,0033;0,0119;58,19;21205,06;-0,0
60;6760;1,81;-129,69;0,2514;-9,9335;-0,2204;0,0433;-0,0004;0,0099;58,19;21263,25;-0,01
60;6780;1,82;-129,61;0,2825;-9,9838;-0,234;0,0452;0,0019;0,0099;58,19;21321,43;0,0
60;6800;1,82;-129,51;0,237;-9,9479;-0,2258;0,0444;0,0012;0,0129;58,18;21379,62;-0,0
60;6820;1,83;-129,45;0,3208;-10,0197;-0,2748;0,0444;0,0005;0,0115;58,18;21437,8;0,0
60;6840;1,83;-129,37;0,2634;-10,0221;-0,1904;0,0448;0,0039;0,0101;58,17;21495,97;-0,01
60;6860;1,81;-129,33;0,2083;-9,9814;-0,2313;0,043;0,0037;0,0101;58,18;21554,16;0,01
60;6880;1,82;-129,62;0,2562;-9,9383;-0,2721;0,048;0,0047;0,0095;58,19;21612,34;0,0
60;6900;1,82;-129,67;0,2538;-10,003;-0,2231;0,0422;0,0008;0,0131;58,18;21670,52;-0,01
60;6920;1,81;-129,67;0,1867;-10,0245;-0,1823;0,0438;-0,0004;0,0089;58,18;21728,7;0,0
60;6940;1,82;-129,95;0,2203;-9,9886;-0,2748;0,0442;0,0009;0,0092;58,19;21786,89;0,01
60;6960;1,81;-130,16;0,1939;-10,0173;-0,3156;0,0446;-0,0016;0,0135;58,19;21845,08;0,0
60;6980;1,81;-130,15;0,2322;-9,9671;-0,2503;0,0444;0,0016;0,0081;58,19;21903,26;-0,0
60;7000;1,82;-130,3;0,2538;-9,9383;-0,2258;0,046;0,0009;0,0123;58,18;21961,44;-0,0
60;7020;1,82;-130,26;0,2729;-9,9862;-0,2177;0,0446;0,002;0,0089;58,18;22019,63;0,0
60;7040;1,81;-130,01;0,2394;-9,9862;-0,1524;0,0449;-0,0001;0,0115;58,19;22077,81;0,0
60;7060;1,8;-130,12;0,2227;-9,9455;-0,1959;0,0446;-0,0019;0,0107;58,19;22136,01;0,01
60;7080;1,8;-130,13;0,2298;-9,9742;-0,1741;0,0457;-0,0005;0,0103;58,2;22194,21;0,0
60;7100;1,79;-130,02;0,2251;-9,979;-0,1741;0,0441;0,0021;0,0108;58,2;22252,41;0,0
60;7120;1,79;-129,63;0,237;-10,0078;-0,2068;0,0442;0,0019;0,0105;58,21;22310,62;0,01
60;7140;1,79;-129,57;0,2155;-9,9838;-0,1741;0,0456;0,0049;0,0119;58,21;22368,82;-0,0
60;7160;1,8;-129,44;0,2801;-9,9431;-0,2204;0,0449;0,0035;0,0105;58,21;22427,03;0,0
60;7180;1,8;-129,11;0,261;-9,9838;-0,1388;0,0474;0,0011;0,0101;58,2;22485,23;-0,01
60;7200;1,8;-129,08;0,2155;-9,9288;-0,2041;0,0454;0,0009;0,0119;58,19;22543,42;-0,01
60;7220;1,81;-128,89;0,2753;-9,9695;-0,185;0,0417;0,0031;0,0104;58,19;22601,61;-0,0
60;7240;1,8;-128,62;0,2634;-9,9958;-0,1197;0,0466;-0,0017;0,0089;58,2;22659,81;0,01
60;7260;1,79;-128,6;0,237;-9,9982;-0,2258;0,0458;0,0039;0,0096;58,21;22718,02;0,01
60;7280;1,8;-128,65;0,2298;-10,0197;-0,3102;0,0434;0,0005;0,014;58,21;22776,22;0,0
60;7300;1,8;-128,74;0,2059;-9,9455;-0,1496;0,0473;0,0004;0,0104;58,2;22834,42;-0,01
60;7320;1,8;-128,49;0,2634;-9,9766;-0,253;0,0441;0,0033;0,0104;58,2;22892,62;0,01
60;7340;1,8;-128,4;0,2251;-9,9383;-0,2068;0,0477;0,0001;0,0085;58,2;22950,82;-0,01
60;7360;1,8;-128,6;0,2179;-9,9958;-0,2394;0,0465;0,0028;0,0127;58,2;23009,02;-0,0
60;7380;1,81;-128,66;0,2155;-9,9503;-0,2666;0,045;0,0037;0,0095;58,19;23067,22;-0,0
60;7400;1,81;-128,47;0,2514;-10,0006;-0,2177;0,0436;-0,0017;0,0112;58,19;23125,41;-0,0
60;7420;1,82;-128,78;0,2251;-9,979;-0,3102;0,0434;-0,0007;0,0101;58,18;23183,59;-0,01
60;7440;1,82;-128,55;0,2298;-10,0054;-0,1904;0,0453;0,0;0,0111;58,18;23241,77;-0,0
60;7460;1,82;-128,59;0,2777;-10,003;-0,2748;0,0445;0,0025;0,0104;58,19;23299,96;0,01
60;7480;1,84;-128,85;0,2777;-9,9886;-0,351;0,0437;0,0024;0,0111;58,18;23358,13;-0,01
60;7500;1,82;-128,84;0,2227;-9,9886;-0,1823;0,0434;0,0029;0,01;58,17;23416,3;-0,01
60;7520;1,82;-129,02;0,2394;-9,9599;-0,2149;0,0462;0,004;0,0108;58,18;23474,48;0,01
60;7540;1,82;-129,32;0,2179;-10,0341;-0,2911;0,043;0,0024;0,0085;58,18;23532,66;0,0
60;7560;1,82;-129,48;0,2274;-9,9814;-0,2394;0,0436;-0,0017;0,0109;58,18;23590,83;-0,0
60;7580;1,82;-129,19;0,2849;-10,0221;-0,1551;0,0441;0,0008;0,0115;58,17;23649,01;-0,0
60;7600;1,83;-129,33;0,2251;-9,9862;-0,2204;0,0477;0,0025;0,0113;58,17;23707,18;-0,0
60;7620;1,82;-129,55;0,2179;-9,9671;-0,2122;0,0454;0,0012;0,0109;58,17;23765,35;0,0
60;7640;1,82;-129,61;0,2705;-10,0269;-0,2829;0,0446;0,0015;0,0108;58,18;23823,53;0,01
60;7660;1,82;-129,66;0,2562;-9,9862;-0,2857;0,045;0,0049;0,0107;58,19;23881,72;0,0
60;7680;1,81;-129,29;0,2155;-9,979;-0,1632;0,0452;0,0015;0,0108;58,18;23939,9;-0,0
60;7700;1,81;-129,24;0,2801;-10,0485;-0,2938;0,0402;0,004;0,012;58,19;23998,1;0,01
60;7720;1,82;-129,25;0,2801;-10,0221;-0,2612;0,0452;0,0009;0,0125;58,19;24056,29;-0,0
60;7740;1,82;-129,26;0,2251;-10,0006;-0,2231;0,0448;-0,0017;0,0096;58,18;24114,47;-0,01
60;7760;1,81;-129,29;0,2131;-9,9695;-0,234;0,0445;0,0008;0,0132;58,19;24172,65;0,0
60;7780;1,81;-129,53;0,2322;-9,9814;-0,2802;0,0458;-0,0001;0,0111;58,19;24230,84;0,0
60;7800;1,82;-129,51;0,2514;-9,9359;-0,253;0,0457;0,0015;0,0065;58,19;24289,03;-0,0
60;7820;1,81;-129,5;0,2538;-9,9455;-0,1796;0,0441;-0,0001;0,0095;58,19;24347,22;-0,0
60;7840;1,81;-129,42;0,2179;-10,0078;-0,1904;0,0414;0,0031;0,0125;58,18;24405,4;-0,0
60;7860;1,82;-129,86;0,2562;-9,9814;-0,321;0,047;-0,0003;0,0127;58,19;24463,6;0,01
60;7880;1,81;-129,39;0,2729;-10,0293;-0,1469;0,0446;0,002;0,0109;58,19;24521,79;-0,0
60;7900;1,81;-129,4;0,2394;-9,9503;-0,2041;0,0425;-0,0003;0,0117;58,19;24579,98;0,0
60;7920;1,8;-129,45;0,1652;-9,9718;-0,2149;0,0449;0,0053;0,0077;58,19;24638,17;0,0
60;7940;1,81;-129,52;0,249;-9,9814;-0,2313;0,047;-0,0021;0,0123;58,2;24696,37;0,0
60;7960;1,81;-129,62;0,2538;-9,9311;-0,2503;0,0434;0,0008;0,0127;58,2;24754,56;-0,0
60;7980;1,8;-129,49;0,2466;-9,9766;-0,2068;0,0436;0,0033;0,0124;58,2;24812,76;0,0
60;8000;1,81;-129,63;0,2562;-9,9862;-0,2068;0,046;0,0019;0,0099;58,19;24870,95;-0,01
60;8020;1,8;-129,46;0,2346;-9,9934;-0,1115;0,0457;0,0027;0,0117;58,19;24929,14;-0,0
60;8040;1,81;-129,75;0,2131;-9,9431;-0,2748;0,0454;0,002;0,0108;58,19;24987,33;0,01
60;8060;1,8;-129,56;0,2586;-9,9862;-0,2149;0,0444;-0,0001;0,0119;58,2;25045,53;0,0
60;8080;1,81;-129,43;0,237;-9,979;-0,185;0,0466;0,0007;0,0092;58,18;25103,71;-0,01
60;8100;1,8;-129,44;0,1987;-9,9958;-0,1714;0,045;0,0;0,0084;58,19;25161,9;0,0
60;8120;1,8;-129,35;0,237;-9,9695;-0,2204;0,0446;-0,0003;0,01;58,2;25220,1;0,01
60;8140;1,8;-129,3;0,2801;-9,9982;-0,2829;0,0445;0,0007;0,0087;58,2;25278,3;0,01
60;8160;1,81;-129,18;0,2849;-9,979;-0,1469;0,0441;0,0015;0,0095;58,19;25336,5;-0,01
60;8180;1,8;-129,38;0,2179;-9,9551;-0,2231;0,043;0,0009;0,0092;58,19;25394,69;0,0
60;8200;1,8;-129,21;0,2179;-10,0365;-0,2503;0,0473;0,0011;0,0112;58,2;25452,89;0,01
60;8220;1,8;-129,37;0,2634;-9,8952;-0,2775;0,0444;-0,0011;0,0083;58,2;25511,09;0,0
60;8240;1,81;-129,59;0,249;-9,9311;-0,3319;0,0454;0,0017;0,01;58,19;25569,29;-0,01
60;8260;1,82;-129,55;0,3041;-9,9575;-0,2503;0,0422;0,0016;0,0091;58,19;25627,47;-0,01
60;8280;1,82;-129,4;0,2131;-9,9479;-0,2231;0,0466;0,002;0,0107;58,18;25685,65;-0,01
60;8300;1,82;-129,53;0,2777;-10,0413;-0,2258;0,0449;0,0028;0,0103;58,18;25743,83;0,0
60;8320;1,83;-129,39;0,2897;-10,0102;-0,2775;0,0426;0,0023;0,0108;58,18;25802,01;-0,0
60;8340;1,83;-129,45;0,2298;-9,9599;-0,2285;0,047;0,0037;0,0084;58,17;25860,18;-0,0
60;8360;1,82;-129,55;0,2251;-10,0389;-0,166;0,0436;0,0005;0,0107;58,17;25918,35;-0,01
60;8380;1,82;-129,41;0,2418;-9,9623;-0,166;0,0464;0,0001;0,0119;58,18;25976,53;0,01
60;8400;1,81;-129,6;0,2011;-10,0197;-0,2204;0,0452;0,0009;0,0127;58,18;26034,71;0,01
60;8420;1,81;-129,49;0,237;-9,9311;-0,1632;0,0434;-0,0015;0,0109;58,18;26092,9;0,0
60;8440;1,82;-129,21;0,2777;-9,9862;-0,2258;0,0446;0,0024;0,0088;58,19;26151,09;0,0
60;8460;1,82;-129,26;0,2538;-9,9695;-0,185;0,0462;0,0028;0,01;58,18;26209,26;-0,01
60;8480;1,82;-129,24;0,2394;-9,9527;-0,2204;0,047;-0,0012;0,0101;58,18;26267,44;0,0
60;8500;1,82;-129,14;0,2586;-9,9934;-0,2775;0,044;0,0024;0,0117;58,18;26325,62;0,0
60;8520;1,84;-129,21;0,2945;-10,0317;-0,2421;0,0496;-0,0019;0,0123;58,17;26383,79;-0,01
60;8540;1,84;-129,05;0,2586;-9,9575;-0,2149;0,046;0,0015;0,0129;58,16;26441,95;-0,0
60;8560;1,83;-129,01;0,2179;-10,0772;-0,234;0,0457;-0,0009;0,0112;58,17;26500,12;0,0
60;8580;1,84;-128,78;0,3112;-9,9695;-0,2476;0,0472;0,0037;0,0067;58,17;26558,29;-0,0
60;8600;1,83;-128,67;0,2083;-9,9766;-0,2068;0,0454;-0,0001;0,0093;58,16;26616,45;-0,0
60;8620;1,83;-128,36;0,3041;-9,9814;-0,2639;0,0448;0,0041;0,0097;58,17;26674,63;0,01
60;8640;1,83;-128,8;0,1796;-10,0078;-0,2775;0,0464;0,0025;0,0104;58,17;26732,79;-0,01
60;8660;1,83;-129,2;0,182;-9,9479;-0,2748;0,0454;-0,0001;0,0087;58,17;26790,96;-0,0
60;8680;1,83;-129,09;0,2322;-10,0102;-0,166;0,045;-0,0037;0,0084;58,17;26849,13;0,0
60;8700;1,83;-129,12;0,2394;-10,0149;-0,234;0,0441;0,0033;0,0096;58,17;26907,3;0,0
60;8720;1,82;-129,07;0,261;-10,0245;-0,2503;0,0462;0,0028;0,0108;58,19;26965,49;0,01
60;8740;1,83;-129,43;0,2418;-9,9671;-0,253;0,0453;-0,0004;0,0103;58,17;27023,66;-0,02
60;8760;1,82;-129,3;0,2179;-9,9647;-0,1823;0,0437;0,0029;0,0112;58,17;27081,83;-0,0
60;8780;1,82;-129,47;0,237;-10,0221;-0,2122;0,0472;-0,0015;0,0101;58,18;27140,0;0,01
60;8800;1,83;-129,42;0,2083;-9,9671;-0,2149;0,045;0,0063;0,012;58,17;27198,17;-0,01
60;8820;1,81;-129,59;0,2083;-10,0054;-0,2285;0,0442;0,0017;0,0147;58,18;27256,36;0,01
60;8840;1,8;-129,31;0,2179;-10,0461;-0,1551;0,0452;-0,0025;0,0125;58,19;27314,54;0,01
60;8860;1,8;-129,67;0,1939;-9,9862;-0,3265;0,0449;0,0012;0,0103;58,2;27372,75;0,01
60;8880;1,82;-129,82;0,2322;-10,0269;-0,3727;0,0445;0,0072;0,0113;58,2;27430,94;-0,01
60;8900;1,81;-129,84;0,2274;-9,9934;-0,2095;0,0432;0,0013;0,0097;58,18;27489,12;-0,01
60;8920;1,81;-129,59;0,2298;-9,9335;-0,2449;0,0466;0,0029;0,0111;58,19;27547,32;0,01
60;8940;1,8;-129,2;0,2514;-9,9671;-0,1306;0,0456;-0,0001;0,0119;58,19;27605,51;-0,0
60;8960;1,81;-129,35;0,2801;-9,9335;-0,2938;0,0436;-0,0001;0,0123;58,2;27663,71;0,01
60;8980;1,81;-129,57;0,2634;-9,9886;-0,2449;0,0444;-0,0007;0,0109;58,19;27721,9;-0,01
60;9000;1,82;-129,39;0,2705;-10,0006;-0,2095;0,0489;0,0015;0,0129;58,19;27780,09;-0,0
60;9020;1,82;-129,27;0,2873;-10,0365;-0,1877;0,0465;0,0045;0,0103;58,18;27838,27;-0,01
60;9040;1,82;-129,31;0,2562;-9,9695;-0,2122;0,0441;0,0023;0,0127;58,18;27896,44;-0,0
60;9060;1,82;-129,7;0,2083;-9,9455;-0,2476;0,0449;0,0048;0,014;58,17;27954,62;-0,0
60;9080;1,82;-130,02;0,1939;-9,9934;-0,3047;0,045;0,0025;0,0109;58,18;28012,8;0,01
60;9100;1,84;-130,17;0,3376;-9,9623;-0,3129;0,0444;0,0005;0,0103;58,17;28070,97;-0,01
60;9120;1,84;-130,15;0,2227;-9,9958;-0,302;0,0454;0,0005;0,01;58,16;28129,13;-0,01
60;9140;1,84;-129,86;0,2227;-9,9671;-0,1632;0,0444;0,0047;0,0091;58,16;28187,28;-0,0
60;9160;1,85;-129,94;0,3041;-10,0197;-0,2449;0,0457;0,0015;0,0095;58,15;28245,44;-0,0
60;9180;1,85;-130,11;0,1939;-9,9862;-0,2421;0,046;0,0029;0,0128;58,15;28303,59;-0,0
60;9200;1,84;-130,01;0,2394;-10,0221;-0,2204;0,0422;0,0027;0,0111;58,15;28361,74;0,0
60;9220;1,85;-130,14;0,2346;-9,9862;-0,2966;0,0508;0,0029;0,0103;58,15;28419,9;0,0
60;9240;1,85;-130,09;0,237;-10,0197;-0,2503;0,044;-0,0016;0,0127;58,15;28478,04;-0,01
60;9260;1,85;-130,26;0,2514;-9,991;-0,2993;0,0434;0,0005;0,0099;58,15;28536,19;0,0
60;9280;1,87;-130,35;0,2753;-9,9718;-0,2503;0,047;0,002;0,0103;58,14;28594,33;-0,01
60;9300;1,88;-130,22;0,2945;-9,9814;-0,1959;0,0449;0,0031;0,0107;58,12;28652,46;-0,02
