Angle;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
40;6,0;-134,7;628;-16504;-708;-313;-55;88
40;5,79;-134,86;624;-16568;-892;-321;-37;86
40;5,64;-134,97;664;-16612;-748;-315;-60;81
40;8,14;99,8;-28370;16386;-4898;664;-16612;-748
40;7,8;-136,73;684;-16620;-676;-333;-28;90
40;7,59;-136,75;628;-16704;-720;-315;-30;98
40;7,27;-136,42;704;-16680;-504;-323;-28;83
40;7,06;-136,31;604;-16628;-608;-320;-26;83
40;6,78;-136,51;588;-16644;-664;-325;-40;89
40;6,6;-136,38;620;-16648;-760;-316;-50;88
40;6,35;-136,46;640;-16672;-700;-332;-32;99
40;6,19;-136,23;704;-16660;-644;-317;-11;83
40;7,1;-133,99;-7110;-21107;26375;704;-16660;-644
40;6,83;-134,21;576;-16624;-740;-310;-41;77
40;6,65;-134,1;692;-16652;-724;-340;-32;95
40;6,4;-133,98;660;-16608;-636;-322;-21;83
40;6,24;-134,07;580;-16680;-788;-326;-35;95
40;6,0;-134,0;644;-16696;-812;-329;-28;90
40;5,83;-134,16;528;-16660;-612;-312;-33;87
40;5,63;-134,5;584;-16616;-832;-327;-9;86
40;5,49;-134,35;780;-16656;-608;-333;-24;95
40;5,29;-134,11;684;-16620;-616;-313;-29;77
40;5,16;-134,39;560;-16524;-764;-314;-54;70
40;6,05;-136,11;19618;-31515;-31796;560;-16524;-764
40;5,85;-136,21;716;-16612;-664;-326;-27;80
40;5,71;-136,26;660;-16664;-788;-330;-14;103
40;5,53;-136,29;668;-16556;-736;-322;-38;94
40;5,39;-136,05;676;-16580;-664;-333;-26;83
40;5,22;-136,24;604;-16732;-720;-332;-35;80
40;5,11;-136,35;628;-16532;-728;-342;-23;83
40;4,95;-135,99;700;-16716;-664;-324;-16;83
40;4,83;-135,78;608;-16688;-576;-313;-29;74
40;7,95;-132,16;-22533;32508;6649;608;-16688;-576
40;7,64;-132,34;592;-16748;-604;-311;-22;74
40;7,45;-132,64;616;-16612;-752;-330;-26;91
40;7,17;-132,91;632;-16644;-724;-331;-18;84
40;6,99;-132,84;656;-16684;-736;-324;-50;71
40;6,73;-132,73;648;-16596;-592;-319;-23;78
40;6,58;-132,9;708;-16664;-748;-320;-11;94
40;6,35;-133,11;636;-16668;-760;-327;-22;86
40;6,19;-133,14;588;-16632;-708;-330;-25;86
40;6,98;-130,41;-14407;-28697;27044;588;-16632;-708
40;6,74;-130,8;640;-16620;-708;-332;-34;92
40;6,57;-130,83;644;-16664;-584;-324;-45;71
40;6,35;-130,85;696;-16708;-584;-332;-24;83
40;6,19;-130,96;584;-16720;-724;-342;-59;85
40;5,99;-131,11;664;-16568;-744;-328;-32;69
40;5,86;-131,51;572;-16620;-788;-315;-9;102
40;5,65;-131,47;656;-16580;-592;-321;-23;83
40;5,52;-131,77;588;-16628;-732;-326;-41;76
40;7,06;-134,29;10;-4956;-21384;588;-16628;-732
40;6,82;-134,32;664;-16732;-696;-327;-27;86
40;6,66;-134,43;620;-16652;-780;-322;4;97
40;6,42;-134,57;600;-16564;-676;-319;-27;58
40;6,26;-134,69;644;-16560;-672;-319;-8;79
40;6,05;-134,7;672;-16620;-608;-337;-5;85
40;5,9;-134,6;628;-16636;-616;-314;-22;74
40;5,69;-134,76;580;-16572;-704;-324;-52;91
40;5,56;-134,82;568;-16616;-740;-313;-4;89
40;5,39;-135,08;732;-16644;-780;-326;-37;68
40;5,26;-135,08;608;-16572;-672;-344;-33;100
40;5,12;-135,18;720;-16588;-704;-333;-8;83
40;5,01;-135,09;648;-16676;-644;-323;-51;83
40;4,88;-135,15;716;-16696;-700;-328;-38;91
40;4,78;-135,25;680;-16684;-744;-321;-38;86
40;4,65;-135,17;720;-16632;-608;-330;-14;88
40;4,56;-135,22;656;-16620;-584;-339;-26;57
40;4,44;-135,43;636;-16596;-752;-330;-40;75
40;4,36;-135,38;672;-16700;-716;-312;-44;81
40;4,66;-132,98;-1821;-12185;4844;672;-16700;-716
40;4,54;-133,24;680;-16600;-820;-324;-22;68
40;4,45;-133,24;608;-16584;-672;-322;-16;88
40;4,32;-132,91;648;-16676;-576;-330;-26;78
40;4,25;-133,08;640;-16668;-848;-326;-16;102
40;4,16;-133,3;608;-16652;-700;-329;-15;66
40;4,08;-133,42;600;-16636;-660;-307;-49;70
40;3,99;-133,53;724;-16596;-728;-337;-10;81
40;3,93;-133,54;656;-16648;-680;-329;-13;77
40;5,66;-130,58;-20116;-3168;16305;656;-16648;-680
40;5,5;-131,11;676;-16620;-844;-346;-38;81
40;5,4;-131,12;700;-16636;-676;-329;-33;96
40;5,22;-131,22;576;-16676;-620;-324;-39;81
40;5,13;-131,27;616;-16640;-724;-323;-19;91
40;4,98;-131,33;632;-16628;-672;-322;-18;91
40;4,89;-131,42;592;-16572;-712;-331;-26;74
40;4,77;-131,74;640;-16680;-768;-329;-50;99
40;4,68;-131,67;688;-16632;-572;-331;-25;90
40;7,24;-129,26;-9857;13526;22389;688;-16632;-572
40;6,99;-129,85;664;-16628;-680;-321;-21;67
40;6,83;-129,83;640;-16716;-604;-324;-4;71
40;6,6;-130,16;728;-16536;-720;-321;-67;91
40;6,46;-130,48;576;-16600;-724;-312;-48;90
40;6,26;-130,93;636;-16632;-752;-314;-40;77
40;6,13;-131,16;592;-16684;-744;-341;-16;79
40;5,95;-131,22;696;-16616;-696;-335;-30;75
40;5,83;-131,56;568;-16612;-708;-330;-17;98
40;5,64;-131,78;628;-16588;-620;-305;-15;72
40;5,52;-132,11;656;-16724;-740;-320;-8;93
40;5,35;-132,25;632;-16628;-644;-327;-28;90
40;5,25;-132,49;620;-16656;-604;-330;-52;69
40;7,18;-134,61;5590;1077;-20081;620;-16656;-604
40;6,95;-134,59;720;-16556;-696;-327;-27;95
40;6,8;-134,52;712;-16572;-852;-337;-30;80
40;6,59;-134,85;612;-16604;-720;-327;-31;84
40;6,45;-134,86;592;-16608;-676;-339;-17;99
40;6,25;-134,88;624;-16648;-596;-313;-37;88
40;6,12;-135,0;620;-16472;-704;-336;-37;88
40;5,93;-135,21;660;-16636;-724;-323;-21;79
40;5,8;-134,79;784;-16628;-524;-336;-33;97
40;10,19;-130,03;13113;14080;22235;-22276;26427;25817
40;9,76;-130,41;668;-16652;-756;-321;-46;100
40;9,5;-130,58;712;-16648;-824;-304;-19;81
40;9,1;-130,88;688;-16688;-736;-305;-27;90
40;8,86;-131,24;592;-16660;-792;-316;-16;91
40;8,49;-131,15;716;-16548;-624;-331;-42;73
40;8,26;-131,28;624;-16652;-788;-323;-27;96
40;9,98;-131,69;30552;-236;-1688;624;-16652;-788
40;9,56;-132,08;580;-16680;-760;-346;-30;69
40;9,3;-132,42;616;-16588;-768;-325;-14;64
40;8,92;-132,74;616;-16596;-800;-328;-6;74
40;8,68;-132,96;584;-16652;-804;-332;-33;101
40;8,32;-133,29;632;-16656;-740;-333;-10;100
40;8,1;-133,12;644;-16632;-664;-321;-20;71
40;7,77;-133,13;692;-16652;-684;-337;-30;68
40;7,57;-133,46;580;-16532;-836;-310;-37;70
40;7,29;-133,52;744;-16676;-776;-330;-36;75
40;7,1;-133,59;672;-16624;-656;-309;-38;106
40;7,91;99,6;-26203;-22589;-4430;672;-16624;-656
40;7,61;-135,27;700;-16712;-904;-336;-9;87
40;7,4;-135,3;604;-16704;-780;-323;-15;84
40;7,12;-135,41;728;-16576;-788;-319;-52;72
40;6,93;-135,51;584;-16616;-716;-317;-42;75
40;6,68;-135,59;696;-16572;-664;-325;-36;96
40;6,5;-135,58;672;-16596;-648;-314;-54;95
40;6,26;-135,7;644;-16640;-660;-310;-7;91
40;6,11;-135,92;656;-16628;-812;-328;-37;73
40;5,9;-136,22;620;-16640;-756;-311;-47;57
40;5,75;-136,39;624;-16584;-756;-314;-31;72
40;5,56;-136,64;648;-16560;-724;-324;-16;81
40;5,42;-136,54;660;-16596;-744;-323;-10;90
40;6,79;-133,91;-11142;-8667;21777;660;-16596;-744
40;6,53;-133,96;512;-16616;-704;-320;-51;73
40;6,36;-134,08;612;-16596;-660;-321;-37;80
40;6,13;-134,07;576;-16700;-664;-335;-29;84
40;5,98;-134,19;548;-16568;-688;-330;-27;87
40;5,77;-134,24;696;-16608;-604;-320;-24;83
40;5,64;-134,48;620;-16620;-776;-322;-29;87
40;5,45;-134,67;588;-16576;-756;-328;-9;97
40;5,32;-134,88;668;-16668;-660;-322;-41;78
40;5,13;-134,78;576;-16676;-656;-318;-31;84
40;5,01;-134,74;688;-16592;-648;-337;-29;84
40;7,88;175,45;-2022;24418;-25385;688;-16592;-648
40;7,57;-142,0;612;-16580;-688;-317;-32;91
40;7,39;-141,8;644;-16700;-748;-326;-28;73
40;7,13;-141,58;620;-16568;-740;-325;-56;80
40;6,96;-141,26;620;-16664;-660;-347;-42;78
40;6,7;-140,81;704;-16560;-548;-318;-44;95
40;6,52;-140,28;684;-16700;-684;-346;-41;73
40;6,31;-140,07;764;-16596;-804;-325;-13;91
40;6,14;-139,96;528;-16684;-612;-322;-15;99
40;9,0;-141,19;20766;28920;-21634;528;-16684;-612
40;8,65;-141,01;616;-16628;-812;-330;-25;80
40;8,44;-140,8;716;-16676;-792;-306;-33;74
40;8,1;-140,45;588;-16660;-616;-328;-51;82
40;7,88;-140,25;648;-16628;-684;-333;-37;68
40;7,58;-139,76;648;-16664;-668;-334;-20;96
40;7,39;-139,48;712;-16596;-684;-343;-19;68
40;7,13;-139,43;680;-16608;-796;-321;-11;114
40;6,95;-139,15;632;-16592;-584;-315;-44;68
40;9,65;135,78;-6877;7937;-7068;632;-16592;-584
40;9,27;-141,4;632;-16660;-888;-327;-33;79
40;9,02;-141,12;564;-16664;-652;-320;-24;73
40;8,66;-140,78;628;-16648;-752;-322;-34;89
40;8,44;-140,45;580;-16520;-660;-334;-11;92
40;8,11;-140,26;672;-16696;-724;-300;-28;84
40;7,91;-140,15;704;-16548;-740;-316;-28;78
40;7,61;-139,93;592;-16656;-708;-324;-27;38
40;7,42;-139,82;640;-16572;-704;-340;-30;80
40;8,58;-136,56;-23518;-15863;21882;640;-16572;-704
40;8,25;-136,48;584;-16652;-664;-323;2;71
40;8,03;-136,45;580;-16760;-724;-345;-25;75
40;7,73;-136,5;632;-16616;-748;-311;-27;61
40;7,53;-136,25;644;-16608;-660;-329;-16;87
40;7,25;-136,17;604;-16660;-684;-339;-52;72
40;7,06;-135,92;688;-16632;-700;-334;-40;82
40;6,82;-135,71;740;-16692;-660;-329;-32;79
40;6,67;-135,62;684;-16628;-684;-333;-40;71
40;6,42;-135,34;620;-16672;-680;-312;-12;101
40;6,26;-135,2;716;-16628;-664;-319;-30;74
40;7,53;-133,11;-4087;-12206;28646;716;-16628;-664
40;7,25;-133,17;712;-16668;-684;-333;-39;83
40;7,07;-133,2;640;-16632;-848;-315;-38;61
40;6,8;-133,31;560;-16632;-636;-336;-14;88
40;6,64;-133,35;660;-16744;-804;-336;-48;78
40;6,39;-133,17;588;-16656;-752;-324;-19;87
40;6,23;-133,04;568;-16616;-708;-322;1;66
40;6,01;-133,15;644;-16584;-676;-330;-11;89
40;5,87;-133,05;704;-16732;-748;-326;-11;92
40;5,69;-133,36;636;-16600;-796;-313;-20;91
40;5,56;-133,37;612;-16696;-724;-323;-27;79
40;8,35;110,8;-27857;25682;-10581;612;-16696;-724
40;8,02;-130,49;580;-16592;-704;-320;-20;83
40;7,83;-130,65;676;-16612;-668;-331;-31;95
40;7,54;-131,03;576;-16724;-748;-314;-19;75
40;7,36;-131,27;660;-16572;-752;-313;-17;89
40;7,09;-131,59;616;-16636;-628;-333;-25;67
40;6,94;-131,79;732;-16592;-808;-333;-29;93
40;6,67;-132,03;596;-16588;-752;-322;-42;75
40;6,5;-131,8;696;-16628;-684;-316;-27;80
40;9,1;160,25;-8228;16755;-22919;696;-16628;-684
40;8,75;-146,0;636;-16592;-768;-325;-20;82
40;8,54;-145,55;632;-16564;-720;-301;-24;86
40;8,21;-144,4;688;-16608;-604;-314;-32;90
40;8,01;-143,97;612;-16576;-836;-331;-20;89
40;7,69;-143,15;604;-16648;-548;-311;-12;68
40;7,5;-142,82;692;-16524;-732;-327;-27;69
40;7,22;-142,47;540;-16504;-640;-327;-38;49
40;7,04;-141,98;704;-16660;-716;-332;-20;86
40;7,85;-139,69;3305;-26045;29119;704;-16660;-716
40;7,56;-139,4;692;-16628;-756;-317;-19;69
40;7,38;-139,29;600;-16656;-744;-317;-12;87
40;7,11;-138,84;680;-16660;-708;-317;-28;93
40;6,93;-138,47;712;-16724;-748;-313;-51;92
40;6,69;-138,12;688;-16672;-720;-325;-40;94
40;6,53;-137,64;668;-16756;-584;-318;-60;88
40;6,32;-137,27;752;-16600;-668;-319;-35;81
40;6,18;-137,1;668;-16552;-796;-331;-22;98
40;7,21;-134,19;-15501;-16831;20771;668;-16552;-796
40;6,94;-134,08;632;-16700;-692;-307;-5;88
40;6,78;-133,84;760;-16624;-676;-330;-12;75
40;6,54;-133,8;572;-16624;-824;-316;-45;77
40;6,39;-133,6;652;-16640;-740;-321;-2;87
40;6,17;-133,48;616;-16560;-764;-321;-11;100
40;6,02;-133,27;580;-16552;-664;-321;-11;88
40;5,83;-133,33;608;-16644;-676;-350;-39;79
40;5,69;-133,29;656;-16592;-856;-323;-31;92
40;5,53;-133,16;688;-16636;-776;-336;-28;92
40;5,41;-132,94;708;-16580;-724;-334;-51;95
40;5,25;-133,12;600;-16716;-724;-338;-37;91
40;5,13;-132,76;712;-16612;-640;-313;-49;103
40;6,2;-132,08;28667;-25026;26520;712;-16612;-640
40;6,02;-132,22;756;-16624;-724;-333;-32;70
40;5,89;-132,2;664;-16628;-772;-322;-37;86
40;5,71;-132,47;648;-16680;-736;-317;-21;81
40;5,59;-132,51;668;-16628;-724;-336;-24;82
40;5,42;-132,7;660;-16556;-688;-324;-17;86
40;5,31;-132,59;740;-16696;-708;-326;-47;104
40;5,16;-132,82;592;-16588;-744;-317;-38;65
40;5,05;-132,73;716;-16608;-708;-328;-40;80
40;7,47;-132,05;14365;9074;14231;716;-16608;-708
40;7,21;-132,11;716;-16696;-844;-319;-19;97
40;7,06;-132,3;636;-16728;-952;-338;-35;108
40;6,81;-132,31;668;-16624;-712;-321;-10;81
40;6,65;-132,32;624;-16628;-668;-329;-19;73
40;6,44;-132,39;708;-16628;-820;-325;-35;80
40;6,3;-132,5;564;-16704;-740;-325;-13;80
40;6,09;-132,39;688;-16568;-736;-334;-10;85
40;5,95;-132,4;592;-16652;-668;-307;-23;92
40;9,0;173,02;-2052;21511;-16756;592;-16652;-668
40;8,65;-139,3;684;-16748;-764;-337;-5;100
40;8,44;-138,91;616;-16688;-708;-320;-32;98
40;8,11;-138,58;712;-16648;-764;-311;-16;99
40;7,92;-138,31;660;-16600;-784;-297;-4;82
40;7,62;-138,0;700;-16636;-684;-326;-5;73
40;7,43;-137,54;600;-16584;-500;-332;2;83
40;7,18;-137,43;664;-16540;-836;-326;-16;86
40;7,02;-137,04;680;-16648;-732;-349;-23;84
40;6,78;-136,91;616;-16620;-812;-323;-24;73
40;6,62;-136,7;600;-16588;-688;-327;-11;70
40;6,39;-136,58;592;-16600;-676;-325;-4;82
40;6,24;-136,39;572;-16564;-672;-317;-25;76
40;6,04;-136,17;632;-16596;-732;-317;-33;70
40;5,91;-135,77;756;-16584;-632;-330;-23;92
40;5,72;-135,55;672;-16712;-648;-324;-33;79
40;5,6;-135,32;684;-16668;-636;-318;-44;90
40;7,39;-133,31;2816;-696;20970;684;-16668;-636
40;7,13;-133,36;624;-16584;-676;-315;-15;78
40;6,96;-133,19;648;-16600;-668;-330;-19;91
40;6,73;-133,24;568;-16672;-664;-320;-25;94
40;6,57;-133,08;632;-16632;-748;-319;-29;79
40;6,34;-132,9;656;-16592;-700;-324;-13;81
40;6,2;-132,8;680;-16588;-652;-315;-56;99
40;6,0;-132,61;640;-16604;-636;-328;-17;63
40;5,88;-132,73;676;-16560;-832;-325;-33;86
40;6,92;-129,98;-14996;-20233;26775;676;-16560;-832
40;6,69;-129,95;608;-16616;-640;-345;-21;81
40;6,53;-130,08;596;-16644;-636;-304;-36;71
40;6,32;-130,42;556;-16536;-692;-314;-27;81
40;6,17;-130,34;652;-16596;-640;-326;-31;82
40;5,97;-130,5;600;-16672;-628;-332;-16;82
40;5,85;-130,52;740;-16600;-676;-337;-31;99
40;5,66;-130,95;620;-16620;-776;-340;-18;72
40;5,54;-130,95;692;-16560;-628;-318;-49;93
40;5,4;-131,02;692;-16560;-628;0;0;93
40;5,24;-131,12;688;-16636;-776;-333;2;78
40;6,08;124,61;-17664;-19696;-12189;688;-16636;-776
40;5,9;-140,83;636;-16612;-700;-330;-26;88
40;5,78;-140,58;604;-16632;-692;-339;-45;77
40;5,59;-139,88;704;-16608;-572;-331;-16;93
40;5,48;-139,57;604;-16744;-788;-318;-31;68
40;5,31;-139,08;588;-16592;-544;-324;-29;72
40;5,2;-138,83;644;-16612;-708;-335;-31;80
40;5,05;-138,43;664;-16592;-600;-337;-26;82
40;4,97;-138,28;616;-16616;-844;-328;-39;85
40;5,8;-134,5;-16821;-17999;7753;616;-16616;-844
40;5,59;-134,03;716;-16608;-596;-323;-23;74
40;5,47;-133,67;644;-16556;-564;-330;-17;93
40;5,31;-133,87;620;-16656;-720;-345;-43;84
40;5,22;-133,79;680;-16596;-812;-317;-36;84
40;5,07;-133,6;608;-16616;-716;-327;-35;86
40;4,98;-133,45;648;-16600;-680;-337;-48;80
40;4,83;-133,32;656;-16624;-612;-320;-13;91
40;4,75;-132,99;728;-16608;-656;-333;-10;80
40;6,68;-134,52;13814;1409;-29025;728;-16608;-656
40;6,47;-134,8;668;-16668;-672;-311;6;103
40;6,34;-134,77;636;-16640;-840;-318;-14;81
40;6,14;-135,01;624;-16600;-796;-324;13;90
40;6,02;-134,85;712;-16684;-712;-317;-26;69
40;5,84;-134,7;708;-16744;-828;-316;-48;85
40;5,73;-134,6;632;-16556;-684;-327;-8;81
40;5,54;-134,24;616;-16608;-620;-340;-23;84
40;5,44;-134,25;588;-16520;-828;-329;-38;86
40;5,31;-134,38;628;-16656;-792;-333;-51;83
40;5,21;-134,46;604;-16720;-844;-320;-26;53
40;5,06;-134,37;576;-16632;-624;-313;-11;69
40;4,97;-134,24;684;-16624;-772;-328;-20;63
40;4,85;-134,17;732;-16648;-664;-324;-35;97
40;4,76;-134,23;624;-16620;-764;-328;-19;90
40;7,62;-130,64;-24567;25343;13255;624;-16620;-764
40;7,33;-130,49;656;-16628;-528;-328;-39;82
40;7,18;-130,27;716;-16620;-804;-328;-15;95
40;6,93;-130,24;768;-16556;-568;-333;-8;74
40;6,79;-130,09;620;-16668;-620;-321;-24;87
40;6,56;-130,38;548;-16588;-772;-336;-22;77
40;6,41;-130,57;608;-16660;-704;-319;-9;101
40;6,19;-130,32;680;-16620;-564;-326;-28;79
40;6,07;-130,14;736;-16684;-568;-334;-32;79
40;5,88;-130,54;532;-16612;-736;-309;-40;73
40;5,77;-130,42;656;-16696;-724;-334;-19;89
40;5,62;-130,53;656;-16696;-724;0;0;89
40;5,45;-130,65;592;-16656;-760;-318;-23;59
40;5,33;-130,61;668;-16632;-492;-340;-41;89
40;5,19;-130,85;632;-16656;-796;-313;-16;83
40;5,09;-130,93;588;-16644;-676;-317;-36;64
40;4,96;-131,23;676;-16628;-644;-326;-63;76
40;4,86;-131,43;580;-16672;-720;-308;-25;103
40;4,76;-131,78;680;-16620;-680;-329;-33;76
40;4,68;-131,76;636;-16580;-752;-320;-4;101
40;4,57;-131,99;632;-16612;-784;-328;-37;74
40;4,49;-132,08;696;-16544;-780;-343;3;83
40;4,4;-132,14;644;-16604;-748;-339;-44;65
40;4,34;-132,12;700;-16652;-752;-323;-25;91
40;5,19;-133,46;21409;-28374;-20093;700;-16652;-752
40;5,07;-133,71;664;-16608;-896;-323;-3;96
40;4,99;-133,83;628;-16488;-836;-323;-22;56
40;4,87;-133,97;676;-16576;-648;-324;5;88
40;4,78;-133,8;660;-16620;-544;-340;-18;88
40;4,66;-133,86;648;-16608;-704;-331;-26;96
40;4,57;-133,69;668;-16624;-556;-325;-34;62
40;4,47;-134,01;692;-16568;-740;-324;-35;75
40;4,39;-133,91;596;-16640;-636;-321;-35;77
40;4,28;-134,04;592;-16672;-688;-327;-38;69
40;4,21;-134,2;604;-16604;-704;-326;-44;81
40;4,13;-134,18;624;-16720;-716;-324;-24;86
40;4,07;-134,16;608;-16612;-792;-334;-55;75
40;6,98;-133,59;19130;21917;13765;608;-16612;-792
40;6,75;-133,66;628;-16620;-620;-321;-34;88
40;6,61;-133,93;508;-16716;-692;-334;-29;85
40;6,39;-133,69;724;-16620;-620;-319;-43;97
40;6,27;-133,74;696;-16624;-752;-314;-16;109
40;6,09;-133,73;728;-16636;-636;-319;-29;67
40;5,97;-133,87;568;-16676;-708;-314;-25;91
40;5,83;-134,31;632;-16540;-852;-331;-46;78
40;5,72;-134,37;704;-16688;-672;-324;-24;77
40;7,56;154,33;-7040;-38;-14645;704;-16688;-672
40;7,3;-133,99;656;-16568;-736;-319;-43;78
40;7,16;-134,05;636;-16540;-852;-344;-37;96
40;6,92;-134,25;656;-16672;-692;-327;-16;74
40;6,79;-134,37;624;-16576;-812;-325;-26;76
40;6,56;-134,55;580;-16564;-636;-306;-23;66
40;6,43;-134,34;720;-16620;-628;-337;-30;91
40;6,24;-134,54;672;-16648;-812;-319;-43;91
40;6,1;-134,63;616;-16608;-568;-321;-29;84
40;8,05;-134,63;31722;2597;7636;616;-16608;-568
40;7,77;-134,75;672;-16664;-696;-338;-22;89
40;7,59;-134,59;644;-16628;-692;-331;-49;79
40;7,32;-134,58;648;-16552;-780;-335;-23;85
40;7,16;-134,49;572;-16768;-620;-334;-18;67
40;6,93;-134,67;620;-16660;-764;-325;-29;85
40;6,78;-134,73;640;-16640;-656;-341;-15;82
40;6,56;-134,82;664;-16608;-596;-336;-22;79
40;6,43;-134,79;600;-16616;-560;-318;-22;69
40;7,82;-132,03;-26051;-13295;28377;600;-16616;-560
40;7,55;-132,35;600;-16564;-804;-336;-48;104
40;7,39;-132,49;620;-16540;-636;-326;-1;83
40;7,13;-132,76;616;-16620;-652;-319;-26;98
40;6,97;-132,59;608;-16684;-620;-323;-4;78
40;6,75;-132,93;624;-16588;-768;-339;-29;49
40;6,6;-132,93;644;-16588;-648;-314;-38;76
40;6,39;-133,19;608;-16644;-828;-338;-36;64
40;6,27;-133,05;744;-16680;-668;-323;-34;63
40;6,05;-133,08;628;-16660;-692;-317;-31;94
40;5,94;-133,19;740;-16628;-700;-317;-21;64
40;5,76;-133,17;704;-16532;-476;-312;-27;90
40;5,64;-133,19;708;-16576;-696;-344;-2;87
40;5,49;-133,14;680;-16548;-636;-343;-29;77
40;5,38;-133,11;676;-16632;-704;-323;-9;87
40;5,25;173,79;-128;-16828;-1176;-335;-17;100
40;5,24;170,25;-1228;-16560;-872;-290;16;129
40;6,17;-100,27;14057;-16372;328;-1228;-16560;-872
40;5,98;-103,42;492;-16572;-1152;-323;-85;58
40;5,83;-112,78;800;-17048;-336;-327;-45;99
40;5,72;-115,03;444;-16624;-1168;-292;53;1
40;5,63;-114,96;1168;-16732;-472;-322;-56;450
40;5,45;-116,99;848;-16716;-840;-295;0;148
40;5,28;149,87;-260;-16444;-448;-303;-176;63
40;5,18;-121,09;344;-16564;-164;-296;-123;76
40;5,12;-157,21;568;-16648;-1352;-261;54;270
40;5,09;-153,57;868;-16448;-552;-292;194;134
40;5,06;-152,35;1372;-17056;-472;-296;-111;91
40;4,93;-149,14;396;-16684;-40;-309;-284;44
40;4,88;-150,18;104;-16576;-1372;-286;-28;100
40;4,85;-148,05;1404;-16496;-1280;-257;28;96
40;4,81;-148,33;572;-16116;-1152;-334;-92;82
40;7,65;171,14;-14744;25466;-25462;572;-16116;-1152
40;7,43;-148,21;736;-16812;-828;-270;-53;118
40;7,23;-148,56;536;-16780;-884;-288;-19;75
40;7,01;-148,87;1552;-16692;-644;-256;-170;106
40;6,88;-148,52;828;-16856;-1028;-261;-198;43
40;6,68;-146,0;832;-16772;-540;-232;46;69
40;6,57;-144,98;736;-16848;-480;-200;56;98
40;6,24;-145,94;124;-16596;-312;-195;-164;100
40;6,12;-144,56;520;-16536;-400;-153;118;110
40;5,94;-143,38;52;-16528;-488;-149;40;69
40;5,81;-119,13;1256;-16776;-700;-152;-231;127
40;5,85;-117,36;1668;-16776;76;-108;60;129
40;5,7;-116,79;872;-17444;-604;-92;-106;80
40;5,5;-116,6;828;-17036;-224;-45;217;83
40;5,32;-117,28;404;-17524;-472;-73;133;102
40;5,1;108,9;-292;-16332;-100;-56;-210;116
40;5,05;-114,53;1972;-17208;-900;-52;42;64
40;4,83;-115,09;1260;-17028;-556;14;-209;68
40;4,7;103,13;-120;-16296;-28;26;-116;113
40;4,58;-106,15;28;-16744;-592;58;213;170
40;4,54;-101,77;1940;-16864;-752;67;25;102
40;4,49;-101,8;2348;-16772;-276;114;-58;118
40;4,41;-102,07;416;-16496;-264;109;-149;193
40;4,34;-102,15;404;-16512;-72;135;-102;188
40;4,15;136,57;348;-16608;104;151;-261;172
40;4,0;-101,5;-1020;-16440;64;214;-59;145
40;3,86;109,33;-1152;-16404;-404;239;2;127
40;3,82;-111,26;912;-16436;-32;275;-158;163
40;3,82;-106,17;-944;-16496;40;322;-80;188
40;3,72;-114,82;908;-16580;-420;345;-252;88
40;3,61;-113,96;1356;-16404;0;358;-219;161
40;3,35;-100,46;520;-16616;-96;437;-224;171
40;3,29;-99,51;2032;-16844;-240;450;43;141
40;3,19;-93,1;-2236;-16604;176;548;48;219
40;3,22;-88,26;-1492;-16292;8;558;-187;174
40;3,46;-87,05;1688;-16632;20;614;-375;203
40;3,6;-82,93;-244;-16764;96;646;-19;224
40;3,97;-78,82;2148;-17004;376;718;78;189
40;4,13;-70,75;-2680;-16172;136;747;-396;254
40;4,52;-66,99;3848;-17152;480;828;284;209
40;4,81;-59,67;-1844;-15788;1820;822;-154;295
40;5,02;-59,94;3648;-17304;-1060;884;-156;294
40;5,4;-52,21;-3296;-16160;1036;938;-40;261
40;5,9;-50,25;4732;-17252;-124;949;-91;252
40;6,07;-44,44;-3500;-16276;656;1064;-10;303
40;6,52;-44,1;4772;-17372;312;1048;-60;215
40;6,9;-41,66;-2200;-15820;1488;1037;-524;250
40;7,08;-40,96;40;-17124;228;1167;-403;225
40;7,2;-37,35;-904;-16376;-148;1057;-790;200
40;7,24;-33,65;1352;-16440;1696;1118;-1305;177
40;7,51;-30,93;-2716;-16164;-92;1177;-395;127
40;12,88;-29,17;12594;14080;28445;31710;-21361;-6675
40;12,74;-31,07;3468;-16052;592;1164;-180;72
40;12,91;-28,28;-4564;-15672;1892;1222;-57;22
40;12,91;-28,37;-272;-16944;1048;1214;-421;23
40;12,73;-27,28;292;-16260;1476;1192;-74;11
40;12,51;-27,4;2096;-17052;1812;1161;-239;62
40;13,04;-25,3;6696;-16884;564;1129;87;17
40;13,3;-17,95;-4840;-15820;1288;1128;-410;9
40;13,1;-16,45;928;-16584;1720;1141;-764;60
40;16,76;-18,43;6206;26429;11634;928;-16584;1720
40;16,81;-16,43;-5768;-15740;1156;1061;-70;1
40;16,78;-14,06;1596;-16584;2096;1173;-164;183
40;16,95;-10,32;4740;-15696;592;1048;-71;-12
40;17,44;-8,64;-7284;-15568;1648;1017;187;70
40;17,74;-11,09;2708;-16540;2220;1085;-169;277
40;17,84;-10,96;7700;-15856;12;928;-354;86
40;18,46;-4,09;-8500;-15416;1212;867;313;80
40;18,48;-0,18;-1548;-17388;2616;865;-276;312
40;19,54;-5,25;12376;-16892;-292;738;124;15
40;20,05;-3,52;-8548;-15684;1936;711;4;-58
