Consigne Gaz (‰);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw (m/s²);Ay Raw (m/s²);Az Raw (m/s²);Gx Raw (rad/s);Gy Raw (rad/s);Gz Raw (rad/s)
10;6040;3,03;-131,53;0,4118;-9,9479;-0,4108;0,0454;-0,0008;0,0052
10;6060;3,04;-131,48;0,4238;-10,0269;-0,4054;0,0473;-0,0021;0,0059
10;6080;3,05;-131,62;0,407;-10,0149;-0,4652;0,0464;-0,002;0,0059
10;6100;3,06;-131,66;0,4238;-9,9479;-0,4462;0,0476;0,0021;0,0053
10;6120;3,06;-131,41;0,431;-9,9455;-0,3455;0,0493;0,0039;0,0036
10;6140;3,07;-131,77;0,3663;-10,003;-0,5115;0,0473;0,0024;0,0057
10;6160;3,06;-131,8;0,3974;-10,0485;-0,4163;0,0445;0,002;0,0045
10;6180;3,06;-131,66;0,4022;-9,9407;-0,3591;0,0508;0,0004;0,0053
10;6200;3,05;-131,8;0,34;-9,9407;-0,3918;0,0484;0,0016;0,0067
10;6220;3,04;-131,96;0,3519;-9,9958;-0,4108;0,0458;-0,0021;0,0064
10;6240;3,04;-131,79;0,4046;-9,9766;-0,3537;0,0468;-0,0015;0,0064
10;6260;3,05;-131,73;0,4477;-9,9623;-0,4299;0,0493;-0,0003;0,0067
10;6280;3,05;-131,63;0,4046;-10,0197;-0,3755;0,048;0,0053;0,0059
10;6300;3,06;-131,61;0,4334;-9,9862;-0,4271;0,048;0,0004;0,0061
10;6320;3,07;-131,66;0,4142;-9,9647;-0,4407;0,0468;0,0019;0,0061
10;6340;3,05;-131,53;0,3807;-9,9934;-0,3401;0,0476;0,0021;0,0045
10;6360;3,06;-131,59;0,4118;-10,0006;-0,4407;0,0466;0,0041;0,0057
10;6380;3,05;-131,51;0,395;-9,9982;-0,3727;0,0469;0,0017;0,0072
10;6400;3,04;-131,54;0,3591;-10,0365;-0,37;0,0478;-0,0003;0,0039
10;6420;3,05;-131,5;0,4381;-9,9934;-0,4271;0,047;-0,0009;0,0068
10;6440;3,06;-131,54;0,4118;-10,0341;-0,4299;0,0466;0,0011;0,0056
10;6460;3,05;-131,42;0,407;-9,9264;-0,3673;0,0469;0,0004;0,006
10;6480;3,05;-131,24;0,419;-9,9886;-0,3564;0,0481;-0,0012;0,0047
10;6500;3,05;-131,34;0,3879;-9,9527;-0,4271;0,0457;0,0011;0,0055
10;6520;3,06;-131,39;0,4142;-9,9766;-0,4353;0,048;-0,0003;0,0076
10;6540;3,05;-131,42;0,3663;-10,003;-0,3755;0,0461;-0,0004;0,008
10;6560;3,04;-131,45;0,3735;-9,9503;-0,3891;0,0444;0,0041;0,006
10;6580;3,04;-131,49;0,3807;-9,9838;-0,3972;0,048;0,0004;0,006
10;6600;3,05;-131,62;0,407;-9,9575;-0,4598;0,0477;-0,0007;0,0065
10;6620;3,06;-131,54;0,4573;-9,9742;-0,4271;0,0456;-0,0047;0,0052
10;6640;3,04;-131,64;0,3232;-9,9192;-0,3591;0,0469;0,002;0,0064
10;6660;3,04;-131,45;0,4262;-9,9718;-0,3618;0,0466;0,0013;0,0083
10;6680;3,05;-131,57;0,3974;-9,9264;-0,4435;0,0462;-0,0001;0,004
10;6700;3,05;-131,43;0,4381;-9,9982;-0,3891;0,0478;-0,0005;0,0044
10;6720;3,06;-131,39;0,4214;-9,9958;-0,4081;0,0466;0,0028;0,0059
10;6740;3,05;-131,46;0,3783;-10,0173;-0,4054;0,0472;0,0007;0,0059
10;6760;3,06;-131,61;0,419;-10,0126;-0,4843;0,0456;0,0031;0,0081
10;6780;3,06;-131,84;0,3448;-10,0221;-0,4326;0,0493;0,0004;0,0083
10;6800;3,07;-131,71;0,431;-9,9048;-0,3863;0,0476;-0,0019;0,0053
10;6820;3,05;-131,56;0,3855;-9,9455;-0,3374;0,0452;-0,0035;0,004
10;6840;3,07;-131,7;0,431;-10,0149;-0,4979;0,0457;0,0031;0,0091
10;6860;3,07;-131,99;0,3543;-9,9742;-0,4652;0,0494;0,0007;0,0053
10;6880;3,06;-131,65;0,407;-9,9886;-0,302;0,0457;-0,0007;0,0028
10;6900;3,05;-131,49;0,3903;-9,9551;-0,3401;0,0494;0,0007;0,0049
10;6920;3,06;-131,59;0,4094;-9,9862;-0,4516;0,0492;0,0003;0,004
10;6940;3,05;-131,75;0,3424;-9,9503;-0,3972;0,0482;-0,0003;0,0072
10;6960;3,05;-131,52;0,4334;-9,9335;-0,3537;0,0458;0,0004;0,0055
10;6980;3,05;-131,81;0,3304;-9,9048;-0,4326;0,049;-0,0044;0,0056
10;7000;3,06;-131,76;0,431;-9,9575;-0,4163;0,0461;-0,0039;0,006
10;7020;3,06;-131,58;0,4357;-9,9647;-0,3755;0,0469;0,0;0,0055
10;7040;3,06;-131,62;0,3974;-9,9647;-0,4163;0,0474;0,004;0,0092
10;7060;3,08;-131,54;0,4884;-9,9814;-0,4571;0,0468;0,0024;0,0048
10;7080;3,08;-131,57;0,3783;-9,9814;-0,3945;0,0485;-0,0005;0,0063
10;7100;3,08;-131,42;0,4405;-9,9599;-0,3836;0,0472;-0,0016;0,0061
10;7120;3,1;-131,5;0,431;-9,991;-0,468;0,0486;-0,0003;0,0069
10;7140;3,1;-131,47;0,431;-9,9311;-0,4217;0,0464;-0,0008;0,0075
10;7160;3,1;-131,6;0,3591;-9,9958;-0,4081;0,0484;0,0011;0,0075
10;7180;3,1;-131,68;0,4094;-9,924;-0,4435;0,0473;0,0003;0,0039
10;7200;3,11;-131,65;0,4381;-9,9742;-0,4326;0,0468;-0,0001;0,0041
10;7220;3,11;-131,8;0,3855;-9,991;-0,4435;0,0472;-0,0005;0,0071
10;7240;3,13;-131,87;0,4525;-9,9192;-0,4924;0,047;0,0048;0,0069
10;7260;3,13;-131,8;0,4022;-9,9934;-0,3836;0,0484;0,0009;0,0047
10;7280;3,14;-131,82;0,431;-9,9383;-0,4462;0,0461;-0,0021;0,0045
10;7300;3,14;-132,05;0,3831;-10,0197;-0,4761;0,0477;-0,0013;0,0063
10;7320;3,13;-131,96;0,3831;-9,979;-0,3591;0,0468;0,0007;0,0051
10;7340;3,12;-131,75;0,4166;-10,0221;-0,351;0,0456;0,0012;0,0052
10;7360;3,1;-131,35;0,3807;-9,9718;-0,2612;0,048;-0,0007;0,0063
10;7380;3,12;-131,43;0,4334;-9,9838;-0,468;0,0461;-0,0013;0,0047
10;7400;3,11;-131,45;0,3855;-9,9647;-0,3972;0,0468;0,0001;0,0047
10;7420;3,11;-131,42;0,4166;-10,0173;-0,4054;0,0497;-0,0013;0,0039
10;7440;3,11;-131,31;0,3998;-9,9479;-0,3618;0,0484;-0,0009;0,0081
10;7460;3,11;-131,06;0,4645;-9,9766;-0,3673;0,0477;-0,0019;0,004
10;7480;3,1;-130,94;0,3519;-9,9623;-0,3156;0,0481;-0,0004;0,0059
10;7500;3,08;-130,69;0,3879;-9,9575;-0,3047;0,0454;-0,0004;0,0059
10;7520;3,07;-130,59;0,3903;-9,9718;-0,351;0,0446;0,0024;0,0075
10;7540;3,07;-130,5;0,4357;-9,9934;-0,3972;0,0452;0,0041;0,0081
10;7560;3,07;-130,43;0,4094;-9,991;-0,3755;0,0477;-0,0009;0,0049
10;7580;3,08;-130,54;0,4094;-9,9742;-0,4462;0,0482;0,0013;0,0065
10;7600;3,06;-130,25;0,3926;-9,9527;-0,2938;0,0474;0,002;0,0053
10;7620;3,04;-130,38;0,3256;-9,9695;-0,3591;0,0456;0,0017;0,0088
10;7640;3,05;-130,54;0,3831;-9,9718;-0,4353;0,0457;0,0021;0,0072
10;7660;3,04;-130,71;0,34;-10,0006;-0,3918;0,0488;0,0047;0,0068
10;7680;3,03;-130,78;0,3615;-9,9359;-0,3809;0,047;0,0017;0,0068
10;7700;3,04;-131,05;0,395;-10,0149;-0,5006;0,0461;0,0007;0,0053
10;7720;3,05;-131,07;0,4286;-9,9838;-0,4326;0,0453;0,004;0,0064
10;7740;3,05;-131,27;0,3879;-9,9934;-0,4652;0,047;0,0005;0,0049
10;7760;3,05;-130,94;0,4453;-9,9647;-0,3265;0,047;0,0;0,0051
10;7780;3,07;-130,7;0,4884;-9,9718;-0,3863;0,0482;0,0024;0,0029
10;7800;3,07;-131,08;0,3591;-10,0149;-0,4979;0,0484;-0,0025;0,0056
10;7820;3,08;-131,14;0,4094;-9,8713;-0,4326;0,0489;0,0004;0,0029
10;7840;3,08;-131,33;0,3735;-9,9742;-0,4407;0,0488;-0,0023;0,0079
10;7860;3,1;-131,59;0,4046;-9,9862;-0,5115;0,0461;-0,0023;0,0105
10;7880;3,1;-131,46;0,4429;-9,9718;-0,3972;0,0466;-0,0021;0,0044
10;7900;3,1;-131,3;0,419;-9,9503;-0,3618;0,0478;0,0007;0,0093
10;7920;3,09;-131,22;0,3783;-9,9599;-0,351;0,0481;0,0003;0,0065
10;7940;3,08;-131,23;0,3759;-10,0221;-0,3809;0,0456;0,0027;0,0068
10;7960;3,09;-131,56;0,3735;-9,8713;-0,5006;0,0486;0,0;0,0051
10;7980;3,09;-131,49;0,407;-10,0006;-0,3863;0,0494;0,0003;0,0045
10;8000;3,11;-131,72;0,4046;-9,9838;-0,4979;0,0486;-0,0005;0,0083
10;8020;3,12;-131,96;0,4046;-9,9479;-0,5115;0,049;0,0031;0,0089
10;8040;3,12;-131,96;0,3974;-9,991;-0,4054;0,0485;0,0015;0,0044
10;8060;3,13;-132,03;0,4142;-10,0221;-0,4462;0,0473;-0,0003;0,0071
10;8080;3,11;-131,89;0,3567;-9,9264;-0,3183;0,0482;0,0011;0,0064
10;8100;3,12;-131,76;0,4621;-9,9886;-0,4163;0,0493;0,0007;0,0079
10;8120;3,13;-131,81;0,431;-9,9671;-0,4571;0,0466;-0,0007;0,0057
10;8140;3,13;-132,01;0,3831;-10,0389;-0,4652;0,0473;-0,0039;0,0072
10;8160;3,14;-132,06;0,407;-9,9551;-0,4326;0,0462;0,0001;0,0091
10;8180;3,13;-131,75;0,4118;-10,0509;-0,3129;0,0489;-0,0027;0,0076
10;8200;3,13;-131,93;0,3974;-10,0054;-0,4734;0,0453;0,0036;0,0069
10;8220;3,14;-131,92;0,431;-9,9742;-0,4326;0,047;0,0;0,0041
10;8240;3,14;-131,82;0,4334;-10,0102;-0,4027;0,0452;0,0021;0,0049
10;8260;3,13;-131,88;0,3639;-9,9886;-0,3891;0,0484;0,0001;0,0071
10;8280;3,14;-132,03;0,4094;-10,0293;-0,4788;0,0444;0,0013;0,0056
10;8300;3,14;-131,97;0,431;-10,0437;-0,4135;0,0454;-0,0012;0,0048
10;8320;3,13;-131,72;0,4262;-9,9551;-0,3428;0,0457;0,0;0,0056
10;8340;3,14;-131,87;0,3879;-9,9;-0,4489;0,0456;-0,0033;0,0079
10;8360;3,14;-131,97;0,395;-10,0078;-0,438;0,0465;-0,002;0,0065
10;8380;3,15;-131,68;0,4932;-9,9503;-0,3836;0,0476;0,0023;0,0063
10;8400;3,14;-131,58;0,3855;-9,9934;-0,3537;0,0453;0,0009;0,0099
10;8420;3,12;-131,51;0,3687;-9,9838;-0,3482;0,0478;-0,0011;0,0055
10;8440;3,12;-131,58;0,3974;-10,0365;-0,4271;0,0474;0,0003;0,006
10;8460;3,13;-131,56;0,4262;-10,0413;-0,4217;0,046;0,0;0,0076
10;8480;3,13;-131,73;0,3974;-10,0126;-0,4652;0,0472;0,0012;0,0061
10;8500;3,12;-131,59;0,3855;-9,9599;-0,3455;0,0461;0,0021;0,0063
10;8520;3,12;-131,7;0,3807;-9,9551;-0,4217;0,0461;0,002;0,0068
10;8540;3,12;-131,63;0,4238;-9,9742;-0,4027;0,0462;0,0011;0,0031
10;8560;3,1;-131,3;0,3926;-9,9934;-0,2911;0,048;0,0032;0,0056
10;8580;3,09;-131,39;0,3519;-10,0269;-0,3809;0,0484;0,0021;0,0061
10;8600;3,12;-131,43;0,4884;-9,9359;-0,5115;0,048;-0,0009;0,0036
10;8620;3,12;-131,65;0,3711;-10,0221;-0,4544;0,0486;0,0017;0,0073
10;8640;3,1;-131,6;0,3424;-9,9551;-0,3292;0,0466;-0,0025;0,0069
10;8660;3,1;-131,37;0,4381;-9,9288;-0,3564;0,0474;0,0019;0,0068
10;8680;3,08;-131,28;0,3567;-9,9862;-0,3292;0,047;0,0036;0,0067
10;8700;3,09;-131,21;0,4573;-10,0317;-0,4299;0,0457;-0,0001;0,0061
10;8720;3,1;-131,21;0,4381;-10,0149;-0,438;0,0466;0,0009;0,0065
10;8740;3,1;-131,33;0,3663;-9,9623;-0,4081;0,0466;0,0021;0,0055
10;8760;3,1;-131,2;0,4262;-9,9671;-0,3782;0,0485;0,0013;0,0067
10;8780;3,09;-131,16;0,4022;-9,9718;-0,3891;0,0464;0,0016;0,0037
10;8800;3,09;-131,32;0,3807;-9,9407;-0,438;0,046;-0,0003;0,0045
10;8820;3,1;-131,6;0,3639;-9,9671;-0,4707;0,0472;0,0008;0,0056
10;8840;3,09;-131,7;0,3759;-9,9766;-0,4163;0,0461;0,002;0,0067
10;8860;3,09;-131,78;0,3711;-10,0293;-0,4054;0,0481;0,0012;0,0057
10;8880;3,09;-132,01;0,3663;-9,991;-0,4571;0,0477;0,0019;0,0071
10;8900;3,1;-131,88;0,4501;-10,0149;-0,4054;0,0484;-0,0001;0,0069
10;8920;3,1;-132,08;0,3639;-10,0054;-0,4435;0,0472;0,0009;0,0069
10;8940;3,09;-132,0;0,3926;-9,9311;-0,3727;0,0468;0,0029;0,0063
10;8960;3,09;-132,05;0,3879;-9,9695;-0,4163;0,0489;0,0049;0,0053
10;8980;3,08;-132,11;0,3591;-9,9982;-0,3863;0,0462;0,0009;0,0088
10;9000;3,08;-132,21;0,3759;-9,9838;-0,419;0,0494;0,0011;0,0037
10;9020;3,07;-132,15;0,3807;-9,9527;-0,37;0,0482;0,0015;0,0037
10;9040;3,07;-132,09;0,4214;-9,9455;-0,4081;0,0457;0,0004;0,0048
10;9060;3,07;-132,05;0,407;-10,003;-0,3999;0,0442;0,0003;0,0075
10;9080;3,07;-131,92;0,431;-9,9982;-0,3863;0,0468;-0,0013;0,0068
10;9100;3,08;-131,94;0,3998;-9,9838;-0,4135;0,0472;-0,0015;0,0083
10;9120;3,08;-131,94;0,4046;-9,9575;-0,4135;0,0468;-0,0015;0,0041
10;9140;3,07;-132,05;0,3807;-9,9742;-0,4271;0,0454;-0,0025;0,0085
10;9160;3,06;-131,96;0,3855;-10,0604;-0,3618;0,0454;0,0;0,0067
10;9180;3,06;-132,01;0,3735;-9,9958;-0,3972;0,0486;-0,0009;0,0065
10;9200;3,06;-132,0;0,3903;-10,0533;-0,3945;0,0458;0,0013;0,0083
10;9220;3,06;-132,24;0,3663;-10,0173;-0,4652;0,046;0,0015;0,0052
10;9240;3,07;-132,39;0,4094;-10,0197;-0,4788;0,0469;-0,0012;0,004
10;9260;3,07;-132,41;0,4022;-10,0197;-0,419;0,0488;-0,0009;0,0081
10;9280;3,08;-132,47;0,4286;-9,9599;-0,468;0,048;-0,0007;0,0032
10;9300;3,08;-132,45;0,3974;-9,9934;-0,4027;0,047;0,0024;0,0032
10;9320;3,09;-132,72;0,3759;-10,0628;-0,4979;0,0468;0,0023;0,0083
10;9340;3,1;-133,18;0,3352;-10,0078;-0,5278;0,05;-0,0004;0,0088
10;9360;3,11;-133,23;0,4166;-9,9886;-0,4598;0,0504;-0,0012;0,0083
10;9380;3,1;-133,41;0,328;-9,9647;-0,4027;0,0465;-0,0016;0,0057
10;9400;3,09;-133,35;0,3711;-9,979;-0,37;0,0465;0,0;0,0067
10;9420;3,07;-133,02;0,395;-9,9551;-0,3047;0,0473;0,0032;0,0063
10;9440;3,07;-132,97;0,3974;-10,0054;-0,3972;0,0446;0,0021;0,0087
10;9460;3,08;-132,81;0,4573;-9,9383;-0,4135;0,0476;0,0001;0,0069
10;9480;3,09;-132,81;0,419;-9,9958;-0,4353;0,0485;0,0007;0,0043
10;9500;3,1;-132,93;0,4094;-9,9431;-0,4734;0,0484;-0,0009;0,0051
10;9520;3,09;-132,78;0,3903;-9,9886;-0,3564;0,0498;0,0011;0,0053
10;9540;3,1;-132,84;0,4262;-9,9934;-0,468;0,045;0,0028;0,0085
10;9560;3,09;-132,63;0,395;-10,0006;-0,3401;0,048;0,0028;0,0037
10;9580;3,09;-132,59;0,3855;-9,9551;-0,3836;0,0462;0,0013;0,0045
10;9600;3,08;-132,47;0,3807;-10,0317;-0,3537;0,045;-0,0009;0,0061
10;9620;3,08;-132,59;0,3759;-9,9982;-0,4326;0,0482;-0,0012;0,0073
10;9640;3,08;-132,51;0,4238;-9,9695;-0,4054;0,0476;-0,0017;0,0044
10;9660;3,07;-132,47;0,3663;-9,9766;-0,3646;0,0492;-0,0015;0,0077
10;9680;3,05;-132,28;0,3615;-9,9503;-0,3129;0,0474;-0,0025;0,0072
10;9700;3,07;-132,34;0,4334;-10,0365;-0,4734;0,0456;0,0023;0,0037
10;9720;3,08;-132,35;0,4381;-10,0485;-0,4571;0,0466;0,0015;0,006
10;9740;3,09;-132,35;0,4405;-10,0221;-0,4516;0,047;-0,0001;0,0067
10;9760;3,08;-132,41;0,3759;-9,9862;-0,4108;0,0461;0,0017;0,0079
10;9780;3,1;-132,5;0,4286;-10,0245;-0,4788;0,0489;-0,0037;0,0023
10;9800;3,09;-132,43;0,3903;-9,9647;-0,3809;0,0482;0,0037;0,0069
10;9820;3,1;-132,62;0,3735;-10,0221;-0,4571;0,0477;0,002;0,0048
10;9840;3,1;-132,47;0,4405;-10,0413;-0,3972;0,0493;0,0009;0,0064
10;9860;3,12;-132,63;0,4286;-9,9766;-0,5142;0,047;0,0023;0,0047
10;9880;3,12;-132,54;0,4166;-9,9695;-0,3972;0,0482;0,0008;0,0052
10;9900;3,12;-132,74;0,3663;-10,0054;-0,4571;0,0477;0,0037;0,0056
10;9920;3,12;-132,69;0,4214;-10,003;-0,4217;0,0456;0,0012;0,0075
10;9940;3,12;-132,76;0,3831;-10,0006;-0,4244;0,0476;-0,0015;0,0052
10;9960;3,13;-132,75;0,4262;-10,0054;-0,438;0,0468;0,0005;0,0095
10;9980;3,14;-132,75;0,4262;-9,9982;-0,4462;0,0457;0,0015;0,0041
10;10000;3,12;-132,74;0,3687;-10,0197;-0,3809;0,0452;0,0033;0,0063
10;10020;3,12;-132,21;0,4764;-9,9982;-0,2938;0,0466;-0,0013;0,0048
20;10040;3,06;-126,83;0,5291;-10,0102;-0,1415;0,0318;-0,0124;0,0124
20;10060;3,07;-127,85;0,3448;-10,0197;-0,5387;0,0304;-0,0089;0,0085
20;10080;3,27;-130,91;0,0192;-9,9551;-1,276;0,0397;-0,0128;0,0049
20;10100;3,33;-130,79;0,5938;-10,2041;-0,555;0,0365;0,0274;0,0088
20;10120;3,33;-131,53;0,3448;-10,07;-0,5441;0,0421;0,0211;-0,0049
20;10140;3,38;-130,66;0,644;-10,0772;-0,3564;0,0456;0,0001;0,0036
20;10160;3,44;-130,08;0,6919;-9,9551;-0,4571;0,0409;-0,0065;0,0011
20;10180;3,48;-129,99;0,5435;-10,003;-0,4979;0,0506;0,0037;0,0089
20;10200;3,59;-128,91;0,8715;-10,0221;-0,3618;0,0509;0,0216;0,0049
20;10220;3,62;-128,86;0,5339;-9,8713;-0,4897;0,0528;0,0212;0,0057
20;10240;3,69;-127,14;0,838;-10,0509;-0,0979;0,046;0,0305;-0,004
20;10260;3,63;-127,64;0,2777;-10,0533;-0,3564;0,0437;0,0161;-0,0055
20;10280;3,54;-128,62;0,1556;-9,8474;-0,2938;0,0425;0,0101;0,0073
20;10300;3,47;-129,6;0,1844;-9,8521;-0,3591;0,0397;-0,0015;0,0075
20;10320;3,43;-131,73;0,0383;-9,912;-0,4924;0,0398;-0,0071;0,0029
20;10340;3,4;-132,05;0,3256;-10,058;-0,4108;0,0418;-0,0346;0,0131
20;10360;3,38;-132,09;0,395;-10,0796;-0,4108;0,0408;-0,0196;0,0031
20;10380;3,4;-131,42;0,5986;-10,2735;-0,3482;0,0449;-0,0017;0,0041
20;10400;3,45;-131,2;0,6201;-10,3908;-0,5333;0,0429;0,0237;0,0073
20;10420;3,37;160,56;-0,0862;-10,1969;-0,2775;0,0508;0,0201;0,0039
20;10440;3,33;159,97;-0,2274;-10,1323;-0,4054;0,0512;-0,0093;0,0085
20;10460;3,29;158,98;-0,2634;-10,094;-0,3319;0,0489;-0,0309;0,0104
20;10480;3,25;-147,85;0,2107;-10,1035;-0,3809;0,0496;-0,0229;0,0136
20;10500;3,24;-146,68;0,4788;-10,3645;-0,3238;0,0418;-0,0091;0,0069
20;10520;3,28;-145,51;0,6536;-10,4531;-0,4353;0,0393;0,0388;0,0071
20;10540;3,28;120,66;-0,5291;-10,4076;-0,3564;0,0433;0,0159;0,0077
20;10560;3,19;121,26;-0,1389;-10,5129;-0,1551;0,0432;-0,0057;0,0063
20;10580;3,14;-151,99;0,1796;-10,5441;-0,3836;0,0449;-0,033;0,002
20;10600;3,17;-151,31;0,4836;-10,2951;-0,5713;0,0458;-0,026;0,0099
20;10620;3,25;-149,92;0,7949;-10,3118;-0,5169;0,0441;0,0316;0,0032
20;10640;3,22;156,93;-0,1652;-10,3932;-0,4407;0,0453;0,0053;0,0064
20;10660;3,2;156,15;-0,328;-10,5297;-0,4108;0,0482;-0,0191;-0,0015
20;10680;3,24;-120,71;0,6488;-10,4603;-0,438;0,0466;-0,0637;0,0013
20;10700;3,26;-121,19;0,5052;-10,6303;-0,5305;0,0489;-0,0112;-0,002
20;10720;3,36;-120,7;0,9768;-10,5393;-0,4217;0,0458;0,0473;0,0088
20;10740;3,29;178,58;-0,0072;-10,4507;-0,3292;0,0486;0,0377;0,0039
20;10760;3,28;176,84;-0,3519;-10,2951;-0,4108;0,0452;-0,0188;0,0041
20;10780;3,33;-113,64;0,7494;-10,3597;-0,3727;0,0474;-0,0437;0,0056
20;10800;3,43;-113,41;1,0056;-10,2711;-0,37;0,0433;-0,0165;0,0059
20;10820;3,46;-112,99;0,6967;-10,3549;-0,2095;0,0446;0,0578;0,0033
20;10840;3,41;-114,21;0,2251;-10,2544;-0,3482;0,0456;0,0103;0,0085
20;10860;3,41;-114,59;0,4932;-10,0485;-0,3673;0,043;-0,0195;0,0101
20;10880;3,43;-115,82;0,3903;-10,2663;-0,6285;0,0453;-0,0155;0,0141
20;10900;3,53;-115,12;1,0702;-10,2137;-0,1877;0,0416;0,0336;0,0119
20;10920;3,48;170,36;-0,0622;-10,149;-0,4163;0,0453;0,0228;0,0143
20;10940;3,46;170,61;-0,0287;-10,1658;-0,5958;0,0453;-0,0033;0,0081
20;10960;3,52;-119,36;0,7278;-10,2089;-0,4652;0,0481;-0,0344;0,0125
20;10980;3,62;-119,03;1,0008;-10,2568;-0,438;0,0453;-0,0019;0,0044
20;11000;3,73;-118,71;1,0822;-10,2208;-0,5033;0,0445;0,0685;0,0136
20;11020;3,71;-118,64;0,4477;-10,1059;-0,2639;0,0505;0,0234;-0,0012
20;11040;3,68;149,48;-0,2442;-10,07;-0,4707;0,0492;-0,0364;0,0099
20;11060;3,71;-112,0;0,6991;-10,1562;-0,321;0,0442;-0,0262;0,0075
20;11080;3,84;-111,73;1,2186;-10,252;-0,3782;0,0458;0,0047;0,0063
20;11100;3,74;-112,55;0,1293;-10,1299;-0,1388;0,0434;0,0337;0,0056
20;11120;3,67;134,35;-0,2131;-9,9982;-0,2367;0,0496;-0,0075;-0,0049
20;11140;3,65;-135,38;0,3567;-10,0293;-0,4108;0,0494;-0,0298;0,0027
20;11160;3,7;-133,77;0,8643;-10,161;-0,0735;0,0429;-0,0031;0,0089
20;11180;3,66;-133,09;0,3807;-10,2879;-0,2313;0,045;0,0675;-0,0003
20;11200;3,6;-134,43;0,0694;-10,1562;-0,3809;0,044;0,0087;-0,0005
20;11220;3,56;-135,82;0,0862;-10,0173;-0,5115;0,0456;-0,044;0,0085
20;11240;3,58;-136,26;0,3831;-10,1251;-0,653;0,0428;-0,0316;0,0013
20;11260;3,66;-135,03;0,9625;-10,2472;-0,2966;0,0448;0,0472;-0,0047
20;11280;3,59;161,26;-0,091;-10,0604;-0,3047;0,0473;0,027;0,0063
20;11300;3,53;-161,96;0,103;-10,0868;-0,3591;0,051;-0,0404;0,01
20;11320;3,51;-160,93;0,3783;-10,094;-0,4299;0,0468;-0,032;0,0029
20;11340;3,67;-158,8;1,2641;-10,2496;-0,4271;0,0494;0,0053;0,0057
20;11360;3,57;-157,57;0,1269;-10,1993;-0,117;0,0528;0,0464;0,0089
20;11380;3,57;135,16;-0,419;-10,0197;-0,4788;0,0512;-0,0265;0,0041
20;11400;3,56;-132,36;0,3807;-10,0844;-0,3945;0,0505;-0,0321;0,0131
20;11420;3,66;-131,78;0,9481;-10,1538;-0,5849;0,0466;-0,0115;0,0084
20;11440;3,7;-130,27;0,814;-10,173;-0,0898;0,0448;0,0564;0,0133
20;11460;3,64;124,77;-0,2897;-9,991;-0,2285;0,0452;0,0249;0,0116
20;11480;3,57;126,02;-0,1365;-9,8186;-0,3401;0,046;-0,0195;0,0128
20;11500;3,55;-135,56;0,3663;-10,0724;-0,4244;0,0421;-0,0281;0,0172
20;11520;3,67;-134,4;1,087;-10,1275;-0,4217;0,0453;0,0378;0,0128
20;11540;3,61;-133,46;0,3615;-10,173;-0,1768;0,0414;0,023;0,0083
20;11560;3,59;138,28;-0,3352;-9,9766;-0,4271;0,047;-0,0244;0,012
20;11580;3,61;-126,1;0,5746;-10,0245;-0,4761;0,046;-0,0321;0,0076
20;11600;3,74;-125,34;1,1492;-10,2232;-0,468;0,0452;0,0085;0,002
20;11620;3,7;-125,88;0,2825;-10,2113;-0,438;0,0462;0,0501;0,0044
20;11640;3,66;130,85;-0,3184;-10,0149;-0,3129;0,0498;0,0108;0,0057
20;11660;3,62;-156,89;0,1532;-10,0245;-0,4081;0,0545;-0,0412;0,0057
20;11680;3,66;-155,03;0,7518;-10,1299;-0,3292;0,0505;-0,0211;-0,0021
20;11700;3,71;-153,16;0,8021;-10,1969;-0,3455;0,0474;0,048;0,012
20;11720;3,66;168,31;-0,0862;-10,1634;-0,4734;0,0458;0,006;0,0027
20;11740;3,62;-153,87;0,1844;-10,0102;-0,4271;0,0514;-0,0437;0,0092
20;11760;3,63;-152,47;0,5435;-10,0437;-0,3673;0,048;-0,0454;0,0029
20;11780;3,69;-150,58;0,8715;-10,1945;-0,3238;0,049;0,0191;0,0065
20;11800;3,64;-149,97;0,261;-10,0987;-0,3591;0,0476;0,0253;0,0012
20;11820;3,64;124,58;-0,4932;-9,9623;-0,3863;0,0442;-0,0325;0,0035
20;11840;3,65;-130,33;0,5076;-9,9455;-0,4897;0,0454;-0,0354;0,0108
20;11860;3,71;-129,36;0,8811;-10,1754;-0,3673;0,0433;-0,0048;0,0093
20;11880;3,63;-129,5;0,1891;-10,161;-0,253;0,0417;0,0462;0,004
20;11900;3,59;152,99;-0,1867;-10,1059;-0,4163;0,0464;0,0083;0,0025
20;11920;3,54;-144,5;0,2203;-10,094;-0,351;0,0496;-0,0377;0,0084
20;11940;3,55;-144,11;0,4334;-10,094;-0,5686;0,0472;-0,034;0,0101
20;11960;3,63;-142,05;1,0104;-10,1706;-0,1415;0,0461;0,054;0,0061
20;11980;3,6;-141,75;0,3041;-10,1945;-0,4217;0,0484;0,0215;0,008
20;12000;3,58;-141,6;0,3065;-10,0987;-0,4707;0,0524;-0,0336;0,0028
20;12020;3,64;-140,42;0,7925;-10,1706;-0,4462;0,0489;-0,0308;0,0044
20;12040;3,82;-138,88;1,4293;-10,3477;-0,506;0,05;0,0348;0,0019
20;12060;3,81;-137,61;0,5267;-10,1418;-0,2639;0,0542;0,0554;0,0079
