Consigne Angle (°);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw (m/s²);Ay Raw (m/s²);Az Raw (m/s²);Gx Raw (rad/s);Gy Raw (rad/s);Gz Raw (rad/s);Erreur P (°);Erreur I (°);Erreur D (°)
60;4600;68,15;16,24;-2,229;-5,8347;9,0299;-0,7148;0,2785;-0,0079;-8,15;5845,2;0,81
60;4620;67,66;14,88;6,5529;-5,2002;9,2231;-0,7132;0,1356;0,0345;-7,66;5837,54;0,49
60;4640;66,97;14,4;0,7302;-4,8794;8,4939;-0,7069;-0,3134;0,0268;-6,97;5830,56;0,69
60;4660;66,42;15,12;-4,0055;-5,2696;9,4326;-0,6924;-0,1575;0,0079;-6,42;5824,15;0,55
60;4680;65,55;15,38;-0,5411;-6,4332;8,8395;-0,6915;0,3246;-0,0151;-5,55;5818,6;0,87
60;4700;65,16;13,94;6,3782;-5,1978;9,4489;-0,6904;-0,0517;0,022;-5,16;5813,44;0,39
60;4720;64,47;14,18;-1,9273;-5,4875;8,3633;-0,6647;-0,2952;0,0197;-4,47;5808,97;0,69
60;4740;63,85;15,31;-5,0422;-6,2776;8,5755;-0,6551;0,0829;-0,0003;-3,85;5805,12;0,62
60;4760;63,09;14,75;2,7078;-6,3231;8,3388;-0,6575;0,3856;-0,0224;-3,09;5802,03;0,75
60;4780;62,49;14,21;0,8475;-5,4109;8,513;-0,6396;-0,3171;0,0141;-2,49;5799,54;0,61
60;4800;61,96;15,03;-4,2401;-6,1651;9,0299;-0,617;-0,0803;-0,0057;-1,96;5797,59;0,53
60;4820;61,15;14,84;1,1803;-6,8833;8,2463;-0,6021;0,3928;-0,0229;-1,15;5796,44;0,81
60;4840;60,7;13,63;4,0247;-5,794;8,7606;-0,5895;-0,2053;0,0141;-0,7;5795,74;0,45
60;4860;60,16;14,02;-2,5067;-6,0478;8,6218;-0,5698;-0,2052;0,0056;-0,16;5795,58;0,54
60;4880;59,38;14,52;-1,4198;-7,1611;8,0477;-0,5518;0,3328;-0,0093;0,62;5796,2;0,78
60;4900;58,86;13,42;4,4772;-6,6679;8,4096;-0,5588;0,1581;-0,0124;1,14;5797,34;0,52
60;4920;58,32;13,7;-2,1069;-6,2824;8,2327;-0,5203;-0,2457;-0,0131;1,68;5799,02;0,55
60;4940;57,64;14,47;-2,5331;-7,2664;7,928;-0,4951;0,3028;-0,03;2,36;5801,38;0,68
60;4960;57,18;13,33;4,5274;-6,7708;8,0641;-0,4819;0,1861;-0,0055;2,82;5804,2;0,46
60;4980;56,71;13,83;-3,0382;-6,5122;8,0124;-0,4546;-0,2671;0,0051;3,29;5807,49;0,48
60;5000;56,04;14,36;-1,652;-7,3909;7,656;-0,4214;0,2951;-0,0217;3,96;5811,45;0,67
60;5020;55,62;13,25;4,1539;-6,9025;7,9307;-0,4199;0,1615;-0,0008;4,38;5815,83;0,42
60;5040;55,14;12,91;-0,103;-6,4236;7,8682;-0,3941;-0,3551;0,0144;4,86;5820,69;0,48
60;5060;54,53;13,34;-1,2306;-7,6902;7,9498;-0,3717;0,3211;-0,0187;5,47;5826,16;0,6
60;5080;54,3;11,96;5,4277;-6,8043;8,0178;-0,3496;0,0895;-0,0091;5,7;5831,86;0,23
60;5100;53,89;12,09;-1,64;-6,7349;7,8083;-0,3095;-0,3228;-0,0068;6,11;5837,97;0,41
60;5120;53,4;12,89;-2,8635;-7,6902;7,7213;-0,3006;0,2002;-0,0079;6,6;5844,57;0,49
60;5140;53,17;11,53;4,4029;-6,8163;7,9008;-0,2811;-0,1386;0,0108;6,83;5851,41;0,23
60;5160;52,83;12,43;-3,9887;-7,1611;7,3023;-0,253;-0,1324;0,0163;7,17;5858,58;0,34
60;5180;52,32;11,78;2,5786;-7,8386;7,2533;-0,2426;0,3749;-0,0213;7,68;5866,26;0,5
60;5200;52,02;11,98;-1,9441;-6,608;7,6015;-0,2298;-0,344;0,0452;7,98;5874,24;0,3
60;5220;51,64;12,82;-3,0861;-7,6854;7,6396;-0,2138;0,1956;-0,002;8,36;5882,59;0,37
60;5240;51,47;11,58;4,2689;-6,9695;7,7185;-0,1986;0,044;0,0236;8,53;5891,13;0,18
60;5260;51,21;12,04;-2,7533;-6,9288;7,5907;-0,1812;-0,2797;0,0292;8,79;5899,92;0,26
60;5280;50,92;10,91;4,2282;-7,5992;7,1826;-0,1685;0,2793;0,0059;9,08;5909,0;0,28
60;5300;50,61;10,55;0,079;-6,9623;7,5281;-0,1459;-0,318;0,0446;9,39;5918,38;0,31
60;5320;50,36;11,58;-3,5889;-7,3765;7,2207;-0,1212;0,1968;0,0027;9,64;5928,02;0,25
60;5340;50,22;10,26;4,3096;-6,9312;7,1445;-0,1236;0,0254;0,0398;9,78;5937,8;0,14
60;5360;50,0;11,39;-4,2665;-7,4101;6,6983;-0,0938;0,0099;0,0108;10,0;5947,8;0,23
60;5380;49,81;10,14;4,3598;-7,3406;7,0003;-0,1023;0,1791;0,0073;10,19;5957,99;0,18
60;5400;49,63;10,62;-2,7988;-6,9671;7,2996;-0,0717;-0,3143;0,0129;10,37;5968,35;0,18
60;5420;49,44;9,37;4,7381;-7,8817;7,003;-0,071;0,2761;-0,0061;10,56;5978,91;0,19
60;5440;49,28;9,26;-0,8164;-6,7493;7,656;-0,062;-0,3647;0,0177;10,72;5989,64;0,16
60;5460;48,99;10,15;-2,7773;-7,774;6,9758;-0,0298;0,2406;-0,0071;11,01;6000,64;0,28
60;5480;48,9;8,87;3,9145;-6,857;6,9187;-0,044;-0,0261;0,0045;11,1;6011,75;0,09
60;5500;48,67;9,67;-3,0861;-7,6375;6,9785;-0,0127;-0,0156;-0,004;11,33;6023,08;0,23
60;5520;48,62;8,38;4,9177;-7,4484;7,0765;-0,008;0,225;-0,0003;11,38;6034,46;0,05
60;5540;48,51;8,37;-1,0439;-6,699;7,471;0,0113;-0,3254;0,016;11,49;6045,95;0,11
60;5560;48,15;8,07;1,3719;-8,0565;6,75;0,028;0,3675;-0,0135;11,85;6057,8;0,36
60;5580;48,1;6,93;3,1891;-7,0126;7,4492;0,026;-0,2109;0,0265;11,9;6069,7;0,04
60;5600;48,01;7,9;-3,8307;-7,5585;7,022;0,0626;-0,087;-0,0088;11,99;6081,69;0,1
60;5620;47,8;7,22;2,7557;-8,1355;7,1499;0,0773;0,3471;-0,0127;12,2;6093,89;0,21
60;5640;47,79;7,31;-1,5251;-6,7493;7,6804;0,0855;-0,3845;0,0171;12,21;6106,1;0,01
60;5660;47,73;8,09;-2,794;-7,5441;7,6179;0,1114;0,1266;-0,0125;12,27;6118,37;0,06
60;5680;47,84;6,86;4,3958;-6,9049;7,3431;0,1192;0,0885;0,0193;12,16;6130,53;-0,11
60;5700;47,92;7,21;-2,3679;-6,7349;7,8138;0,1459;-0,3459;0,0257;12,08;6142,62;-0,08
60;5720;47,76;6,46;2,9329;-8,0469;7,0873;0,1491;0,3142;-0,0201;12,24;6154,85;0,15
60;5740;47,86;5,31;3,237;-6,8307;7,6424;0,1564;-0,2852;0,0462;12,14;6167,0;-0,09
60;5760;47,85;6,2;-3,3279;-7,2784;7,0601;0,1812;-0,0444;0,0109;12,15;6179,15;0,01
60;5780;48,01;4,96;4,3191;-6,6607;7,324;0,1719;0,0029;0,0084;11,99;6191,14;-0,16
60;5800;48,14;5,67;-3,4117;-6,529;7,4084;0,1848;-0,3104;0,0389;11,86;6203,0;-0,13
60;5820;47,93;5,77;0,158;-7,9033;7,0819;0,1944;0,3178;0,0013;12,07;6215,07;0,21
60;5840;48,13;4,49;4,0893;-6,3829;7,4546;0,1883;-0,1677;0,0528;11,87;6226,93;-0,21
60;5860;48,18;5,28;-2,6839;-7,2688;7,8791;0,2056;0,139;0,0145;11,82;6238,75;-0,05
60;5880;48,34;4,16;4,3335;-6,7612;7,4546;0,1974;0,137;0,0149;11,66;6250,41;-0,16
60;5900;48,44;4,23;-1,1779;-6,3518;7,7403;0,2033;-0,3432;0,029;11,56;6261,97;-0,1
60;5920;48,42;4,97;-2,2553;-7,197;7,4982;0,2097;0,1845;0,0035;11,58;6273,55;0,02
60;5940;48,6;3,74;4,0103;-6,6607;7,8328;0,1936;-0,2084;0,0381;11,4;6284,95;-0,18
60;5960;48,71;4,74;-3,9983;-6,8714;7,256;0,2236;-0,1143;0,0024;11,29;6296,24;-0,11
60;5980;48,65;4,08;2,9281;-7,5082;7,2805;0,2162;0,3561;0,0003;11,35;6307,58;0,06
60;6000;48,8;3,83;-0,1341;-6,043;7,9008;0,2128;-0,3781;0,0365;11,2;6318,78;-0,14
60;6020;48,93;4,58;-2,8611;-6,8857;8,2001;0,2388;0,047;-0,0097;11,07;6329,85;-0,14
60;6040;48,99;3,72;3,5817;-7,1156;7,3948;0,2433;0,2773;0,0051;11,01;6340,86;-0,06
60;6060;49,16;2,95;1,9656;-6,201;8,0015;0,232;-0,3059;0,0394;10,84;6351,7;-0,17
60;6080;49,24;3,84;-3,0239;-7,1778;8,0994;0,2474;0,1683;-0,0089;10,76;6362,46;-0,08
60;6100;49,4;2,8;4,0893;-6,6008;7,4954;0,2381;0,1504;-0,0039;10,6;6373,06;-0,16
60;6120;49,66;2,03;2,083;-5,8826;8,4558;0,2431;-0,3243;0,0189;10,34;6383,4;-0,26
60;6140;49,85;2,86;-3,3279;-6,4691;8,0233;0,2658;-0,0758;0,0005;10,15;6393,55;-0,19
60;6160;50,07;1,81;4,4891;-6,438;7,6696;0,2563;0,1843;-0,0119;9,93;6403,48;-0,22
60;6180;50,3;1,11;1,6424;-5,6647;8,0641;0,2503;-0,378;0,0256;9,7;6413,18;-0,23
60;6200;50,5;2,05;-3,6248;-6,3853;7,9716;0,2731;-0,0501;0,0209;9,5;6422,68;-0,2
60;6220;50,77;1,07;4,3862;-6,1363;8,0804;0,2613;0,1741;0,0139;9,23;6431,91;-0,27
60;6240;51,04;0,51;1,2905;-5,4755;8,3769;0,2609;-0,3623;0,0124;8,96;6440,87;-0,27
60;6260;51,23;1,52;-3,8595;-6,438;8,0613;0,2715;-0,0241;0,0171;8,77;6449,64;-0,19
60;6280;51,18;1,15;2,1045;-6,8522;7,4628;0,2602;0,3489;-0,0049;8,82;6458,46;0,04
60;6300;51,46;0,47;1,8483;-5,43;8,4259;0,2523;-0,3363;0,0456;8,54;6467,0;-0,28
60;6320;51,69;1,45;-4,2042;-6,2393;8,1566;0,2653;-0,1503;0,016;8,31;6475,31;-0,23
60;6340;51,72;2,11;-1,5754;-6,6152;8,0341;0,2695;0,3108;0,0005;8,28;6483,59;-0,03
60;6360;52,12;1,01;5,1044;-5,6192;8,7578;0,2529;0,0857;0,0139;7,88;6491,48;-0,4
60;6380;52,53;1,68;-3,5745;-4,9871;8,5701;0,2691;-0,3254;0,0397;7,47;6498,95;-0,41
60;6400;52,73;2,44;-2,5833;-6,0813;8,7061;0,2718;0,1631;0,0035;7,27;6506,22;-0,19
60;6420;52,96;1,48;4,6256;-6,0765;8,113;0,2646;0,285;0,0104;7,04;6513,26;-0,23
60;6440;53,29;1,34;-0,4214;-4,8818;8,7606;0,2569;-0,3946;0,0517;6,71;6519,97;-0,33
60;6460;53,5;2,19;-3,3375;-5,8347;8,4586;0,2603;0,0159;0,0195;6,5;6526,47;-0,21
60;6480;53,5;1,85;2,0279;-6,3686;7,9035;0,2522;0,3399;-0,0033;6,5;6532,97;-0,0
60;6500;53,92;0,67;5,1044;-5,2218;9,019;0,2385;-0,0714;0,0176;6,08;6539,05;-0,42
60;6520;54,28;1,63;-4,7836;-5,2601;8,5511;0,2571;-0,2691;0,0329;5,72;6544,77;-0,36
60;6540;54,45;2,42;-2,5762;-5,9065;8,8694;0,2551;0,2306;-0,0091;5,55;6550,32;-0,17
60;6560;54,7;1,41;5,0159;-5,8035;8,4286;0,2377;0,2863;-0,0019;5,3;6555,62;-0,25
60;6580;55,08;0,26;4,2018;-4,8315;8,8041;0,2248;-0,2658;0,0161;4,92;6560,54;-0,38
60;6600;55,41;1,31;-4,7046;-5,3151;8,8367;0,2446;-0,0838;0,0105;4,59;6565,13;-0,33
60;6620;55,36;1,5;0,2131;-6,1339;8,1348;0,2349;0,3616;-0,0117;4,64;6569,77;0,04
60;6640;55,74;0,31;5,5976;-5,1044;8,815;0,2164;0,0699;0,0056;4,26;6574,03;-0,37
60;6660;56,12;-0,68;3,2753;-4,4628;8,9401;0,2122;-0,3429;0,0386;3,88;6577,91;-0,38
60;6680;56,42;0,15;-3,2992;-5,1475;9,5115;0,2228;0,0465;-0,0188;3,58;6581,5;-0,3
60;6700;56,43;-0,25;2,5642;-5,9041;8,2055;0,2173;0,3802;-0,0111;3,57;6585,07;-0,02
60;6720;56,8;-1,37;5,217;-4,8052;8,8694;0,206;0,0072;0,0084;3,2;6588,26;-0,37
60;6740;57,19;-0,67;-3,6943;-4,2713;8,9292;0,2077;-0,3527;0,0195;2,81;6591,07;-0,39
60;6760;57,44;0,06;-2,8323;-5,1619;9,642;0,2072;0,0729;-0,0048;2,56;6593,63;-0,25
60;6780;57,42;-0,11;1,7238;-5,7174;8,1756;0,1993;0,4012;-0,02;2,58;6596,21;0,03
60;6800;57,78;-1,11;4,7022;-4,604;9,2938;0,1916;0,0071;0,0103;2,22;6598,43;-0,37
60;6820;58,18;-0,53;-3,4093;-4,118;9,1877;0,2013;-0,3997;0,0139;1,82;6600,25;-0,39
60;6840;58,45;0,21;-3,1675;-4,8459;9,5632;0,1993;-0,0172;-0,0019;1,55;6601,8;-0,27
60;6860;58,41;0,75;-0,9744;-5,4875;8,2219;0,1916;0,3788;-0,0208;1,59;6603,38;0,04
60;6880;58,8;-0,31;5,9113;-4,6112;9,4897;0,1801;0,2102;-0,0015;1,2;6604,58;-0,39
60;6900;59,19;-0,68;0,5411;-3,7852;9,5278;0,1828;-0,4097;0,0248;0,81;6605,39;-0,38
60;6920;59,51;0,26;-4,707;-4,47;9,0517;0,1851;-0,2321;0,0133;0,49;6605,89;-0,32
60;6940;59,62;1,26;-3,4165;-5,1667;8,7823;0,1771;0,226;-0,0168;0,38;6606,27;-0,11
60;6960;59,93;0,11;5,387;-4,4987;8,9047;0,1685;0,065;0,0168;0,07;6606,34;-0,31
60;6980;60,29;-0,59;1,9513;-3,6033;9,2176;0,1579;-0,3893;0,0296;-0,29;6606,05;-0,36
60;7000;60,57;-0,07;-2,7509;-4,1013;9,2149;0,1601;-0,2559;0,0109;-0,57;6605,47;-0,28
60;7020;60,76;1,16;-4,8435;-4,8866;8,9973;0,1529;0,1805;-0,0109;-0,76;6604,71;-0,19
60;7040;60,93;0,1;4,9416;-4,6328;8,298;0,1319;0,1693;0,004;-0,93;6603,78;-0,17
60;7060;61,41;-0,86;3,6919;-3,3016;10,2352;0,1255;-0,3345;0,0424;-1,41;6602,37;-0,47
60;7080;61,57;-0,35;-2,7007;-4,1707;8,5647;0,1292;-0,3281;0,0257;-1,57;6600,8;-0,16
60;7100;61,86;0,95;-5,8754;-4,3311;9,3754;0,115;0,0609;0,0012;-1,86;6598,94;-0,3
60;7120;61,99;0,22;3,6009;-4,4197;8,6817;0,0981;0,2009;0,0183;-1,99;6596,96;-0,12
60;7140;62,46;-1,07;5,8514;-3,2178;10,11;0,0787;-0,251;0,0257;-2,46;6594,49;-0,48
60;7160;62,59;-0,76;-1,8435;-3,8714;8,4613;0,0869;-0,3412;0,035;-2,59;6591,9;-0,13
60;7180;62,87;0,49;-5,8658;-4,1659;9,5768;0,073;0,0019;0,0127;-2,87;6589,03;-0,28
60;7200;63,01;-0,14;3,7565;-4,2665;9,2557;0,0538;0,3058;0,0036;-3,01;6586,03;-0,14
60;7220;63,37;-1,43;6,0837;-3,5506;9,8216;0,0414;-0,1649;0,0266;-3,37;6582,66;-0,36
60;7240;63,49;-1,15;-1,8028;-3,6583;8,5184;0,0336;-0,3906;0,0284;-3,49;6579,17;-0,12
60;7260;63,37;-0,29;-2,4325;-4,9775;8,6408;0,0297;0,2942;-0,0009;-3,37;6575,8;0,12
60;7280;63,47;-0,82;3,5051;-4,3072;9,5441;0,0125;0,3159;0,0011;-3,47;6572,32;-0,1
60;7300;63,75;-2,2;7,6495;-4,1204;9,4924;0,0097;0,0648;0,0224;-3,75;6568,57;-0,28
60;7320;64,01;-2,84;2,1237;-3,1843;9,4598;0,0097;-0,3485;0,0429;-4,01;6564,56;-0,26
60;7340;64,25;-1,61;-5,8562;-3,9073;9,4815;0,0101;-0,1092;0,0191;-4,25;6560,31;-0,23
60;7360;64,17;-1,1;-0,9816;-4,6998;9,2992;-0,0007;0,3175;0,0;-4,17;6556,14;0,08
60;7380;64,21;-1,7;3,8762;-4,379;9,2884;-0,0191;0,3281;-0,0129;-4,21;6551,93;-0,04
60;7400;64,5;-2,99;7,0773;-3,735;9,7101;-0,0147;0,0124;0,0189;-4,5;6547,43;-0,29
60;7420;64,66;-2,66;-2,0039;-3,4596;9,389;-0,016;-0,3508;0,0171;-4,66;6542,77;-0,16
60;7440;64,84;-1,38;-5,8682;-4,0103;9,4815;-0,0165;-0,0336;0,0059;-4,84;6537,92;-0,18
60;7460;64,73;-1,26;0,6656;-4,6615;9,3074;-0,0261;0,3327;-0,0245;-4,73;6533,19;0,11
60;7480;64,71;-1,9;3,8738;-4,4149;8,8748;-0,0361;0,3228;-0,0065;-4,71;6528,47;0,02
60;7500;64,82;-2,37;1,4054;-3,4979;9,1687;-0,0364;-0,3014;0,0222;-4,82;6523,65;-0,11
60;7520;65,03;-2,24;-1,3096;-3,2441;9,9576;-0,035;-0,3567;0,0183;-5,03;6518,62;-0,21
60;7540;65,15;-1,0;-5,7293;-4,13;9,2013;-0,0321;-0,0826;0,0107;-5,15;6513,47;-0,12
60;7560;65,1;-1,16;2,0159;-4,3862;9,3972;-0,0397;0,3798;-0,0135;-5,1;6508,37;0,05
60;7580;65,26;-2,41;6,9671;-4,1899;9,3319;-0,0473;0,1446;-0,0004;-5,26;6503,11;-0,15
60;7600;65,45;-3,26;3,3567;-3,2417;9,4652;-0,0533;-0,2729;0,0269;-5,45;6497,66;-0,19
60;7620;65,54;-3,02;-1,5802;-3,5362;9,272;-0,0469;-0,3505;0,0281;-5,54;6492,12;-0,08
60;7640;65,4;-2,18;-2,3511;-4,8004;9,3101;-0,0478;0,2843;-0,014;-5,4;6486,72;0,14
60;7660;65,4;-2,58;3,2705;-4,2617;9,6176;-0,0634;0,3685;-0,0093;-5,4;6481,32;-0,0
60;7680;65,53;-3,71;6,3758;-4,1324;9,555;-0,0609;0,1085;0,0036;-5,53;6475,79;-0,13
60;7700;65,73;-4,42;2,6743;-3,1771;9,7209;-0,0574;-0,3315;0,0313;-5,73;6470,06;-0,2
60;7720;65,89;-3,29;-5,1715;-3,7158;9,7509;-0,0576;-0,1146;-0,0079;-5,89;6464,17;-0,16
60;7740;65,66;-2,82;-0,5938;-4,9704;9,1659;-0,065;0,3469;0,0007;-5,66;6458,52;0,23
60;7760;65,67;-3,32;3,5362;-4,0606;9,438;-0,0793;0,298;0,0032;-5,67;6452,85;-0,02
60;7780;65,78;-3,7;0,9577;-3,2489;9,419;-0,0871;-0,3688;0,0392;-5,78;6447,06;-0,11
60;7800;65,85;-3,26;-2,296;-3,7397;9,7917;-0,0753;-0,2835;0,0261;-5,85;6441,22;-0,07
60;7820;65,9;-1,83;-6,0597;-4,2425;9,1197;-0,0818;0,0746;-0,002;-5,9;6435,31;-0,06
60;7840;65,81;-2,33;3,8595;-4,7525;9,6366;-0,0905;0,4094;-0,0133;-5,81;6429,5;0,1
60;7860;66,02;-3,69;6,7564;-3,5745;9,8135;-0,1007;-0,1875;0,0268;-6,02;6423,49;-0,21
60;7880;66,01;-3,18;-2,557;-3,6727;8,7143;-0,0945;-0,3633;0,0233;-6,01;6417,48;0,01
60;7900;66,06;-2,22;-4,1324;-3,9265;9,8706;-0,1061;-0,0325;0,006;-6,06;6411,41;-0,06
60;7920;65,77;-2,31;1,8124;-5,0398;8,834;-0,112;0,4334;-0,0139;-5,77;6405,64;0,29
60;7940;65,97;-3,69;7,2089;-3,6631;9,8352;-0,1222;-0,1284;0,0249;-5,97;6399,67;-0,2
60;7960;66,0;-3,13;-2,8922;-3,4477;8,8014;-0,1302;-0,4016;0,0203;-6,0;6393,68;-0,03
60;7980;66,03;-2,37;-3,3184;-3,9768;10,1318;-0,1266;-0,0686;0,01;-6,03;6387,65;-0,03
60;8000;65,65;-2,15;0,4836;-5,1116;8,5402;-0,134;0,4053;-0,0085;-5,65;6382,0;0,37
60;8020;65,75;-3,45;6,5505;-3,9624;9,4271;-0,15;-0,0894;0,0285;-5,75;6376,25;-0,1
60;8040;65,75;-3,18;-1,7262;-3,4644;9,0081;-0,1528;-0,3944;0,0429;-5,75;6370,5;-0,0
60;8060;65,76;-2,49;-3,1699;-4,0055;10,0474;-0,1446;-0,1432;0,0137;-5,76;6364,73;-0,01
60;8080;65,72;-3,11;4,5394;-4,3646;9,7373;-0,1627;0,3704;0,0024;-5,72;6359,01;0,04
60;8100;65,76;-4,31;6,371;-4,1348;9,3482;-0,1725;0,0095;0,0215;-5,76;6353,25;-0,04
60;8120;65,76;-3,87;-2,3631;-3,4477;8,9292;-0,1763;-0,3958;0,0462;-5,76;6347,49;-0,0
60;8140;65,67;-3,03;-3,2609;-4,3287;9,6502;-0,1751;-0,018;0,0116;-5,67;6341,81;0,09
60;8160;65,6;-3,78;4,8578;-4,3479;9,3455;-0,1969;0,2995;-0,0005;-5,6;6336,21;0,07
60;8180;65,64;-4,93;5,4779;-3,9097;9,5196;-0,2108;-0,1869;0,0169;-5,64;6330,57;-0,03
60;8200;65,59;-4,1;-3,8211;-3,8786;9,0517;-0,2077;-0,2944;0,0203;-5,59;6324,98;0,05
60;8220;65,4;-3,02;-3,6416;-4,7333;9,3537;-0,2153;0,1859;-0,0073;-5,4;6319,58;0,19
60;8240;65,33;-3,89;4,6495;-4,2138;9,1795;-0,2285;0,0969;0,0149;-5,33;6314,25;0,07
60;8260;65,24;-4,19;0,7183;-3,6775;9,0571;-0,2336;-0,3718;0,0245;-5,24;6309,01;0,09
60;8280;65,12;-3,3;-3,8092;-4,4484;9,5387;-0,229;-0,1242;-0,004;-5,12;6303,88;0,12
60;8300;64,76;-2,74;-0,8691;-5,205;9,1278;-0,2369;0,3439;-0,0217;-4,76;6299,12;0,36
60;8320;64,75;-3,92;6,0885;-4,3479;9,6475;-0,2478;-0,0683;0,0165;-4,75;6294,37;0,01
60;8340;64,6;-3,83;-0,8523;-3,9863;8,8993;-0,2457;-0,3756;0,0238;-4,6;6289,77;0,15
60;8360;64,53;-2,64;-5,3127;-4,5729;9,438;-0,2337;-0,0899;0,0031;-4,53;6285,25;0,07
60;8380;64,16;-2,35;0,2514;-5,3726;9,2666;-0,2342;0,3769;-0,0244;-4,16;6281,08;0,36
60;8400;64,26;-3,59;6,8163;-4,1108;10,1154;-0,2413;-0,0683;0,0132;-4,26;6276,82;-0,1
60;8420;64,01;-3,36;-1,3384;-4,4221;8,4749;-0,2364;-0,3567;0,026;-4,01;6272,8;0,25
60;8440;63,97;-2,34;-4,5394;-4,5011;9,8325;-0,2245;-0,0747;0,0029;-3,97;6268,83;0,04
60;8460;63,77;-2,81;3,4429;-4,9464;9,2258;-0,2341;0,3345;0,0049;-3,77;6265,06;0,2
60;8480;63,79;-4,08;6,2632;-4,3598;9,3482;-0,2346;-0,118;0,032;-3,79;6261,27;-0,02
60;8500;63,64;-3,48;-2,8156;-4,3574;8,7007;-0,2213;-0,3448;0,0329;-3,64;6257,63;0,15
60;8520;63,44;-2,38;-4,1276;-5,1882;9,2367;-0,2268;0,0705;-0,0125;-3,44;6254,19;0,2
60;8540;63,23;-3,19;4,4484;-5,0829;8,7442;-0,2345;0,2;0,0061;-3,23;6250,96;0,2
60;8560;63,2;-3,98;3,067;-4,1252;9,2911;-0,2274;-0,2974;0,0404;-3,2;6247,76;0,04
60;8580;63,08;-3,34;-2,9568;-4,64;9,4652;-0,2161;-0,2393;0,022;-3,08;6244,68;0,11
60;8600;62,69;-2,23;-3,2633;-5,9161;8,4912;-0,2106;0,2582;-0,0144;-2,69;6241,99;0,39
60;8620;62,6;-3,33;5,5976;-4,9967;8,9374;-0,2172;0,0528;0,0284;-2,6;6239,39;0,09
60;8640;62,42;-3,19;-1,0511;-4,4843;8,6408;-0,2158;-0,3788;0,034;-2,42;6236,97;0,19
60;8660;62,34;-2,46;-3,2561;-4,81;9,8216;-0,1998;-0,1428;0,0085;-2,34;6234,63;0,07
60;8680;61,91;-2,22;0,419;-6,1004;8,8667;-0,1939;0,3609;-0,0135;-1,91;6232,72;0,43
60;8700;61,98;-3,49;6,6487;-4,8123;9,6937;-0,1966;-0,0799;0,0199;-1,98;6230,74;-0,06
60;8720;61,75;-3,04;-2,15;-4,81;8,2191;-0,1827;-0,36;0,0229;-1,75;6228,99;0,22
60;8740;61,69;-1,89;-4,7956;-5,1691;9,5251;-0,1745;0,006;0,0043;-1,69;6227,3;0,06
60;8760;61,47;-2,48;3,4692;-5,3726;8,6463;-0,1804;0,2525;-0,0103;-1,47;6225,83;0,22
60;8780;61,57;-3,53;4,5083;-4,2904;9,6937;-0,1708;-0,2798;0,0225;-1,57;6224,26;-0,09
60;8800;61,39;-3,09;-1,7885;-5,0829;8,9782;-0,1549;-0,1961;0,0184;-1,39;6222,87;0,18
60;8820;60,96;-2,36;-1,5179;-6,1028;8,2491;-0,1587;0,3155;-0,0092;-0,96;6221,91;0,43
60;8840;61,03;-3,62;6,4596;-5,0063;9,5985;-0,1611;-0,0938;0,0187;-1,03;6220,88;-0,07
60;8860;60,83;-2,98;-2,7294;-5,0278;8,1239;-0,1506;-0,3218;0,026;-0,83;6220,05;0,2
60;8880;60,7;-1,52;-5,6503;-5,715;8,415;-0,1418;0,0971;-0,0016;-0,7;6219,35;0,13
60;8900;60,59;-2,17;4,2018;-5,4229;9,1714;-0,152;0,3194;-0,0173;-0,59;6218,76;0,11
60;8920;60,55;-2,09;-1,0056;-4,4484;8,9292;-0,1416;-0,3885;0,0301;-0,55;6218,21;0,05
60;8940;60,48;-1,39;-2,818;-5,2864;9,7645;-0,1302;-0,0357;0,0096;-0,48;6217,74;0,07
60;8960;60,23;-2,01;3,8714;-5,9927;8,5728;-0,137;0,3584;-0,0163;-0,23;6217,5;0,24
60;8980;60,18;-2,54;1,5921;-4,7022;9,2639;-0,1591;-0,3581;0,0266;-0,18;6217,33;0,05
60;9000;60,05;-1,76;-3,1627;-5,454;9,1959;-0,1308;-0,0861;-0,0096;-0,05;6217,27;0,12
60;9020;59,71;-1,88;1,7071;-6,098;8,4232;-0,1316;0,3708;-0,0191;0,29;6217,57;0,35
60;9040;59,69;-3,03;5,7078;-5,3678;8,7551;-0,1358;0,029;0,0212;0,31;6217,88;0,02
60;9060;59,63;-2,25;-3,45;-5,0901;8,8503;-0,1224;-0,227;0,0087;0,37;6218,25;0,06
60;9080;59,31;-1,52;-1,6831;-6,098;8,5239;-0,1183;0,3004;-0,0048;0,69;6218,94;0,32
60;9100;59,23;-2,38;4,6184;-5,6024;8,9047;-0,1166;0,1797;0,0039;0,77;6219,71;0,07
60;9120;59,19;-3,01;2,059;-4,853;8,9184;-0,121;-0,3291;0,0317;0,81;6220,52;0,05
60;9140;59,01;-2,02;-3,2226;-5,8945;8,8395;-0,0942;0,1514;0,0119;0,99;6221,51;0,17
60;9160;58,77;-2,61;3,5123;-6,189;8,347;-0,0878;0,313;0,0;1,23;6222,74;0,24
60;9180;58,77;-3,48;3,4548;-4,9512;8,902;-0,1077;-0,2208;0,0385;1,23;6223,96;-0,0
60;9200;58,8;-2,65;-3,7493;-4,9368;8,7796;-0,0762;-0,2821;0,0171;1,2;6225,16;-0,03
