Consigne Angle (°);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw (m/s²);Ay Raw (m/s²);Az Raw (m/s²);Gx Raw (rad/s);Gy Raw (rad/s);Gz Raw (rad/s);Erreur P (°);Erreur I (°);Erreur D (°)
60;4560;69,81;177,21;-0,5986;-3,6559;-11,2037;0,0628;0,0056;0,0104;-9,81;-2234,02;-0,0
60;4580;69,81;177,19;-0,6464;-3,6272;-11,2092;0,0594;0,0023;0,0145;-9,81;-2243,84;-0,0
60;4600;69,82;177,16;-0,6752;-3,6033;-11,1167;0,0628;0,0085;0,0097;-9,82;-2253,66;-0,01
60;4620;69,82;177,15;-0,5794;-3,6607;-11,2228;0,0576;0,0045;0,0132;-9,82;-2263,48;0,0
60;4640;69,8;177,14;-0,5962;-3,6775;-11,133;0,0558;0,0009;0,0135;-9,8;-2273,28;0,01
60;4660;69,8;177,12;-0,6297;-3,6679;-11,1819;0,0586;0,0096;0,0103;-9,8;-2283,08;0,01
60;4680;69,79;177,12;-0,5531;-3,6895;-11,1765;0,0576;0,0033;0,0125;-9,79;-2292,87;0,01
60;4700;69,79;177,1;-0,6249;-3,6583;-11,1575;0,0618;0,0027;0,0125;-9,79;-2302,65;0,0
60;4720;69,79;177,09;-0,5866;-3,5937;-11,1384;0,0613;0,0048;0,0136;-9,79;-2312,45;-0,01
60;4740;69,79;177,09;-0,5267;-3,6464;-11,1357;0,0606;0,0037;0,01;-9,79;-2322,24;0,0
60;4760;69,79;177,07;-0,6369;-3,644;-11,1874;0,0598;0,0025;0,0085;-9,79;-2332,03;-0,0
60;4780;69,78;177,05;-0,5986;-3,6847;-11,1411;0,0606;0,004;0,0125;-9,78;-2341,81;0,01
60;4800;69,78;177,03;-0,6847;-3,6679;-11,2092;0,0597;0,0039;0,012;-9,78;-2351,59;0,0
60;4820;69,78;177,02;-0,5866;-3,6655;-11,1765;0,0637;0,0039;0,0111;-9,78;-2361,36;0,0
60;4840;69,77;177,01;-0,5531;-3,6655;-11,1738;0,0578;0,0012;0,0163;-9,77;-2371,14;0,01
60;4860;69,76;177,0;-0,5962;-3,6655;-11,1275;0,0582;0,0049;0,0137;-9,76;-2380,9;0,01
60;4880;69,76;176,99;-0,6201;-3,6536;-11,0867;0,06;0,0048;0,0125;-9,76;-2390,65;0,01
60;4900;69,76;176,99;-0,5531;-3,6464;-11,2636;0,0589;0,0056;0,0109;-9,76;-2400,41;-0,0
60;4920;69,74;176,98;-0,5626;-3,6966;-11,1085;0,0552;0,0043;0,0111;-9,74;-2410,16;0,02
60;4940;69,73;176,97;-0,6009;-3,7134;-11,1602;0,0604;0,0003;0,0141;-9,73;-2419,89;0,01
60;4960;69,73;176,94;-0,6608;-3,6703;-11,2092;0,0576;0,0009;0,0111;-9,73;-2429,61;0,0
60;4980;69,72;176,94;-0,577;-3,6823;-11,1575;0,0584;0,0063;0,0103;-9,72;-2439,33;0,01
60;5000;69,71;176,93;-0,5626;-3,711;-11,2146;0,06;-0,0023;0,0123;-9,71;-2449,04;0,01
60;5020;69,71;176,91;-0,6416;-3,6224;-11,1303;0,0606;0,0052;0,0117;-9,71;-2458,76;-0,0
60;5040;69,71;176,9;-0,6273;-3,6727;-11,2364;0,0612;0,0044;0,0132;-9,71;-2468,47;-0,0
60;5060;69,72;176,88;-0,6416;-3,6152;-11,2228;0,0569;0,0009;0,0087;-9,72;-2478,19;-0,01
60;5080;69,71;176,88;-0,5626;-3,6727;-11,1466;0,0572;0,0053;0,0139;-9,71;-2487,9;0,01
60;5100;69,72;176,87;-0,5914;-3,6416;-11,2228;0,0671;0,0061;0,014;-9,72;-2497,62;-0,01
60;5120;69,72;176,87;-0,5938;-3,6057;-11,1602;0,0565;0,0072;0,0109;-9,72;-2507,35;-0,0
60;5140;69,72;176,87;-0,5363;-3,6512;-11,1167;0,0561;0,0024;0,01;-9,72;-2517,06;0,01
60;5160;69,71;176,85;-0,6464;-3,6727;-11,1112;0,0606;0,0057;0,0104;-9,71;-2526,77;0,01
60;5180;69,71;176,84;-0,6273;-3,6775;-11,2527;0,0537;0,0028;0,014;-9,71;-2536,48;0,0
60;5200;69,71;176,83;-0,5914;-3,6512;-11,1656;0,0602;0,0049;0,0127;-9,71;-2546,19;0,0
60;5220;69,71;176,82;-0,6225;-3,6464;-11,0758;0,0695;0,0027;0,0121;-9,71;-2555,89;-0,0
60;5240;69,71;176,81;-0,5842;-3,6176;-11,1139;0,0601;0,0079;0,014;-9,71;-2565,6;-0,0
60;5260;69,71;176,81;-0,5578;-3,6392;-11,1602;0,0536;0,0017;0,0123;-9,71;-2575,31;0,0
60;5280;69,71;176,81;-0,5914;-3,5985;-11,084;0,0556;0,0037;0,0121;-9,71;-2585,01;-0,0
60;5300;69,71;176,8;-0,6225;-3,6823;-11,3044;0,0614;0,0073;0,0148;-9,71;-2594,72;-0,0
60;5320;69,71;176,79;-0,5866;-3,6272;-11,1357;0,0618;0,002;0,0147;-9,71;-2604,43;-0,0
60;5340;69,71;176,78;-0,6177;-3,6703;-11,1874;0,0562;0,006;0,0105;-9,71;-2614,14;0,01
60;5360;69,69;176,78;-0,5555;-3,7278;-11,1874;0,0528;0,0015;0,012;-9,69;-2623,83;0,02
60;5380;69,68;176,77;-0,6225;-3,6919;-11,1221;0,0633;0,0035;0,0153;-9,68;-2633,51;0,01
60;5400;69,68;176,76;-0,5986;-3,6775;-11,2228;0,0646;0,0063;0,0128;-9,68;-2643,19;-0,0
60;5420;69,68;176,76;-0,6033;-3,6488;-11,2092;0,0552;0,0041;0,0119;-9,68;-2652,87;0,0
60;5440;69,69;176,74;-0,6225;-3,6081;-11,2092;0,0548;0,0011;0,01;-9,69;-2662,56;-0,01
60;5460;69,69;176,73;-0,6369;-3,6368;-11,1629;0,0638;0,0019;0,0157;-9,69;-2672,25;-0,0
60;5480;69,7;176,72;-0,6249;-3,6344;-11,2173;0,0625;0,0088;0,0112;-9,7;-2681,95;-0,01
60;5500;69,7;176,71;-0,6057;-3,6583;-11,2364;0,0545;0,0024;0,0129;-9,7;-2691,65;0,0
60;5520;69,7;176,71;-0,5746;-3,6176;-11,2146;0,0557;0,0079;0,0135;-9,7;-2701,35;-0,01
60;5540;69,7;176,7;-0,6249;-3,6488;-11,1711;0,0614;0,0017;0,0179;-9,7;-2711,06;-0,0
60;5560;69,71;176,67;-0,7015;-3,6464;-11,1792;0,0601;0,0032;0,0143;-9,71;-2720,76;-0,0
60;5580;69,7;176,67;-0,6033;-3,6607;-11,1819;0,055;0,0019;0,0116;-9,7;-2730,46;0,0
60;5600;69,7;176,66;-0,6297;-3,6488;-11,1303;0,0597;0,0071;0,0095;-9,7;-2740,16;0,0
60;5620;69,7;176,67;-0,5195;-3,6775;-11,2391;0,0604;0,0063;0,0104;-9,7;-2749,86;0,0
60;5640;69,7;176,66;-0,6081;-3,6655;-11,1928;0,062;0,0028;0,0123;-9,7;-2759,55;0,0
60;5660;69,69;176,66;-0,6033;-3,6823;-11,1738;0,0578;0,0028;0,0095;-9,69;-2769,24;0,01
60;5680;69,68;176,65;-0,6057;-3,6631;-11,1466;0,058;0,0059;0,012;-9,68;-2778,93;0,01
60;5700;69,69;176,65;-0,5962;-3,6607;-11,2663;0,0625;0,0037;0,0161;-9,69;-2788,62;-0,01
60;5720;69,7;176,65;-0,5722;-3,6296;-11,2554;0,0593;0,0036;0,0149;-9,7;-2798,31;-0,01
60;5740;69,69;176,64;-0,6129;-3,711;-11,1874;0,0589;0,0023;0,0147;-9,69;-2808,0;0,01
60;5760;69,68;176,64;-0,6009;-3,7038;-11,2853;0,0558;0,0049;0,0149;-9,68;-2817,68;0,01
60;5780;69,68;176,63;-0,6273;-3,6464;-11,1874;0,06;0,0052;0,0108;-9,68;-2827,37;-0,0
60;5800;69,68;176,62;-0,6201;-3,7014;-11,1819;0,0606;0,0059;0,0161;-9,68;-2837,04;0,01
60;5820;69,68;176,62;-0,6105;-3,644;-11,1683;0,0589;0,0057;0,0121;-9,68;-2846,72;-0,0
60;5840;69,68;176,62;-0,5674;-3,6248;-11,1167;0,0593;0,0033;0,012;-9,68;-2856,39;-0,0
60;5860;69,67;176,63;-0,5435;-3,6583;-11,1683;0,0582;0,0037;0,0117;-9,67;-2866,07;0,0
60;5880;69,67;176,61;-0,6752;-3,6727;-11,1629;0,0596;0,0045;0,0128;-9,67;-2875,74;0,0
60;5900;69,66;176,6;-0,6177;-3,6943;-11,1711;0,0604;0,0016;0,0159;-9,66;-2885,4;0,01
60;5920;69,66;176,59;-0,6057;-3,644;-11,1003;0,0564;0,0029;0,0133;-9,66;-2895,06;0,0
60;5940;69,65;176,6;-0,5387;-3,6512;-11,0758;0,0597;-0,0008;0,0127;-9,65;-2904,71;0,01
60;5960;69,65;176,59;-0,6177;-3,6847;-11,1956;0,06;0,0015;0,0116;-9,65;-2914,36;0,0
60;5980;69,66;176,6;-0,5674;-3,62;-11,2608;0,0574;0,0072;0,01;-9,66;-2924,02;-0,01
60;6000;69,65;176,59;-0,5986;-3,6631;-11,1683;0,0572;0,0041;0,0151;-9,65;-2933,67;0,0
60;6020;69,66;176,6;-0,565;-3,5961;-11,0894;0,0605;0,008;0,0124;-9,66;-2943,34;-0,01
60;6040;69,66;176,59;-0,6321;-3,6655;-11,2119;0,0612;0,0032;0,0139;-9,66;-2953,0;-0,0
60;6060;69,66;176,59;-0,5914;-3,6703;-11,2092;0,0561;0,0045;0,0084;-9,66;-2962,66;0,0
60;6080;69,66;176,58;-0,6129;-3,6368;-11,1411;0,058;0,0045;0,0123;-9,66;-2972,31;-0,0
60;6100;69,66;176,59;-0,5195;-3,6607;-11,2146;0,0602;0,0004;0,0159;-9,66;-2981,97;-0,0
60;6120;69,66;176,59;-0,5986;-3,6296;-11,1547;0,0598;0,0064;0,0116;-9,66;-2991,64;-0,0
60;6140;69,67;176,59;-0,5914;-3,62;-11,2418;0,058;0,0032;0,0137;-9,67;-3001,31;-0,01
60;6160;69,67;176,6;-0,5674;-3,6536;-11,2146;0,057;0,0083;0,012;-9,67;-3010,98;-0,0
60;6180;69,67;176,61;-0,5387;-3,6392;-11,0378;0,0605;0,0056;0,0132;-9,67;-3020,65;0,01
60;6200;69,67;176,6;-0,6273;-3,6799;-11,2418;0,06;0,0059;0,0135;-9,67;-3030,31;0,0
60;6220;69,67;176,58;-0,6656;-3,6488;-11,1629;0,06;0,0035;0,0125;-9,67;-3039,98;-0,0
60;6240;69,67;176,59;-0,5387;-3,6416;-11,1547;0,0597;0,0033;0,0105;-9,67;-3049,65;-0,0
60;6260;69,66;176,59;-0,5938;-3,6727;-11,133;0,059;0,0037;0,0143;-9,66;-3059,31;0,01
60;6280;69,66;176,59;-0,5555;-3,6607;-11,22;0,0592;0,0021;0,0132;-9,66;-3068,97;-0,0
60;6300;69,66;176,58;-0,6512;-3,6248;-11,1248;0,058;0,0047;0,0121;-9,66;-3078,63;-0,0
60;6320;69,66;176,58;-0,5794;-3,6488;-11,1629;0,0594;0,002;0,0135;-9,66;-3088,29;0,0
60;6340;69,65;176,58;-0,5746;-3,6966;-11,0922;0,0614;0,0059;0,0149;-9,65;-3097,95;0,01
60;6360;69,66;176,58;-0,5866;-3,6488;-11,2309;0,0641;0,0059;0,0151;-9,66;-3107,6;-0,01
60;6380;69,66;176,58;-0,5914;-3,6751;-11,2935;0,0601;0,0041;0,0144;-9,66;-3117,27;-0,0
60;6400;69,66;176,58;-0,6081;-3,6799;-11,2146;0,0581;0,0037;0,0131;-9,66;-3126,93;0,0
60;6420;69,66;176,59;-0,5387;-3,6344;-11,1411;0,0577;0,0049;0,0112;-9,66;-3136,58;0,0
60;6440;69,66;176,6;-0,5578;-3,6703;-11,1275;0,0642;0,0061;0,0153;-9,66;-3146,24;0,0
60;6460;69,66;176,59;-0,6225;-3,6536;-11,1656;0,0622;0,0044;0,0135;-9,66;-3155,9;-0,0
60;6480;69,67;176,59;-0,5866;-3,62;-11,2282;0,0622;0,0033;0,0103;-9,67;-3165,57;-0,01
60;6500;69,67;176,59;-0,5698;-3,6775;-11,2037;0,0605;0,0035;0,0119;-9,67;-3175,23;0,0
60;6520;69,66;176,59;-0,5986;-3,6631;-11,1439;0,0606;0,0033;0,0084;-9,66;-3184,89;0,0
60;6540;69,67;176,59;-0,565;-3,5889;-11,1085;0,0562;0,006;0,0095;-9,67;-3194,56;-0,01
60;6560;69,66;176,59;-0,5914;-3,6727;-11,1629;0,0598;0,0033;0,0103;-9,66;-3204,22;0,0
60;6580;69,67;176,59;-0,5842;-3,6416;-11,2173;0,0606;0,0056;0,0108;-9,67;-3213,89;-0,0
60;6600;69,65;176,59;-0,5722;-3,7014;-11,0813;0,0578;0,0013;0,0124;-9,65;-3223,55;0,02
60;6620;69,65;176,58;-0,6273;-3,6631;-11,2146;0,0562;0,0052;0,0108;-9,65;-3233,2;0,0
60;6640;69,66;176,58;-0,5866;-3,5889;-11,1439;0,0633;0,0029;0,012;-9,66;-3242,86;-0,01
60;6660;69,66;176,58;-0,589;-3,6583;-11,152;0,0622;0,0015;0,0119;-9,66;-3252,52;0,0
60;6680;69,67;176,58;-0,5746;-3,62;-11,2581;0,0584;0,0085;0,0107;-9,67;-3262,2;-0,01
60;6700;69,68;176,58;-0,6153;-3,6751;-11,2881;0,0614;0,0031;0,0135;-9,68;-3271,87;-0,0
60;6720;69,67;176,58;-0,589;-3,6919;-11,1956;0,0621;0,0041;0,0117;-9,67;-3281,54;0,0
60;6740;69,67;176,57;-0,644;-3,6655;-11,1085;0,061;0,0037;0,0141;-9,67;-3291,21;0,01
60;6760;69,66;176,56;-0,6105;-3,7278;-11,2173;0,0594;0,0037;0,0103;-9,66;-3300,86;0,01
60;6780;69,67;176,57;-0,5411;-3,5817;-11,1167;0,0618;0,0076;0,0144;-9,67;-3310,53;-0,01
60;6800;69,66;176,57;-0,5986;-3,6919;-11,1656;0,0626;0,0031;0,0127;-9,66;-3320,19;0,01
60;6820;69,66;176,57;-0,5962;-3,6703;-11,2636;0,0585;0,0063;0,01;-9,66;-3329,85;-0,0
60;6840;69,66;176,57;-0,577;-3,6655;-11,1493;0,0598;0,0015;0,012;-9,66;-3339,51;0,0
60;6860;69,65;176,58;-0,5626;-3,6775;-11,1194;0,0588;0,0044;0,0152;-9,65;-3349,16;0,01
60;6880;69,64;176,59;-0,5363;-3,6679;-11,1602;0,0577;0,0055;0,0104;-9,64;-3358,8;0,0
60;6900;69,65;176,59;-0,5626;-3,6033;-11,1003;0,0585;0,0047;0,0143;-9,65;-3368,45;-0,0
60;6920;69,64;176,58;-0,6297;-3,6512;-11,0378;0,0569;0,0032;0,0125;-9,64;-3378,09;0,01
60;6940;69,64;176,57;-0,6321;-3,6536;-11,1765;0,0612;0,0052;0,0128;-9,64;-3387,73;-0,0
60;6960;69,64;176,57;-0,6201;-3,6679;-11,1874;0,0602;0,0073;0,0104;-9,64;-3397,37;0,0
60;6980;69,63;176,57;-0,5794;-3,6775;-11,1575;0,0554;0,0028;0,014;-9,63;-3407,01;0,01
60;7000;69,63;176,57;-0,5842;-3,6607;-11,133;0,0593;0,0017;0,012;-9,63;-3416,63;0,0
60;7020;69,62;176,56;-0,6033;-3,7302;-11,1792;0,0605;0,0061;0,0105;-9,62;-3426,25;0,01
60;7040;69,62;176,56;-0,6009;-3,6512;-11,2636;0,0598;0,0005;0,0104;-9,62;-3435,87;-0,01
60;7060;69,62;176,57;-0,5626;-3,6823;-11,1547;0,0584;0,006;0,0128;-9,62;-3445,49;0,01
60;7080;69,6;176,56;-0,6105;-3,7254;-11,1575;0,0589;0,0036;0,0148;-9,6;-3455,1;0,01
60;7100;69,61;176,56;-0,6009;-3,6703;-11,2391;0,062;0,0064;0,0105;-9,61;-3464,7;-0,0
60;7120;69,61;176,55;-0,6464;-3,6727;-11,1847;0,0625;0,0047;0,0115;-9,61;-3474,31;-0,0
60;7140;69,61;176,56;-0,5602;-3,6416;-11,1466;0,0624;0,004;0,0104;-9,61;-3483,92;-0,0
60;7160;69,61;176,56;-0,5866;-3,6751;-11,1547;0,0588;0,0061;0,0141;-9,61;-3493,53;0,0
60;7180;69,59;176,56;-0,5962;-3,6966;-11,133;0,0534;0,0045;0,0128;-9,59;-3503,12;0,01
60;7200;69,59;176,57;-0,5363;-3,6344;-11,1439;0,0577;0,0043;0,0125;-9,59;-3512,72;-0,0
60;7220;69,59;176,57;-0,5674;-3,7086;-11,2826;0,0621;0,0059;0,0115;-9,59;-3522,31;0,0
60;7240;69,61;176,57;-0,5794;-3,6176;-11,2064;0,062;0,0032;0,0155;-9,61;-3531,91;-0,01
60;7260;69,6;176,57;-0,6201;-3,6871;-11,1493;0,0573;0,0053;0,0119;-9,6;-3541,51;0,01
60;7280;69,6;176,57;-0,5818;-3,6823;-11,2418;0,0602;0,0065;0,0112;-9,6;-3551,11;-0,0
60;7300;69,6;176,57;-0,5842;-3,6392;-11,1792;0,0586;0,0027;0,0119;-9,6;-3560,71;-0,0
60;7320;69,6;176,58;-0,5578;-3,6679;-11,2092;0,0617;0,0047;0,0111;-9,6;-3570,32;-0,0
60;7340;69,61;176,58;-0,5818;-3,6583;-11,2173;0,0621;0,0028;0,0133;-9,61;-3579,92;-0,0
60;7360;69,61;176,58;-0,5698;-3,6559;-11,1357;0,0592;0,0045;0,0111;-9,61;-3589,53;0,0
60;7380;69,62;176,58;-0,6129;-3,5817;-11,201;0,0586;0,0061;0,0117;-9,62;-3599,15;-0,01
60;7400;69,63;176,58;-0,5626;-3,6129;-11,2146;0,0581;0,0031;0,0113;-9,63;-3608,78;-0,01
60;7420;69,63;176,58;-0,5794;-3,6799;-11,22;0,0617;0,0023;0,0119;-9,63;-3618,41;0,0
60;7440;69,63;176,57;-0,6393;-3,6919;-11,2146;0,0636;0,0048;0,0143;-9,63;-3628,04;0,0
60;7460;69,62;176,57;-0,5938;-3,7014;-11,1874;0,0582;0,002;0,0141;-9,62;-3637,66;0,01
60;7480;69,63;176,57;-0,5986;-3,6392;-11,2255;0,0569;0,0063;0,0113;-9,63;-3647,29;-0,0
60;7500;69,62;176,57;-0,6057;-3,6799;-11,2228;0,0589;0,0051;0,0096;-9,62;-3656,91;0,0
60;7520;69,62;176,56;-0,6105;-3,699;-11,1547;0,0593;0,0052;0,0131;-9,62;-3666,53;0,01
60;7540;69,61;176,57;-0,5722;-3,6536;-11,1384;0,06;0,0056;0,0123;-9,61;-3676,14;0,0
60;7560;69,63;176,57;-0,5698;-3,6224;-11,2608;0,0613;0,004;0,0111;-9,63;-3685,77;-0,01
60;7580;69,63;176,55;-0,6871;-3,6512;-11,1656;0,057;0,0013;0,0132;-9,63;-3695,39;0,0
60;7600;69,62;176,55;-0,6009;-3,6727;-11,1357;0,0609;0,0017;0,0143;-9,62;-3705,01;0,0
60;7620;69,62;176,54;-0,6225;-3,6655;-11,0976;0,0618;0,0024;0,0124;-9,62;-3714,63;0,0
60;7640;69,62;176,53;-0,6033;-3,6057;-11,1602;0,0573;0,0036;0,0129;-9,62;-3724,26;-0,01
60;7660;69,62;176,53;-0,6177;-3,6631;-11,1765;0,0574;0,0049;0,0151;-9,62;-3733,88;0,0
60;7680;69,62;176,52;-0,6273;-3,6536;-11,1384;0,0562;0,0003;0,0148;-9,62;-3743,5;0,0
60;7700;69,62;176,53;-0,5507;-3,6512;-11,2119;0,0578;0,0053;0,0104;-9,62;-3753,12;-0,0
60;7720;69,63;176,53;-0,565;-3,6272;-11,1847;0,0606;0,0011;0,0119;-9,63;-3762,75;-0,01
60;7740;69,63;176,53;-0,6416;-3,6727;-11,2745;0,063;0,0053;0,01;-9,63;-3772,38;-0,01
60;7760;69,63;176,53;-0,5507;-3,6536;-11,133;0,0596;0,0001;0,0125;-9,63;-3782,02;0,0
60;7780;69,64;176,52;-0,6512;-3,6392;-11,2608;0,0648;0,0039;0,01;-9,64;-3791,66;-0,01
60;7800;69,63;176,52;-0,5794;-3,7134;-11,0677;0,059;0,0016;0,0125;-9,63;-3801,29;0,02
60;7820;69,63;176,52;-0,577;-3,6344;-11,1847;0,0628;0,0037;0,0137;-9,63;-3810,92;-0,01
60;7840;69,63;176,52;-0,5986;-3,6895;-11,2364;0,0582;0,0057;0,0105;-9,63;-3820,55;0,0
60;7860;69,63;176,52;-0,6201;-3,6344;-11,1384;0,0614;0,0057;0,0119;-9,63;-3830,18;-0,0
60;7880;69,63;176,51;-0,6273;-3,6583;-11,1575;0,0598;0,0059;0,0128;-9,63;-3839,82;0,0
60;7900;69,65;176,51;-0,6129;-3,5961;-11,2717;0,0621;0,0024;0,0137;-9,65;-3849,47;-0,02
60;7920;69,65;176,52;-0,5555;-3,6751;-11,1629;0,0593;0,0051;0,0117;-9,65;-3859,11;0,0
60;7940;69,65;176,51;-0,6297;-3,6081;-11,133;0,0557;0,0037;0,0125;-9,65;-3868,76;-0,0
60;7960;69,66;176,52;-0,565;-3,632;-11,2282;0,0593;0,0039;0,012;-9,66;-3878,42;-0,01
60;7980;69,67;176,51;-0,6105;-3,5985;-11,1656;0,0609;0,0036;0,014;-9,67;-3888,08;-0,01
60;8000;69,67;176,51;-0,6057;-3,6248;-11,1547;0,0541;0,0017;0,0133;-9,67;-3897,75;-0,0
60;8020;69,66;176,5;-0,6273;-3,6655;-11,1983;0,0556;0,0041;0,0121;-9,66;-3907,41;0,0
60;8040;69,66;176,5;-0,5986;-3,6727;-11,1928;0,0601;0,0029;0,0148;-9,66;-3917,07;0,0
60;8060;69,65;176,51;-0,5722;-3,7182;-11,1983;0,0613;0,0035;0,0113;-9,65;-3926,72;0,01
60;8080;69,65;176,51;-0,6009;-3,6823;-11,1901;0,0593;0,0069;0,0145;-9,65;-3936,37;0,0
60;8100;69,63;176,5;-0,6249;-3,7278;-11,1493;0,0614;0,0061;0,0119;-9,63;-3946,01;0,01
60;8120;69,63;176,5;-0,6273;-3,632;-11,0568;0,0573;0,0051;0,0132;-9,63;-3955,64;0,0
60;8140;69,62;176,5;-0,5746;-3,7086;-11,2391;0,0588;0,002;0,0128;-9,62;-3965,26;0,01
60;8160;69,62;176,51;-0,5674;-3,6392;-11,1493;0,0566;0,0028;0,0137;-9,62;-3974,89;0,0
60;8180;69,63;176,51;-0,577;-3,6248;-11,2173;0,0624;0,0057;0,0135;-9,63;-3984,52;-0,01
60;8200;69,64;176,52;-0,5674;-3,6272;-11,1847;0,0593;0,006;0,0132;-9,64;-3994,16;-0,01
60;8220;69,65;176,5;-0,6847;-3,6344;-11,2853;0,0618;0,0036;0,0132;-9,65;-4003,81;-0,01
60;8240;69,65;176,5;-0,5842;-3,6703;-11,152;0,0618;0,0024;0,0117;-9,65;-4013,46;0,0
60;8260;69,65;176,5;-0,6201;-3,62;-11,1874;0,0561;0,0021;0,0129;-9,65;-4023,12;-0,0
60;8280;69,65;176,5;-0,5938;-3,6943;-11,1575;0,0605;0,0048;0,0127;-9,65;-4032,76;0,01
60;8300;69,65;176,51;-0,565;-3,6727;-11,2799;0,06;0,0043;0,0115;-9,65;-4042,41;-0,0
60;8320;69,65;176,51;-0,6057;-3,6631;-11,2418;0,0573;0,0037;0,0101;-9,65;-4052,06;-0,0
60;8340;69,65;176,52;-0,5219;-3,6727;-11,1792;0,0594;0,0033;0,0153;-9,65;-4061,71;0,0
60;8360;69,65;176,52;-0,6033;-3,6488;-11,1493;0,0596;0,0029;0,0129;-9,65;-4071,36;0,0
60;8380;69,65;176,52;-0,5746;-3,6727;-11,2092;0,0588;0,0035;0,0113;-9,65;-4081,0;0,0
60;8400;69,64;176,52;-0,5962;-3,6751;-11,1847;0,059;0,0003;0,0136;-9,64;-4090,65;0,0
60;8420;69,64;176,53;-0,5698;-3,6727;-11,1711;0,0581;0,0069;0,0141;-9,64;-4100,28;0,0
60;8440;69,64;176,52;-0,6273;-3,6536;-11,2364;0,0605;0,0079;0,0109;-9,64;-4109,93;-0,0
60;8460;69,64;176,51;-0,6321;-3,6488;-11,0786;0,0617;0,0039;0,0119;-9,64;-4119,57;0,0
60;8480;69,63;176,52;-0,5962;-3,7062;-11,1629;0,0598;0,0059;0,0152;-9,63;-4129,2;0,01
60;8500;69,64;176,52;-0,589;-3,6296;-11,3098;0,0584;0,0055;0,0157;-9,64;-4138,84;-0,01
60;8520;69,64;176,52;-0,5866;-3,632;-11,1765;0,057;0,0069;0,0136;-9,64;-4148,48;-0,0
60;8540;69,65;176,52;-0,6033;-3,6727;-11,269;0,0593;0,0032;0,0144;-9,65;-4158,13;-0,0
60;8560;69,64;176,53;-0,5531;-3,6583;-11,0758;0,0593;0,0045;0,0116;-9,64;-4167,77;0,01
60;8580;69,64;176,54;-0,5578;-3,632;-11,103;0,0581;0,0067;0,01;-9,64;-4177,41;0,0
60;8600;69,62;176,53;-0,6153;-3,735;-11,1656;0,0592;0,0044;0,0124;-9,62;-4187,03;0,01
60;8620;69,62;176,54;-0,5555;-3,6583;-11,1656;0,0584;0,0037;0,0104;-9,62;-4196,66;0,0
60;8640;69,62;176,54;-0,6057;-3,7086;-11,1901;0,0616;0,0029;0,0135;-9,62;-4206,27;0,01
60;8660;69,61;176,54;-0,5818;-3,6536;-11,0976;0,0584;0,0024;0,0116;-9,61;-4215,89;0,0
60;8680;69,61;176,53;-0,6153;-3,6631;-11,103;0,0597;0,0055;0,0132;-9,61;-4225,49;0,0
60;8700;69,61;176,53;-0,6057;-3,6583;-11,2309;0,0582;0,0032;0,0139;-9,61;-4235,1;-0,0
60;8720;69,62;176,54;-0,5626;-3,62;-11,1194;0,0609;0,0051;0,0144;-9,62;-4244,72;-0,0
60;8740;69,61;176,53;-0,6249;-3,699;-11,2418;0,0593;0,002;0,0115;-9,61;-4254,33;0,0
60;8760;69,62;176,53;-0,5866;-3,6536;-11,201;0,0601;0,006;0,0133;-9,62;-4263,95;-0,0
60;8780;69,62;176,53;-0,6057;-3,6536;-11,1819;0,0608;0,004;0,0133;-9,62;-4273,56;-0,0
60;8800;69,61;176,53;-0,5962;-3,6488;-11,1058;0,058;0,0036;0,0123;-9,61;-4283,18;0,0
60;8820;69,61;176,53;-0,6153;-3,6368;-11,1221;0,0589;0,0048;0,0096;-9,61;-4292,79;-0,0
60;8840;69,63;176,53;-0,5986;-3,6129;-11,2255;0,0581;0,0072;0,012;-9,63;-4302,42;-0,01
60;8860;69,63;176,53;-0,6105;-3,6799;-11,2826;0,057;0,0037;0,0117;-9,63;-4312,04;-0,0
60;8880;69,63;176,52;-0,6177;-3,6344;-11,2092;0,0585;0,0056;0,0144;-9,63;-4321,68;-0,01
60;8900;69,63;176,53;-0,5722;-3,6919;-11,2064;0,0562;0,0029;0,0113;-9,63;-4331,3;0,01
60;8920;69,62;176,53;-0,5914;-3,6679;-11,0704;0,0606;0,0039;0,0107;-9,62;-4340,92;0,01
60;8940;69,62;176,53;-0,5842;-3,6679;-11,2119;0,0576;0,002;0,0147;-9,62;-4350,54;0,0
60;8960;69,61;176,53;-0,577;-3,7014;-11,133;0,0597;0,0047;0,0135;-9,61;-4360,14;0,01
60;8980;69,62;176,54;-0,5674;-3,6009;-11,1493;0,0613;0,0036;0,0113;-9,62;-4369,76;-0,01
60;9000;69,63;176,52;-0,6656;-3,62;-11,2799;0,0609;0,0053;0,0139;-9,63;-4379,39;-0,01
60;9020;69,63;176,52;-0,5962;-3,6583;-11,2092;0,0601;0,0033;0,0105;-9,63;-4389,03;-0,0
60;9040;69,64;176,53;-0,5962;-3,6607;-11,201;0,0606;0,0083;0,0117;-9,64;-4398,66;-0,0
60;9060;69,65;176,53;-0,5459;-3,6248;-11,2336;0,06;0,0004;0,0111;-9,65;-4408,31;-0,01
60;9080;69,65;176,54;-0,5842;-3,6416;-11,2717;0,0574;0,0045;0,0119;-9,65;-4417,96;-0,01
