Consigne Gaz (‰);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw (m/s²);Ay Raw (m/s²);Az Raw (m/s²);Gx Raw (rad/s);Gy Raw (rad/s);Gz Raw (rad/s)
40;20320;14,21;-5,13;2,4972;-9,5672;1,3005;0,0929;-0,0689;0,0093
40;20340;14,09;-2,37;-1,324;-10,0748;1,0339;0,1111;0,0029;0,0161
40;20360;13,87;-3,3;0,4764;-10,0221;1,2461;0,0973;0,0369;0,0133
40;20380;14,38;-7,08;4,3311;-10,3142;0,3074;0,1108;-0,0313;0,0051
40;20400;14,38;-4,24;-1,6592;-9,3661;1,0719;0,1259;-0,145;0,0115
40;20420;14,41;-6,58;1,889;-10,2663;1,325;0,1132;0,0865;0,0136
40;20440;14,38;-9,6;1,9609;-10,2113;0,6285;0,1094;-0,0047;0,0097
40;20460;14,43;-11,76;1,7406;-9,2392;1,3222;0,1198;-0,0685;0,004
40;20480;14,18;-9,58;-0,6536;-9,8976;0,8026;0,1308;-0,0729;0,0144
40;20500;14,0;-9,35;0,0742;-10,0772;1,4855;0,1154;0,0544;0,0073
40;20520;14,41;-12,67;3,9863;-10,2807;0,351;0,1094;-0,0132;0,0041
40;20540;14,13;-10,89;-0,4884;-9,4427;0,7972;0,1123;-0,1391;0,0092
40;20560;14,11;-8,17;-1,5083;-9,323;1,0937;0,1242;-0,0526;0,0147
40;20580;13,91;-9,64;0,8859;-10,3956;1,1046;0,0938;0,0113;0,0001
40;20600;14,07;-12,09;2,4804;-9,517;1,2461;0,0897;-0,0549;0,0145
40;20620;14,06;-14,93;2,0135;-10,058;0,5278;0,099;-0,0854;0,0089
40;20640;14,48;-11,78;-3,4644;-9,1315;1,665;0,0871;-0,0894;0,0121
40;20660;14,76;-14,51;3,6775;-10,5369;0,8788;0,0686;0,0902;-0,0073
40;20680;14,67;-16,64;1,6759;-9,584;1,0039;0,0536;-0,0903;-0,0021
40;20700;14,45;-17,03;0,431;-9,1435;1,2542;0,0659;-0,0516;0,0101
40;20720;14,39;-13,97;-1,7789;-9,8426;1,0257;0,0585;-0,0156;0,0101
40;20740;14,19;-14,75;0,7805;-9,8689;1,4528;0,026;0,0444;0,0081
40;20760;14,45;-17,67;3,7709;-10,3286;0,4027;0,0256;-0,0029;-0,0032
40;20780;14,32;-15,38;-1,221;-9,1554;1,3358;0,016;-0,1248;0,0027
40;20800;14,15;-15,77;0,6871;-10,0317;1,7739;0,0033;0,0943;-0,0036
40;20820;13,81;-16,32;0,4741;-10,2424;1,0583;-0,0204;0,0286;0,0011
40;20840;13,69;-17,85;1,4724;-9,4044;1,3467;-0,0284;-0,0234;0,002
40;20860;13,59;-20,07;1,889;-9,9551;0,8162;-0,0276;-0,0512;-0,0005
40;20880;13,54;-18,03;-1,3072;-9,5577;2,0976;-0,0521;0,052;0,0132
40;20900;13,72;-20,31;3,5003;-10,4339;1,1236;-0,0593;0,095;0,0016
40;20920;13,42;-21,24;0,8116;-9,7995;1,1481;-0,0779;-0,0337;0,0032
40;20940;13,21;-20,22;-0,2801;-9,0166;1,6787;-0,0767;-0,0561;0,0092
40;20960;12,93;-19,03;-0,3376;-10,2376;1,5807;-0,093;0,0525;0,0076
40;20980;12,67;-19,63;0,7422;-9,9048;1,442;-0,1055;-0,0008;0,0028
40;21000;12,9;-22,17;3,8523;-10,2137;0,7727;-0,1139;-0,034;0,0045
40;21020;12,74;-19,98;-1,1756;-8,8633;1,51;-0,1158;-0,131;0,0065
40;21040;12,54;-20,55;0,9409;-10,0987;1,6705;-0,1194;0,1099;0,0193
40;21060;12,21;-21,47;0,8212;-10,1945;1,0992;-0,147;0,0205;0,0032
40;21080;12,15;-22,97;1,968;-9,6965;1,5209;-0,1471;0,0043;0,0125
40;21100;11,89;-25,21;1,4413;-10,0987;0,4353;-0,1394;-0,0446;0,0065
40;21120;11,94;-22,49;-2,15;-9,5265;2,016;-0,1508;0,0193;0,0091
40;21140;12,02;-24,59;3,1891;-10,5034;1,0094;-0,1615;0,1147;0,0063
40;21160;11,77;-25,97;1,2833;-9,8593;1,0366;-0,1729;-0,027;0,0047
40;21180;11,5;-25,2;-0,0287;-9,2919;1,4746;-0,1656;-0,0703;0,0073
40;21200;11,2;-23,55;-0,5004;-10,1849;1,3848;-0,1676;0,0333;0,0052
40;21220;11,02;-22,48;-0,2753;-9,6989;1,9752;-0,1749;-0,0012;0,01
40;21240;11,11;-24,88;3,1244;-10,4507;0,5441;-0,1719;0,0396;-0,0031
40;21260;10,92;-23,62;-0,4166;-9,2751;1,7467;-0,1699;-0,1111;0,0099
40;21280;10,76;-24,48;1,2594;-10,0916;1,5399;-0,166;0,0755;-0,0015
40;21300;10,49;-25,58;0,9697;-10,1131;0,9822;-0,1733;-0,004;-0,0044
40;21320;10,17;-26,03;0,5028;-9,8354;0,9169;-0,1753;-0,0248;-0,0001
40;21340;10,12;-28,17;2,1859;-10,1394;0,5713;-0,1597;0,0177;-0,002
40;21360;10,18;-25,55;-1,8723;-9,663;2,0922;-0,1655;0,0313;0,0025
40;21380;10,22;-27,37;2,5259;-10,3741;1,0121;-0,1581;0,1168;-0,0027
40;21400;9,99;-29,02;1,1971;-10,003;0,6666;-0,1585;-0,0514;-0,0005
40;21420;9,86;-27,3;-0,6225;-9,3565;1,627;-0,139;-0,0801;0,008
40;21440;9,55;-25,62;-0,3136;-10,2137;0,9414;-0,1483;0,0669;-0,0033
40;21460;9,38;-24,89;0,0575;-9,8593;1,6433;-0,1498;0,0173;0,01
40;21480;9,75;-27,22;4,0438;-10,2663;0,5904;-0,1263;0,0604;0,0063
40;21500;9,53;-26,46;-0,0072;-9,1937;1,1862;-0,1218;-0,1266;0,0144
40;21520;9,35;-25,21;-0,1844;-10,0485;1,4284;-0,1096;0,1282;0,0144
40;21540;9,2;-26,03;0,9792;-10,2879;1,1726;-0,1127;0,0546;-0,0027
40;21560;9,12;-27,16;1,2665;-9,9766;1,1835;-0,1031;-0,0242;0,0076
40;21580;9,21;-29,57;2,3415;-10,0437;0,2585;-0,0813;-0,0353;0,0084
40;21600;9,69;-25,97;-3,9456;-9,6726;1,6324;-0,0802;0,0001;0,0053
40;21620;9,78;-27,29;2,1189;-10,3717;1,4528;-0,0721;0,1463;0,0135
40;21640;9,92;-29,62;2,7366;-10,3956;0,37;-0,0733;-0,0217;-0,0031
40;21660;10,05;-26,56;-1,9297;-9,402;1,4474;-0,0369;-0,0282;0,0115
40;21680;9,95;-23,42;-1,1971;-10,3214;0,808;-0,0313;0,0312;-0,0013
40;21700;9,97;-21,08;-1,257;-9,8354;1,6787;-0,0389;0,0256;0,0073
40;21720;10,47;-23,55;4,616;-10,7021;0,4734;-0,0358;0,0723;-0,0032
40;21740;10,7;-20,5;-2,3703;-9,2225;1,412;-0,0085;-0,1348;0,0071
40;21760;10,81;-17,64;-1,8651;-9,8378;1,4773;0,0049;0,0514;0,0031
40;21780;10,66;-17,89;0,4908;-10,4291;1,2379;-0,0065;0,0693;0,0047
40;21800;10,57;-18,76;0,8715;-9,9647;1,2025;-0,0001;-0,0057;0,0025
40;21820;10,35;-19,15;0,2945;-9,7947;0,672;0,0217;-0,0498;0,0023
40;21840;10,91;-15,81;-4,0151;-9,426;1,5453;0,0245;-0,073;0,0
40;21860;10,74;-16,5;0,5602;-10,3837;0,9033;0,0242;0,0818;-0,0033
40;21880;10,73;-18,5;1,6281;-10,252;0,7373;0,0155;0,0107;-0,0077
40;21900;10,75;-17,29;-0,4429;-9,2296;1,8147;0,0392;-0,0456;0,0059
40;21920;10,59;-15,88;-0,3089;-10,2568;0,9604;0,0485;0,0136;0,0005
40;21940;10,72;-13,33;-1,7166;-9,6486;1,5644;0,0384;-0,0027;0,0048
40;21960;11,07;-15,49;3,3232;-10,3166;1,1563;0,0412;0,128;-0,0005
40;21980;11,09;-13,46;-1,0846;-9,2751;1,4556;0,0477;-0,1132;0,0019
40;22000;11,13;-11,42;-1,0798;-9,4308;1,51;0,0609;0,0099;0,0123
40;22020;10,97;-9,23;-0,6895;-10,3286;0,8244;0,054;0,0685;-0,0017
40;22040;10,97;-9,46;0,5195;-9,8426;1,8337;0,0378;0,0373;0,0113
40;22060;10,98;-11,47;1,4772;-9,754;0,8543;0,0613;-0,0354;0,0088
40;22080;11,48;-8,45;-3,5626;-9,2225;1,6025;0,0588;-0,0917;0,0155
40;22100;11,36;-7,94;-0,0072;-10,1035;1,325;0,0504;0,1118;0,0111
40;22120;11,4;-9,73;1,7478;-10,3717;1,2488;0,0365;0,0493;0,0043
40;22140;11,34;-9,57;0,1389;-9,3422;1,5453;0,0517;-0,0602;0,0167
40;22160;11,17;-8,53;-0,2562;-9,9982;1,042;0,0549;0,018;0,0088
40;22180;11,52;-5,68;-3,0167;-9,596;1,6895;0,0381;0,0171;0,0103
40;22200;12,02;-8,56;4,4652;-10,3166;0,5305;0,0314;0,0221;0,0063
40;22220;11,78;-8,13;-0,0503;-9,335;0,8325;0,0366;-0,1527;0,0072
40;22240;12,05;-5,72;-2,3248;-9,2033;1,9317;0,0432;-0,0508;0,0073
40;22260;12,02;-3,31;-1,4892;-10,3549;1,2461;0,03;0,0478;-0,0072
40;22280;12,15;-5,42;2,2003;-9,5648;1,3712;0,0096;-0,0404;-0,0032
40;22300;12,22;-7,89;2,1141;-9,754;0,7944;0,0199;-0,051;-0,0056
40;22320;12,55;-5,2;-3,0335;-9,3302;1,7984;0,0143;-0,1039;0,0128
40;22340;12,48;-3,59;-0,917;-9,9551;1,6378;0,0077;0,0765;0,0169
40;22360;12,56;-6,41;2,5139;-10,0054;0,5387;-0,0144;-0,065;0,0129
40;22380;12,46;-5,58;-0,3998;-9,0118;1,627;-0,0016;-0,1228;0,0157
40;22400;12,36;-3,26;-1,2737;-9,833;1,0855;-0,0051;-0,037;0,0068
40;22420;12,49;-0,59;-2,4684;-9,8857;1,4365;-0,0298;0,0148;0,0063
40;22440;12,71;-3,65;3,304;-10,082;0,3319;-0,03;-0,0012;0,0027
40;22460;12,63;-1,88;-1,1851;-9,2536;1,4909;-0,0358;-0,1203;0,0047
40;22480;12,6;-0,0;-1,3384;-9,3302;1,6079;-0,0382;-0,0049;0,0081
40;22500;12,31;2,06;-0,7518;-10,422;0,7373;-0,0478;0,0265;-0,0012
40;22520;12,14;0,57;0,9649;-9,7659;1,2597;-0,0653;-0,0534;0,0099
40;22540;12,21;-2,12;2,5235;-9,991;0,8407;-0,0585;-0,0161;0,0073
40;22560;12,37;0,09;-2,2673;-9,1961;1,8745;-0,0632;-0,0925;-0,0044
40;22580;12,22;1,37;-0,7422;-9,8258;1,6242;-0,0694;0,1034;0,0012
40;22600;12,07;-0,8;1,3886;-9,9958;0,9441;-0,0818;-0,0453;0,0013
40;22620;11,92;-0,53;-0,1006;-9,3446;1,7548;-0,0798;-0,0508;0,0136
40;22640;11,67;0,77;-0,5507;-9,9168;1,1073;-0,0806;0,0049;0,004
40;22660;11,82;3,23;-2,6336;-9,8641;1,6596;-0,0962;-0,0028;0,008
40;22680;12,12;0,03;4,0031;-10,3382;0,2557;-0,097;0,0673;-0,004
40;22700;12,0;1,99;-1,2689;-9,1602;1,1917;-0,0958;-0,1399;-0,0009
40;22720;12,04;3,63;-1,5371;-9,2344;2,0541;-0,0931;-0,0005;0,0059
40;22740;11,69;3,1;0,2322;-10,4291;0,8815;-0,1029;0,0683;0,0105
40;22760;11,43;2,24;0,419;-9,6007;1,1318;-0,1122;-0,0558;0,0055
40;22780;11,24;0,05;1,2522;-10,0365;0,8597;-0,1045;-0,0288;-0,0067
40;22800;11,69;2,64;-3,8259;-9,1411;1,9371;-0,1073;-0,0811;0,0089
40;22820;12,03;-0,04;4,0749;-10,2639;1,3168;-0,1192;0,1083;0,0124
40;22840;11,93;-2,78;1,8651;-10,0054;0,623;-0,1204;-0,0738;0,0008
40;22860;11,84;-2,35;-0,2394;-9,0884;1,9725;-0,1047;-0,0845;0,0063
40;22880;11,67;-0,21;-1,1851;-10,0963;1,0964;-0,0958;0,0084;0,0059
40;22900;11,56;-1,76;1,3096;-9,9407;1,5317;-0,1283;0,0068;0,0145
40;22920;11,96;-4,88;4,5514;-10,3932;0,3782;-0,1154;-0,0103;0,0008
40;22940;12,02;-2,41;-2,0758;-8,9759;1,3059;-0,1019;-0,1464;-0,0008
40;22960;12,23;0,04;-2,7294;-9,596;1,899;-0,0881;0,0314;0,01
40;22980;12,36;-2,69;3,0909;-10,2927;0,9087;-0,124;0,0513;0,002
40;23000;12,29;-4,94;1,743;-9,5385;1,0774;-0,115;-0,1171;0,0061
40;23020;11,99;-6,22;0,5315;-9,6415;0,7618;-0,0862;-0,0798;-0,0031
40;23040;12,64;-3,27;-4,9991;-9,1674;1,9099;-0,0831;-0,0743;0,0088
40;23060;13,13;-6,26;5,2313;-10,5967;0,4843;-0,1039;0,0845;-0,0023
40;23080;12,93;-9,17;1,403;-9,6103;0,2612;-0,0967;-0,1272;0,0079
40;23100;12,88;-7,23;-1,3048;-8,9591;1,578;-0,0773;-0,0942;0,002
40;23120;12,83;-4,46;-1,9082;-10,1323;1,0175;-0,0722;-0,0043;-0,0057
40;23140;12,88;-6,74;2,4349;-10,1825;1,2433;-0,0909;-0,0019;0,0116
40;23160;13,3;-9,75;4,5298;-10,082;0,3891;-0,0746;-0,0525;0,0047
40;23180;13,45;-7,26;-2,3463;-8,9567;1,6188;-0,0584;-0,142;0,0132
40;23200;13,54;-4,9;-2,0614;-9,6606;1,7848;-0,0436;0,0566;0,002
40;23220;13,72;-7,6;3,3878;-10,3621;0,8352;-0,0745;0,0213;-0,0036
40;23240;13,58;-9,98;1,4988;-9,4499;0,672;-0,0588;-0,0971;0,0143
40;23260;13,35;-8,61;-0,5076;-9,4691;1,091;-0,0294;-0,0829;0,0061
40;23280;13,88;-5,64;-4,4412;-9,5361;1,899;-0,033;-0,0245;0,0067
40;23300;14,35;-8,55;4,9536;-10,3286;0,555;-0,0477;0,0574;-0,0087
40;23320;14,01;-10,03;0,5291;-9,4643;0,5904;-0,0382;-0,1041;-0,0029
40;23340;14,1;-7,73;-1,9561;-9,1147;1,7276;-0,0196;-0,0745;0,0152
40;23360;13,97;-5,29;-1,3719;-10,2807;1,1019;-0,0173;0,0454;0,0019
40;23380;13,89;-7,16;1,5275;-9,6271;1,2297;-0,0297;-0,0494;-0,0029
40;23400;14,0;-9,86;2,6863;-9,9072;0,653;-0,0112;-0,0468;-0,0017
40;23420;14,15;-7,31;-2,3966;-9,2775;1,6215;-0,0141;-0,0963;0,0123
40;23440;14,07;-5,29;-1,2737;-9,9599;1,5481;-0,0033;0,0853;0,012
40;23460;14,09;-8,13;2,3679;-10,24;0,4652;-0,0163;-0,0425;-0,0004
40;23480;13,9;-8,25;0,2179;-9,2799;1,3712;0,002;-0,0677;0,006
40;23500;13,69;-6,74;-0,6105;-9,6534;1,1182;0,0085;-0,0458;-0,0021
40;23520;14,08;-3,87;-3,7134;-9,5984;1,7167;0,0017;-0,0171;0,0011
40;23540;14,4;-6,96;3,9361;-10,3453;0,1986;-0,0001;0,0394;0,0088
40;23560;14,02;-5,73;-0,2298;-9,675;0,5142;0,0047;-0,1204;0,01
40;23580;14,02;-4,27;-1,0894;-9,347;1,9888;0,0131;-0,0281;0,0009
40;23600;13,75;-2,99;-0,4286;-10,3262;0,9658;0,0115;0,0382;-0,0001
40;23620;13,69;-5,0;1,5347;-9,4906;1,1236;0,0011;-0,0308;0,0101
40;23640;13,83;-7,99;2,8252;-10,0533;0,3782;0,0112;-0,0678;0,0061
40;23660;14,17;-5,15;-3,3232;-9,1028;1,5073;0,0085;-0,1211;0,0004
40;23680;14,15;-2,83;-1,6424;-9,9096;1,4773;0,0136;0,1362;-0,0032
40;23700;14,26;-5,69;2,8659;-10,1682;0,6094;-0,0063;-0,028;0,0
40;23720;14,07;-5,72;0,1149;-9,0621;1,3739;0,0065;-0,109;0,0095
40;23740;13,91;-3,07;-1,3168;-9,833;0,7455;0,0139;-0,0369;0,0048
40;23760;13,77;-2,72;-0,0646;-9,9527;1,8582;-0,0165;0,0894;-0,0044
40;23780;14,22;-5,76;4,7477;-10,3597;0,4435;-0,0088;0,0346;-0,0069
40;23800;13,87;-5,14;-0,1365;-9,3541;0,6829;-0,0053;-0,1588;-0,0017
40;23820;13,94;-2,96;-1,8675;-9,1866;1,695;0,0069;-0,0333;0,0084
40;23840;13,72;-4,78;1,1301;-10,4507;0,9441;-0,0328;0,0522;0,0043
40;23860;14,01;-7,27;3,5051;-9,6845;1,3739;-0,0262;-0,024;0,0061
40;23880;14,26;-10,07;3,5027;-10,0461;0,6693;-0,0044;-0,027;0,0028
40;23900;14,55;-7,38;-3,1747;-9,2895;1,8365;-0,0124;-0,111;0,0031
40;23920;14,61;-9,77;2,7461;-10,3837;0,925;-0,0324;0,148;-0,0052
40;23940;14,61;-12,34;2,4373;-10,1251;0,6992;-0,0341;-0,0494;0,0028
40;23960;14,36;-12,82;0,4286;-9,1818;1,2569;-0,0288;-0,1148;0,018
40;23980;14,18;-9,83;-1,4317;-9,9192;0,672;-0,0229;-0,039;0,0081
40;24000;13,96;-9,42;-0,0287;-9,7468;1,6215;-0,0554;0,0071;-0,0005
40;24020;14,23;-12,28;3,8738;-10,0844;0,419;-0,0488;0,0128;0,0011
40;24040;13,96;-10,51;-0,6943;-9,1291;0,974;-0,0409;-0,1839;0,0037
40;24060;14,08;-7,98;-2,375;-9,4643;1,7902;-0,0386;-0,012;0,0
40;24080;14,02;-10,16;2,1189;-10,2592;1,0665;-0,0678;0,0318;-0,0051
40;24100;13,83;-11,84;1,2546;-9,5984;1,1019;-0,0608;-0,0806;0,0145
40;24120;13,77;-14,45;2,0949;-9,9527;0,4788;-0,0456;-0,0244;0,0145
40;24140;14,02;-11,7;-3,0574;-9,3613;1,9534;-0,0554;-0,0652;0,0045
40;24160;14,1;-13,81;2,8204;-10,3214;1,2352;-0,0717;0,1267;-0,0128
40;24180;13,9;-15,99;1,506;-9,8497;0,6883;-0,0747;-0,0538;-0,0075
40;24200;13,67;-14,91;-0,3519;-9,3565;1,4746;-0,0629;-0,0408;0,014
40;24220;13,31;-12,95;-0,486;-10,0437;0,691;-0,0565;-0,0148;0,0017
40;24240;13,11;-11,61;-0,5986;-9,8593;1,5589;-0,0846;-0,0076;0,0059
40;24260;13,33;-14,28;3,62;-10,1538;0,5768;-0,0767;0,0352;-0,004
40;24280;13,14;-12,45;-0,8906;-9,0621;1,2869;-0,0761;-0,1322;0,0005
40;24300;13,11;-10,66;-1,2546;-9,3853;1,9997;-0,0693;0,0001;0,0077
40;24320;12,89;-12,18;1,1396;-10,0628;1,0502;-0,0885;0,0345;0,0041
40;24340;12,58;-12,48;0,3017;-9,7013;1,0502;-0,0835;-0,0686;0,0033
40;24360;12,51;-14,6;1,8483;-9,9958;0,8869;-0,0703;0,0007;0,0043
40;24380;12,74;-11,91;-2,7869;-9,1363;1,8854;-0,0783;-0,0822;-0,0032
40;24400;12,86;-14,06;2,873;-10,2137;1,1889;-0,0846;0,1014;0,0063
40;24420;12,63;-16,38;1,2785;-9,8713;0,4625;-0,081;-0,0581;0,0097
40;24440;12,43;-15,89;-0,012;-9,2488;1,51;-0,0727;-0,0935;0,022
40;24460;12,23;-13,55;-1,0295;-10,0868;1,0556;-0,0642;-0,0266;0,0033
40;24480;12,05;-14,31;0,8164;-10,1227;1,461;-0,0954;0,0005;0,0057
40;24500;12,46;-17,03;4,5155;-10,161;0,5006;-0,0826;-0,0124;0,0013
40;24520;12,32;-14,65;-1,1444;-8,9064;1,0475;-0,0683;-0,162;0,0152
40;24540;12,37;-11,92;-2,0207;-9,4403;1,4175;-0,056;0,0076;0,0151
40;24560;12,24;-13,88;1,6305;-10,2592;0,9114;-0,0865;0,039;-0,0009
40;24580;12,06;-15,5;1,1708;-9,7755;0,9686;-0,0763;-0,083;0,0015
40;24600;11,99;-17,64;1,7071;-9,7612;0,7509;-0,0549;-0,0601;0,0029
40;24620;12,48;-14,43;-4,0965;-9,1554;1,6025;-0,0505;-0,0966;0,0109
40;24640;12,71;-16,68;3,5793;-10,58;1,0964;-0,0721;0,1182;0,0065
40;24660;12,68;-18,96;2,0375;-9,833;0,6938;-0,0646;-0,0749;0,006
40;24680;12,51;-17,89;-0,3352;-9,3158;1,5508;-0,0501;-0,0986;0,0075
40;24700;12,27;-15,2;-0,8811;-9,8904;0,6992;-0,0446;0,0047;-0,0017
40;24720;12,21;-15,96;1,1181;-9,9982;1,899;-0,0706;-0,0079;0,0052
40;24740;12,57;-18,62;4,209;-10,4483;0,4244;-0,0485;0,0286;0,0132
40;24760;12,48;-16,61;-1,0487;-9,1937;1,4392;-0,0418;-0,1472;0,0068
40;24780;12,51;-14,21;-1,6113;-9,5122;1,6923;-0,0326;0,0341;0,0015
40;24800;12,47;-15,94;1,8124;-10,1921;1,2243;-0,0498;0,0282;0,0011
40;24820;12,36;-18,03;1,5538;-9,8043;0,721;-0,0462;-0,0853;0,0091
40;24840;12,26;-20,14;1,549;-9,7564;0,6258;-0,0297;-0,0494;0,0113
40;24860;12,73;-17,01;-3,814;-9,165;1,8446;-0,024;-0,1041;0,0092
40;24880;12,84;-19,04;2,7246;-10,2328;1,0992;-0,0438;0,0853;0,0003
40;24900;12,61;-21,03;1,0487;-9,9024;0,5088;-0,0412;-0,1027;-0,0049
40;24920;12,49;-19,72;-0,4477;-9,268;1,6406;-0,0228;-0,0473;0,0017
40;24940;12,23;-19,4;0,1341;-10,0317;1,0012;-0,0212;-0,0095;-0,004
40;24960;12,1;-19,57;0,5626;-9,7755;1,6215;-0,0398;-0,0111;0,0065
40;24980;12,5;-22,14;4,3263;-10,4291;0,3537;-0,0264;0,0457;0,0071
40;25000;12,31;-19,96;-0,7925;-9,5193;1,0502;-0,0238;-0,1022;0,0043
40;25020;12,32;-17,86;-1,2091;-9,2919;1,7603;-0,0152;-0,0195;-0,0033
40;25040;12,22;-19,69;1,6257;-10,4172;0,8461;-0,0309;0,0373;-0,0011
50;25060;12,93;-23,98;0,6129;-9,3829;2,7832;0,0135;-0,016;0,0156
50;25080;13,45;-27,23;3,8762;-10,7093;1,0012;0,0348;0,1784;0,0029
50;25100;13,23;-28,47;1,0894;-9,7588;1,2569;0,027;-0,077;-0,0017
50;25120;13,7;-24,76;-2,1021;-9,1889;3,0172;0,0418;-0,0494;0,0067
50;25140;13,87;-26,34;2,1931;-10,2831;1,8936;0,0746;0,1599;0,0099
50;25160;13,84;-28,97;2,0542;-10,3501;0,7373;0,0745;0,0612;-0,0177
50;25180;15,17;-24,2;-5,9161;-8,77;3,1233;0,0794;-0,225;0,0048
50;25200;14,97;-23,63;0,3352;-9,8114;1,7494;0,0945;0,048;0,0175
50;25220;16,15;-27,02;7,6399;-10,7715;0,0082;0,1055;0,1957;0,0003
50;25240;15,92;-26,44;0,3352;-9,8857;1,7412;0,1015;-0,0549;-0,0101
50;25260;16,7;-22,6;-4,0055;-9,0812;3,3301;0,107;-0,0738;0,0153
50;25280;16,98;-24,59;3,2992;-10,4435;1,7766;0,1315;0,1982;0,014
50;25300;17,52;-27,9;4,865;-10,4818;-0,1605;0,1262;0,0504;-0,0153
50;25320;17,77;-24,12;-2,8228;-9,3829;2,0133;0,1107;-0,2336;-0,0003
50;25340;17,88;-23,16;0,0982;-9,4427;3,1669;0,1306;-0,0019;0,0273
50;25360;18,48;-25,75;5,375;-10,6159;0,9332;0,1479;0,2521;0,0108
50;25380;18,56;-28,43;2,9353;-10,1969;0,4652;0,142;0,0172;-0,0201
50;25400;19,16;-24,62;-4,3886;-9,1363;2,5221;0,1214;-0,2717;0,0016
50;25420;19,02;-24,76;0,905;-9,7252;2,0677;0,1516;0,0352;0,0486
50;25440;19,95;-27,48;7,6279;-10,7212;0,1442;0,158;0,3006;0,0077
50;25460;19,9;-28,94;2,1931;-9,9599;1,5807;0,1431;-0,0127;-0,0163
50;25480;20,66;-25,52;-4,9512;-8,9184;3,5233;0,1283;-0,2967;0,0176
50;25500;20,38;-26,49;1,2139;-9,8928;1,3141;0,1471;0,0305;0,0217
50;25520;21,09;-29,14;6,8474;-10,5943;-0,0789;0,1338;0,2597;-0,008
50;25540;20,83;-29,57;1,0774;-9,7348;1,7739;0,1099;-0,0677;-0,0321
50;25560;21,5;-26,31;-4,8171;-8,9543;3,6076;0,1094;-0,3174;0,0067
50;25580;21,18;-27,36;1,257;-9,9647;1,1835;0,133;0,075;0,0237
50;25600;21,81;-29,85;6,6655;-10,4459;0,1061;0,1045;0,2525;-0,0067
50;25620;21,51;-29,1;0,2418;-9,5217;2,1439;0,0733;-0,0501;-0,0181
50;25640;22,25;-25,79;-5,691;-8,983;3,7137;0,0699;-0,3259;0,0043
50;25660;21,87;-26,26;0,9433;-9,8138;1,4447;0,0933;0,0823;0,0128
50;25680;22,43;-28,74;6,6032;-10,3549;0,0054;0,0628;0,2695;-0,0065
50;25700;22,14;-27,54;-0,1796;-9,6462;2,3779;0,0373;-0,0636;-0,0211
50;25720;22,72;-24,47;-5,0278;-8,928;3,847;0,0265;-0,2653;0,0083
50;25740;22,63;-26,25;2,9018;-9,9455;1,2896;0,0433;0,0817;0,0301
50;25760;23,05;-28,67;6,1028;-10,252;0,0925;0,0144;0,2498;-0,0089
50;25780;22,63;-27,1;-0,4717;-9,7947;2,0024;-0,0099;-0,0807;-0,0226
50;25800;23,25;-23,9;-5,7293;-8,7843;3,6919;-0,0268;-0,2847;0,0211
50;25820;23,34;-25,81;4,1611;-10,0078;1,4964;-0,0128;0,0987;0,0272
50;25840;23,79;-28,26;6,8019;-10,3765;-0,117;-0,0401;0,2458;-0,0238
50;25860;23,34;-26,42;-0,7183;-9,6415;2,0269;-0,0573;-0,0477;-0,0238
50;25880;24,01;-23,24;-6,6487;-9,0644;4,0211;-0,0801;-0,2859;0,0115
50;25900;24,02;-24,94;3,8786;-9,8809;1,7793;-0,0569;0,1196;0,0369
50;25920;24,33;-27,38;6,1339;-10,1849;-0,1524;-0,0751;0,2622;-0,0084
50;25940;23,79;-25,51;-0,7135;-9,5816;1,7929;-0,1112;-0,0755;-0,0329
50;25960;24,38;-22,27;-6,8115;-9,2081;3,6103;-0,1312;-0,2825;0,0027
50;25980;24,25;-23,72;3,1963;-9,7636;1,9534;-0,0998;0,1359;0,039
50;26000;24,6;-26,12;6,7277;-10,2041;0,0218;-0,1207;0,2477;-0,0037
50;26020;24,0;-25,59;0,2586;-9,7468;1,8011;-0,1532;-0,0576;-0,0135
50;26040;24,51;-22,44;-6,4452;-9,1937;3,6838;-0,1669;-0,277;0,0168
50;26060;24,45;-23,71;3,4764;-9,6486;2,5384;-0,1335;0,1259;0,0381
50;26080;24,87;-26,03;7,3215;-10,149;0,2421;-0,1555;0,2729;-0,0016
50;26100;24,4;-26,69;1,5155;-9,6415;2,0051;-0,1867;-0,0317;-0,0232
50;26120;24,97;-23,44;-7,015;-9,0716;3,6076;-0,1831;-0,2955;0,0284
50;26140;24,51;-24,03;1,4988;-9,8713;2,065;-0,1661;0,0789;0,0445
50;26160;24,6;-26,23;5,2337;-9,9623;0,3945;-0,1764;0,2982;0,0024
50;26180;24,32;-27,54;2,7461;-9,6391;1,9208;-0,1905;0,0023;-0,0171
50;26200;24,67;-24,58;-5,3726;-9,256;3,8715;-0,1881;-0,2939;0,0241
50;26220;24,15;-24,93;1,1732;-9,9647;2,0351;-0,1803;0,0409;0,0246
50;26240;24,04;-27,23;4,1515;-10,0269;0,049;-0,186;0,2868;-0,0139
50;26260;23,69;-28,2;2,1261;-9,5433;1,9398;-0,1847;0,0374;-0,0135
50;26280;24,07;-25,1;-5,7293;-9,3996;3,643;-0,1941;-0,2765;0,0113
