Consigne Angle (°);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw (m/s²);Ay Raw (m/s²);Az Raw (m/s²);Gx Raw (rad/s);Gy Raw (rad/s);Gz Raw (rad/s);Erreur P (°);Erreur I (°);Erreur D (°)
55;4620;71,27;-22,24;-1,7238;-4,0701;8,8639;-0,6358;-0,0506;0,0049;-16,27;6067,36;0,53
55;4640;70,71;-21,44;-1,834;-4,4484;9,1823;-0,6359;0,1111;-0,0019;-15,71;6051,65;0,56
55;4660;70,23;-21,65;2,3128;-4,3886;9,7645;-0,6467;0,049;0,0218;-15,23;6036,42;0,48
55;4680;69,78;-21,84;1,7166;-4,0342;9,2476;-0,6383;-0,0935;0,0129;-14,78;6021,64;0,45
55;4700;69,16;-21,03;-2,0925;-4,4963;8,2355;-0,6524;-0,0537;0,0092;-14,16;6007,48;0,62
55;4720;68,61;-20,33;-1,4174;-4,7884;9,4516;-0,6456;0,1302;0,0141;-13,61;5993,88;0,55
55;4740;68,17;-20,63;2,6408;-4,4939;9,7454;-0,6435;0,0357;0,0228;-13,17;5980,7;0,43
55;4760;67,66;-20,63;0,8332;-4,3096;8,7769;-0,6586;-0,1045;0,0193;-12,66;5968,04;0,51
55;4780;67,07;-19,93;-1,7166;-4,7333;8,5293;-0,6562;-0,0441;0,0349;-12,07;5955,97;0,59
55;4800;66,42;-19,5;-0,2083;-5,3678;8,9673;-0,6464;0,1492;0,0181;-11,42;5944,55;0,65
55;4820;65,76;-19,62;1,9896;-5,6479;8,9292;-0,6542;0,1573;-0,0027;-10,76;5933,79;0,66
55;4840;65,26;-19,9;1,98;-4,8387;8,9156;-0,6412;-0,1095;0,0384;-10,26;5923,53;0,5
55;4860;64,6;-19,03;-2,3463;-5,4995;8,1729;-0,6439;-0,0561;0,0004;-9,6;5913,93;0,66
55;4880;64,01;-18,44;-0,9816;-5,7628;9,3754;-0,6312;0,1292;0,0047;-9,01;5904,92;0,59
55;4900;63,37;-18,54;1,8435;-5,8562;8,6789;-0,625;0,1499;-0,0041;-8,37;5896,55;0,64
55;4920;62,87;-18,63;1,1205;-5,102;8,7306;-0,6111;-0,1051;0,022;-7,87;5888,68;0,49
55;4940;62,29;-17,8;-2,3272;-5,715;8,3633;-0,5983;-0,0783;-0,0093;-7,29;5881,38;0,58
55;4960;61,65;-17,42;-0,2274;-6,371;8,9102;-0,5893;0,0997;-0,0095;-6,65;5874,74;0,65
55;4980;61,09;-17,86;3,1029;-6,2728;8,6871;-0,5741;0,1022;0,0065;-6,09;5868,65;0,56
55;5000;60,64;-17,75;0,3711;-5,4061;8,8095;-0,5636;-0,0959;-0,0021;-5,64;5863,01;0,45
55;5020;59,89;-17,1;-1,1971;-6,6224;7,6859;-0,554;0,0478;-0,0234;-4,89;5858,12;0,75
55;5040;59,21;-16,77;0,1077;-6,6391;8,1239;-0,5415;0,148;-0,0377;-4,21;5853,9;0,68
55;5060;58,83;-17,3;3,3806;-6,0549;9,0925;-0,5389;0,0108;-0,0115;-3,83;5850,07;0,38
55;5080;58,38;-16,76;-1,1037;-5,8275;8,5048;-0,5108;-0,038;0,0069;-3,38;5846,69;0,45
55;5100;57,76;-16,68;0,9816;-6,9767;8,3307;-0,4914;0,1235;-0,0069;-2,76;5843,93;0,62
55;5120;57,27;-17,08;2,727;-6,6726;8,4096;-0,4935;0,0565;-0,0301;-2,27;5841,66;0,5
55;5140;56,75;-17,0;0,4549;-6,0501;7,7702;-0,4799;-0,0887;0,0298;-1,75;5839,9;0,51
55;5160;56,17;-16,47;-0,5914;-7,0485;8,2491;-0,4619;0,1303;0,0121;-1,17;5838,73;0,58
55;5180;55,68;-16,57;1,494;-6,8067;8,4069;-0,4553;0,0424;-0,0075;-0,68;5838,04;0,49
55;5200;55,13;-16,18;-0,565;-6,2034;7,0873;-0,4403;-0,0945;0,0461;-0,13;5837,92;0,56
55;5220;54,6;-15,14;-2,5498;-6,9264;7,3703;-0,4094;0,0445;-0,0139;0,4;5838,32;0,53
55;5240;54,17;-15,62;2,8922;-6,936;7,8818;-0,3997;0,0705;0,0061;0,83;5839,15;0,43
55;5260;53,67;-15,36;-0,2131;-6,4236;7,256;-0,3961;-0,0985;0,0147;1,33;5840,48;0,5
55;5280;53,08;-14,67;-1,2163;-7,2927;7,2642;-0,3804;0,093;0,0241;1,92;5842,4;0,58
55;5300;52,61;-14,7;1,1564;-7,1587;7,7321;-0,356;0,0838;0,0004;2,39;5844,79;0,48
55;5320;52,24;-14,37;-0,3831;-6,4763;7,7267;-0,3393;-0,0568;0,0401;2,76;5847,55;0,37
55;5340;51,73;-14,1;0,2035;-7,5369;7,5689;-0,3098;0,135;-0,0117;3,27;5850,82;0,51
55;5360;51,33;-14,47;2,2266;-7,2281;7,626;-0,3123;0,0309;0,0139;3,67;5854,49;0,4
55;5380;50,92;-14,09;-0,6057;-6,6295;7,0329;-0,284;-0,093;0,0236;4,08;5858,56;0,41
55;5400;50,52;-14,4;2,3296;-7,8075;7,7866;-0,2759;0,1324;0,0065;4,48;5863,04;0,4
55;5420;50,27;-14,63;1,6376;-6,754;7,8219;-0,2446;-0,0346;-0,0163;4,73;5867,77;0,25
55;5440;49,94;-14,42;0,0718;-6,7349;7,3404;-0,2381;-0,0536;0,0104;5,06;5872,83;0,33
55;5460;49,52;-14,61;1,7549;-7,8865;7,3567;-0,2193;0,1039;0,0025;5,48;5878,31;0,42
55;5480;49,2;-14,11;-0,9481;-6,7205;7,0683;-0,2166;-0,1071;0,0168;5,8;5884,11;0,32
55;5500;48,77;-14,03;0,7398;-7,7141;7,12;-0,2008;0,083;-0,0101;6,23;5890,34;0,43
55;5520;48,46;-14,39;2,0734;-7,4795;7,3921;-0,194;-0,0144;0,0063;6,54;5896,88;0,31
55;5540;48,17;-14,06;-0,3687;-6,7947;7,0084;-0,1795;-0,1014;0,0209;6,83;5903,71;0,29
55;5560;47,83;-14,14;1,4006;-7,8099;7,4138;-0,1604;0,1106;-0,0208;7,17;5910,88;0,33
55;5580;47,66;-14,04;0,2897;-6,6535;7,471;-0,1531;-0,1204;0,0127;7,34;5918,22;0,18
55;5600;47,35;-13,39;-1,063;-7,4723;7,1227;-0,1266;0,0554;-0,0184;7,65;5925,87;0,3
55;5620;47,04;-13,32;0,6057;-7,5058;6,9676;-0,1019;0,0137;-0,0025;7,96;5933,83;0,31
55;5640;46,83;-12,99;-0,158;-6,9959;7,1554;-0,0887;0,0212;0,0097;8,17;5941,99;0,21
55;5660;46,57;-13,35;2,32;-7,7883;7,0356;-0,0925;0,1482;0,008;8,43;5950,42;0,26
55;5680;46,47;-13,35;0,5531;-6,7493;7,5934;-0,0997;-0,152;0,0209;8,53;5958,96;0,11
55;5700;46,26;-12,56;-1,5203;-7,4124;7,0792;-0,0481;0,0727;0,0085;8,74;5967,69;0,2
55;5720;46,26;-12,83;1,6305;-6,9216;8,1212;-0,0525;-0,1156;0,0145;8,74;5976,43;0,0
55;5740;46,07;-12,17;-1,2091;-7,1682;7,0057;-0,0497;0,0153;0,0056;8,93;5985,36;0,19
55;5760;45,85;-12,34;1,3647;-7,5178;7,0275;-0,0562;0,0213;0,0266;9,15;5994,52;0,23
55;5780;45,6;-11,52;-1,7645;-7,1371;6,2412;-0,0384;-0,0717;0,0153;9,4;6003,92;0,25
55;5800;45,37;-11,77;1,7142;-7,7883;7,0302;-0,0444;0,0624;0,0128;9,63;6013,55;0,23
55;5820;45,29;-11,49;-0,3807;-6,8187;7,286;-0,0171;-0,1203;-0,0053;9,71;6023,26;0,07
55;5840;45,08;-11,08;-0,2035;-7,5298;6,9459;-0,0127;0,1528;0,0065;9,92;6033,18;0,21
55;5860;44,94;-11,13;0,8667;-7,2879;7,139;-0,0109;-0,0112;0,0021;10,06;6043,24;0,14
55;5880;44,75;-10,77;-0,3519;-7,2712;6,7445;0,0041;0,0137;0,006;10,25;6053,49;0,19
55;5900;44,62;-11,06;1,8196;-7,6734;7,1282;0,0183;0,0561;-0,0005;10,38;6063,87;0,14
55;5920;44,59;-10,83;-0,2274;-6,7349;7,1826;0,0276;-0,1168;-0,0181;10,41;6074,29;0,03
55;5940;44,44;-9,97;-1,7765;-7,6519;6,8425;0,0513;0,0847;-0,0052;10,56;6084,85;0,15
55;5960;44,52;-10,44;2,2625;-6,9288;7,6913;0,0568;-0,0645;0,0015;10,48;6095,32;-0,08
55;5980;44,48;-10,2;-0,0838;-6,7756;6,9459;0,058;-0,027;0,0084;10,52;6105,85;0,05
55;6000;44,36;-10,35;1,3862;-7,525;7,0982;0,0505;0,0871;-0,024;10,64;6116,48;0,11
55;6020;44,38;-10,16;-0,1724;-6,6702;7,3186;0,0536;-0,1415;0,0136;10,62;6127,1;-0,02
55;6040;44,24;-10,69;2,5235;-7,9799;6,7554;0,0762;0,0634;-0,0107;10,76;6137,85;0,14
55;6060;44,33;-11,14;2,2338;-7,0461;7,6668;0,0919;-0,0881;-0,0041;10,67;6148,52;-0,09
55;6080;44,37;-10,59;-0,9768;-6,7852;7,237;0,1053;-0,012;0,006;10,63;6159,15;-0,04
55;6100;44,31;-10,74;1,5897;-7,6662;7,2397;0,1112;0,1403;0,0059;10,69;6169,85;0,06
55;6120;44,23;-10,4;-0,4573;-6,778;6,4997;0,1096;-0,091;0,0139;10,77;6180,62;0,08
55;6140;44,08;-10,09;0,0383;-7,8362;6,9459;0,1151;0,1211;-0,0065;10,92;6191,54;0,15
55;6160;44,13;-10,38;1,8842;-7,331;7,5553;0,1368;0,0413;0,0067;10,87;6202,4;-0,05
55;6180;44,06;-10,07;-0,3591;-6,7014;6,3228;0,1306;-0,0991;0,0104;10,94;6213,35;0,08
55;6200;44,07;-9,93;0,3926;-7,4412;7,7158;0,122;0,0328;-0,0053;10,93;6224,28;-0,01
55;6220;44,25;-9,81;-0,012;-6,4284;7,8355;0,151;-0,1777;0,0024;10,75;6235,03;-0,19
55;6240;44,43;-9,07;-1,9561;-6,5625;7,6233;0,1547;-0,0838;0,0095;10,57;6245,6;-0,18
55;6260;44,44;-8,81;0,0766;-7,2425;7,509;0,1455;0,1026;0,0111;10,56;6256,16;-0,01
55;6280;44,48;-8,53;-0,3208;-6,5098;6,7908;0,1788;-0,053;0,0145;10,52;6266,67;-0,04
55;6300;44,44;-8,42;0,486;-7,5537;7,1472;0,1912;0,0835;-0,0056;10,56;6277,23;0,05
55;6320;44,5;-8,83;2,0255;-7,1371;7,3322;0,1712;-0,0318;-0,0036;10,5;6287,73;-0,06
55;6340;44,59;-8,56;-0,4788;-6,3159;6,9295;0,1772;-0,1476;0,0029;10,41;6298,15;-0,09
55;6360;44,68;-8,53;1,0151;-7,3119;8,0477;0,1724;0,1482;-0,0059;10,32;6308,47;-0,09
55;6380;45,0;-8,98;2,4972;-6,3734;8,4667;0,1884;-0,0273;-0,0157;10,0;6318,47;-0,32
55;6400;45,21;-9,2;1,3336;-6,098;7,4465;0,1944;-0,0673;0,0129;9,79;6328,26;-0,21
55;6420;45,32;-9,74;3,0574;-7,4508;7,7294;0,203;0,0974;-0,0083;9,68;6337,94;-0,11
55;6440;45,56;-9,54;-0,1556;-5,9544;7,8274;0,1819;-0,1315;0,0192;9,44;6347,38;-0,24
55;6460;45,77;-8,78;-1,8579;-6,3183;7,6913;0,2052;-0,0179;0,0048;9,23;6356,61;-0,21
55;6480;45,84;-8,63;0,4908;-6,7924;7,5771;0,1936;0,1011;-0,0167;9,16;6365,76;-0,07
55;6500;46,04;-8,67;0,6488;-5,9903;7,7131;0,1647;-0,0999;0,0257;8,96;6374,72;-0,2
55;6520;46,05;-8,48;0,2394;-7,2688;7,626;0,1955;0,0594;-0,0175;8,95;6383,67;-0,0
55;6540;46,15;-8,97;2,6767;-6,8546;7,4492;0,1825;0,0875;0,0176;8,85;6392,52;-0,1
55;6560;46,24;-8,97;0,4405;-5,9903;6,9377;0,178;-0,1334;0,0116;8,76;6401,29;-0,09
55;6580;46,34;-8,18;-1,9178;-6,5864;7,3866;0,1896;-0,023;-0,0059;8,66;6409,95;-0,1
55;6600;46,48;-8,71;2,9137;-6,8211;7,6396;0,1921;0,1063;0,0325;8,52;6418,47;-0,14
55;6620;46,59;-8,51;-0,2107;-6,0454;7,2615;0,1872;-0,1422;0,0048;8,41;6426,88;-0,12
55;6640;46,9;-7,64;-2,7438;-6,0669;8,2137;0,2034;-0,1123;-0,0152;8,1;6434,98;-0,3
55;6660;47,02;-7,33;-0,1365;-6,8738;8,2708;0,215;0,0999;-0,0301;7,98;6442,96;-0,12
55;6680;47,33;-7,34;0,5291;-5,7604;8,4667;0,1994;-0,109;-0,0037;7,67;6450,64;-0,31
55;6700;47,63;-7,07;-0,5986;-5,5952;8,1702;0,2104;-0,1352;0,0025;7,37;6458,01;-0,3
55;6720;47,74;-6,66;-0,5986;-6,7493;8,1593;0,2198;0,0689;-0,0109;7,26;6465,27;-0,11
55;6740;47,88;-7,0;2,1213;-6,5074;7,7512;0,2198;0,1114;0,0248;7,12;6472,39;-0,14
55;6760;48,15;-6,95;0,3017;-5,3175;7,7267;0,2094;-0,0917;0,0318;6,85;6479,24;-0,27
55;6780;48,26;-6,45;-0,9768;-6,4356;7,8328;0,215;0,0474;0,0012;6,74;6485,99;-0,11
55;6800;48,43;-5,96;-0,8092;-6,177;8,0423;0,2225;0,1167;0,0193;6,57;6492,56;-0,17
55;6820;48,86;-6,31;1,9393;-5,4205;9,1659;0,2193;-0,0733;0,0224;6,14;6498,71;-0,43
55;6840;49,17;-5,71;-1,8818;-5,5545;8,4096;0,2166;-0,1124;-0,0053;5,83;6504,53;-0,32
55;6860;49,26;-5,29;-0,5914;-6,5098;8,0749;0,2204;0,1259;-0,0372;5,74;6510,27;-0,09
55;6880;49,54;-5,55;1,7549;-5,8969;8,6898;0,2173;0,0482;-0,0189;5,46;6515,73;-0,27
55;6900;49,78;-5,65;0,6488;-5,3415;7,9144;0,2056;-0,1246;0,0007;5,22;6520,95;-0,24
55;6920;50,04;-5,06;-1,8028;-5,5498;8,1538;0,2106;-0,0897;-0,0032;4,96;6525,91;-0,26
55;6940;50,14;-4,93;0,4118;-6,1507;7,9716;0,2054;0,1283;0,0003;4,86;6530,77;-0,1
55;6960;50,5;-5,38;2,1787;-5,2146;8,7932;0,1841;-0,0769;0,0083;4,5;6535,27;-0,36
55;6980;50,83;-5,53;0,8021;-4,9201;8,3171;0,1947;-0,1438;0,0177;4,17;6539,44;-0,33
55;7000;51,02;-4,98;-1,4222;-5,7533;8,3443;0,1962;0,0047;0,0012;3,98;6543,42;-0,19
55;7020;51,27;-5,47;2,6695;-5,7245;8,6191;0,1809;0,032;-0,0067;3,73;6547,15;-0,25
55;7040;51,53;-5,7;1,1037;-4,9799;8,0532;0,1725;-0,1351;0,0007;3,47;6550,62;-0,26
55;7060;51,82;-5,14;-1,7669;-4,9943;8,279;0,1735;-0,1274;0,0021;3,18;6553,79;-0,29
55;7080;51,95;-4,92;-0,0527;-5,9616;8,6191;0,1709;0,075;0,008;3,05;6556,84;-0,13
55;7100;52,3;-5,55;3,2274;-5,1882;8,8748;0,1697;-0,0257;0,0119;2,7;6559,55;-0,35
55;7120;52,59;-5,85;1,3838;-4,7645;8,2926;0,1536;-0,1475;0,018;2,41;6561,96;-0,29
55;7140;52,81;-5,47;-0,8045;-5,3822;8,8966;0,1569;0,0079;0,0055;2,19;6564,14;-0,23
55;7160;52,88;-5,22;0,158;-5,849;8,3062;0,1532;0,1767;0,002;2,12;6566,26;-0,07
55;7180;53,17;-5,77;2,5379;-4,9249;8,5048;0,13;-0,099;0,0017;1,83;6568,1;-0,28
55;7200;53,47;-5,39;-1,1277;-4,4436;8,1947;0,1375;-0,1585;0,0238;1,53;6569,63;-0,3
55;7220;53,7;-4,8;-1,6759;-5,3199;9,0925;0,147;0,0176;-0,0064;1,3;6570,93;-0,24
55;7240;53,79;-4,71;0,6297;-5,7581;8,5402;0,1436;0,15;-0,0021;1,21;6572,14;-0,08
55;7260;54,04;-5,14;1,9465;-4,7764;8,4939;0,1174;-0,1086;0,0049;0,96;6573,1;-0,25
55;7280;54,3;-4,98;-0,3615;-4,5083;8,2926;0,1283;-0,1595;0,0282;0,7;6573,8;-0,26
55;7300;54,54;-4,5;-1,3743;-5,0422;9,136;0,1246;-0,0209;-0,0127;0,46;6574,26;-0,25
55;7320;54,63;-4,52;1,166;-5,691;8,7252;0,1272;0,1966;0,0083;0,37;6574,63;-0,08
55;7340;54,95;-5,23;3,462;-4,7094;8,7606;0,1144;-0,0509;0,012;0,05;6574,69;-0,32
55;7360;55,2;-5,15;-0,1006;-4,3838;8,5021;0,1019;-0,1619;0,0151;-0,2;6574,48;-0,26
55;7380;55,49;-4,43;-2,4349;-4,7621;9,0353;0,12;-0,0564;0,0127;-0,49;6573,99;-0,28
55;7400;55,54;-4,33;0,5818;-5,5929;8,7197;0,1083;0,1593;-0,0147;-0,54;6573,45;-0,05
55;7420;55,87;-5,0;3,3998;-4,4867;8,9673;0,0878;-0,0306;-0,0157;-0,87;6572,59;-0,33
55;7440;56,07;-5,21;0,9146;-4,3646;8,2545;0,0834;-0,1812;0,032;-1,07;6571,51;-0,21
55;7460;56,31;-4,77;-1,4102;-4,5586;8,9102;0,0818;-0,1182;0,0017;-1,31;6570,21;-0,23
55;7480;56,39;-4,47;-0,1844;-5,3893;9,1006;0,0829;0,1404;0,0035;-1,39;6568,81;-0,08
55;7500;56,7;-5,2;3,9265;-4,5203;9,0054;0,0721;0,0382;0,0217;-1,7;6567,11;-0,31
55;7520;56,88;-5,45;1,1085;-4,3862;8,3905;0,0558;-0,1771;-0,0025;-1,88;6565,23;-0,18
55;7540;57,13;-4,95;-1,6185;-4,2306;8,7578;0,0628;-0,1286;0,0169;-2,13;6563,1;-0,25
55;7560;57,21;-4,6;-0,5267;-5,2122;9,0707;0,0597;0,0725;-0,0076;-2,21;6560,9;-0,08
55;7580;57,26;-4,58;0,893;-5,0326;8,6245;0,0498;0,1464;0,0044;-2,26;6558,64;-0,06
55;7600;57,49;-4,88;1,4581;-4,2808;8,8911;0,0426;-0,1387;0,0173;-2,49;6556,15;-0,23
55;7620;57,74;-4,85;0,1987;-4,0223;8,9292;0,0282;-0,1139;0,0364;-2,74;6553,41;-0,25
55;7640;57,91;-3,95;-3,0047;-4,628;8,7959;0,0336;0,0068;-0,0028;-2,91;6550,5;-0,18
55;7660;57,96;-3,68;-0,1293;-5,0542;8,9836;0,0199;0,1383;0,0065;-2,96;6547,54;-0,04
55;7680;58,23;-4,18;2,6217;-4,3239;9,6883;0,0248;-0,0661;0,0258;-3,23;6544,31;-0,28
55;7700;58,37;-3,95;-0,7374;-4,142;8,3824;-0,0059;-0,1789;0,0248;-3,37;6540,94;-0,13
55;7720;58,57;-3,3;-2,2218;-4,1875;8,8068;0,0063;-0,0624;-0,0052;-3,57;6537,37;-0,2
55;7740;58,6;-3,35;1,1205;-5,1978;9,4026;-0,0059;0,1336;0,0145;-3,6;6533,77;-0,03
55;7760;58,85;-4,07;3,8307;-4,3072;9,3319;-0,0153;0,0203;0,0209;-3,85;6529,92;-0,25
55;7780;58,93;-3,96;-0,2658;-4,2641;8,5266;-0,0369;-0,1496;0,016;-3,93;6525,98;-0,08
55;7800;59,15;-3,22;-2,5546;-3,9025;8,649;-0,0256;-0,0771;0,0213;-4,15;6521,83;-0,22
55;7820;59,13;-3,18;0,6584;-5,0278;9,0027;-0,0332;0,1214;-0,0015;-4,13;6517,7;0,01
55;7840;59,22;-3,82;3,541;-4,7908;8,9673;-0,0505;0,0986;-0,0025;-4,22;6513,47;-0,09
55;7860;59,35;-4,08;1,2426;-4,2497;9,0734;-0,0592;-0,1303;0,0044;-4,35;6509,13;-0,12
55;7880;59,48;-3,9;-0,2993;-4,0175;8,8177;-0,0524;-0,0723;0,0241;-4,48;6504,64;-0,14
55;7900;59,53;-3,3;-1,7813;-4,4628;8,6191;-0,0596;0,0076;0,0035;-4,53;6500,11;-0,05
55;7920;59,48;-3,45;1,5802;-5,0805;8,9238;-0,0618;0,1807;-0,0009;-4,48;6495,63;0,05
55;7940;59,6;-3,96;2,7318;-4,4891;9,3945;-0,0757;-0,0274;0,0031;-4,6;6491,03;-0,12
55;7960;59,68;-4,05;0,4501;-4,1108;8,5293;-0,071;-0,1615;0,0019;-4,68;6486,35;-0,07
55;7980;59,86;-3,55;-1,7382;-3,9911;9,204;-0,0609;-0,0945;0,0197;-4,86;6481,49;-0,18
55;8000;59,88;-3,45;0,5938;-4,9488;9,6339;-0,0625;0,1535;-0,0097;-4,88;6476,62;-0,02
55;8020;59,91;-3,99;3,0287;-4,8243;8,9292;-0,0675;0,0818;0,0087;-4,91;6471,71;-0,03
55;8040;60,0;-4,31;1,5634;-4,2617;9,2013;-0,0901;-0,1164;0,0051;-5,0;6466,71;-0,1
55;8060;60,08;-4,34;0,3687;-4,197;8,8966;-0,0718;-0,141;0,0017;-5,08;6461,62;-0,08
55;8080;60,04;-4,26;0,735;-5,0206;9,204;-0,0727;0,1643;-0,0096;-5,04;6456,58;0,04
55;8100;59,97;-4,32;1,1875;-5,023;8,9047;-0,0741;0,1366;0,0064;-4,97;6451,61;0,07
55;8120;60,09;-4,8;2,7677;-4,4508;9,6121;-0,0931;-0,0089;0,0089;-5,09;6446,52;-0,12
55;8140;60,15;-4,85;0,3615;-4,1539;8,7225;-0,0927;-0,1752;0,0164;-5,15;6441,37;-0,06
55;8160;60,16;-4,17;-1,9776;-4,7429;9,087;-0,0766;0,0508;-0,0141;-5,16;6436,21;-0,01
55;8180;60,08;-4,02;0,4334;-5,0254;8,9211;-0,0851;0,1681;0,0009;-5,08;6431,13;0,09
55;8200;60,11;-4,58;3,3255;-4,9201;9,2203;-0,0846;0,1116;0,0232;-5,11;6426,03;-0,03
55;8220;60,21;-4,96;1,9465;-4,197;9,185;-0,1062;-0,0995;0,018;-5,21;6420,82;-0,1
55;8240;60,27;-4,37;-1,8723;-4,4149;9,1877;-0,0923;-0,0466;0,0045;-5,27;6415,55;-0,07
55;8260;60,17;-4,06;-0,2777;-5,0781;8,8422;-0,0858;0,1462;0,0068;-5,17;6410,38;0,11
55;8280;60,08;-4,42;2,4157;-5,0613;8,6871;-0,0945;0,1496;-0,004;-5,08;6405,3;0,08
55;8300;60,18;-5,02;3,0981;-4,5155;9,4298;-0,1027;-0,0632;0,0011;-5,18;6400,12;-0,1
55;8320;60,2;-5,2;0,972;-4,1659;8,4422;-0,1035;-0,128;0,0429;-5,2;6394,91;-0,02
55;8340;60,12;-4,97;-0,012;-5,0925;9,2013;-0,1043;0,0851;0,0045;-5,12;6389,8;0,09
55;8360;59,98;-5,01;1,1851;-5,0613;8,4939;-0,1054;0,1556;-0,0016;-4,98;6384,82;0,14
55;8380;60,1;-5,54;3,1173;-4,4652;9,6475;-0,112;0,0075;0,0169;-5,1;6379,72;-0,12
55;8400;60,14;-5,62;0,6297;-4,142;8,7606;-0,1144;-0,1471;-0,0013;-5,14;6374,58;-0,05
55;8420;60,09;-5,02;-1,5634;-4,9416;9,0625;-0,1086;0,0626;-0,0004;-5,09;6369,49;0,06
55;8440;59,97;-4,91;0,6416;-5,1619;9,0571;-0,1218;0,1579;-0,0173;-4,97;6364,52;0,12
55;8460;60,0;-5,5;3,3064;-4,8004;9,2476;-0,1276;0,0265;0,0127;-5,0;6359,52;-0,03
55;8480;59,97;-5,61;0,7207;-4,2736;8,328;-0,1386;-0,1498;-0,0033;-4,97;6354,55;0,03
55;8500;59,83;-4,93;-1,834;-5,1811;8,6789;-0,128;0,0654;0,0069;-4,83;6349,72;0,14
55;8520;59,68;-4,82;0,7278;-5,2289;8,9456;-0,1423;0,1943;-0,0163;-4,68;6345,04;0,15
55;8540;59,74;-5,37;3,2825;-4,6711;9,3373;-0,1376;0,0574;0,0063;-4,74;6340,3;-0,06
55;8560;59,66;-5,33;0,1101;-4,4005;8,2355;-0,1555;-0,1479;0,0028;-4,66;6335,64;0,08
55;8580;59,63;-4,43;-2,8563;-4,9177;8,9265;-0,1384;0,0584;-0,0005;-4,63;6331,01;0,03
55;8600;59,49;-4,3;0,5171;-5,1811;8,9456;-0,1515;0,1715;-0,0064;-4,49;6326,52;0,14
55;8620;59,46;-4,87;3,1532;-4,9584;9,0353;-0,156;0,0453;0,0009;-4,46;6322,06;0,03
55;8640;59,4;-4,85;0,091;-4,4101;8,3334;-0,1603;-0,1659;0,0121;-4,4;6317,66;0,06
55;8660;59,22;-4,02;-2,5498;-5,4684;8,6191;-0,1639;0,0414;0,0173;-4,22;6313,44;0,18
55;8680;59,06;-4,08;1,2067;-5,4205;9,0489;-0,1675;0,1476;0,0008;-4,06;6309,37;0,16
55;8700;59,07;-4,76;3,6823;-4,9249;9,2122;-0,1792;0,0392;0,0131;-4,07;6305,3;-0,01
55;8720;59,04;-4,64;-0,2203;-4,2473;8,3252;-0,1725;-0,1435;0,03;-4,04;6301,26;0,03
55;8740;58,82;-4,24;-0,7566;-5,6048;8,8122;-0,1713;0,0733;-0,0167;-3,82;6297,44;0,22
55;8760;58,68;-4,28;1,0726;-5,2936;8,8748;-0,1689;0,1294;0,0039;-3,68;6293,76;0,15
55;8780;58,72;-4,94;3,3998;-4,7812;9,2258;-0,1715;-0,0264;0,026;-3,72;6290,04;-0,04
55;8800;58,58;-4,81;-0,2442;-4,6783;8,0287;-0,1856;-0,1454;-0,0051;-3,58;6286,47;0,14
55;8820;58,29;-4,54;-0,0503;-5,8442;8,5538;-0,1787;0,1406;0,0124;-3,29;6283,17;0,28
55;8840;58,11;-4,62;1,245;-5,4731;8,7606;-0,1784;0,1322;-0,0105;-3,11;6280,06;0,18
55;8860;58,14;-5,02;2,1572;-4,6831;9,3183;-0,1933;-0,067;0,0201;-3,14;6276,92;-0,03
55;8880;58,04;-5,11;0,6895;-4,7621;8,2627;-0,1753;-0,0902;0,0262;-3,04;6273,88;0,11
55;8900;57,77;-4,94;0,4693;-5,9687;8,7361;-0,1755;0,1897;-0,0084;-2,77;6271,11;0,26
55;8920;57,6;-5,02;1,2043;-5,4636;8,5892;-0,1757;0,1107;0,0184;-2,6;6268,51;0,18
55;8940;57,67;-5,55;2,6552;-4,6998;9,4162;-0,1781;-0,1247;0,0226;-2,67;6265,85;-0,07
55;8960;57,55;-5,48;0,0622;-4,8937;8,3579;-0,1787;-0,1179;0,0067;-2,55;6263,29;0,11
55;8980;57,36;-5,52;1,3503;-5,8634;8,9184;-0,1703;0,1837;0,02;-2,36;6260,93;0,2
55;9000;57,16;-5,76;1,6951;-5,5067;8,3008;-0,1771;0,0534;-0,0065;-2,16;6258,77;0,19
55;9020;57,17;-5,92;0,9529;-4,7046;8,9374;-0,1817;-0,1549;0,002;-2,17;6256,6;-0,0
55;9040;57,07;-5,7;-0,2131;-5,0494;8,5538;-0,1641;-0,0232;0,01;-2,07;6254,53;0,09
55;9060;56,9;-5,89;1,8723;-5,7581;8,7742;-0,1735;0,158;-0,0196;-1,9;6252,63;0,17
55;9080;56,81;-6,46;2,9353;-5,3391;8,4395;-0,1767;-0,0172;0,0057;-1,81;6250,82;0,09
55;9100;56,71;-5,99;-1,3767;-4,8866;8,1049;-0,1785;-0,1535;-0,0049;-1,71;6249,11;0,1
55;9120;56,61;-5,69;-0,3472;-5,442;8,9537;-0,1649;0,037;-0,0117;-1,61;6247,5;0,11
55;9140;56,4;-6,04;2,6552;-6,1699;8,6735;-0,1699;0,2002;-0,0213;-1,4;6246,1;0,2
55;9160;56,44;-6,42;2,071;-4,8028;8,9292;-0,1733;-0,0781;0,0348;-1,44;6244,66;-0,03
55;9180;56,26;-6,09;-0,5578;-5,387;8,1566;-0,1627;-0,0256;0,0438;-1,26;6243,4;0,17
