Gas;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw;Erreur P;Erreur I;Erreur D
14;4,21;-150,75;1052;-16932;-520;-343;-214;65;0,0;0,0;0,0
14;4,11;-148,89;436;-16904;-216;-372;-395;54;0,0;0,0;0,0
14;4,04;178,57;-16;-16720;-640;-398;-379;154;0,0;0,0;0,0
14;3,97;177,72;-408;-16504;-544;-331;-458;77;0,0;0,0;0,0
14;3,94;-132,82;708;-16596;-656;-322;-458;96;0,0;0,0;0,0
14;3,9;-131,64;732;-16520;-372;-328;-283;97;0,0;0,0;0,0
14;3,94;-131,38;960;-16716;-1140;-342;-89;60;0,0;0,0;0,0
14;4,02;-129,67;1616;-16424;-392;-375;274;92;0,0;0,0;0,0
14;4,07;-128,32;1396;-16352;-556;-371;331;98;0,0;0,0;0,0
14;4,13;-127,65;1300;-16576;-1024;-318;514;76;0,0;0,0;0,0
14;4,09;-128,77;140;-16572;-932;-268;464;123;0,0;0,0;0,0
14;3,99;-130,15;8;-16596;-476;-299;239;88;0,0;0,0;0,0
14;3,89;-130,74;176;-16472;-464;-306;108;108;0,0;0,0;0,0
14;4,06;-129,52;2168;-16652;-976;-345;197;58;0,0;0,0;0,0
14;4,08;-128,65;1148;-16736;-732;-374;420;81;0,0;0,0;0,0
14;4,09;168,91;-240;-16856;-1224;-309;-53;69;0,0;0,0;0,0
14;4,08;169,17;-360;-16560;-1116;-306;-144;36;0,0;0,0;0,0
14;4,01;-147,89;364;-17016;-580;-313;-306;75;0,0;0,0;0,0
14;4,07;-145,27;1640;-16860;-144;-328;-343;109;0,0;0,0;0,0
14;4,05;178,69;-24;-17044;-1048;-373;-197;75;0,0;0,0;0,0
14;4,0;-168,74;164;-16812;-824;-378;-219;91;0,0;0,0;0,0
14;4,0;123,07;-940;-16476;-612;-341;-334;68;0,0;0,0;0,0
14;3,99;124,97;-408;-16604;-1024;-310;-715;48;0,0;0,0;0,0
14;3,96;-108,87;948;-16660;-324;-307;-485;80;0,0;0,0;0,0
14;3,93;-109,55;636;-16608;-744;-296;-562;66;0,0;0,0;0,0
14;4,16;-108,66;2828;-16756;-564;-344;-155;91;0,0;0,0;0,0
14;4,31;-108,55;2032;-16812;-1176;-362;201;110;0,0;0,0;0,0
14;4,32;-108,78;944;-16204;-772;-357;542;79;0,0;0,0;0,0
14;4,28;156,96;-364;-16348;-856;-335;488;66;0,0;0,0;0,0
14;4,22;158,23;-92;-16284;-788;-309;507;81;0,0;0,0;0,0
14;4,21;-142,86;724;-16640;-956;-291;291;72;0,0;0,0;0,0
14;4,2;-141,16;1004;-16844;-480;-338;393;57;0,0;0,0;0,0
14;4,13;-141,58;144;-16804;-644;-382;331;65;0,0;0,0;0,0
14;4,02;-141,75;120;-16780;-352;-365;350;49;0,0;0,0;0,0
14;3,97;165,31;-216;-16696;-824;-357;48;83;0,0;0,0;0,0
14;3,93;166,35;-28;-16860;-868;-327;-298;76;0,0;0,0;0,0
14;3,85;-164,48;160;-16840;-576;-315;-447;77;0,0;0,0;0,0
14;3,79;-162,48;588;-16752;-452;-323;-418;36;0,0;0,0;0,0
14;3,81;-160,21;1088;-16904;-612;-356;-274;69;0,0;0,0;0,0
14;3,8;159,98;-376;-16816;-1032;-357;-342;79;0,0;0,0;0,0
14;3,71;-160,82;160;-16788;-460;-348;-399;93;0,0;0,0;0,0
14;3,68;154,86;-368;-16612;-784;-330;-612;91;0,0;0,0;0,0
14;3,62;-134,76;488;-16488;-484;-313;-386;65;0,0;0,0;0,0
14;3,72;-133,32;1688;-16620;-736;-328;-106;120;0,0;0,0;0,0
14;3,84;-132,24;1696;-16584;-1024;-368;161;144;0,0;0,0;0,0
14;3,93;-131,06;1616;-16836;-864;-346;226;81;0,0;0,0;0,0
14;3,97;-130,82;888;-16488;-1136;-351;401;77;0,0;0,0;0,0
14;3,99;-130,07;952;-16396;-772;-345;432;77;0,0;0,0;0,0
14;3,98;-129,84;732;-16632;-916;-306;391;64;0,0;0,0;0,0
14;4,0;-129,24;980;-16688;-868;-317;379;81;0,0;0,0;0,0
14;4,0;-128,39;952;-16672;-660;-314;430;72;0,0;0,0;0,0
14;3,93;-128,58;340;-16624;-592;-307;397;87;0,0;0,0;0,0
14;3,86;155,67;-284;-16784;-628;-311;-51;90;0,0;0,0;0,0
14;3,78;156,82;-104;-16780;-552;-321;-13;93;0,0;0,0;0,0
14;3,71;-174,26;68;-17028;-676;-336;-162;51;0,0;0,0;0,0
14;3,62;-172,48;240;-16992;-332;-341;-429;77;0,0;0,0;0,0
14;3,62;-169,92;940;-16856;-600;-363;-589;56;0,0;0,0;0,0
14;3,64;-166,74;1180;-16748;-316;-344;-600;94;0,0;0,0;0,0
14;3,7;-164,51;1248;-16728;-912;-328;-398;100;0,0;0,0;0,0
14;3,65;-162,82;520;-16548;-584;-314;-191;79;0,0;0,0;0,0
14;3,61;110,52;-716;-16476;-268;-340;-319;65;0,0;0,0;0,0
14;3,6;111,91;-820;-16584;-628;-339;-118;78;0,0;0,0;0,0
14;3,61;-130,94;844;-16620;-732;-361;-173;81;0,0;0,0;0,0
14;3,74;-129,4;1864;-16360;-736;-372;186;94;0,0;0,0;0,0
14;3,87;-127,35;2040;-16472;-308;-350;622;75;0,0;0,0;0,0
14;3,98;-125,4;1912;-16224;-308;-306;600;63;0,0;0,0;0,0
14;3,97;-125,32;628;-16748;-892;-286;628;60;0,0;0,0;0,0
14;3,92;167,77;-176;-16908;-812;-326;229;62;0,0;0,0;0,0
14;3,89;-134,82;632;-16680;-628;-346;195;95;0,0;0,0;0,0
14;3,93;-133,4;1288;-16900;-728;-338;338;88;0,0;0,0;0,0
14;3,93;-132,93;716;-16900;-916;-345;191;85;0,0;0,0;0,0
14;3,87;-133,7;112;-16700;-708;-326;-243;118;0,0;0,0;0,0
14;3,79;-132,89;456;-16720;-380;-331;-510;58;0,0;0,0;0,0
14;3,8;-131,82;992;-17272;-664;-338;-419;55;0,0;0,0;0,0
14;3,82;-130,58;1124;-16792;-620;-363;-345;112;0,0;0,0;0,0
14;3,89;141,52;-1008;-16740;-1268;-366;-592;82;0,0;0,0;0,0
14;3,81;143,01;-168;-16300;-532;-339;-534;99;0,0;0,0;0,0
14;3,76;-123,69;624;-16512;-416;-315;-350;109;0,0;0,0;0,0
14;3,67;-124,11;220;-16468;-432;-314;-296;60;0,0;0,0;0,0
14;3,67;-123,95;704;-16632;-816;-351;-111;82;0,0;0,0;0,0
14;3,75;-122,69;1500;-16388;-612;-353;354;93;0,0;0,0;0,0
14;3,83;-121,89;1436;-16388;-932;-328;464;108;0,0;0,0;0,0
14;3,97;-120,66;2036;-16432;-724;-293;350;108;0,0;0,0;0,0
14;3,97;-120,43;868;-16560;-840;-282;440;103;0,0;0,0;0,0
14;3,91;-119,31;664;-16536;-280;-322;523;53;0,0;0,0;0,0
14;3,9;-119,02;760;-16916;-692;-336;379;45;0,0;0,0;0,0
14;3,84;-119,35;380;-16712;-588;-356;325;66;0,0;0,0;0,0
14;3,79;-120,77;84;-16948;-820;-317;81;30;0,0;0,0;0,0
14;3,76;-120,84;600;-16864;-716;-298;-132;67;0,0;0,0;0,0
14;3,66;-121,64;148;-16844;-356;-311;-426;100;0,0;0,0;0,0
14;3,54;-121,41;200;-16616;-172;-304;-429;78;0,0;0,0;0,0
14;3,5;-121,32;512;-16784;-508;-348;-454;116;0,0;0,0;0,0
14;3,45;174,86;-64;-16656;-712;-349;-417;93;0,0;0,0;0,0
14;3,44;175,4;-120;-16584;-928;-397;-386;86;0,0;0,0;0,0
14;3,42;-132,65;608;-16692;-560;-365;-354;101;0,0;0,0;0,0
14;3,39;-133,77;40;-16540;-836;-367;-191;69;0,0;0,0;0,0
14;3,42;-133,28;864;-16644;-920;-362;-190;82;0,0;0,0;0,0
14;3,51;-131,23;1628;-16244;-244;-308;255;73;0,0;0,0;0,0
14;3,52;-130,77;780;-16512;-844;-326;376;87;0,0;0,0;0,0
14;3,51;-129,76;832;-16620;-532;-339;332;105;0,0;0,0;0,0
14;3,59;-128,72;1404;-16692;-844;-360;347;79;0,0;0,0;0,0
14;3,63;-127,68;1176;-16604;-688;-349;430;86;0,0;0,0;0,0
14;3,65;-126,42;1108;-16496;-488;-302;410;73;0,0;0,0;0,0
14;3,63;-125,59;860;-16840;-576;-294;440;44;0,0;0,0;0,0
14;3,57;162,28;-184;-17080;-576;-336;40;72;0,0;0,0;0,0
14;3,55;-142,59;572;-16904;-748;-353;-268;76;0,0;0,0;0,0
14;3,51;156,35;-296;-16880;-676;-374;-451;59;0,0;0,0;0,0
14;3,45;157,56;-96;-16764;-628;-337;-527;85;0,0;0,0;0,0
14;3,47;-111,26;1172;-16564;-456;-240;-379;97;0,0;0,0;0,0
14;3,5;-110,31;1268;-16684;-308;-333;-313;107;0,0;0,0;0,0
14;3,52;-109,87;1096;-16972;-496;-333;-362;99;0,0;0,0;0,0
14;3,53;-109,06;1064;-16692;-280;-355;-260;92;0,0;0,0;0,0
14;3,58;-108,91;1212;-16512;-736;-363;-108;171;0,0;0,0;0,0
14;3,61;-109,37;864;-16448;-924;-322;123;69;0,0;0,0;0,0
14;3,65;-109,04;1220;-16588;-664;-302;354;98;0,0;0,0;0,0
14;3,62;-109,58;532;-16448;-644;-309;400;99;0,0;0,0;0,0
14;3,6;-111,09;244;-16264;-900;-347;290;108;0,0;0,0;0,0
14;3,68;-110,7;1452;-16736;-760;-362;389;55;0,0;0,0;0,0
14;3,72;-110,57;1176;-16644;-788;-331;375;87;0,0;0,0;0,0
14;3,68;-111,36;444;-16648;-680;-292;488;134;0,0;0,0;0,0
14;3,57;-110,6;272;-16452;-84;-334;187;81;0,0;0,0;0,0
14;3,5;178,63;-12;-17008;-500;-351;-186;49;0,0;0,0;0,0
14;3,43;177,78;-324;-16972;-432;-341;-167;84;0,0;0,0;0,0
14;3,39;-142,77;456;-16812;-600;-318;-491;77;0,0;0,0;0,0
14;3,42;-141,36;1116;-16780;-640;-321;-548;95;0,0;0,0;0,0
14;3,38;-140,89;456;-16672;-580;-380;-445;118;0,0;0,0;0,0
14;3,34;-139,92;532;-16764;-428;-373;-376;82;0,0;0,0;0,0
14;3,27;-140,09;196;-16424;-488;-337;-281;61;0,0;0,0;0,0
14;3,3;-139,48;764;-16472;-856;-332;-232;170;0,0;0,0;0,0
14;3,35;-138,89;916;-16304;-1036;-301;174;76;0,0;0,0;0,0
14;3,4;-137,7;1196;-16664;-804;-293;325;90;0,0;0,0;0,0
14;3,43;-136,77;944;-16576;-792;-320;452;107;0,0;0,0;0,0
14;3,45;-135,99;892;-16484;-820;-330;270;115;0,0;0,0;0,0
14;3,56;-134,79;1568;-16716;-956;-325;381;76;0,0;0,0;0,0
14;3,66;-133,35;1604;-16612;-744;-328;562;76;0,0;0,0;0,0
14;3,62;-133,17;484;-16632;-700;-322;537;104;0,0;0,0;0,0
14;3,55;-133,55;188;-16700;-476;-344;288;110;0,0;0,0;0,0
14;3,57;126,91;-996;-17000;-748;-348;-265;74;0,0;0,0;0,0
14;3,58;127,59;-824;-16824;-708;-314;-383;84;0,0;0,0;0,0
14;3,58;-125,86;880;-16692;-636;-300;-669;108;0,0;0,0;0,0
14;3,64;-124,6;1448;-16564;-468;-348;-342;90;0,0;0,0;0,0
14;3,59;-125,54;204;-16740;-616;-355;-159;53;0,0;0,0;0,0
14;3,56;-124,97;676;-16860;-480;-357;-47;106;0,0;0,0;0,0
14;3,59;138,52;-824;-16800;-932;-397;-415;111;0,0;0,0;0,0
14;3,64;-133,14;1016;-16572;-952;-351;-448;86;0,0;0,0;0,0
14;3,75;-131,7;1752;-16392;-684;-304;45;93;0,0;0,0;0,0
14;3,96;-130,08;2580;-16556;-756;-331;329;92;0,0;0,0;0,0
14;4,01;-128,8;1308;-16340;-596;-328;579;125;0,0;0,0;0,0
16;3,86;-120,62;48;-16740;-316;-289;168;66;0,0;0,0;0,0
16;3,81;130,13;-688;-16760;-580;-326;-277;61;0,0;0,0;0,0
16;3,76;-147,28;496;-17132;-772;-329;-632;96;0,0;0,0;0,0
16;3,75;-145,91;796;-16792;-752;-303;-736;82;0,0;0,0;0,0
16;3,63;-144,81;332;-16428;-348;-310;-440;117;0,0;0,0;0,0
16;3,56;154,27;-320;-16688;-664;-326;-553;67;0,0;0,0;0,0
16;3,64;-118,55;1272;-16448;-692;-333;45;77;0,0;0,0;0,0
16;3,7;-118,18;1168;-16336;-752;-252;746;75;0,0;0,0;0,0
16;3,67;-118,24;736;-16576;-604;-309;585;104;0,0;0,0;0,0
16;3,76;-117,89;1324;-16932;-856;-344;710;61;0,0;0,0;0,0
16;3,74;-118,91;556;-16840;-824;-288;439;54;0,0;0,0;0,0
16;3,69;145,07;-500;-17172;-716;-280;-338;90;0,0;0,0;0,0
16;3,61;-142,22;400;-16868;-516;-346;-861;79;0,0;0,0;0,0
16;3,63;-141,11;908;-16784;-772;-339;-694;102;0,0;0,0;0,0
16;3,68;135,95;-952;-17032;-984;-323;-427;54;0,0;0,0;0,0
16;3,84;-119,45;1792;-16944;-1012;-353;-177;23;0,0;0,0;0,0
16;4,05;-118,38;2296;-16892;-856;-318;867;102;0,0;0,0;0,0
16;4,01;-118,84;656;-16532;-728;-274;869;77;0,0;0,0;0,0
16;4,1;-118,58;1412;-16816;-988;-322;602;87;0,0;0,0;0,0
16;4,06;156,14;-368;-16580;-832;-333;365;101;0,0;0,0;0,0
16;4,06;154,04;-1136;-16712;-336;-311;-573;71;0,0;0,0;0,0
16;3,97;-178,4;16;-17096;-572;-325;-1006;61;0,0;0,0;0,0
16;3,98;-174,53;1140;-16544;-428;-323;-467;122;0,0;0,0;0,0
16;3,92;143,62;-448;-16500;-608;-304;-598;70;0,0;0,0;0,0
16;4,06;-109,95;1928;-16584;-700;-297;80;59;0,0;0,0;0,0
16;4,24;-109,17;2252;-16396;-676;-316;823;62;0,0;0,0;0,0
16;4,18;-110,14;496;-16776;-616;-322;656;56;0,0;0,0;0,0
16;4,24;-109,97;1456;-16944;-792;-306;632;74;0,0;0,0;0,0
16;4,2;120,77;-860;-16764;-512;-282;230;73;0,0;0,0;0,0
16;4,31;120,8;-1776;-16800;-732;-350;-644;57;0,0;0,0;0,0
16;4,3;-102,51;1100;-16716;-244;-347;-874;108;0,0;0,0;0,0
16;4,29;-105,66;36;-16904;-1132;-338;-515;83;0,0;0,0;0,0
16;4,46;-105,79;2148;-17052;-1116;-366;-340;98;0,0;0,0;0,0
16;4,74;-105,17;3136;-16440;-652;-321;167;89;0,0;0,0;0,0
16;4,69;-107,6;168;-16700;-968;-334;733;121;0,0;0,0;0,0
16;4,73;-108,03;1224;-16800;-944;-342;554;77;0,0;0,0;0,0
16;4,65;-109,56;376;-16632;-728;-284;670;75;0,0;0,0;0,0
16;4,77;100,5;-2136;-16692;-396;-286;-102;85;0,0;0,0;0,0
16;4,66;-123,32;432;-16724;-284;-304;-1018;137;0,0;0,0;0,0
16;4,57;-123,76;424;-16624;-504;-300;-503;107;0,0;0,0;0,0
16;4,48;-124,89;268;-16704;-592;-330;-775;120;0,0;0,0;0,0
16;4,68;-123,7;2648;-16952;-660;-331;-366;98;0,0;0,0;0,0
16;4,74;-122,83;1628;-16624;-696;-280;687;85;0,0;0,0;0,0
16;4,76;-122,32;1252;-16636;-752;-305;605;69;0,0;0,0;0,0
16;4,76;-122,09;1108;-16856;-848;-280;760;64;0,0;0,0;0,0
16;4,65;-123,21;188;-16776;-484;-301;629;118;0,0;0,0;0,0
16;4,67;113,46;-1364;-16804;-592;-317;-491;112;0,0;0,0;0,0
16;4,64;-150,81;496;-16660;-888;-340;-839;96;0,0;0,0;0,0
16;4,56;175,63;-52;-16868;-680;-371;-470;124;0,0;0,0;0,0
16;4,49;175,19;-288;-16912;-744;-355;-680;117;0,0;0,0;0,0
16;4,58;-109,51;1840;-16780;-652;-332;33;82;0,0;0,0;0,0
16;4,64;-109,7;1404;-16892;-932;-342;678;71;0,0;0,0;0,0
16;4,69;-110,08;1336;-16816;-1056;-343;605;82;0,0;0,0;0,0
16;4,72;-109,97;1400;-16868;-688;-302;689;88;0,0;0,0;0,0
16;4,71;122,04;-1048;-16980;-656;-308;560;83;0,0;0,0;0,0
16;4,68;122,22;-932;-16808;-552;-335;-751;71;0,0;0,0;0,0
16;4,66;-107,95;1148;-16752;-372;-349;-805;120;0,0;0,0;0,0
16;4,67;-109,08;836;-16896;-1024;-354;-574;75;0,0;0,0;0,0
16;4,64;-109,8;844;-16652;-752;-331;-593;95;0,0;0,0;0,0
16;4,82;-109,22;2528;-16696;-580;-343;104;64;0,0;0,0;0,0
16;4,81;-109,31;1092;-16608;-636;-340;719;78;0,0;0,0;0,0
16;4,78;-110,94;416;-16744;-1000;-342;483;102;0,0;0,0;0,0
16;4,82;-111,13;1428;-16856;-924;-320;609;71;0,0;0,0;0,0
16;4,81;123,99;-1068;-16708;-720;-296;430;93;0,0;0,0;0,0
16;4,76;124,78;-620;-16688;-720;-339;-662;80;0,0;0,0;0,0
16;4,67;-151,53;308;-16968;-568;-345;-841;85;0,0;0,0;0,0
16;4,6;-151,12;440;-16640;-644;-390;-725;118;0,0;0,0;0,0
16;4,59;-149,91;956;-16568;-684;-372;-612;145;0,0;0,0;0,0
16;4,59;-148,33;1076;-16576;-568;-381;327;108;0,0;0,0;0,0
16;4,56;-147,39;800;-16840;-740;-343;416;100;0,0;0,0;0,0
16;4,58;-146,73;928;-16712;-1084;-341;399;95;0,0;0,0;0,0
16;4,73;-144,67;2348;-16840;-636;-327;911;96;0,0;0,0;0,0
16;4,66;118,19;-724;-16916;-388;-349;402;81;0,0;0,0;0,0
16;4,68;117,97;-1404;-16832;-392;-378;-307;71;0,0;0,0;0,0
16;4,57;-121,52;424;-16760;-260;-312;-772;87;0,0;0,0;0,0
16;4,48;157,33;-264;-16752;-632;-294;-553;123;0,0;0,0;0,0
16;4,43;-167,42;200;-16952;-896;-321;-753;100;0,0;0,0;0,0
16;4,52;-164,76;1800;-16372;-576;-353;-434;138;0,0;0,0;0,0
16;4,6;-161,74;1900;-16444;-280;-316;412;121;0,0;0,0;0,0
16;4,6;-159,37;1156;-16544;-488;-311;670;80;0,0;0,0;0,0
16;4,63;-157,16;1400;-16644;-692;-295;779;80;0,0;0,0;0,0
16;4,62;-155,38;1084;-16768;-764;-276;669;110;0,0;0,0;0,0
16;4,54;133,21;-528;-17040;-496;-330;40;90;0,0;0,0;0,0
16;4,45;133,7;-424;-16868;-444;-352;-771;100;0,0;0,0;0,0
16;4,5;-96,65;1648;-16932;-192;-328;-574;97;0,0;0,0;0,0
16;4,41;-98,55;284;-16800;-600;-343;-462;63;0,0;0,0;0,0
16;4,39;-99,84;692;-16540;-808;-335;-733;94;0,0;0,0;0,0
16;4,54;-99,81;2248;-16368;-812;-309;314;87;0,0;0,0;0,0
16;4,49;-100,8;624;-16636;-652;-344;677;90;0,0;0,0;0,0
16;4,44;-101,98;568;-16444;-708;-352;540;53;0,0;0,0;0,0
16;4,54;-101,56;1928;-16416;-420;-345;711;126;0,0;0,0;0,0
16;4,47;118,78;-648;-16704;-356;-343;352;65;0,0;0,0;0,0
16;4,42;119,07;-828;-16524;-456;-346;-611;68;0,0;0,0;0,0
16;4,38;-169,67;164;-16988;-900;-364;-752;89;0,0;0,0;0,0
16;4,36;-168,15;772;-17008;-880;-354;-503;101;0,0;0,0;0,0
16;4,31;-167,85;172;-16760;-812;-396;-486;101;0,0;0,0;0,0
16;4,36;-165,01;1504;-16456;-388;-373;-159;86;0,0;0,0;0,0
16;4,5;-162,16;2244;-16652;-532;-340;305;69;0,0;0,0;0,0
16;4,52;-160,43;1096;-16616;-980;-339;807;68;0,0;0,0;0,0
16;4,52;-158,94;916;-16792;-944;-321;637;72;0,0;0,0;0,0
16;4,46;-158,4;316;-16776;-776;-318;316;72;0,0;0,0;0,0
16;4,39;123,38;-680;-16656;-448;-327;158;112;0,0;0,0;0,0
16;4,38;123,51;-1036;-16528;-536;-328;-816;117;0,0;0,0;0,0
16;4,43;-121,09;1380;-16804;-832;-376;-884;75;0,0;0,0;0,0
16;4,36;-121,32;552;-16708;-600;-314;-410;82;0,0;0,0;0,0
16;4,28;-122,35;268;-16696;-648;-311;-368;123;0,0;0,0;0,0
16;4,45;-121,46;2360;-16528;-856;-315;-57;103;0,0;0,0;0,0
16;4,44;-121,41;888;-16664;-836;-319;1041;38;0,0;0,0;0,0
16;4,39;-122,31;344;-16752;-792;-345;604;65;0,0;0,0;0,0
16;4,34;-122,64;568;-16780;-724;-331;292;80;0,0;0,0;0,0
16;4,3;123,22;-788;-16748;-516;-341;266;70;0,0;0,0;0,0
16;4,21;-166,33;144;-16644;-592;-323;-640;102;0,0;0,0;0,0
16;4,24;-164,1;1252;-16776;-672;-388;-707;90;0,0;0,0;0,0
16;4,18;153,31;-356;-16780;-708;-328;-670;91;0,0;0,0;0,0
16;4,23;-100,19;1536;-16328;-276;-338;-499;76;0,0;0,0;0,0
16;4,27;-100,57;1292;-16604;-788;-360;279;127;0,0;0,0;0,0
16;4,26;-101,26;892;-16436;-732;-342;678;87;0,0;0,0;0,0
16;4,35;-100,94;1872;-16900;-540;-321;967;81;0,0;0,0;0,0
16;4,24;-102,28;300;-16680;-456;-299;747;87;0,0;0,0;0,0
16;4,19;121,54;-756;-16776;-464;-319;-248;97;0,0;0,0;0,0
16;4,11;-152,82;304;-16828;-592;-302;-719;99;0,0;0,0;0,0
16;4,05;-153,06;180;-16836;-748;-314;-648;45;0,0;0,0;0,0
16;4,04;111,18;-1084;-16380;-420;-307;-844;79;0,0;0,0;0,0
16;4,18;-98,16;2092;-16344;-300;-367;-228;85;0,0;0,0;0,0
16;4,27;-98,19;1804;-16584;-624;-319;424;48;0,0;0,0;0,0
16;4,36;-98,86;1576;-16652;-1120;-304;458;106;0,0;0,0;0,0
16;4,36;-99,25;1124;-16464;-604;-297;611;78;0,0;0,0;0,0
16;4,31;-99,5;836;-16676;-416;-300;906;53;0,0;0,0;0,0
16;4,42;103,96;-2044;-16832;-508;-323;-424;68;0,0;0,0;0,0
16;4,41;-116,48;1140;-16904;-568;-298;-685;69;0,0;0,0;0,0
16;4,4;-116,96;820;-16788;-828;-357;-406;66;0,0;0,0;0,0
16;4,34;149,22;-436;-16932;-732;-336;-835;84;0,0;0,0;0,0
16;4,56;-108,13;2736;-16840;-896;-370;-44;52;0,0;0,0;0,0
16;4,52;-109,47;460;-16700;-832;-367;516;20;0,0;0,0;0,0
16;4,46;-110,89;396;-16672;-796;-354;460;74;0,0;0,0;0,0
16;4,6;-110,3;2196;-16648;-552;-379;527;53;0,0;0,0;0,0
16;4,49;-111,61;252;-16740;-476;-287;775;27;0,0;0,0;0,0
16;4,48;116,65;-1100;-16712;-552;-345;-290;79;0,0;0,0;0,0
16;4,37;-166,48;100;-16960;-416;-346;-571;77;0,0;0,0;0,0
16;4,41;-164,18;1504;-17164;-636;-357;-649;89;0,0;0,0;0,0
16;4,35;-164,4;80;-16904;-836;-342;-629;57;0,0;0,0;0,0
16;4,43;-162,48;1552;-16612;-964;-393;-291;92;0,0;0,0;0,0
16;4,65;-160,02;2688;-16564;-856;-351;164;59;0,0;0,0;0,0
16;4,55;-158,9;372;-16516;-488;-322;971;93;0,0;0,0;0,0
16;4,49;-156,66;760;-16488;-320;-352;727;50;0,0;0,0;0,0
16;4,42;-155,59;548;-16680;-656;-291;592;41;0,0;0,0;0,0
16;4,45;106,19;-1488;-16772;-432;-306;56;50;0,0;0,0;0,0
16;4,37;108,02;-364;-16780;-532;-338;-863;94;0,0;0,0;0,0
16;4,4;-121,72;1288;-16732;-796;-303;-579;92;0,0;0,0;0,0
16;4,3;164,56;-148;-16652;-536;-335;-560;99;0,0;0,0;0,0
16;4,29;-163,54;332;-16768;-1124;-327;-384;45;0,0;0,0;0,0
16;4,48;-161,06;2496;-16888;-1024;-339;597;74;0,0;0,0;0,0
16;4,46;-158,96;1036;-16796;-604;-329;923;67;0,0;0,0;0,0
16;4,41;-156,64;868;-16980;-364;-297;452;49;0,0;0,0;0,0
16;4,39;-153,86;1140;-16628;-188;-328;395;75;0,0;0,0;0,0
16;4,34;112,32;-828;-16644;-340;-336;-341;107;0,0;0,0;0,0
16;4,29;114,02;-512;-16752;-744;-309;-1061;81;0,0;0,0;0,0
16;4,26;-139,96;652;-16680;-776;-368;-543;97;0,0;0,0;0,0
16;4,18;-139,63;392;-16536;-528;-338;-372;146;0,0;0,0;0,0
16;4,19;-138,14;1180;-16712;-512;-347;-203;85;0,0;0,0;0,0
16;4,35;-136,25;2380;-16696;-636;-331;929;75;0,0;0,0;0,0
16;4,26;-136,06;316;-16536;-496;-290;886;90;0,0;0,0;0,0
16;4,18;141,01;-476;-16748;-588;-295;563;61;0,0;0,0;0,0
16;4,1;-162,23;200;-16836;-624;-284;65;83;0,0;0,0;0,0
16;4,16;99,01;-1640;-16664;-260;-322;-393;86;0,0;0,0;0,0
16;4,06;-167,18;112;-16792;-492;-342;-1190;73;0,0;0,0;0,0
16;4,08;-164,47;1284;-16684;-464;-319;-858;128;0,0;0,0;0,0
16;4,03;-161,86;792;-16300;-316;-310;-98;106;0,0;0,0;0,0
16;4,06;-159,6;1248;-16584;-716;-316;80;91;0,0;0,0;0,0
16;4,27;-156,88;2708;-16868;-924;-276;896;75;0,0;0,0;0,0
16;4,34;-154,51;1544;-16452;-764;-331;1095;87;0,0;0,0;0,0
16;4,26;156,89;-256;-16748;-600;-332;408;69;0,0;0,0;0,0
16;4,17;156,87;-364;-16864;-428;-335;-30;63;0,0;0,0;0,0
16;4,14;156,43;-796;-16992;-700;-343;-714;79;0,0;0,0;0,0
16;4,06;-155,62;252;-16788;-556;-353;-921;67;0,0;0,0;0,0
16;4,08;-153,61;1168;-16788;-656;-353;-671;62;0,0;0,0;0,0
16;4,12;-151,98;1216;-16952;-944;-284;5;63;0,0;0,0;0,0
16;4,25;-149,65;2076;-16980;-800;-341;320;95;0,0;0,0;0,0
16;4,33;-147,48;1676;-16560;-760;-341;689;78;0,0;0,0;0,0
16;4,31;-145,92;840;-16684;-676;-346;965;46;0,0;0,0;0,0
16;4,25;176,41;-52;-16948;-828;-361;317;54;0,0;0,0;0,0
16;4,25;174,85;-1024;-16668;-560;-386;109;94;0,0;0,0;0,0
16;4,22;174,3;-584;-16816;-832;-388;-455;73;0,0;0,0;0,0
16;4,17;-150,46;408;-17064;-720;-367;-1028;88;0,0;0,0;0,0
16;4,11;-149,19;548;-16652;-532;-350;-443;99;0,0;0,0;0,0
16;4,03;-148,5;352;-16536;-568;-316;-248;87;0,0;0,0;0,0
16;4,07;-147,57;908;-16812;-1160;-361;-124;83;0,0;0,0;0,0
16;4,31;-145,23;2772;-16496;-864;-384;946;78;0,0;0,0;0,0
16;4,21;136,37;-408;-16600;-428;-302;773;89;0,0;0,0;0,0
16;4,15;-168,13;164;-17000;-780;-352;212;72;0,0;0,0;0,0
16;4,1;148,25;-448;-16804;-724;-332;-150;81;0,0;0,0;0,0
16;4,08;147,49;-988;-16424;-420;-286;-602;71;0,0;0,0;0,0
16;4,06;149,34;-16;-17028;-1048;-359;-864;63;0,0;0,0;0,0
16;4,14;-123,22;1588;-17152;-1040;-340;-400;85;0,0;0,0;0,0
16;4,23;-122,21;1732;-16764;-792;-299;113;102;0,0;0,0;0,0
16;4,23;-121,95;892;-16936;-836;-322;281;71;0,0;0,0;0,0
16;4,31;-121,01;1672;-16688;-872;-313;620;70;0,0;0,0;0,0
16;4,32;-120,0;1236;-16724;-600;-311;928;79;0,0;0,0;0,0
16;4,31;129,22;-936;-16900;-764;-304;77;82;0,0;0,0;0,0
16;4,21;130,68;-264;-16836;-444;-327;-420;79;0,0;0,0;0,0
