Angle;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
60;61,28;-5,79;5572;-8312;12948;357;2587;403
60;61,47;-6,97;13848;-8252;14020;361;1906;354
60;61,37;-7,17;1932;-8296;13252;366;2349;276
60;61,42;-7,54;-5180;-8404;12844;393;2087;122
60;61,53;-8,25;2796;-8180;12264;360;2545;94
60;61,54;-8,22;-4424;-8456;12300;329;2092;181
60;61,53;-6,69;-6928;-8504;14044;259;1551;158
60;61,43;-4,22;-7404;-8688;13600;239;708;208
60;61,47;-2,66;-8008;-8736;12448;190;1562;150
60;61,54;-1,8;-7412;-8156;15512;152;669;-127
60;61,52;-2,2;-9496;-8936;13248;101;-471;-170
60;61,6;-0,85;-6896;-8600;14312;46;169;92
60;61,53;1,81;-10360;-9224;12752;27;-1148;-19
60;61,47;3,52;-11352;-9332;11724;-54;-2540;-2
60;61,48;4,26;-12516;-10068;11420;-56;-1614;-212
60;61,53;3,66;-10080;-9240;12068;-148;-2808;-86
60;61,56;4,08;2172;-8284;14308;-239;-3243;295
60;61,64;4,0;13400;-9124;11536;-251;-2307;381
60;61,65;1,83;6864;-8868;13508;-341;-2828;238
60;61,88;-0,83;16000;-9204;11404;-368;-1696;406
60;62,04;-1,58;22984;-8756;12440;-400;774;400
60;62,18;-2,11;21812;-8820;12676;-449;-739;320
60;62,28;-3,6;18372;-8156;13764;-410;1607;395
60;62,39;-4,93;5460;-8364;12668;-393;2878;219
60;62,68;-5,72;13256;-8172;13692;-426;2461;262
60;62,54;-4,63;816;-8240;11704;-405;3183;219
60;62,37;-3,68;-4688;-7824;14516;-455;2723;266
60;62,41;-4,05;-6972;-8012;14496;-474;1703;172
60;62,29;-2,9;-4360;-7780;14424;-450;2202;238
60;62,27;-1,83;-8268;-8168;14776;-493;1077;122
60;62,05;-1,9;-10984;-9660;12076;-445;-3;10
60;62,02;-0,9;-7672;-8164;15016;-492;439;32
60;62,13;-0,14;-8948;-9568;12204;-425;-598;-82
60;61,96;1,51;-10520;-9888;12012;-506;-1792;-222
60;61,97;1,23;-10412;-9964;11580;-510;-1111;-188
60;61,98;1,63;-7960;-9532;11772;-536;-2236;-226
60;61,9;2,05;1820;-8192;13956;-533;-2535;-121
60;61,75;1,55;-5108;-9192;12372;-566;-2440;-196
60;61,87;-0,06;5540;-8248;14000;-619;-2250;-40
60;61,85;-0,58;14624;-9096;11604;-586;-1236;205
60;62,04;-2,55;17672;-8596;12420;-546;760;344
60;62,18;-4,89;16856;-9188;11060;-549;-371;272
60;62,3;-4,9;16784;-8132;12884;-540;1541;393
60;62,34;-5,1;7188;-7196;15420;-523;2676;297
60;62,51;-6,73;14660;-7728;14720;-496;2183;294
60;62,39;-7,68;748;-7912;13264;-470;2732;111
60;62,13;-6,43;-6600;-8580;13060;-518;2084;-125
60;61,93;-4,98;-4940;-8588;12096;-441;2376;-3
60;61,91;-4,73;-8308;-8808;12568;-478;1549;-162
60;61,91;-3,96;-6744;-8172;15304;-470;570;-194
60;61,81;-1,82;-6852;-8316;14356;-436;1245;-112
60;61,72;-0,62;-8520;-8396;14448;-392;145;-39
60;61,77;-1,17;-7208;-9956;12564;-289;-804;-6
60;61,86;-0,91;-7900;-9468;12676;-251;-2201;-7
60;61,7;0,64;-9920;-9856;12016;-207;-1648;59
60;61,73;2,58;-7516;-9144;13868;-147;-2782;12
60;61,53;2,57;1140;-9216;12876;-73;-2994;49
60;61,49;1,9;-4308;-9300;12936;-20;-3107;-134
60;61,58;0,13;5396;-8980;12116;-20;-3220;-157
60;61,77;-0,29;16752;-8516;13132;13;-1490;52
60;61,78;0,31;12316;-8952;12780;24;-2648;21
60;62,04;-0,46;23356;-8404;13820;27;-657;236
60;62,35;-2,11;16316;-8452;12672;72;1855;408
60;62,53;-3,71;5008;-7912;12892;35;3105;476
60;62,37;-4,48;10216;-8256;12404;23;2386;406
60;62,33;-4,8;-844;-8100;13048;30;2989;375
60;62,27;-3,49;-6824;-7756;14196;-64;2291;236
60;62,25;-2,09;-2488;-7720;14800;-96;2856;244
60;62,32;-0,61;-7452;-7800;14868;-154;2125;58
60;62,05;-1,23;-8952;-9236;12584;-226;404;-163
60;62,16;0,13;-8332;-8116;14428;-267;1231;-52
60;61,86;1,69;-11356;-9840;11308;-375;-58;-171
60;61,89;2,94;-10160;-8968;12660;-391;-1387;-179
60;61,87;2,49;-6320;-8376;14484;-474;-2401;-46
60;61,81;4,61;-9440;-9340;12520;-495;-1480;-98
60;61,79;5,64;-6536;-8208;14956;-568;-2161;116
60;61,62;4,42;-404;-9352;11504;-598;-2808;268
60;61,46;6,0;-3004;-8784;13688;-631;-2402;250
60;61,18;5,81;6248;-9564;11232;-653;-2189;290
60;61,34;3,74;17668;-8892;12668;-673;-861;383
60;61,41;1,29;10380;-9208;11592;-657;-1904;351
60;61,62;0,73;19056;-8468;13180;-617;-93;326
60;61,75;0,75;17600;-7904;14548;-573;1863;365
60;61,61;0,38;4876;-7908;13508;-539;2996;165
60;61,86;-1,19;14540;-7884;14016;-473;2775;129
60;61,79;-1,75;-64;-8472;12040;-432;3071;38
60;61,86;-0,76;-5968;-8080;14772;-406;2530;-107
60;61,8;0,23;-1876;-8096;14296;-317;3125;-82
60;61,56;0,77;-6880;-8564;13988;-318;2085;-127
60;61,69;0,69;-8276;-8772;13444;-310;901;-216
60;61,8;2,48;-11692;-8520;13508;-230;1521;-56
60;61,85;4,88;-10308;-8660;13692;-282;101;-61
60;61,73;6,16;-8732;-9472;13572;-211;-836;-128
60;61,89;5,82;-11808;-9220;13280;-214;-2573;24
60;61,82;6,23;-7208;-8800;14556;-193;-1582;44
60;61,59;7,42;-7224;-9804;12160;-166;-2606;8
60;61,12;7,79;968;-9292;11684;-172;-3324;-12
60;60,82;7,47;-6184;-9476;12080;-196;-3076;-14
60;60,83;5,66;5940;-8792;12492;-265;-2763;-12
60;60,99;5,33;17708;-8768;12724;-252;-1722;23
60;61,06;4,77;12272;-8296;14016;-278;-2422;-42
60;61,35;2,87;17224;-8552;13312;-251;-774;29
60;61,63;0,33;16284;-8532;11940;-230;1202;104
60;62,02;-1,71;19692;-8692;12336;-322;87;129
60;62,04;-2,87;12868;-8220;12088;-283;2158;192
60;61,95;-2,34;4208;-7556;14124;-292;2941;230
60;62,03;-2,34;-5340;-7804;14472;-329;2728;292
60;62,04;-2,41;-1896;-7752;13928;-371;2943;309
60;62,0;-1,23;-7940;-8112;14572;-444;2456;171
60;61,96;0,16;-8140;-8380;13712;-486;1163;282
60;62,17;-0,37;-7592;-8180;15088;-498;1837;380
60;62,36;-0,25;-9516;-8936;13568;-510;490;225
60;62,24;1,15;-8296;-9784;12536;-532;-580;110
60;62,04;3,4;-9312;-9292;12152;-545;25;132
60;61,83;4,92;-9508;-9660;12028;-508;-1360;148
60;61,96;4,04;-8096;-8964;14104;-520;-2428;6
60;61,77;4,05;728;-8880;13120;-459;-2871;-7
60;61,64;5,09;-6608;-9084;12580;-418;-3005;8
60;61,53;5,95;4676;-9304;12920;-419;-2718;-19
60;61,54;5,09;14696;-9176;12200;-356;-1699;-8
60;61,67;3,08;11212;-9548;12540;-278;-2453;-83
60;62,04;0,58;17136;-8504;12864;-228;-843;-18
60;62,36;0,19;17908;-7904;14584;-122;1137;146
60;62,19;-0,82;16952;-8320;13920;-147;-485;22
60;62,24;-1,32;13116;-8612;12136;-89;862;375
60;62,23;-2,58;7652;-8532;11436;-106;1616;337
60;62,41;-4,72;12220;-8784;12236;-124;451;227
60;62,17;-5,39;10148;-8788;12000;-151;1168;50
60;62,08;-6,61;6548;-7832;12556;-204;1639;-110
60;61,99;-6,32;4012;-7732;13976;-237;2014;10
60;62,04;-7,34;9088;-8256;11212;-259;1344;59
60;61,73;-7,65;6472;-7972;12980;-311;1755;5
60;61,39;-8,02;3724;-7432;15068;-365;2313;-5
60;61,3;-9,41;7684;-8360;11084;-443;1476;133
60;61,13;-10,86;6032;-8064;11380;-509;1940;337
60;61,23;-10,42;3972;-7172;13948;-487;2359;464
60;60,99;-10,29;9164;-9056;11348;-483;1484;379
60;60,89;-10,54;6036;-8232;12988;-523;1854;101
60;60,8;-11,01;2752;-8584;13504;-523;2093;71
60;60,4;-11,24;7892;-9620;11136;-601;1147;314
60;60,28;-10,56;5768;-8704;12320;-653;1325;500
60;59,97;-10,93;2216;-8380;13344;-684;1821;418
60;60,14;-11,03;-948;-8016;14172;-688;1765;114
60;60,03;-10,56;5672;-8240;10840;-656;1345;61
60;59,86;-9,97;4328;-7752;12656;-678;1966;22
60;59,89;-9,85;-108;-7708;14136;-657;1880;111
60;59,93;-10,97;6484;-8244;13292;-743;1321;217
60;60,04;-12,17;4960;-7592;13372;-776;1731;300
60;60,12;-11,13;1672;-7224;14568;-722;1867;306
60;59,64;-11,08;4268;-8540;11472;-807;1189;367
60;59,5;-10,68;4112;-7596;13644;-824;1760;485
60;59,49;-10,58;844;-7608;14656;-761;1854;486
60;59,36;-9,56;-3004;-8172;13908;-721;1678;383
60;59,28;-8,78;3904;-8224;14044;-774;1725;195
60;59,06;-8,0;72;-8724;13532;-738;1914;13
60;59,08;-7,66;-3760;-8332;14776;-719;1652;175
60;59,06;-8,18;3296;-7888;13032;-741;1804;480
60;59,13;-8,58;356;-8140;13536;-680;1786;254
60;59,11;-8,26;-748;-8532;14864;-615;1904;72
60;58,97;-8,13;5200;-8656;13324;-609;1743;439
60;58,93;-7,41;808;-8304;12836;-537;1995;12
60;58,82;-6,51;-1784;-7972;13904;-579;1809;385
60;58,79;-7,25;4928;-8728;12796;-550;1666;26
60;58,57;-7,76;3100;-8756;12712;-513;2058;367
60;58,32;-7,84;-1868;-8228;11804;-502;2095;298
60;58,15;-6,99;-3796;-8456;12912;-501;1858;-62
60;58,07;-6,21;2136;-8504;12776;-464;2224;43
60;57,97;-6,31;-904;-8796;12496;-439;2123;147
60;57,94;-6,81;-3032;-8812;12552;-411;1834;347
60;57,9;-7,25;1172;-8984;12832;-486;2077;398
60;57,83;-6,98;-1144;-8708;13168;-527;1930;194
60;57,75;-5,77;-3944;-8236;13840;-509;1894;58
60;57,76;-6,14;1944;-8752;12488;-445;2095;238
60;57,65;-6,64;-2120;-8516;12296;-561;2215;238
60;57,77;-6,28;-4868;-8796;13048;-469;1855;303
60;57,8;-5,5;3632;-8440;12844;-505;2393;286
60;57,79;-4,39;-1900;-8260;14364;-497;2350;-2
60;57,84;-4,03;-6972;-8740;14308;-414;1629;-107
60;57,91;-3,21;-10744;-9404;12856;-401;938;-164
60;57,95;-2,35;-6260;-8640;14024;-361;1988;96
60;58,0;-0,44;-11004;-9208;12976;-350;876;240
60;58,2;-0,76;-9600;-9336;12804;-355;185;-217
60;58,48;0,02;-8452;-9052;13728;-279;1345;210
60;58,46;0,99;-9168;-9428;12252;-279;139;-27
60;58,31;2,42;-7328;-9820;12464;-218;-550;-65
60;58,27;3,91;-9028;-9184;13104;-140;366;137
60;58,33;5,79;-6784;-9576;12692;-112;-541;-213
60;58,24;5,42;-7100;-9572;13648;-75;-1350;105
60;58,31;5,2;-8132;-9812;13148;-49;-2322;-285
60;58,33;5,63;-7496;-9920;12820;-50;-1477;-221
60;58,31;6,95;-10892;-9936;12096;-28;-2383;83
60;58,33;6,99;-8500;-9368;11896;-69;-3049;127
60;58,37;6,48;-10472;-9936;12808;-25;-2075;-139
60;58,32;6,45;-7180;-9200;12596;-90;-2692;-166
60;58,28;7,54;1600;-9684;12412;-130;-2915;295
60;58,35;8,75;-8720;-9148;12840;-142;-2693;135
60;58,38;8,14;-2532;-9408;11864;-172;-2984;28
60;58,47;5,88;7236;-9616;12792;-237;-2547;-29
60;58,56;4,47;15636;-9636;12192;-224;-1664;17
60;58,46;4,49;6632;-9948;11968;-289;-2870;-20
60;58,49;3,94;14408;-9452;12796;-284;-2192;215
60;58,95;1,9;18224;-9100;12940;-305;-921;234
60;59,23;-0,62;12800;-9568;12328;-373;-2172;103
60;59,48;-1,55;19004;-8836;14132;-384;-906;54
60;59,69;-1,03;17648;-8916;13196;-380;227;15
60;59,88;-1,49;16332;-9268;12972;-429;-1395;172
60;60,13;-2,97;15248;-9100;13004;-361;-441;271
60;60,31;-4,84;13804;-9028;12440;-371;509;-26
60;60,38;-4,97;13200;-8956;12532;-348;1693;438
60;60,49;-5,93;15144;-9268;12200;-389;-98;21
60;60,52;-6,05;13356;-9044;11112;-321;779;400
60;60,71;-6,94;11412;-8504;12616;-326;1901;223
60;60,92;-8,7;15664;-8940;12812;-361;403;244
60;61,11;-10,2;14208;-9020;12668;-320;1439;393
60;61,07;-9,95;9120;-8880;12464;-330;2190;248
60;61,09;-10,05;14796;-9316;11848;-339;989;284
60;61,24;-10,91;11616;-8652;12392;-369;2053;555
60;61,2;-11,86;6148;-8392;12836;-367;2653;316
60;61,27;-10,95;1512;-7456;15696;-367;2649;114
60;61,33;-11,75;8820;-8256;12720;-383;2388;119
60;61,46;-12,66;3100;-7744;14396;-370;2823;101
60;61,4;-11,48;-3728;-8320;14416;-414;2591;94
60;61,4;-10,85;5188;-8276;14608;-405;2968;249
60;61,47;-11,42;-28;-8012;14924;-401;3004;394
60;61,48;-11,73;-7212;-8852;13444;-400;2305;62
60;61,49;-10,21;-2092;-7952;14268;-457;2723;-65
60;61,52;-8,45;-6848;-8340;15024;-396;2353;299
60;61,13;-7,84;-9852;-9500;12432;-410;1472;-167
60;61,11;-6,46;-10108;-9300;11424;-473;303;34
60;61,1;-5,69;-9512;-9072;12916;-428;1436;-86
60;60,95;-3,8;-9756;-9636;12040;-446;412;-299
60;61,02;-4,23;-6768;-9712;13212;-440;-562;-235
60;60,83;-2,64;-9720;-9752;11980;-452;162;-290
60;60,68;-0,94;-8592;-9920;12552;-408;-669;-336
60;60,92;-1,42;-11256;-9616;14228;-353;-1778;-9
60;60,89;-0,6;-7492;-9464;13588;-421;-819;82
60;60,97;0,62;-9736;-9688;14396;-317;-2059;-185
60;60,69;3,45;-8776;-10056;10872;-320;-3311;-149
60;60,65;1,38;4932;-9804;11412;-340;-3172;265
60;60,49;1,9;-8656;-9832;10536;-246;-3581;65
60;60,4;1,86;7496;-9308;11880;-306;-3301;-9
60;60,64;1,26;19488;-8888;14904;-273;-1648;397
60;60,84;-0,18;11268;-9116;12836;-272;-3011;75
60;61,2;-2,73;20816;-9296;13396;-230;-1345;51
60;61,23;-3,05;17936;-9584;11288;-160;561;410
60;60,94;-3,04;11972;-9316;11136;-146;2163;202
60;60,79;-4,46;16640;-9580;11324;-188;650;-29
60;60,62;-6,76;10980;-8832;11772;-152;2285;183
60;60,77;-6,15;5048;-8084;15148;-141;3296;359
60;60,85;-6,1;11528;-8488;12644;-132;2303;240
60;61,15;-6,4;2396;-7776;15100;-166;3043;202
60;61,36;-6,68;-7160;-8416;13784;-169;2454;-131
60;61,45;-6,34;864;-7836;15924;-156;3015;-108
60;61,52;-4,91;-10568;-8544;13232;-210;2195;-96
60;61,43;-2,74;-11224;-9304;12004;-235;1067;14
60;61,56;-3,48;-9748;-8472;13124;-252;2149;40
60;61,61;-3,61;-10664;-9488;12488;-300;941;96
60;61,64;-3,05;-7312;-9216;13824;-351;263;65
60;61,63;-1,15;-8180;-9452;14088;-306;-770;11
60;61,58;0,31;-7000;-9236;13144;-416;51;-204
60;61,54;1,76;-8980;-9500;13772;-358;-529;23
60;61,36;3,09;-11932;-9992;12772;-417;-1574;212
60;61,42;2,49;-9052;-9700;14492;-428;-97;256
60;61,5;2,39;-12704;-9784;12220;-436;-1208;136
60;61,28;4,06;-10892;-9576;11944;-523;-2148;-136
60;61,01;5,25;-5220;-9724;11336;-524;-2700;84
60;61,06;5,53;-13052;-10132;12068;-509;-1713;63
60;61,02;5,0;-9832;-9564;11768;-557;-2402;-43
60;60,7;5,82;-2540;-9476;11780;-554;-2688;34
60;60,57;8,44;-11852;-9936;12164;-553;-2077;-33
60;60,4;9,65;-6784;-9760;12000;-566;-2680;-111
60;60,31;8,2;416;-9488;13208;-550;-2700;116
60;60,13;9,78;-9692;-9712;12876;-554;-2290;-268
60;59,87;10,44;-3220;-9672;12680;-550;-2665;127
60;59,83;9,18;2496;-9596;12816;-512;-2821;-207
60;59,85;7,18;9604;-9616;13260;-512;-2162;-80
60;59,63;7,68;-1640;-9548;12432;-487;-2557;102
60;59,42;8,23;4732;-9772;12340;-517;-2788;-296
60;59,18;6,48;10168;-9568;11760;-502;-2088;209
60;58,92;6,55;-156;-9772;12328;-468;-2462;-214
60;58,66;6,63;8920;-10176;11388;-472;-2234;200
60;58,74;5,7;15040;-9500;11672;-450;-1717;-44
60;58,26;4,15;2136;-9772;11744;-434;-2682;-3
60;58,38;1,81;10352;-10152;11588;-438;-1845;220
60;58,62;1,31;17600;-9180;13304;-444;-1102;-20
60;58,62;-0,18;18220;-9148;13788;-370;65;373
60;58,52;-2,15;13960;-9812;12564;-400;-1723;-162
60;58,38;-4,08;17120;-9184;13720;-372;-568;433
60;58,56;-4,87;14336;-9104;13412;-361;565;89
60;58,68;-5,32;17340;-9468;13136;-334;-1225;228
60;58,62;-6,15;18216;-9096;14244;-281;-165;23
60;58,51;-7,49;14124;-9072;13248;-250;714;408
60;58,35;-9,25;16792;-9136;14104;-278;-580;344
60;58,53;-10,77;15432;-8920;13460;-202;299;418
60;58,49;-10,81;11464;-9220;11596;-172;1433;397
60;58,5;-11,29;4824;-9240;10756;-130;2004;143
60;58,73;-12,92;9476;-9156;11648;-101;904;-12
60;58,95;-13,81;6604;-9212;10524;-71;1998;383
60;59,11;-12,93;1948;-7900;13776;-109;2446;35
60;59,08;-12,78;7792;-8908;11196;-68;1698;354
60;59,24;-12,99;3388;-8320;13400;-93;2491;212
60;59,42;-13,12;-5264;-8300;13680;-96;2319;201
60;59,56;-12,92;1644;-8584;12744;-126;2267;353
60;59,64;-11,21;-4568;-8400;13808;-138;2258;103
60;59,53;-10,36;-10000;-8476;14756;-185;1635;182
60;59,8;-10,15;-4268;-7972;14160;-233;2383;36
60;59,83;-8,68;-6484;-8720;14096;-198;1757;270
60;59,79;-6,83;-8604;-8972;12860;-287;723;3
60;59,61;-7,22;-8200;-9640;11620;-342;-172;151
60;59,76;-5,23;-10856;-9056;12932;-270;870;-22
60;59,73;-2,63;-8616;-9500;11812;-344;197;275
60;59,55;-1,07;-8188;-10348;11068;-383;-658;-182
60;59,53;-1,09;-8232;-9816;11344;-429;-14;128
60;59,52;-1,37;-6836;-10160;11340;-421;-768;-55
60;59,63;0,14;-7996;-9228;14864;-453;-1537;11
60;59,59;2,5;-7932;-10096;11568;-489;-473;-139
60;59,68;3,65;-8380;-9000;14320;-471;-1499;54
60;59,9;3,01;-9052;-9420;13212;-509;-2332;-238
60;59,56;3,5;-1176;-9576;11716;-528;-2830;144
60;59,55;4,82;-10508;-9672;12544;-432;-2292;-194
60;59,5;4,46;-3736;-9596;11444;-459;-2965;73
60;59,55;2,19;8708;-9920;11612;-491;-2577;104
60;59,32;2,44;-3540;-9680;12620;-436;-2796;-60
60;58,98;2,58;7976;-10092;11308;-470;-2591;69
60;59,09;2,01;17380;-9652;12360;-375;-1352;-11
60;59,11;0,57;6440;-10012;10792;-364;-2854;184
60;59,45;-1,87;15504;-9444;12612;-332;-1639;-96
60;59,67;-2,2;18756;-8932;13644;-270;-139;383
60;59,98;-3,87;17940;-9608;13420;-285;-1632;-75
60;60,37;-6,25;19456;-8724;13876;-209;-86;155
60;60,56;-8,42;13400;-9168;12024;-158;1314;328
60;60,52;-8,02;7824;-9164;11280;-126;2141;41
60;60,58;-8,07;12816;-9200;12448;-159;1103;254
60;60,7;-8,95;7576;-8936;11052;-101;2124;21
60;60,85;-10,05;2720;-8644;12952;-118;2413;72
60;61,07;-11,23;10600;-9016;12444;-75;2020;384
60;61,12;-10,58;5680;-8304;14068;-138;2777;208
60;61,07;-8,98;-3832;-8076;14392;-138;2342;90
60;61,03;-9,57;6212;-8512;12960;-168;2206;273
60;60,95;-9,86;-2260;-8212;13436;-136;2311;18
60;60,84;-10,23;-5980;-8748;13392;-125;2093;-77
60;60,84;-8,31;-8276;-8964;13396;-164;1585;255
60;60,67;-6,99;-3528;-8388;13404;-172;2183;-1
60;60,66;-6,49;-6388;-8524;13172;-170;1703;401
60;60,63;-5,92;-8856;-9080;13092;-173;1017;-81
60;60,52;-5,13;-3248;-7972;14504;-150;2124;540
60;60,49;-3,8;-5984;-8660;13804;-183;1607;234
60;60,6;-3,86;-8884;-9228;12596;-197;911;-46
60;60,83;-3,76;-5632;-8196;15144;-189;2073;548
60;60,86;-2,28;-7680;-9076;13632;-207;1548;229
60;60,68;-0,38;-9468;-9316;11996;-233;792;10
60;60,61;-1,22;-6480;-8156;14748;-232;1811;523
60;60,52;-0,89;-7968;-8696;13988;-260;1444;357
60;60,44;0,99;-9900;-9288;12500;-358;906;140
60;60,27;2,32;-8404;-9092;11132;-418;66;-13
60;60,18;2,2;-9320;-8980;13096;-450;1406;-95
60;59,85;1,63;-10852;-9700;12344;-466;714;-163
60;59,84;2,68;-6716;-8908;12700;-557;-34;34
60;59,8;4,23;-9832;-8616;12936;-477;1145;100
60;59,74;5,96;-8920;-9584;11576;-476;779;-361
60;59,69;7,96;-6288;-9488;12780;-486;117;-377
60;59,66;9,21;-8932;-9036;13444;-364;732;-67
60;59,32;9,81;-6596;-9192;12260;-420;554;21
60;59,4;8,42;-4908;-9576;13372;-317;13;-41
60;59,29;8,27;-4524;-9604;13920;-277;-403;-106
60;59,12;8,59;-7060;-10148;11952;-232;-45;-69
60;58,96;9,72;-6376;-9444;12272;-223;-287;22
60;58,79;11,09;-6716;-9164;13516;-90;-648;-22
60;58,72;11,9;-5392;-9228;12416;-91;159;-55
60;58,55;11,43;-6052;-9680;13624;-63;-143;-307
60;58,74;10,68;-6900;-9836;13816;-5;-667;-161
60;58,68;11,35;-6804;-9440;12648;-137;799;140
60;58,79;11,17;-8568;-9564;12620;-109;159;200
60;58,83;12,32;-7508;-9568;12608;-105;-484;123
60;58,55;12,93;-6980;-9548;13676;-37;-689;12
60;58,31;13,45;-5600;-9848;12560;-160;23;9
60;58,38;12,58;-6172;-8928;14020;-159;-490;75
60;58,67;11,91;-7888;-9336;14952;-98;-967;84
60;58,73;12,64;-5708;-8936;13060;-201;24;111
60;58,76;12,61;-7436;-9576;13544;-155;-635;59
60;58,8;13,71;-6988;-8932;14136;-201;-1127;-120
60;58,68;13,57;-7620;-9272;12440;-267;-73;-384
60;58,41;13,22;-5084;-9564;14416;-188;-611;-445
60;58,56;13,54;-6612;-9080;14916;-224;-1268;-69
60;58,6;15,01;-8000;-9368;13704;-299;-2046;-313
60;58,39;14,61;-6756;-9184;13480;-266;-970;-407
60;58,41;13,8;-7524;-9184;13968;-269;-1431;-25
60;58,48;14,8;-10628;-9580;12884;-343;-2396;-41
60;58,56;15,51;-8624;-8988;13868;-320;-1219;-256
60;58,82;14,41;-9176;-9416;13368;-352;-2009;118
60;58,9;14,34;-9100;-9328;11864;-396;-2750;-168
60;58,89;15,37;-9576;-9308;13944;-382;-1413;200
60;59,1;14,75;-8752;-9508;13336;-418;-2139;-64
60;59,19;13,39;-5004;-9468;13032;-393;-2734;213
60;58,95;13,57;724;-10028;11408;-414;-2855;224
60;58,96;13,6;-9568;-9540;11920;-361;-2362;187
60;58,66;12,38;-3028;-9704;11048;-374;-2646;191
60;58,64;11,9;4016;-9464;12368;-395;-2872;438
60;58,43;13,47;-7872;-9528;11900;-307;-2663;21
60;58,16;13,93;-2388;-9568;10460;-342;-3068;361
60;58,21;11,81;7656;-9072;12344;-383;-2861;167
60;58,44;11,33;14016;-9292;13200;-378;-2062;204
60;58,16;11,17;2792;-9636;11540;-335;-3014;236
60;58,36;9,13;11324;-9364;12452;-374;-2431;-130
60;58,67;6,87;17744;-8880;14204;-389;-1487;220
60;58,61;6,46;5584;-9412;12804;-351;-2856;-92
60;58,62;6,49;13600;-8944;13812;-351;-2031;-189
60;58,91;3,98;17612;-8796;14128;-353;-1028;77
60;59,04;1,45;8172;-9084;13324;-355;-2614;42
60;59,41;-0,93;14020;-8844;14800;-342;-1897;-214
60;59,57;-1,1;17180;-9212;14356;-296;-832;-207
60;59,76;-2,71;12632;-9340;13620;-373;-2101;-48
60;59,85;-4,65;13920;-9068;13512;-337;-1709;208
60;59,99;-5,22;13740;-9628;12484;-282;-695;249
60;60,0;-4,56;13880;-9032;12328;-290;287;290
60;60,07;-5,06;14580;-9128;13540;-306;-1198;170
60;60,38;-6,26;14820;-8804;13540;-298;-506;217
60;60,51;-8,1;14136;-9248;12016;-292;113;332
60;60,65;-8,24;14288;-8600;13148;-383;-1403;51
60;60,84;-7,28;15288;-9020;13360;-333;-520;7
60;60,96;-7,52;14876;-8944;12176;-302;495;427
60;61,14;-8,71;13456;-8796;13332;-368;-1123;511
60;61,31;-10,76;14296;-9264;12568;-343;-347;455
60;61,46;-10,74;14824;-8828;12696;-284;451;354
60;61,04;-10,58;11636;-9008;11704;-357;1500;233
60;60,94;-11,48;15764;-8928;13256;-341;-191;22
60;61,01;-13,3;16088;-8416;12820;-333;712;119
60;61,08;-13,15;12052;-9096;12020;-332;1429;209
60;60,96;-14,08;16140;-8716;13300;-327;29;321
60;61,05;-14,95;13980;-8772;12388;-333;877;193
60;61,25;-16,54;12868;-9292;12052;-354;1915;-113
60;61,22;-16,34;14712;-8948;13224;-417;448;304
60;61,22;-16,9;12488;-8848;12344;-330;1134;21
60;61,18;-18,2;8584;-9052;11900;-340;1934;210
60;61,44;-18,65;14292;-8900;12756;-341;639;149
60;61,51;-18,31;11944;-8672;11960;-342;1381;106
60;61,15;-18,31;8116;-9032;12080;-325;2113;274
60;61,19;-18,62;1348;-8164;13648;-279;2314;217
60;61,16;-18,99;9820;-8932;12044;-236;1780;127
60;61,14;-17,98;5292;-8196;13612;-263;2337;502
60;60,95;-18,18;-32;-7740;14576;-233;2487;222
60;60,89;-19,15;6860;-8628;11900;-266;1901;293
60;60,97;-18,46;1944;-7836;14128;-271;2261;589
60;60,91;-16,95;-3656;-8188;14696;-249;2449;616
60;61,02;-17,87;5072;-8096;12740;-261;2532;507
60;61,25;-17,71;-2256;-7944;14000;-285;2441;411
60;61,24;-15,49;-6076;-8296;15392;-342;2212;356
60;61,31;-15,8;500;-7664;15328;-330;2726;520
60;61,19;-14,27;-6100;-8264;14560;-346;2257;319
60;61,18;-13,54;-10024;-9208;12496;-359;1621;-34
60;61,19;-10,63;-8848;-10060;10584;-434;508;-146
60;60,9;-8,77;-10192;-9308;12376;-400;1862;165
60;60,91;-8,62;-10052;-9552;12040;-459;925;139
60;60,74;-6,73;-8432;-9432;12600;-464;-13;-283
60;60,65;-5,05;-7696;-9776;12124;-440;1339;-279
60;60,71;-5,27;-8020;-9852;11672;-425;230;-226
60;60,67;-4,19;-8236;-9664;12788;-401;-737;-140
60;60,52;-2,46;-9984;-9584;11952;-381;262;33
60;60,35;-1,57;-8692;-10128;11936;-375;-487;-337
60;60,12;-1,71;-7060;-8944;14280;-366;-1400;-419
60;60,23;-0,68;-8136;-9248;14676;-310;-2156;-385
60;60,14;0,79;-6908;-9400;14756;-225;-1178;-483
60;60,0;1,68;-8312;-9144;13932;-175;-1997;-147
60;59,83;2,1;-8336;-9824;12188;-86;-2501;-119
60;59,98;3,79;-6976;-9316;14812;-38;-1613;-41
60;59,88;4,9;-7252;-9320;14196;-5;-2109;-374
60;59,5;6,58;-6508;-9536;11552;28;-2880;-370
60;59,44;7,67;-9624;-9764;13956;77;-1635;-393
60;59,6;7,54;-8632;-9616;14196;6;-1909;-24
60;59,28;7,3;-4224;-9904;14216;-12;-1898;-88
60;59,12;6,32;-1288;-9904;11796;-96;-2060;-340
60;59,28;6,46;-5376;-8688;14768;-219;-1897;7
