Consigne Gaz (‰);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
30;18460;9,57;-22,13;840;-16548;-308;-118;-872;82
30;18480;9,47;-24,23;1732;-17024;372;2;966;4
30;18500;9,53;-20,91;-2432;-15932;1240;-53;-846;54
30;18520;9,54;-23,97;2588;-17124;-420;30;232;54
30;18540;9,47;-21,03;-1484;-16688;1216;-9;114;49
30;18560;9,35;-24,13;1528;-16704;-212;-37;-654;81
30;18580;9,15;-21,6;-524;-16700;676;84;932;71
30;18600;9,04;-18,54;-1292;-15848;788;14;-1153;119
30;18620;9,37;-21,59;4924;-17060;-660;56;386;88
30;18640;9,5;-18,17;-2992;-16552;1424;86;-12;99
30;18660;9,41;-20,81;1788;-16824;176;34;-578;82
30;18680;9,25;-20,2;148;-16592;1132;134;583;96
30;18700;9,09;-16,52;-1120;-16400;320;29;-839;110
30;18720;9,27;-19,46;3812;-17148;-252;80;524;73
30;18740;9,36;-16,3;-2572;-16088;1504;55;-164;54
30;18760;9,4;-19,83;2640;-16732;-740;32;-501;56
30;18780;9,18;-18,45;-160;-16452;736;80;683;49
30;18800;9,07;-15,82;-1172;-16024;1040;-44;-701;24
30;18820;9,06;-19,08;2448;-17312;-500;4;686;-36
30;18840;9,25;-16,28;-2860;-16016;2336;9;-167;64
30;18860;9,39;-19,51;3536;-16776;-492;-58;-420;43
30;18880;9,16;-19,53;292;-16804;720;3;531;115
30;18900;8,88;-17,37;-296;-16464;408;-113;-703;113
30;18920;8,68;-19,88;988;-16712;108;-101;704;69
30;18940;8,9;-16,42;-3572;-15692;1468;-104;-515;143
30;18960;8,75;-19,52;1452;-16556;-92;-201;-866;69
30;18980;8,77;-21,6;2644;-17244;756;-157;599;51
30;19000;8,65;-18,21;-1512;-16164;692;-263;-604;54
30;19020;8,42;-19,64;660;-16624;428;-183;576;47
30;19040;8,81;-16,18;-4804;-15720;1932;-214;-452;54
30;19060;9,08;-19,65;4836;-17304;-1144;-340;-708;18
30;19080;8,87;-21,08;1024;-16984;620;-372;945;8
30;19100;9,06;-17,37;-3744;-15588;1036;-399;-758;23
30;19120;8,75;-16,03;-92;-16236;368;-353;490;63
30;19140;8,78;-13,34;-2220;-15740;1756;-428;-568;105
30;19160;9,15;-16,59;6008;-17828;-836;-540;-59;72
30;19180;9,22;-13,55;-2736;-16284;1844;-439;995;33
30;19200;9,29;-10,5;-2872;-15620;1500;-547;-547;63
30;19220;8,93;-14,59;104;-16588;-56;-463;302;101
30;19240;8,67;-14,31;136;-16696;936;-600;-472;139
30;19260;8,69;-17,78;3056;-17532;-824;-603;319;30
30;19280;8,62;-15,63;-1224;-16652;1948;-570;1208;-21
30;19300;8,62;-12,53;-2376;-15764;1152;-625;-1037;73
30;19320;8,77;-15,5;4128;-17272;-100;-601;338;59
30;19340;8,5;-16,05;460;-16568;772;-696;-64;76
30;19360;8,35;-18,09;1588;-16968;548;-674;574;-22
30;19380;8,72;-14,57;-4996;-15752;1984;-614;820;27
30;19400;8,42;-13,52;-152;-15816;628;-671;-1324;104
30;19420;8,65;-16,57;4832;-17824;-424;-661;823;47
30;19440;8,68;-13,49;-2628;-15908;1428;-760;-396;-11
30;19460;8,79;-16,35;3832;-17188;36;-737;438;44
30;19480;9,14;-13,08;-4868;-15836;2272;-629;249;56
30;19500;9,01;-16,29;1948;-16520;-120;-703;-1233;58
30;19520;9,03;-18,83;3108;-17548;320;-639;889;9
30;19540;8,9;-15,97;-1572;-16320;1100;-699;-500;98
30;19560;8,86;-19,11;2628;-17124;-388;-659;540;61
30;19580;9,05;-15,72;-3776;-15980;1644;-618;122;3
30;19600;9,15;-18,87;3636;-16628;-292;-660;-828;95
30;19620;9,2;-21,6;3312;-17360;-44;-582;801;24
30;19640;9,16;-18,51;-2168;-15940;1304;-661;-525;38
30;19660;8,89;-22,6;656;-17052;-440;-546;484;73
30;19680;9,02;-19,23;-3284;-16184;1536;-557;-315;27
30;19700;8,81;-22,22;1200;-16332;-60;-529;-1009;112
30;19720;8,74;-24,07;2064;-17228;708;-498;994;10
30;19740;8,71;-20,5;-2260;-16216;816;-538;-657;110
30;19760;8,52;-23,29;1228;-16856;-52;-440;485;69
30;19780;8,74;-20,05;-3612;-15988;1984;-429;-274;78
30;19800;8,99;-23,22;4556;-16780;-728;-493;-614;113
30;19820;8,83;-20,85;-832;-16832;1156;-363;957;-9
30;19840;8,75;-17,93;-1628;-16088;1084;-387;-794;131
30;19860;8,54;-22,11;772;-17080;-572;-317;481;52
30;19880;8,61;-19,11;-2396;-16164;1652;-283;-126;114
30;19900;8,78;-22,14;3840;-17036;-428;-321;-77;45
30;19920;8,69;-19,9;-1012;-16600;1496;-265;559;5
30;19940;8,51;-16,11;-1084;-16272;208;-287;-834;82
30;19960;8,49;-19,28;2272;-17184;-388;-192;589;48
30;19980;8,61;-16,03;-2900;-15960;1332;-235;-782;103
30;20000;8,87;-19,09;4432;-16948;-452;-184;201;54
30;20020;8,87;-16,35;-1892;-16700;1616;-167;324;2
30;20040;8,62;-16,36;160;-16476;568;-206;-674;120
40;20060;9,56;-14,24;-1916;-15740;1460;223;-781;107
40;20080;9,47;-18,02;2076;-17436;460;363;526;118
40;20100;9,34;-20,33;1392;-16032;960;388;-692;30
40;20120;9,24;-22,49;1588;-17476;1004;519;354;109
40;20140;8,92;-23,26;316;-15944;464;574;-462;23
40;20160;9,57;-18,07;-5460;-16836;1768;689;-336;93
40;20180;10,61;-21,91;8436;-16792;-20;714;674;80
40;20200;11,51;-17,06;-7256;-16276;2416;819;-872;144
40;20220;11,92;-20,43;5080;-16924;516;852;1312;5
40;20240;11,72;-18,45;-536;-16352;1372;867;-1272;54
40;20260;11,36;-19,94;352;-16608;316;998;10;132
40;20280;11,53;-16,36;-2592;-16128;2020;1043;183;67
40;20300;11,69;-18,77;3208;-16780;1460;1060;-201;110
40;20320;11,48;-16,14;-680;-15764;928;1082;-176;-2
40;20340;12,2;-12,21;-6600;-16604;2764;1104;-648;152
40;20360;13,07;-15,61;8968;-17408;12;1112;1764;83
40;20380;13,87;-11,61;-7740;-15956;2120;1086;-2142;196
40;20400;13,74;-9,25;-1160;-16468;1696;1154;1674;41
40;20420;13,55;-9,3;400;-16776;1756;1041;44;88
40;20440;13,76;-11,98;4200;-17620;1452;1108;-114;252
40;20460;14,01;-8,29;-4092;-15408;1536;1092;-5;-55
40;20480;14,57;-5,08;-6248;-16724;3228;1057;-445;230
40;20500;15,27;-8,35;8692;-17184;460;1013;1628;27
40;20520;15,09;-8,39;276;-16252;2116;876;-1775;21
40;20540;14,93;-5,97;-1396;-16512;1548;1007;1094;68
40;20560;14,77;-5,19;-368;-16200;2264;816;-40;-8
40;20580;14,73;-7,39;2880;-17420;1636;742;-10;143
40;20600;15,44;-10,64;8864;-16312;296;574;528;-51
40;20620;16,23;-7,09;-9524;-16416;2748;622;-965;136
40;20640;16,36;-9,64;4700;-16436;1288;569;1735;16
40;20660;16,14;-10,81;1460;-16296;1908;363;-808;-31
40;20680;16,2;-13,24;4348;-16684;1576;338;-299;188
40;20700;16,22;-9,92;-3704;-15748;1668;226;157;-85
40;20720;16,47;-6,85;-5536;-16948;2872;222;-77;140
40;20740;17,21;-9,92;10976;-16932;380;23;1403;-13
40;20760;16,84;-9,34;-252;-15964;1820;-86;-2096;92
40;20780;16,44;-8,37;-216;-16532;1556;-18;1640;58
40;20800;16,2;-6,92;-1180;-15976;2480;-255;-299;-38
40;20820;15,9;-8,29;1756;-17376;1840;-340;260;173
40;20840;16,58;-11,41;10556;-16364;144;-521;678;-41
40;20860;16,91;-8,38;-6548;-15448;2672;-519;-2245;176
40;20880;16,72;-10,09;3056;-16700;1864;-590;2316;-13
40;20900;16,53;-11,99;3092;-16556;1952;-759;-459;-15
40;20920;16,6;-14,61;5812;-17384;1220;-829;-111;167
40;20940;16,55;-17,08;4364;-15324;1084;-955;-138;6
40;20960;16,96;-13,78;-8116;-16932;3620;-909;46;129
40;20980;17,54;-16,34;10800;-17012;972;-1047;2557;-94
40;21000;17,34;-18,39;3628;-16512;1788;-1183;-1497;73
40;21020;16,96;-20,08;2200;-16352;1304;-1123;-188;94
40;21040;16,77;-17,46;-2924;-16212;2700;-1251;216;-74
40;21060;16,4;-16,87;148;-17688;2836;-1302;477;69
40;21080;17,15;-19,58;12852;-16808;284;-1378;1399;-144
40;21100;17,02;-16,71;-4012;-15924;2136;-1456;-2756;152
40;21120;16,5;-16,43;424;-16716;1548;-1346;2427;-57
40;21140;16,11;-17,46;1740;-16692;1976;-1551;-295;-28
40;21160;16,1;-19,78;5484;-17360;1364;-1486;16;180
40;21180;16,42;-22,42;8036;-15996;548;-1554;69;-64
40;21200;17,02;-18,76;-10736;-16400;2824;-1503;-564;128
40;21220;17,13;-21,13;6876;-17128;628;-1474;2472;-88
40;21240;16,83;-22,84;3028;-17012;1700;-1574;-864;-12
40;21260;16,72;-24,87;4528;-16800;1464;-1493;-109;201
40;21280;16,67;-21,61;-4348;-15908;2420;-1430;410;-5
40;21300;16,28;-19,64;-1336;-17828;2276;-1412;278;198
40;21320;17,04;-22,29;13004;-16832;-88;-1437;1498;-20
40;21340;16,64;-20,89;-868;-16220;2216;-1409;-1990;70
40;21360;16,22;-18,99;-968;-16304;1716;-1236;141;151
40;21380;15,86;-17,58;-800;-16664;2404;-1312;1;-54
40;21400;15,72;-19,42;3900;-17732;1808;-1245;247;156
40;21420;16,16;-22,03;8828;-16288;412;-1213;691;-56
40;21440;16,48;-18,81;-7008;-15916;2760;-1085;-1969;181
40;21460;16,66;-21,09;6652;-16904;856;-947;2215;81
40;21480;16,25;-21,56;912;-16484;1644;-973;-849;11
40;21500;15,87;-22,62;1488;-17352;1356;-812;219;194
40;21520;15,76;-24,39;3452;-15784;1484;-796;319;-46
40;21540;15,73;-21,15;-4024;-17084;2044;-625;-421;164
40;21560;16,23;-23,48;9068;-16948;864;-591;1819;0
40;21580;16,14;-20,81;-3084;-16376;2276;-545;-2016;4
40;21600;15,74;-18,91;-656;-16668;1212;-300;450;188
40;21620;15,41;-18,83;468;-16272;1732;-356;-388;-88
40;21640;15,2;-16,31;-1952;-17200;1840;-225;166;142
40;21660;15,71;-18,85;8632;-16800;624;-134;1429;11
40;21680;15,77;-15,97;-3956;-16044;2060;-78;-2192;93
40;21700;15,57;-18,29;2476;-16636;384;76;1921;63
40;21720;15,31;-16,85;-752;-16364;1892;63;-870;11
40;21740;15,12;-18,12;1884;-17212;1612;203;41;154
40;21760;15,5;-20,81;6628;-15980;248;250;438;-43
40;21780;16,0;-17,47;-7492;-16408;2472;330;-1934;96
40;21800;16,43;-19,87;7628;-16968;712;351;2219;-90
40;21820;16,18;-19,81;456;-16456;2008;393;-1570;-4
40;21840;16,23;-21,91;3968;-16744;1232;581;81;198
40;21860;15,88;-20,11;-512;-15468;1012;534;-385;-76
40;21880;15,89;-17,78;-2608;-17388;3052;619;5;130
40;21900;16,7;-20,35;10984;-16792;432;623;1607;-76
40;21920;16,42;-19,88;68;-16604;1836;609;-1907;140
40;21940;16,21;-21,27;1728;-15952;1208;711;181;92
40;21960;16,24;-18,76;-2744;-16496;2812;685;-39;20
40;21980;16,27;-20,53;3920;-17888;1840;739;554;98
40;22000;17,02;-23,32;10340;-16592;-260;677;452;-35
40;22020;17,09;-20,42;-3796;-16104;2392;673;-2072;209
40;22040;16,87;-21,41;1828;-16656;1516;756;2157;-62
40;22060;16,62;-20,57;-104;-16948;2148;657;-485;4
40;22080;16,95;-23,04;6948;-17476;836;701;213;167
40;22100;16,96;-25,3;3716;-15264;836;602;-471;-24
40;22120;17,23;-22,0;-5672;-17144;3160;620;166;99
40;22140;17,98;-24,47;11268;-17140;448;566;1670;-19
40;22160;17,68;-25,03;1160;-16644;1884;414;-1837;67
40;22180;17,49;-26,79;2692;-16108;1080;481;165;120
40;22200;17,53;-23,6;-3968;-16236;2488;404;-84;-21
40;22220;17,49;-25,19;4020;-17684;2012;366;373;70
40;22240;18,3;-27,78;11860;-16224;80;190;368;36
40;22260;18,58;-24,41;-6284;-15684;2572;187;-2294;56
40;22280;18,46;-20,97;-3368;-16024;1740;246;942;110
40;22300;18,47;-23,04;4924;-16944;1708;-25;-830;-66
40;22320;18,63;-25,46;6504;-16808;952;-29;-629;209
40;22340;18,19;-22,61;-1248;-14700;1000;-145;-653;-42
40;22360;19,18;-18,82;-14204;-15872;2984;-103;-1045;133
40;22380;20,05;-21,37;14456;-17064;412;-253;1674;-19
40;22400;19,54;-21,2;336;-16276;1688;-382;-1947;150
40;22420;19,01;-21,18;500;-15900;1372;-340;26;61
40;22440;19,1;-17,69;-5496;-15340;2016;-461;-294;10
40;22460;18,9;-18,98;3424;-17656;2572;-512;623;132
40;22480;19,57;-21,7;12220;-16516;-76;-694;606;-25
40;22500;19,63;-18,65;-5452;-15596;2664;-731;-2438;115
40;22520;19,47;-15,38;-3852;-15804;1976;-582;886;98
40;22540;19,1;-16,72;2408;-16948;1960;-871;-95;-41
40;22560;19,16;-19,24;6788;-17304;1008;-902;-349;59
40;22580;18,93;-21,59;3808;-15436;740;-991;-364;43
40;22600;19,69;-17,97;-12464;-15544;2776;-935;-1717;126
40;22620;20,21;-20,16;11512;-17176;1748;-1047;2358;-14
40;22640;20,02;-22,36;4788;-17060;1504;-1152;-1502;55
40;22660;19,61;-24,33;2716;-16128;960;-1038;-610;144
40;22680;19,49;-20,78;-4452;-14940;1628;-1125;-346;29
40;22700;19,08;-21,16;1676;-17640;2744;-1187;429;98
40;22720;19,79;-23,63;13468;-16740;464;-1256;1325;-67
40;22740;19,47;-20,99;-2896;-15912;2240;-1254;-2276;100
40;22760;19,04;-18,21;-2004;-15908;1704;-1137;646;100
40;22780;18,61;-18,25;936;-16964;2668;-1229;-124;-75
40;22800;18,58;-20,46;6192;-17828;1468;-1245;177;108
40;22820;18,75;-22,96;7200;-15840;600;-1268;93;-55
40;22840;19,14;-19,54;-8840;-15816;2868;-1202;-1881;201
40;22860;18,56;-17,52;-716;-16608;1336;-1080;1717;16
40;22880;17,96;-18,1;656;-16608;1192;-1232;-1668;101
40;22900;17,78;-20,18;4224;-16804;1284;-1123;155;132
40;22920;17,36;-18,66;-752;-15012;2060;-1091;-291;24
40;22940;17,88;-15,06;-10172;-16724;2472;-995;-716;173
40;22960;18,36;-17,81;10296;-16640;-288;-1055;1272;-27
40;22980;18,12;-15,19;-3028;-16100;2096;-980;-2040;233
40;23000;17,66;-13,45;-844;-16376;1712;-818;770;114
40;23020;17,5;-10,46;-3648;-16204;1928;-876;75;11
40;23040;17,32;-13,1;4308;-17868;612;-814;-159;171
40;23060;17,39;-15,53;5488;-15552;1060;-773;269;4
40;23080;18,08;-12,26;-10764;-15676;3256;-670;-1935;210
40;23100;17,68;-9,21;-1916;-16780;1144;-548;2019;46
40;23120;17,41;-11,84;3128;-16956;748;-640;-1621;123
40;23140;17,21;-13,62;3000;-16352;1732;-480;-248;185
40;23160;16,9;-11,28;-1732;-15416;1672;-444;-266;43
40;23180;17,52;-7,85;-10380;-16680;2492;-334;-458;162
40;23200;18,15;-10,73;11368;-17216;-132;-358;1473;-44
40;23220;17,89;-9,19;-1600;-16144;2512;-286;-2205;129
40;23240;17,49;-8,07;-456;-16056;1668;-113;538;100
40;23260;17,48;-5,19;-4140;-15984;2052;-105;-239;-18
40;23280;17,35;-7,52;3792;-17556;1308;-73;195;147
40;23300;17,76;-10,5;8112;-16104;64;-61;328;2
40;23320;18,31;-7,35;-8888;-15832;2512;16;-2103;87
40;23340;17,84;-5,06;-804;-16740;868;172;1781;73
40;23360;17,63;-3,98;-948;-16344;2912;89;-22;-56
40;23380;17,44;-5,89;2700;-16884;1660;212;130;139
40;23400;17,0;-5,81;144;-15528;1092;222;-166;-1
40;23420;17,64;-2,53;-9992;-16636;2324;235;-942;53
40;23440;17,74;-4,82;5160;-16676;1640;327;2119;59
40;23460;17,56;-2,96;-2232;-16112;2244;231;-2351;117
40;23480;17,34;-0,45;-2244;-16164;1540;416;456;33
40;23500;17,33;2,55;-4012;-16004;1468;396;141;25
40;23520;17,33;4,58;-3368;-17200;3096;402;72;43
40;23540;17,78;1,22;8092;-16044;176;353;120;-25
40;23560;18,44;4,07;-9644;-15744;2768;365;-2185;151
40;23580;18,39;6,86;-3756;-16288;1860;481;1892;-53
40;23600;18,16;8,57;-2004;-16668;2276;358;422;-57
40;23620;18,25;5,37;5280;-16540;992;408;-623;172
40;23640;18,26;8,3;-4096;-14764;1188;381;-467;5
40;23660;19,18;11,24;-13212;-16464;3132;383;-644;121
40;23680;19,26;8,4;5652;-17032;1420;353;2485;5
40;23700;18,88;9,04;-852;-15868;1880;211;-2625;120
40;23720;18,88;11,86;-4496;-15792;1444;348;97;167
40;23740;19,2;14,57;-6904;-15668;2376;286;279;-49
40;23760;18,97;15,42;-1464;-17556;3156;205;570;66
40;23780;19,9;11,88;14864;-17064;476;98;1536;-3
40;23800;20,67;14,52;-11700;-15684;3020;106;-1908;92
40;23820;20,4;16,89;-3000;-16496;1656;164;1890;40
40;23840;20,0;15,53;1192;-16640;2224;-32;263;-11
40;23860;20,11;12,31;6852;-17924;1792;-109;89;111
40;23880;19,99;14,44;-3552;-14620;2128;-70;-372;56
40;23900;20,84;17,11;-13160;-16116;3376;-107;-739;67
40;23920;20,87;14,18;6068;-17128;1776;-128;2915;-23
40;23940;20,92;10,72;6652;-16988;1284;-410;-770;-55
40;23960;20,63;12,43;-2496;-15840;2424;-234;675;124
40;23980;20,66;14,82;-5440;-15728;2440;-331;145;-63
40;24000;20,7;16,89;-5748;-17260;3340;-345;110;64
40;24020;21,3;13,32;12328;-17188;376;-502;1914;9
40;24040;21,78;15,84;-9812;-15640;2428;-479;-2091;44
40;24060;21,47;17,86;-3184;-16224;2164;-438;1444;52
40;24080;21,03;19,04;-1820;-16296;2248;-615;294;18
40;24100;20,59;16,45;2572;-17540;1712;-683;121;66
40;24120;19,99;14,02;1172;-15304;884;-698;-168;42
40;24140;20,25;16,31;-7772;-16348;3068;-679;-1078;155
40;24160;20,08;13,27;4596;-16412;1416;-695;1644;28
40;24180;19,61;14,19;-1472;-16428;2252;-871;-1037;-31
40;24200;19,18;11,77;2348;-16904;1532;-765;1096;115
40;24220;18,67;11,12;332;-15876;2028;-899;-398;-37
40;24240;18,4;12,84;-3064;-16936;2452;-830;-605;66
40;24260;18,62;9,41;7828;-16500;852;-868;1228;-22
40;24280;18,29;10,88;-2420;-16000;2300;-928;-1551;104
40;24300;17,84;9,14;1584;-16640;1676;-783;1830;83
40;24320;17,46;7,03;2208;-16564;1964;-960;-325;-16
40;24340;17,03;4,83;2028;-17216;1580;-897;-229;150
40;24360;17,11;1,76;5900;-15604;1244;-955;664;13
40;24380;17,35;4,45;-7436;-16804;2576;-915;-868;133
40;24400;17,46;1,4;6588;-16684;972;-859;2195;0
40;24420;16,92;0,58;484;-16580;1548;-982;-1283;-20
40;24440;16,43;-0,64;944;-16368;1516;-834;88;123
40;24460;16,11;0,72;-1556;-16244;2460;-858;215;-6
40;24480;15,8;2,33;-2060;-17400;2400;-810;-114;56
40;24500;16,35;-1,1;10260;-16588;84;-860;1121;1
40;24520;16,14;0,94;-3048;-15912;2040;-857;-2227;92
40;24540;15,88;-1,12;2736;-16804;1708;-715;2106;-28
40;24560;15,65;-3,44;3016;-16796;1788;-840;-478;52
40;24580;15,35;-6,09;2788;-17112;1036;-755;-394;189
40;24600;15,41;-8,91;5080;-15428;1120;-736;315;-9
40;24620;15,76;-6,05;-7500;-16912;3184;-659;-318;115
40;24640;16,48;-9,05;12240;-17300;496;-629;2378;36
40;24660;16,3;-12,08;3788;-16560;788;-678;-2097;30
40;24680;15,93;-10,5;-1092;-15764;1704;-455;-519;252
40;24700;15,92;-7,79;-3908;-15332;2244;-445;388;53
40;24720;15,81;-9,99;3864;-17780;2008;-486;44;144
40;24740;16,61;-13,18;12784;-17016;-384;-423;1011;75
40;24760;16,63;-10,32;-4652;-15808;1736;-386;-2465;36
40;24780;16,48;-7,46;-3188;-15876;1556;-245;419;169
40;24800;16,2;-8,79;1828;-17060;2140;-309;82;-36
40;24820;16,09;-11,24;3900;-17720;1460;-242;-106;184
40;24840;16,52;-14,33;8244;-16036;176;-228;363;53
40;24860;17,03;-11,3;-8312;-15584;2600;-160;-2127;168
40;24880;17,05;-13,94;5156;-17120;680;-69;2310;35
40;24900;16,97;-16,49;4172;-17024;1284;-178;-974;32
40;24920;16,94;-19,06;4600;-16980;1036;-50;-419;206
40;24940;16,44;-18,7;64;-15244;888;-27;-327;32
40;24960;16,5;-15,87;-4568;-17544;2840;63;154;198
40;24980;17,31;-18,57;12736;-17280;860;31;1781;19
40;25000;17,13;-20,9;3200;-16836;1268;3;-1746;138
40;25020;16,77;-22,5;1584;-16192;1096;121;-281;158
40;25040;16,86;-19,28;-4744;-16276;2288;125;324;22
50;25060;17,65;-18,62;-2040;-15344;1636;408;-140;-120
50;25080;18,8;-13,64;-10460;-15748;3916;473;-2428;255
50;25100;19,04;-17,36;6504;-17208;1432;677;1468;146
50;25120;19,55;-21,4;8636;-17536;280;575;1720;-239
50;25140;20,08;-16,86;-8012;-16856;3208;630;-3118;290
50;25160;20,05;-17,68;2736;-17332;4592;826;630;289
50;25180;20,21;-21,32;6180;-16680;132;966;2913;-316
50;25200;20,1;-16,95;-3960;-15432;1616;889;-1493;-16
50;25220;20,47;-14,01;-5044;-15612;5004;1065;-1531;327
50;25240;21,13;-17,46;9564;-16500;756;1149;2566;-125
50;25260;21,2;-20,89;6068;-16968;356;973;1357;-234
50;25280;21,85;-17,24;-8828;-16400;4536;1064;-2808;236
50;25300;22,07;-14,62;-4436;-15720;4884;1222;-1342;297
50;25320;22,44;-17,68;7732;-15992;1008;1295;2426;-143
50;25340;21,63;-15,83;-172;-15828;372;1080;-203;-75
50;25360;22,17;-12,74;-8312;-16816;5032;1104;-2650;205
50;25380;22,15;-11,2;-2060;-16504;4904;1233;-374;265
50;25400;22,35;-14,47;6904;-16464;340;1225;2075;-213
50;25420;21,91;-10,79;-2316;-15380;788;1055;-839;-24
50;25440;22,44;-8,19;-8040;-16632;5656;1049;-2713;412
50;25460;22,32;-7,3;-1004;-16364;4516;1202;-213;310
50;25480;22,26;-10,6;5112;-16372;264;1159;1519;-293
50;25500;22,0;-6,69;-3492;-15164;456;895;-848;-27
50;25520;22,52;-4,35;-8004;-16512;6016;861;-2266;423
50;25540;22,49;-4,2;200;-15872;5240;1030;4;348
50;25560;22,69;-7,8;7200;-16096;-676;883;1899;-193
50;25580;22,24;-4,68;-2392;-15388;964;613;-778;-104
50;25600;22,76;-2,69;-7868;-16844;7160;659;-2397;398
50;25620;22,61;-2,55;88;-15624;4672;717;-19;220
50;25640;23,2;-6,0;10708;-15668;-748;558;2365;-68
50;25660;22,64;-3,15;-1968;-15460;972;280;-495;-114
50;25680;23,21;-1,06;-9196;-16860;7400;359;-1922;394
50;25700;22,97;-0,47;-900;-15760;4288;283;-282;229
50;25720;23,61;-3,9;11960;-15684;-780;161;2387;-45
50;25740;22,85;-1,78;-900;-15648;808;-178;-298;-126
50;25760;23,38;0,15;-9160;-16912;7948;-140;-1930;188
50;25780;23,12;1,27;-2012;-15804;4120;-90;-281;345
50;25800;23,47;-2,25;9496;-15568;-980;-174;2429;-123
50;25820;22,67;-1,68;-212;-15576;1124;-644;-143;-91
50;25840;23,18;0,12;-8740;-16408;8200;-514;-2064;289
50;25860;22,93;0,95;-1636;-15240;4376;-457;-756;226
50;25880;23,2;-2,39;9568;-16148;-280;-671;2281;-26
50;25900;22,36;-0,56;-716;-15952;792;-995;135;-203
50;25920;22,88;1,27;-9352;-16072;7860;-913;-2369;210
50;25940;22,65;2,56;-2872;-15216;4292;-931;-1013;330
50;25960;22,73;-0,83;7920;-15980;-216;-1008;1955;-38
50;25980;21,88;-2,98;984;-16724;616;-1393;198;-220
50;26000;22,31;-1,18;-8848;-16720;8040;-1253;-2249;168
50;26020;22,05;0,09;-2668;-15136;4156;-1214;-1298;310
50;26040;22,09;-2,94;7960;-16608;668;-1261;2192;24
50;26060;21,35;-4,84;1748;-16856;1220;-1661;786;-310
50;26080;21,59;-3,11;-6828;-16300;6848;-1463;-2272;233
50;26100;21,28;-2,4;-1316;-15340;4384;-1441;-1113;268
50;26120;21,37;-5,07;8456;-17068;1832;-1510;2123;84
50;26140;20,98;-8,03;4380;-16792;272;-1509;1876;-269
50;26160;21,35;-5,79;-8684;-15648;5936;-1538;-2139;107
50;26180;21,22;-4,07;-3880;-14908;4316;-1558;-1382;364
50;26200;21,17;-6,24;6860;-17544;3084;-1538;1907;85
50;26220;20,82;-9,37;4432;-16312;-168;-1408;1945;-249
50;26240;21,23;-6,94;-8984;-15052;5328;-1534;-1907;14
50;26260;21,15;-5,25;-4088;-15216;4652;-1502;-1661;372
50;26280;21,1;-7,25;6296;-17212;3272;-1370;1977;24
50;26300;20,9;-10,38;5344;-15884;-248;-1340;1752;-307
50;26320;21,11;-8,0;-7068;-14792;4388;-1466;-2058;76
50;26340;21,0;-6,38;-3844;-15980;4720;-1364;-1803;402
50;26360;20,91;-8,16;5520;-17436;3536;-1179;1760;164
50;26380;20,72;-11,62;5012;-15716;-1072;-1180;1831;-245
50;26400;20,86;-8,88;-6896;-14920;2996;-1268;-2018;164
50;26420;20,75;-7,85;-2288;-16300;5392;-1109;-1655;325
50;26440;20,63;-9,58;5024;-17324;3292;-898;1585;109
50;26460;20,52;-12,86;5388;-15660;-832;-925;1923;-299
50;26480;20,58;-10,45;-5636;-15444;3628;-943;-2016;191
50;26500;20,67;-8,62;-4944;-16208;5228;-759;-1950;318
50;26520;20,72;-10,52;6100;-17084;3420;-585;1253;104
50;26540;20,63;-13,32;5584;-16392;236;-601;1969;-236
50;26560;20,7;-10,79;-5736;-15480;3220;-590;-2191;68
50;26580;20,62;-9,08;-3564;-16424;4164;-420;-2117;396
50;26600;20,65;-10,64;5224;-17108;4020;-269;1253;86
50;26620;20,41;-13,5;4088;-16448;24;-221;2133;-163
50;26640;20,3;-11,2;-3864;-15688;2852;-229;-1897;22
50;26660;20,4;-9,11;-5216;-16524;4324;-122;-2182;464
50;26680;20,5;-10,91;5776;-16888;3472;73;1240;148
50;26700;20,38;-13,3;4508;-16296;936;133;2271;-150
50;26720;19,94;-10,15;-2108;-16532;720;78;-234;-202
50;26740;20,01;-7,93;-4964;-16240;3512;178;-2295;435
50;26760;20,02;-9,77;5028;-17372;3052;329;1136;169
50;26780;19,93;-12,27;4396;-16064;716;462;2385;-165
50;26800;19,61;-9,23;-2580;-15952;1024;311;-17;-160
50;26820;19,74;-7,18;-4936;-16548;4196;440;-1853;409
50;26840;19,74;-8,81;4368;-17564;3400;543;846;138
50;26860;20,01;-11,86;7048;-15672;-440;669;2158;-130
50;26880;19,45;-9,22;-916;-16132;568;408;-10;-141
50;26900;19,71;-7,36;-5188;-16364;5064;579;-2170;345
50;26920;19,68;-8,61;3364;-17020;3732;753;798;33
50;26940;19,81;-11,52;6012;-15992;52;718;2139;-200
50;26960;19,52;-7,65;-2852;-15984;24;558;89;-208
50;26980;19,93;-5,62;-6660;-16096;5336;653;-2359;434
50;27000;19,92;-6,07;1672;-16324;4760;751;573;80
50;27020;20,2;-8,97;7144;-15640;384;720;2027;-138
50;27040;19,56;-7,25;-320;-16644;452;526;149;-117
50;27060;19,76;-5,57;-4684;-16336;5128;511;-2332;404
50;27080;19,87;-5,89;1584;-16408;5856;711;246;233
50;27100;20,19;-9,05;7428;-15300;-392;696;1979;-210
50;27120;19,61;-9,79;556;-16916;1016;414;524;-136
50;27140;19,93;-7,98;-5824;-16628;5836;382;-2753;386
