Consigne Gaz (‰);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
60;8620;19,22;-4,36;4556;-15560;4536;398;-919;189
60;8640;19,4;-5,81;3832;-15600;4972;269;-1300;98
60;8660;19,39;-6,95;2612;-15376;4236;207;-1004;177
60;8680;19,42;-8,09;2832;-15180;4320;126;-663;140
60;8700;19,23;-6,51;-1920;-15764;3284;104;663;20
60;8720;19,1;-5,17;-1812;-16288;4052;12;1132;-87
60;8740;19,2;-3,07;-4284;-15632;4236;-74;653;-74
60;8760;19,32;-0,93;-4592;-15608;4344;-207;1017;-117
60;8780;19,17;0,27;-1864;-15536;3960;-308;867;60
60;8800;19,08;0,82;-912;-15440;4716;-392;416;167
60;8820;19,01;0,85;-12;-15412;4984;-517;-307;222
60;8840;19,0;0,77;100;-15140;5444;-612;-815;162
60;8860;19,1;-1,3;5000;-15584;4152;-679;-985;222
60;8880;19,23;-3,31;5380;-15908;4500;-755;-1070;310
60;8900;19,34;-5,18;5036;-15520;4516;-842;-1028;299
60;8920;19,29;-6,67;3468;-15288;4132;-844;-927;147
60;8940;19,04;-5,92;-836;-15332;3836;-828;13;78
60;8960;18,88;-4,62;-1952;-15476;4208;-888;653;-78
60;8980;18,68;-3,09;-2360;-16120;3936;-957;929;-166
60;9000;18,53;-1,55;-2552;-16316;4212;-1016;1255;-45
60;9020;18,5;0,35;-3904;-16100;4456;-1131;1246;-116
60;9040;18,4;1,85;-2940;-15696;4360;-1173;774;95
60;9060;18,23;2,65;-1488;-15504;4400;-1204;298;31
60;9080;18,15;2,96;-716;-15488;5324;-1257;69;-8
60;9100;18,07;3,25;-812;-15244;5176;-1306;-467;255
60;9120;18,07;1,38;4148;-15364;4188;-1322;-580;211
60;9140;18,03;-0,55;4112;-15912;4104;-1326;-1381;103
60;9160;18,06;-2,54;4704;-15600;4064;-1363;-1024;198
60;9180;18,01;-3,78;2892;-15464;4680;-1336;-905;181
60;9200;17,68;-3,78;280;-15920;3448;-1245;171;-57
60;9220;17,4;-3,23;-568;-15796;3648;-1189;265;-96
60;9240;17,06;-3,5;644;-16276;3260;-1229;319;15
60;9260;16,81;-2,07;-1948;-16524;3460;-1290;877;-98
60;9280;16,68;-0,15;-3264;-16448;3640;-1256;1222;-23
60;9300;16,78;1,5;-3888;-15768;4972;-1213;562;-71
60;9320;16,76;2,17;-1280;-15552;5128;-1119;861;68
60;9340;16,63;2,35;-232;-15404;4384;-1191;527;171
60;9360;16,66;3,39;-2472;-15040;4852;-1168;-296;109
60;9380;16,66;1,82;3192;-15592;4324;-1103;-639;147
60;9400;16,71;-0,08;4116;-16068;4224;-1073;-1273;245
60;9420;16,89;-2,35;5532;-15820;3852;-984;-1142;161
60;9440;16,92;-4,22;4024;-15840;3768;-943;-977;185
60;9460;16,68;-4,74;1072;-16360;3368;-786;148;-10
60;9480;16,44;-4,8;400;-15964;3376;-775;295;-85
60;9500;16,28;-4,23;-476;-16352;3840;-657;961;-173
60;9520;16,1;-2,97;-1612;-16288;3376;-677;660;-63
60;9540;16,14;-0,66;-4224;-16352;3256;-629;803;-93
60;9560;16,04;0,63;-2008;-15972;3572;-582;434;105
60;9580;16,04;0,68;28;-15900;4784;-516;255;93
60;9600;16,05;0,95;-536;-15372;4616;-500;-201;75
60;9620;16,17;0,22;1468;-15048;5072;-379;-995;235
60;9640;16,36;-1,75;4392;-15440;4012;-320;-1033;240
60;9660;16,62;-3,93;5612;-16500;4060;-249;-1046;196
60;9680;16,78;-5,86;4476;-16196;3896;-198;-1096;66
60;9700;16,77;-6,73;1860;-15588;4028;-125;-836;-19
60;9720;16,7;-6,17;-492;-15696;3856;33;376;14
60;9740;16,63;-4,62;-1996;-15920;3296;86;745;-93
60;9760;16,59;-2,85;-2520;-16124;3316;101;962;-125
60;9780;16,71;-0,9;-3624;-15876;3816;124;784;-64
60;9800;16,86;0,91;-3624;-15976;4204;182;1029;-18
60;9820;16,91;1,53;-1124;-16112;4680;209;456;66
60;9840;16,96;1,62;-220;-15780;4656;225;-226;162
60;9860;17,1;1,71;-276;-16016;5456;243;-249;63
60;9880;17,29;-0,04;3832;-15836;4368;302;-934;241
60;9900;17,53;-1,97;4480;-15992;4336;349;-1288;158
60;9920;17,71;-3,79;4092;-15920;4124;349;-1190;35
60;9940;17,88;-5,29;3640;-16056;4452;411;-784;93
60;9960;17,97;-6,35;2508;-15860;4444;502;-627;119
60;9980;17,88;-6,17;184;-16116;3728;571;632;-113
60;10000;17,78;-5,61;-376;-16344;3656;545;1072;-142
60;10020;17,89;-3,73;-3328;-16016;4064;513;1039;-118
60;10040;18,12;-1,61;-4500;-16020;4268;519;1054;-10
60;10060;18,06;-0,95;-872;-15648;3968;448;613;144
60;10080;18,07;-1,53;1336;-16012;4460;417;213;147
60;10100;18,23;-2,23;1852;-15536;5364;391;-225;57
60;10120;18,43;-2,36;508;-15112;5784;420;-350;85
60;10140;18,67;-4,15;4488;-15600;4608;371;-1173;277
60;10160;18,94;-6,27;5396;-15524;4012;365;-1298;278
60;10180;19,19;-8,41;5612;-15912;3856;340;-1265;95
60;10200;19,47;-10,4;5792;-15856;4060;349;-642;186
60;10220;19,28;-10,43;568;-15848;3476;348;122;-53
60;10240;19,33;-8,47;-3280;-16044;4188;354;1022;24
60;10260;19,11;-7,14;-1440;-16032;3160;195;727;-136
60;10280;19,1;-5,53;-2676;-16472;4408;108;1043;-37
60;10300;19,27;-3,14;-5172;-16116;4004;94;954;-37
60;10320;19,2;-2,37;-1172;-15420;4400;12;401;105
60;10340;19,16;-1,77;-1072;-15212;4684;-99;-276;153
60;10360;19,33;-1,59;-412;-15160;6372;-156;-642;162
60;10380;19,34;-1,9;656;-14968;5148;-199;-980;255
60;10400;19,43;-3,83;4448;-15332;4016;-274;-1099;219
60;10420;19,58;-5,49;4540;-15732;4920;-318;-1028;-7
60;10440;19,51;-6,59;2492;-15348;4224;-351;-741;9
60;10460;19,4;-6,99;1196;-15496;4424;-352;-188;62
60;10480;19,16;-5,51;-1840;-15828;3288;-348;664;-120
60;10500;19,0;-3,87;-2372;-15796;3664;-504;1053;-182
60;10520;18,92;-1,93;-3408;-16032;3852;-592;1145;-10
60;10540;18,95;0,19;-4416;-16180;4136;-658;1257;-144
60;10560;19,0;2,1;-4384;-15996;4480;-692;850;28
60;10580;18,91;1,75;728;-15804;5012;-764;-81;38
60;10600;18,86;1,51;380;-15160;5180;-818;-714;255
60;10620;18,91;0,34;2820;-15556;5476;-868;-845;121
60;10640;18,9;-1,02;3076;-15496;4812;-933;-915;233
60;10660;19,05;-3,21;5776;-15804;4260;-936;-1104;39
60;10680;18,92;-4,67;2900;-15548;3808;-940;-955;163
60;10700;18,82;-5,55;2280;-15808;4644;-927;-154;2
60;10720;18,53;-5,43;160;-15652;3616;-912;268;-22
60;10740;18,28;-3,88;-2020;-16112;3420;-965;1148;-195
60;10760;18,2;-1,81;-3792;-16052;3720;-1022;924;-36
60;10780;18,3;0,63;-5616;-16248;3816;-1042;986;-67
60;10800;18,32;2,55;-4312;-15996;4280;-1067;809;-35
60;10820;18,19;4,1;-2892;-15476;3784;-1114;712;-11
60;10840;18,09;4,47;-1056;-15376;4840;-1127;-564;177
60;10860;17,94;3,86;864;-15492;4440;-1119;-914;184
60;10880;17,95;2,49;2868;-15564;4984;-1102;-1034;260
60;10900;18,03;0,68;4100;-15400;4644;-1077;-1215;272
60;10920;17,96;-0,89;3052;-15464;4048;-1020;-1037;64
60;10940;17,79;-1,45;1012;-15604;4164;-962;-730;-4
60;10960;17,56;-0,57;-1248;-15684;3480;-871;47;28
60;10980;17,35;-0,19;-456;-15752;3812;-835;377;32
60;11000;17,3;1,37;-2984;-16388;4240;-829;978;-148
60;11020;17,42;3,55;-5016;-15916;3852;-811;731;-148
60;11040;17,44;5,79;-4540;-16048;3252;-812;1128;23
60;11060;17,45;7,66;-4044;-16212;3752;-748;938;-104
60;11080;17,38;7,1;840;-15732;4664;-764;85;40
60;11100;17,43;6,26;1540;-15592;5380;-734;-441;216
60;11120;17,42;5,43;1368;-15736;4908;-657;-683;201
60;11140;17,48;3,65;3424;-15312;4132;-574;-690;174
60;11160;17,51;1,8;3620;-15760;3976;-556;-857;281
60;11180;17,56;0,35;3040;-15944;4520;-468;-708;161
60;11200;17,44;0,0;588;-15968;4092;-343;-398;111
60;11220;17,25;0,29;-372;-15852;3428;-243;46;-64
60;11240;16,96;0,77;-520;-15888;2664;-213;173;32
60;11260;16,87;1,65;-1440;-16240;3924;-261;620;1
60;11280;16,91;3,22;-3104;-16300;4168;-206;1078;-112
60;11300;17,11;5,02;-4328;-15936;4456;-120;911;1
60;11320;17,27;7,21;-4820;-15736;3400;-97;975;62
60;11340;17,24;6,88;376;-15812;4456;-106;284;233
60;11360;17,3;6,33;784;-15888;5092;-71;-318;105
60;11380;17,5;5,34;1908;-15256;5676;-4;-919;100
60;11400;17,63;3,73;3040;-15448;4564;45;-1251;214
60;11420;17,79;1,56;4428;-15504;3812;25;-1123;248
60;11440;17,95;-0,53;4504;-16100;3892;96;-914;110
60;11460;17,96;-1,87;2580;-16016;4092;106;-827;57
60;11480;17,86;-2,43;1012;-16200;3808;263;-284;115
60;11500;17,73;-2,17;-212;-15952;3584;306;389;-23
60;11520;17,71;-0,8;-2144;-16064;3924;289;1338;-108
60;11540;17,77;0,87;-3108;-15836;3944;249;909;-194
60;11560;17,84;2,22;-2688;-15924;4412;239;933;-106
60;11580;18,01;3,93;-3960;-15976;4504;257;928;14
60;11600;18,13;4,4;-1188;-15464;5204;311;433;212
60;11620;18,16;4,88;-1240;-14928;4488;222;-320;177
60;11640;18,24;3,93;1708;-15716;4952;233;-635;119
60;11660;18,44;2,43;3392;-15560;5220;220;-759;311
60;11680;18,54;0,38;4160;-16140;3800;240;-911;148
60;11700;18,64;-1,51;3912;-15636;3860;230;-747;97
60;11720;18,63;-2,45;1936;-15984;4448;200;-433;97
60;11740;18,57;-2,97;1132;-15980;4284;239;-52;115
60;11760;18,39;-3,0;232;-15820;3508;178;268;-128
60;11780;18,19;-2,04;-1136;-16272;3352;104;1110;-46
60;11800;18,33;-0,22;-4052;-16232;4588;46;826;-112
60;11820;18,45;1,38;-3700;-15908;4708;-4;573;-108
60;11840;18,59;2,64;-3088;-15312;5108;-78;336;137
60;11860;18,49;2,78;-496;-15460;4212;-103;-588;191
60;11880;18,47;1,99;1304;-15356;4680;-153;-956;136
60;11900;18,64;0,42;3616;-15132;5056;-171;-978;173
60;11920;18,71;-1,27;3616;-15472;4356;-234;-904;288
60;11940;18,76;-3,05;3948;-15732;4064;-253;-563;28
60;11960;18,62;-4,36;2464;-16184;3536;-226;-140;-65
60;11980;18,44;-4,29;232;-15960;3968;-235;717;-143
60;12000;18,25;-4,24;252;-15772;3812;-327;631;-67
60;12020;18,34;-2,04;-4588;-15780;3960;-432;1046;-171
60;12040;18,33;-0,17;-3588;-15696;3936;-465;973;-49
60;12060;18,36;1,36;-3256;-15352;4436;-551;646;120
60;12080;18,35;2,1;-1716;-15792;5112;-568;172;221
60;12100;18,28;2,06;-28;-15708;4896;-609;-69;215
60;12120;18,24;0,8;2284;-15076;4488;-650;-1211;86
60;12140;18,21;-0,82;3068;-15440;4128;-701;-1366;105
60;12160;18,31;-2,87;4956;-15996;4156;-722;-795;101
60;12180;18,34;-4,45;3648;-15708;4456;-724;-825;122
60;12200;18,06;-4,08;-248;-15784;3416;-654;591;15
60;12220;17,76;-3,26;-948;-15688;3152;-725;352;-80
60;12240;17,44;-3,12;96;-16312;3200;-799;975;-12
60;12260;17,43;-1,49;-3128;-16176;4504;-796;1248;-28
60;12280;17,37;-0,1;-2688;-15664;4256;-876;536;-57
60;12300;17,3;0,6;-1320;-15388;4568;-865;341;14
60;12320;17,2;0,91;-760;-15720;4684;-921;-501;64
60;12340;17,23;0,53;760;-15816;5676;-929;-570;186
60;12360;17,23;-1,36;3816;-15712;3844;-897;-919;124
60;12380;17,4;-3,46;5120;-15364;4172;-912;-1029;158
60;12400;17,32;-5,03;3112;-15760;3712;-905;-676;143
60;12420;17,14;-6,23;2264;-16360;3548;-863;-489;146
60;12440;16,9;-6,05;172;-16576;3656;-811;998;-69
60;12460;16,75;-4,7;-1956;-16044;3744;-842;656;-58
60;12480;16,76;-2,99;-3260;-16068;4396;-869;1016;-4
60;12500;16,75;-1,34;-3156;-16452;4392;-876;1091;0
60;12520;16,74;0,37;-3296;-15628;3900;-825;575;-58
60;12540;16,7;0,16;340;-15592;4912;-936;-529;86
60;12560;16,77;0,15;-152;-15020;5468;-835;-814;210
60;12580;16,77;-0,64;1600;-15428;4848;-814;-656;288
60;12600;16,88;-2,62;4440;-15888;4036;-746;-934;290
60;12620;16,85;-4,03;2816;-15400;3868;-712;-542;-18
60;12640;16,7;-4,61;1176;-15956;3776;-645;-112;-114
60;12660;16,5;-4,27;-260;-16128;3580;-606;376;-123
60;12680;16,24;-3,86;-284;-16324;3104;-547;573;-63
60;12700;16,36;-1,66;-4376;-15940;3768;-557;1050;29
60;12720;16,49;0,59;-4720;-16172;3724;-560;1057;-17
60;12740;16,52;2,21;-3228;-16032;4112;-531;885;1
60;12760;16,58;2,1;324;-15900;5344;-529;684;65
60;12780;16,57;1,57;916;-15776;4640;-448;-399;142
60;12800;16,64;0,15;2828;-15440;4388;-425;-721;291
60;12820;16,71;-0,95;2256;-15704;4700;-318;-812;163
60;12840;17,1;-3,17;6172;-15616;4592;-271;-1092;127
60;12860;17,41;-5,41;6248;-16432;4256;-280;-1033;124
60;12880;17,19;-6,24;1292;-16176;2896;-141;-287;121
60;12900;16,98;-6,71;892;-15876;2964;-74;120;-70
60;12920;16,85;-6,99;856;-16232;3560;31;625;-158
60;12940;16,7;-7,06;592;-16244;3488;-12;939;-28
60;12960;16,89;-4,94;-4260;-15960;4156;17;851;-100
60;12980;16,85;-2,84;-3080;-15972;3000;4;1071;63
60;13000;16,85;-2,22;-916;-16272;4492;39;661;-27
60;13020;16,93;-1,83;-684;-15900;5084;93;89;193
60;13040;17,08;-1,93;228;-15456;5424;93;-644;156
60;13060;17,12;-2,97;1896;-15180;4228;111;-1310;157
60;13080;17,47;-5,15;5956;-15920;4224;153;-895;277
60;13100;17,66;-6,82;4132;-16248;4564;107;-1325;154
60;13120;17,59;-7,21;1064;-16080;3952;245;74;-96
60;13140;17,41;-6,64;-420;-15708;3132;301;420;-112
60;13160;17,31;-6,98;956;-16156;3624;285;478;25
60;13180;17,23;-5,26;-2344;-16612;3316;225;888;-95
60;13200;17,41;-3,14;-4356;-16296;4164;239;956;-159
60;13220;17,4;-1,91;-1920;-15856;4080;234;1059;-34
60;13240;17,39;-2,12;620;-15736;4436;98;310;146
60;13260;17,47;-1,47;-1412;-16024;5132;124;-419;114
60;13280;17,59;-2,06;1468;-15576;5216;145;-186;97
60;13300;17,86;-4,01;5108;-15768;4436;120;-655;155
60;13320;18,18;-5,9;5400;-15856;4820;107;-895;202
60;13340;18,23;-7,31;3144;-15844;4092;125;-854;149
60;13360;18,35;-8,75;3796;-15848;4376;134;-218;156
60;13380;18,19;-9,09;1032;-16144;3548;148;473;-95
60;13400;18,03;-7,66;-1652;-16068;3280;65;814;-77
60;13420;18,04;-5,68;-3388;-15960;3724;-22;495;-91
60;13440;18,17;-3,54;-4324;-16024;4160;-14;1088;77
60;13460;18,19;-3,25;-244;-15620;5080;-74;522;75
60;13480;18,15;-2,42;-1516;-15516;4364;-155;-473;83
60;13500;18,12;-2,91;1060;-15712;4736;-187;-775;113
60;13520;18,16;-3,51;1380;-15260;4984;-219;-750;165
60;13540;18,47;-5,52;5936;-15784;4712;-205;-772;306
60;13560;18,5;-6,76;2880;-15704;4488;-218;-1038;186
60;13580;18,47;-7,8;2464;-15760;4296;-220;-499;124
60;13600;18,27;-7,71;220;-15700;3664;-284;-223;16
60;13620;17,99;-7,07;-420;-16452;3296;-306;1028;-93
60;13640;17,95;-5,26;-2980;-15804;3860;-375;738;-193
60;13660;17,94;-3,09;-3664;-15856;3544;-382;1372;-101
60;13680;17,93;-0,6;-4472;-16256;2972;-460;1081;-2
60;13700;17,9;-0,42;-392;-15660;5008;-551;-433;181
60;13720;17,85;-0,93;964;-15248;4736;-578;-928;224
60;13740;17,99;-2,59;4240;-15612;4792;-621;-568;174
60;13760;18,11;-4,37;4412;-15748;4476;-592;-967;112
60;13780;18,41;-6,45;6236;-15708;4688;-620;-1005;150
60;13800;18,33;-7,63;2620;-15484;3888;-578;-296;-41
60;13820;18,12;-8,19;1340;-15784;3608;-559;48;-71
60;13840;17,96;-8,38;928;-15648;4080;-596;642;-31
60;13860;17,73;-6,95;-1760;-16196;3300;-634;413;5
60;13880;17,76;-4,56;-4368;-15940;3540;-685;1137;-64
60;13900;17,82;-2,16;-4752;-15684;3512;-746;917;-45
60;13920;17,75;-1,09;-1824;-15760;4504;-770;781;165
60;13940;17,75;-0,25;-1800;-15760;5124;-805;-9;126
60;13960;17,82;-1,96;4060;-15888;4524;-845;-722;157
60;13980;17,96;-4,12;5524;-16248;4024;-845;-893;133
60;14000;18,21;-6,2;6156;-16148;4596;-822;-921;190
60;14020;18,2;-7,63;3352;-15648;4284;-831;-1053;191
60;14040;18,04;-8,58;2216;-16208;3760;-690;229;-17
60;14060;17,82;-8,91;1064;-15960;3616;-692;510;-126
60;14080;17,64;-7,29;-2092;-16172;3460;-681;869;-20
60;14100;17,4;-5,25;-2448;-16088;2684;-737;934;-222
60;14120;17,31;-3,24;-3232;-16308;3576;-758;1368;-134
60;14140;17,29;-2,53;-1132;-15944;5056;-755;689;62
60;14160;17,22;-2,36;-152;-15476;4656;-767;-94;54
60;14180;17,14;-2,19;-248;-15576;4544;-727;-568;213
60;14200;17,18;-3,13;2284;-15796;4952;-656;-444;215
60;14220;17,28;-4,95;4256;-15872;4204;-646;-1200;241
60;14240;17,41;-6,63;4352;-16328;4580;-591;-1063;161
60;14260;17,44;-8,15;3508;-15632;3992;-572;-892;66
60;14280;17,36;-9,13;2176;-15692;3876;-502;-589;72
60;14300;17,15;-8,67;-184;-16532;3552;-415;460;-20
60;14320;17,11;-6,98;-2640;-16368;4016;-431;683;-111
60;14340;17,16;-4,44;-4464;-16176;3176;-433;1112;-130
60;14360;17,2;-2,12;-4200;-16612;3504;-402;1396;-45
60;14380;17,18;-1,04;-1892;-16324;4568;-428;665;-22
60;14400;17,24;-0,33;-1380;-15348;5064;-405;280;175
60;14420;17,29;-0,07;-524;-15416;5176;-381;-240;103
60;14440;17,31;-0,5;912;-15712;4936;-342;-495;296
60;14460;17,37;-1,97;3096;-15548;4224;-298;-766;167
60;14480;17,58;-3,84;4776;-15936;4492;-266;-932;125
60;14500;17,7;-5,27;3516;-15884;4592;-238;-738;189
60;14520;17,63;-6,24;2068;-15944;3848;-128;-299;-3
60;14540;17,53;-7,06;1836;-16204;3664;-89;329;58
60;14560;17,42;-5,67;-1800;-16348;3656;-92;961;-176
60;14580;17,46;-3,49;-3844;-16516;3564;-69;885;-32
60;14600;17,54;-1,56;-3668;-16164;4080;-52;1001;-146
60;14620;17,59;0,04;-2952;-15932;4192;-83;1014;44
60;14640;17,55;0,31;-468;-15812;4508;-94;-117;-6
60;14660;17,57;-0,12;824;-15748;4776;-82;-623;85
60;14680;17,73;-1,21;2640;-15652;5304;-43;-806;299
60;14700;17,79;-2,4;2484;-15644;4536;12;-1004;120
60;14720;17,93;-3,92;3380;-15612;4628;3;-1692;243
60;14740;18,01;-5,54;3460;-15312;3864;70;-970;113
60;14760;18,02;-6,59;2360;-16044;4280;49;-785;130
60;14780;17,92;-7,17;1364;-15864;3784;124;-169;-51
60;14800;17,73;-6,26;-936;-15800;3212;110;182;-22
60;14820;17,76;-4,26;-3276;-15852;3576;140;755;-186
60;14840;17,82;-2,15;-3752;-16100;3688;74;1244;11
60;14860;17,8;-0,51;-2688;-16000;3880;34;1306;-115
60;14880;17,95;1,2;-3760;-15872;4660;18;857;126
60;14900;17,98;1,5;-676;-15872;4984;-13;-167;139
60;14920;17,98;1,39;108;-15496;4824;-15;-655;310
60;14940;18,1;-0,01;3092;-15848;4884;-55;-1065;162
60;14960;18,25;-1,89;4352;-15740;4268;-46;-921;280
60;14980;18,3;-3,79;3932;-15956;3576;-29;-864;39
60;15000;18,31;-5,12;2940;-15956;4100;-6;-509;74
60;15020;18,29;-5,8;1724;-15612;4420;11;-55;16
60;15040;18,12;-5,81;400;-15736;3680;-36;310;-116
60;15060;17,93;-5,46;-120;-16068;3512;-14;671;-29
60;15080;17,92;-3,35;-3512;-16016;3592;-137;1308;-184
60;15100;17,95;-1,34;-3616;-15976;3840;-202;1280;44
60;15120;17,99;0,45;-3444;-15604;4072;-237;935;-72
60;15140;18,01;0,65;-216;-15940;5276;-249;680;50
60;15160;18,08;0,32;628;-15160;5368;-273;-749;253
60;15180;18,05;-0,67;1928;-15572;4476;-316;-845;212
60;15200;18,19;-2,53;4304;-15484;4424;-402;-1435;241
60;15220;18,44;-4,44;5392;-15728;4864;-382;-926;94
60;15240;18,41;-5,58;2644;-15892;4268;-368;-346;170
60;15260;18,15;-5,8;632;-15952;3360;-347;153;-62
60;15280;17,87;-4,94;-840;-16000;3048;-355;448;-42
60;15300;17,77;-3,31;-2488;-16108;3676;-354;767;-5
60;15320;18,0;-1,07;-5660;-16176;4540;-495;590;-130
60;15340;17,99;0,82;-3544;-15420;3776;-552;814;93
60;15360;17,84;1,92;-1800;-15680;3804;-602;621;-26
60;15380;17,83;2,65;-1640;-15764;4980;-623;86;-12
60;15400;17,79;3,14;-1180;-15420;4820;-639;-201;213
60;15420;17,79;1,72;2780;-15496;4460;-637;-970;154
60;15440;17,91;-0,54;5104;-15844;3704;-657;-908;193
60;15460;18,02;-2,47;4612;-16000;4324;-667;-957;246
60;15480;17,94;-4,14;3156;-15564;3476;-637;-850;36
60;15500;17,6;-4,15;200;-15540;2844;-622;-11;-112
60;15520;17,34;-4,36;592;-15932;3280;-606;452;-82
60;15540;17,13;-3,26;-1380;-16220;3504;-628;728;-69
60;15560;17,12;-1,12;-3816;-15964;3528;-686;1189;-44
60;15580;17,03;0,03;-1948;-15788;4212;-749;815;-105
60;15600;16,95;0,35;-484;-15724;4568;-762;360;64
60;15620;16,94;0,72;-796;-15720;5152;-792;-26;157
60;15640;16,84;0,24;868;-15676;4380;-772;-445;281
60;15660;16,9;-1,54;3788;-15648;4140;-775;-1035;211
60;15680;17,08;-3,47;4904;-16052;4548;-744;-1191;123
60;15700;17,03;-5,08;3068;-15492;3596;-721;-1081;59
60;15720;16,92;-6,43;2576;-15452;3408;-711;-425;-14
60;15740;16,79;-5,14;-1844;-16020;3748;-604;328;-29
60;15760;16,62;-3,45;-2232;-16128;3216;-666;1111;8
60;15780;16,55;-1,82;-2636;-16460;3864;-654;1170;24
60;15800;16,52;0,43;-3824;-16160;3152;-663;1335;-54
60;15820;16,46;2,21;-2984;-15944;3468;-672;1203;-48
60;15840;16,35;2,52;-676;-15484;4156;-728;-342;184
60;15860;16,48;2,25;460;-15536;5812;-631;-552;166
60;15880;16,52;1,32;1776;-15864;4952;-623;-1040;117
60;15900;16,73;-0,75;4976;-15968;4480;-568;-1379;146
60;15920;16,69;-2,39;2904;-15672;3508;-522;-1007;176
60;15940;16,67;-3,96;3080;-16044;3620;-443;-471;54
60;15960;16,52;-3,71;-200;-15824;3740;-389;-161;-26
60;15980;16,44;-2,57;-1640;-15816;3760;-317;573;-35
60;16000;16,54;-0,21;-4464;-16300;3376;-303;1261;-65
60;16020;16,56;1,71;-3436;-15824;3560;-367;1111;-33
60;16040;16,66;3,57;-3928;-16300;4012;-309;966;-107
60;16060;16,71;5,16;-3220;-15904;4020;-300;897;54
60;16080;16,67;5,16;-324;-15296;4300;-336;-558;278
60;16100;16,8;4,16;2068;-15776;5316;-267;-350;157
60;16120;16,91;2,5;3164;-15516;4392;-284;-1375;153
60;16140;17,05;0,64;3944;-15836;4324;-263;-1202;271
60;16160;17,27;-1,27;4620;-16056;4624;-198;-1107;184
60;16180;17,19;-2,2;1696;-16248;3856;-119;-413;48
60;16200;16,97;-2,26;208;-15500;2916;-38;129;9
60;16220;16,73;-1,13;-1252;-16232;2660;-50;285;-136
60;16240;16,64;-0,29;-1176;-16344;3788;-25;888;-180
60;16260;16,71;1,51;-3468;-16092;3952;-121;1017;21
60;16280;16,8;3,23;-3432;-15696;3880;-102;686;74
60;16300;16,8;3,84;-1196;-15700;4448;-96;606;-37
60;16320;16,87;4,21;-1020;-15740;5008;-129;-85;74
60;16340;17,01;3,19;2004;-15452;5180;-71;-829;204
60;16360;17,15;1,27;3780;-15452;4128;-86;-1387;151
60;16380;17,5;-1,15;6248;-15628;3812;-38;-635;234
60;16400;17,72;-2,86;4180;-15820;4840;-42;-1268;256
60;16420;17,59;-3,7;1492;-16024;3500;51;-105;25
60;16440;17,43;-3,15;-556;-15692;3392;84;480;-122
60;16460;17,36;-2,06;-1560;-16132;3812;84;852;7
60;16480;17,44;0,3;-4360;-16004;3124;33;993;16
60;16500;17,53;2,3;-3956;-15976;3772;-26;1223;16
60;16520;17,59;3,46;-2432;-15668;4524;-81;647;16
60;16540;17,72;3,9;-1160;-15428;5520;-74;304;45
60;16560;17,68;3,79;-8;-15552;4524;-116;-277;123
60;16580;17,75;2,84;1812;-15652;5016;-150;-662;316
60;16600;17,88;1,12;3572;-15584;4508;-136;-1162;122
60;16620;18,04;-0,75;4180;-15516;4424;-124;-1103;57
60;16640;18,03;-2,6;3364;-15524;3364;-116;-897;178
60;16660;17,99;-3,9;2560;-15768;3884;-166;-419;112
60;16680;17,96;-2,66;-2024;-16016;4196;-55;774;-66
60;16700;17,68;-1,67;-996;-15928;2760;-140;979;-61
60;16720;17,77;0,35;-4192;-16528;4092;-186;1141;-121
60;16740;17,82;2,21;-3792;-15944;3868;-203;711;-110
60;16760;17,82;3,05;-1764;-15620;4588;-266;399;153
60;16780;17,83;3,5;-1184;-15624;5000;-329;-179;22
60;16800;17,81;3,3;100;-15096;4656;-316;-650;221
60;16820;17,87;2,57;1320;-15156;5144;-336;-757;199
60;16840;18,05;0,5;4728;-15404;4324;-379;-1079;141
60;16860;18,13;-1,48;4120;-15556;3872;-367;-1030;202
60;16880;18,12;-2,9;2912;-15872;4200;-358;-795;77
60;16900;17,96;-3,99;1908;-15900;3444;-307;-256;-69
60;16920;17,73;-3,58;-376;-16068;3424;-320;351;-13
60;16940;17,64;-2,23;-2076;-16104;3968;-360;1187;-146
60;16960;17,75;-0,29;-4116;-15924;4332;-397;1217;-183
60;16980;17,85;1,82;-4500;-15868;3948;-421;1208;31
60;17000;17,87;3,82;-3932;-15896;3580;-450;1182;102
60;17020;17,88;3,62;152;-15568;5264;-496;-365;160
60;17040;17,89;3,21;572;-15340;5072;-525;-666;260
60;17060;17,94;1,57;3284;-15516;4552;-549;-1213;182
60;17080;18,15;-0,72;5496;-15540;4024;-547;-1041;169
60;17100;18,32;-2,81;5048;-15704;4156;-524;-901;107
60;17120;18,23;-4,09;2468;-15952;3972;-491;-894;121
60;17140;18,08;-4,99;1744;-15864;3740;-458;-214;22
60;17160;17,79;-4,94;196;-15828;3092;-422;421;-118
60;17180;17,57;-4,38;-484;-16240;3508;-437;886;-192
60;17200;17,81;-1,98;-5864;-16156;4280;-535;1070;-72
60;17220;17,9;0,33;-4828;-16092;3620;-542;1074;0
60;17240;17,92;1,93;-3356;-15848;4320;-537;747;22
60;17260;17,93;2,45;-1168;-15404;5032;-533;357;52
60;17280;18,02;1,25;2544;-15440;5272;-613;-1103;176
60;17300;18,04;-0,21;2960;-15348;4388;-591;-761;229
60;17320;18,16;-1,96;4084;-15644;4652;-553;-1086;171
